,Close,High,Low,Open,Volume,"('Close', 'XLRE')","('High', 'XLRE')","('Low', 'XLRE')","('Open', 'XLRE')","('Volume', 'XLRE')","('Close', 'XLRE').1","('High', 'XLRE').1","('Low', 'XLRE').1","('Open', 'XLRE').1","('Volume', 'XLRE').1","('Close', 'XLRE').2","('High', 'XLRE').2","('Low', 'XLRE').2","('Open', 'XLRE').2","('Volume', 'XLRE').2","('Close', 'XLRE').3","('High', 'XLRE').3","('Low', 'XLRE').3","('Open', 'XLRE').3","('Volume', 'XLRE').3","('Close', 'XLRE').4","('High', 'XLRE').4","('Low', 'XLRE').4","('Open', 'XLRE').4","('Volume', 'XLRE').4","('Close', 'XLRE').5","('High', 'XLRE').5","('Low', 'XLRE').5","('Open', 'XLRE').5","('Volume', 'XLRE').5","('Close', 'XLRE').6","('High', 'XLRE').6","('Low', 'XLRE').6","('Open', 'XLRE').6","('Volume', 'XLRE').6","('Close', 'XLRE').7","('High', 'XLRE').7","('Low', 'XLRE').7","('Open', 'XLRE').7","('Volume', 'XLRE').7","('Close', 'XLRE').8","('High', 'XLRE').8","('Low', 'XLRE').8","('Open', 'XLRE').8","('Volume', 'XLRE').8","('Close', 'XLRE').9","('High', 'XLRE').9","('Low', 'XLRE').9","('Open', 'XLRE').9","('Volume', 'XLRE').9","('Close', 'XLRE').10","('High', 'XLRE').10","('Low', 'XLRE').10","('Open', 'XLRE').10","('Volume', 'XLRE').10","('Close', 'XLRE').11","('High', 'XLRE').11","('Low', 'XLRE').11","('Open', 'XLRE').11","('Volume', 'XLRE').11","('Close', 'XLRE').12","('High', 'XLRE').12","('Low', 'XLRE').12","('Open', 'XLRE').12","('Volume', 'XLRE').12","('Close', 'XLRE').13","('High', 'XLRE').13","('Low', 'XLRE').13","('Open', 'XLRE').13","('Volume', 'XLRE').13","('Close', 'XLRE').14","('High', 'XLRE').14","('Low', 'XLRE').14","('Open', 'XLRE').14","('Volume', 'XLRE').14","('Close', 'XLRE').15","('High', 'XLRE').15","('Low', 'XLRE').15","('Open', 'XLRE').15","('Volume', 'XLRE').15","('Close', 'XLRE').16","('High', 'XLRE').16","('Low', 'XLRE').16","('Open', 'XLRE').16","('Volume', 'XLRE').16","('Close', 'XLRE').17","('High', 'XLRE').17","('Low', 'XLRE').17","('Open', 'XLRE').17","('Volume', 'XLRE').17","('Close', 'XLRE').18","('High', 'XLRE').18","('Low', 'XLRE').18","('Open', 'XLRE').18","('Volume', 'XLRE').18","('Close', 'XLRE').19","('High', 'XLRE').19","('Low', 'XLRE').19","('Open', 'XLRE').19","('Volume', 'XLRE').19","('Close', 'XLRE').20","('High', 'XLRE').20","('Low', 'XLRE').20","('Open', 'XLRE').20","('Volume', 'XLRE').20","('Close', 'XLRE').21","('High', 'XLRE').21","('Low', 'XLRE').21","('Open', 'XLRE').21","('Volume', 'XLRE').21","('Close', 'XLRE').22","('High', 'XLRE').22","('Low', 'XLRE').22","('Open', 'XLRE').22","('Volume', 'XLRE').22","('Close', 'XLRE').23","('High', 'XLRE').23","('Low', 'XLRE').23","('Open', 'XLRE').23","('Volume', 'XLRE').23","('Close', 'XLRE').24","('High', 'XLRE').24","('Low', 'XLRE').24","('Open', 'XLRE').24","('Volume', 'XLRE').24","('Close', 'XLRE').25","('High', 'XLRE').25","('Low', 'XLRE').25","('Open', 'XLRE').25","('Volume', 'XLRE').25","('Close', 'XLRE').26","('High', 'XLRE').26","('Low', 'XLRE').26","('Open', 'XLRE').26","('Volume', 'XLRE').26","('Close', 'XLRE').27","('High', 'XLRE').27","('Low', 'XLRE').27","('Open', 'XLRE').27","('Volume', 'XLRE').27","('Close', 'XLRE').28","('High', 'XLRE').28","('Low', 'XLRE').28","('Open', 'XLRE').28","('Volume', 'XLRE').28","('Close', 'XLRE').29","('High', 'XLRE').29","('Low', 'XLRE').29","('Open', 'XLRE').29","('Volume', 'XLRE').29","('Close', 'XLRE').30","('High', 'XLRE').30","('Low', 'XLRE').30","('Open', 'XLRE').30","('Volume', 'XLRE').30","('Close', 'XLRE').31","('High', 'XLRE').31","('Low', 'XLRE').31","('Open', 'XLRE').31","('Volume', 'XLRE').31","('Close', 'XLRE').32","('High', 'XLRE').32","('Low', 'XLRE').32","('Open', 'XLRE').32","('Volume', 'XLRE').32","('Close', 'XLRE').33","('High', 'XLRE').33","('Low', 'XLRE').33","('Open', 'XLRE').33","('Volume', 'XLRE').33","('Close', 'XLRE').34","('High', 'XLRE').34","('Low', 'XLRE').34","('Open', 'XLRE').34","('Volume', 'XLRE').34","('Close', 'XLRE').35","('High', 'XLRE').35","('Low', 'XLRE').35","('Open', 'XLRE').35","('Volume', 'XLRE').35","('Close', 'XLRE').36","('High', 'XLRE').36","('Low', 'XLRE').36","('Open', 'XLRE').36","('Volume', 'XLRE').36","('Close', 'XLRE').37","('High', 'XLRE').37","('Low', 'XLRE').37","('Open', 'XLRE').37","('Volume', 'XLRE').37","('Close', 'XLRE').38","('High', 'XLRE').38","('Low', 'XLRE').38","('Open', 'XLRE').38","('Volume', 'XLRE').38","('Close', 'XLRE').39","('High', 'XLRE').39","('Low', 'XLRE').39","('Open', 'XLRE').39","('Volume', 'XLRE').39","('Close', 'XLRE').40","('High', 'XLRE').40","('Low', 'XLRE').40","('Open', 'XLRE').40","('Volume', 'XLRE').40","('Close', 'XLRE').41","('High', 'XLRE').41","('Low', 'XLRE').41","('Open', 'XLRE').41","('Volume', 'XLRE').41","('Close', 'XLRE').42","('High', 'XLRE').42","('Low', 'XLRE').42","('Open', 'XLRE').42","('Volume', 'XLRE').42","('Close', 'XLRE').43","('High', 'XLRE').43","('Low', 'XLRE').43","('Open', 'XLRE').43","('Volume', 'XLRE').43","('Close', 'XLRE').44","('High', 'XLRE').44","('Low', 'XLRE').44","('Open', 'XLRE').44","('Volume', 'XLRE').44","('Close', 'XLRE').45","('High', 'XLRE').45","('Low', 'XLRE').45","('Open', 'XLRE').45","('Volume', 'XLRE').45","('Close', 'XLRE').46","('High', 'XLRE').46","('Low', 'XLRE').46","('Open', 'XLRE').46","('Volume', 'XLRE').46","('Close', 'XLRE').47","('High', 'XLRE').47","('Low', 'XLRE').47","('Open', 'XLRE').47","('Volume', 'XLRE').47","('Close', 'XLRE').48","('High', 'XLRE').48","('Low', 'XLRE').48","('Open', 'XLRE').48","('Volume', 'XLRE').48","('Close', 'XLRE').49","('High', 'XLRE').49","('Low', 'XLRE').49","('Open', 'XLRE').49","('Volume', 'XLRE').49","('Close', 'XLRE').50","('High', 'XLRE').50","('Low', 'XLRE').50","('Open', 'XLRE').50","('Volume', 'XLRE').50","('Close', 'XLRE')","('High', 'XLRE')","('Low', 'XLRE')","('Open', 'XLRE')","('Volume', 'XLRE')"
2025-04-11,37.6122932434082,37.69926940708614,36.471944422387864,36.89715917452216,10742800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-14,38.443397521972656,38.65600673872334,37.7959111786306,37.91187816662003,6543600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-15,38.501380920410156,38.80096628469767,38.30810015914479,38.578691013001965,4272300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-16,38.4820556640625,38.994246590308,38.24045561409399,38.646345615033674,6021900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-17,39.090885162353516,39.408829412211674,38.62701355222653,38.62701355222653,4793500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-21,38.279109954833984,38.84928618220769,37.79590988711131,38.762310022556655,4364300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-22,39.061893463134766,39.24551185650839,38.636678711550815,38.8299594846432,4213200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-23,39.11021423339844,39.84467670623328,38.878276581357795,39.39046746785415,8046200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-24,39.2261848449707,39.53059958531927,38.93143248469423,39.12954629815269,5093400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-25,39.16819381713867,39.39046539176224,38.92176445258081,39.245507592585334,4511000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-28,39.40979766845703,39.516102276773076,39.05223063855004,39.15853524686609,4403400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-29,39.72871017456055,39.90266249393513,39.35181471142361,39.419462426011066,4088100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-04-30,39.91232681274414,40.05728831477528,39.255174393511474,39.47744599317486,5100700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-01,40.02829360961914,40.366535883887614,39.77219815225211,40.02829360961914,6986300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-02,40.521156311035156,40.6467893557134,40.33754161998527,40.51632327832959,4073900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-05,40.472835540771484,40.69027407963916,40.23123552579688,40.51632177393555,3018300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-06,40.19258117675781,40.51632433250216,40.008966480930546,40.289219714240815,2531600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-07,40.16359329223633,40.508596656554495,40.10560795358846,40.22157494436002,3892500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-08,39.97031021118164,40.39552494383448,39.897829463683415,40.37619649873336,3841000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-09,40.211910247802734,40.34623980771901,39.90266249921235,39.99930103820036,2540300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-12,40.25056838989258,40.72410240679537,40.04762155326731,40.695111581502076,5525700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-13,39.709381103515625,40.269891256479674,39.56925264364364,40.17325271902777,6501800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-14,39.37114334106445,39.61274337615892,39.17786257568409,39.61274337615892,4416300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-15,40.095943450927734,40.11043886319122,39.47744426433512,39.54509197924738,4703800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-16,40.59846878051758,40.617797225948586,40.03795860911442,40.17325404060746,3421200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-19,40.68544387817383,40.71926773516293,40.23123832525218,40.27955759430462,3023400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-20,40.472835540771484,40.59846489426124,40.3375401222295,40.35686487928664,2311800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-21,39.4001350402832,40.35686913604365,39.38080659466367,40.269892974017786,3708700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-22,39.264835357666016,39.49676930694906,38.95075460176006,39.46777848491959,3599300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-23,39.27450180053711,39.390468787179614,39.039666532834715,39.23101556299268,3751400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-27,39.921993255615234,40.03505895189809,39.47744636557086,39.61274548912082,3626800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-28,39.921993255615234,39.960646461533905,39.63497154333958,39.960646461533905,3491900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-29,40.28921890258789,40.45350883682794,39.87366656403954,39.921989518331436,4811800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-30,40.327877044677734,40.434181648985415,39.9219907589836,40.13459628107503,6882700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-02,40.3858642578125,40.4003596706151,39.66106412548934,40.037959604453526,4756500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
