,Close,High,Low,Open,Volume,"('Close', 'XLC')","('High', 'XLC')","('Low', 'XLC')","('Open', 'XLC')","('Volume', 'XLC')","('Close', 'XLC').1","('High', 'XLC').1","('Low', 'XLC').1","('Open', 'XLC').1","('Volume', 'XLC').1","('Close', 'XLC').2","('High', 'XLC').2","('Low', 'XLC').2","('Open', 'XLC').2","('Volume', 'XLC').2","('Close', 'XLC').3","('High', 'XLC').3","('Low', 'XLC').3","('Open', 'XLC').3","('Volume', 'XLC').3","('Close', 'XLC').4","('High', 'XLC').4","('Low', 'XLC').4","('Open', 'XLC').4","('Volume', 'XLC').4","('Close', 'XLC').5","('High', 'XLC').5","('Low', 'XLC').5","('Open', 'XLC').5","('Volume', 'XLC').5","('Close', 'XLC').6","('High', 'XLC').6","('Low', 'XLC').6","('Open', 'XLC').6","('Volume', 'XLC').6","('Close', 'XLC').7","('High', 'XLC').7","('Low', 'XLC').7","('Open', 'XLC').7","('Volume', 'XLC').7","('Close', 'XLC').8","('High', 'XLC').8","('Low', 'XLC').8","('Open', 'XLC').8","('Volume', 'XLC').8","('Close', 'XLC').9","('High', 'XLC').9","('Low', 'XLC').9","('Open', 'XLC').9","('Volume', 'XLC').9","('Close', 'XLC').10","('High', 'XLC').10","('Low', 'XLC').10","('Open', 'XLC').10","('Volume', 'XLC').10","('Close', 'XLC').11","('High', 'XLC').11","('Low', 'XLC').11","('Open', 'XLC').11","('Volume', 'XLC').11","('Close', 'XLC').12","('High', 'XLC').12","('Low', 'XLC').12","('Open', 'XLC').12","('Volume', 'XLC').12","('Close', 'XLC').13","('High', 'XLC').13","('Low', 'XLC').13","('Open', 'XLC').13","('Volume', 'XLC').13","('Close', 'XLC').14","('High', 'XLC').14","('Low', 'XLC').14","('Open', 'XLC').14","('Volume', 'XLC').14","('Close', 'XLC').15","('High', 'XLC').15","('Low', 'XLC').15","('Open', 'XLC').15","('Volume', 'XLC').15","('Close', 'XLC').16","('High', 'XLC').16","('Low', 'XLC').16","('Open', 'XLC').16","('Volume', 'XLC').16","('Close', 'XLC').17","('High', 'XLC').17","('Low', 'XLC').17","('Open', 'XLC').17","('Volume', 'XLC').17","('Close', 'XLC').18","('High', 'XLC').18","('Low', 'XLC').18","('Open', 'XLC').18","('Volume', 'XLC').18","('Close', 'XLC').19","('High', 'XLC').19","('Low', 'XLC').19","('Open', 'XLC').19","('Volume', 'XLC').19","('Close', 'XLC').20","('High', 'XLC').20","('Low', 'XLC').20","('Open', 'XLC').20","('Volume', 'XLC').20","('Close', 'XLC').21","('High', 'XLC').21","('Low', 'XLC').21","('Open', 'XLC').21","('Volume', 'XLC').21","('Close', 'XLC').22","('High', 'XLC').22","('Low', 'XLC').22","('Open', 'XLC').22","('Volume', 'XLC').22","('Close', 'XLC').23","('High', 'XLC').23","('Low', 'XLC').23","('Open', 'XLC').23","('Volume', 'XLC').23","('Close', 'XLC').24","('High', 'XLC').24","('Low', 'XLC').24","('Open', 'XLC').24","('Volume', 'XLC').24","('Close', 'XLC').25","('High', 'XLC').25","('Low', 'XLC').25","('Open', 'XLC').25","('Volume', 'XLC').25","('Close', 'XLC').26","('High', 'XLC').26","('Low', 'XLC').26","('Open', 'XLC').26","('Volume', 'XLC').26","('Close', 'XLC').27","('High', 'XLC').27","('Low', 'XLC').27","('Open', 'XLC').27","('Volume', 'XLC').27","('Close', 'XLC').28","('High', 'XLC').28","('Low', 'XLC').28","('Open', 'XLC').28","('Volume', 'XLC').28","('Close', 'XLC').29","('High', 'XLC').29","('Low', 'XLC').29","('Open', 'XLC').29","('Volume', 'XLC').29","('Close', 'XLC').30","('High', 'XLC').30","('Low', 'XLC').30","('Open', 'XLC').30","('Volume', 'XLC').30","('Close', 'XLC').31","('High', 'XLC').31","('Low', 'XLC').31","('Open', 'XLC').31","('Volume', 'XLC').31","('Close', 'XLC').32","('High', 'XLC').32","('Low', 'XLC').32","('Open', 'XLC').32","('Volume', 'XLC').32","('Close', 'XLC').33","('High', 'XLC').33","('Low', 'XLC').33","('Open', 'XLC').33","('Volume', 'XLC').33","('Close', 'XLC').34","('High', 'XLC').34","('Low', 'XLC').34","('Open', 'XLC').34","('Volume', 'XLC').34","('Close', 'XLC').35","('High', 'XLC').35","('Low', 'XLC').35","('Open', 'XLC').35","('Volume', 'XLC').35","('Close', 'XLC').36","('High', 'XLC').36","('Low', 'XLC').36","('Open', 'XLC').36","('Volume', 'XLC').36","('Close', 'XLC').37","('High', 'XLC').37","('Low', 'XLC').37","('Open', 'XLC').37","('Volume', 'XLC').37","('Close', 'XLC').38","('High', 'XLC').38","('Low', 'XLC').38","('Open', 'XLC').38","('Volume', 'XLC').38","('Close', 'XLC').39","('High', 'XLC').39","('Low', 'XLC').39","('Open', 'XLC').39","('Volume', 'XLC').39","('Close', 'XLC').40","('High', 'XLC').40","('Low', 'XLC').40","('Open', 'XLC').40","('Volume', 'XLC').40","('Close', 'XLC').41","('High', 'XLC').41","('Low', 'XLC').41","('Open', 'XLC').41","('Volume', 'XLC').41","('Close', 'XLC').42","('High', 'XLC').42","('Low', 'XLC').42","('Open', 'XLC').42","('Volume', 'XLC').42","('Close', 'XLC').43","('High', 'XLC').43","('Low', 'XLC').43","('Open', 'XLC').43","('Volume', 'XLC').43","('Close', 'XLC').44","('High', 'XLC').44","('Low', 'XLC').44","('Open', 'XLC').44","('Volume', 'XLC').44","('Close', 'XLC').45","('High', 'XLC').45","('Low', 'XLC').45","('Open', 'XLC').45","('Volume', 'XLC').45","('Close', 'XLC').46","('High', 'XLC').46","('Low', 'XLC').46","('Open', 'XLC').46","('Volume', 'XLC').46","('Close', 'XLC').47","('High', 'XLC').47","('Low', 'XLC').47","('Open', 'XLC').47","('Volume', 'XLC').47","('Close', 'XLC').48","('High', 'XLC').48","('Low', 'XLC').48","('Open', 'XLC').48","('Volume', 'XLC').48","('Close', 'XLC').49","('High', 'XLC').49","('Low', 'XLC').49","('Open', 'XLC').49","('Volume', 'XLC').49","('Close', 'XLC').50","('High', 'XLC').50","('Low', 'XLC').50","('Open', 'XLC').50","('Volume', 'XLC').50","('Close', 'XLC')","('High', 'XLC')","('Low', 'XLC')","('Open', 'XLC')","('Volume', 'XLC')"
2025-11-14,110.61775207519531,111.09467696078585,110.11101275124405,110.57800707129871,4859800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-17,110.46871185302734,111.90943225798742,109.89739352223597,111.27850021075439,4582300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-18,111.09467315673828,111.7504543277008,109.46516595569604,110.43889956635988,8726100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-19,110.47865295410156,112.27210558400547,110.28490078989962,111.0350678706641,4416800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-20,109.26644897460938,112.31184252879186,109.16211739494956,112.07834537579603,7385400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-21,111.1841049194336,111.85478195997698,109.81292881945409,109.81292881945409,7535900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-24,112.28700256347656,112.61488557442527,111.85478039078885,112.03860197848206,5524000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-25,113.5687484741211,113.86682462246849,112.90800202010406,113.3998303180817,8890600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-26,113.72772216796875,114.02580590021371,113.48428686728255,113.54390816208208,6301600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-11-28,114.65177917480469,114.65177917480469,113.91651552877383,114.06058453986552,3731600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-01,114.11522674560547,114.70145606560605,113.76746744420727,113.82708115856576,5173500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-02,114.4927978515625,114.71138399271112,113.64822982112555,114.56234971024253,4777400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-03,114.3934326171875,114.75113005959906,113.91650774769482,114.28413575530706,4885500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-04,115.0492172241211,115.29364558587119,114.22452545279023,115.24296937949792,4654300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-05,116.3806381225586,116.86253585880138,115.19825650527895,115.3373602249589,6049400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-08,115.5162124633789,116.82776727498329,115.05915628757874,116.82776727498329,6128900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-09,115.64537811279297,115.79441998295991,114.8654042018349,115.37710881096001,4842700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-10,116.3210220336914,116.59922946737126,115.57582030179864,115.69505530791173,5882600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-11,116.06269073486328,116.698595646975,115.85403514625642,116.10243573944332,6495600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-12,115.80435943603516,116.76814736874475,115.48242717350115,116.48993991760511,5955100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-15,115.82422637939453,116.14019271710251,115.23800462781386,116.08256511461562,5070100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-16,115.90371704101562,116.27134506337399,115.23800527782969,115.48640586832454,6178500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-17,115.06908416748047,116.04281779273464,114.98462887854572,115.88383778020977,6181900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-18,115.72486114501953,116.43031786866112,115.52117085408939,115.6851161433319,4791400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-19,115.7745361328125,116.43031728650358,115.6155637074408,115.80435056936713,6174800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-22,116.28890991210938,116.71753478753473,116.06960851204256,116.3088429461493,4704400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-23,117.01658630371094,117.08636333219053,116.19919499646747,116.23906867061662,3685000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-24,117.71435546875,117.73429610819775,116.87703113495985,116.93683784305182,2044400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-26,117.59474182128906,117.64457820955914,117.32061506786393,117.49506143962327,2849500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-29,117.5149917602539,117.75422619175252,117.14616599096921,117.17607694939132,4699300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-30,117.9137191772461,118.2925076554003,117.22591164087038,117.30565898525822,4396200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-12-31,117.34553527832031,117.89877013403851,117.31563192478833,117.63461370433866,3003400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-02,116.52814483642578,117.93864466085685,116.2091630545664,117.7841389297395,6417600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-05,117.37544250488281,117.93365873623394,116.56802151237481,116.63280957879007,5984600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-01-06,116.95677947998047,117.50502538745914,116.17427288518383,117.26579094792528,5698200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
