날짜,Consumer,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2014-09-03,4659.06,,,,,,,,,,,,
2014-09-04,4659.29,,,,,,,,,,,,
2014-09-05,4658.17,,,,,,,,,,,,
2014-09-11,4628.27,,,,,,,,,,,,
2014-09-12,4616.39,,,,,,,,,,,,
2014-09-15,4628.37,,,,,,,,,,,,
2014-09-16,4659.53,,,,,,,,,,,,
2014-09-17,4692.57,,,,,,,,,,,,
2014-09-18,4703.1,,,,,,,,,,,,
2014-09-19,4704.37,,,,,,,,,,,,
2014-09-22,4713.01,,,,,,,,,,,,
2014-09-23,4754.62,,,,,,,,,,,,
2014-09-24,4827.12,,,,,,,,,,,,
2014-09-25,4844.36,,,,,,,,,,,,
2014-09-26,4811.9,,,,,,,,,,,,
2014-09-29,4789.1,,,,,,,,,,,,
2014-09-30,4774.29,,,,,,,,,,,,
2014-10-01,4731.43,,,,,,,,,,,,
2014-10-02,4742.35,,,,,,,,,,,,
2014-10-06,4746.27,,,,,,,,,,,,
2014-10-07,4679.41,,,,,,,,,,,,
2014-10-08,4661.06,,,,,,,,,,,,
2014-10-10,4648.58,,,,,,,,,,,,
2014-10-13,4541.99,,,,,,,,,,,,
2014-10-14,4573.8,,,,,,,,,,,,
2014-10-15,4554.81,,,,,,,,,,,,
2014-10-16,4577.64,,,,,,,,,,,,
2014-10-17,4589.04,,,,,,,,,,,,
2014-10-20,4599.09,,,,,,,,,,,,
2014-10-21,4598.51,,,,,,,,,,,,
2014-10-22,4730.66,,,,,,,,,,,,
2014-10-23,4777.56,,,,,,,,,,,,
2014-10-24,4719.76,,,,,,,,,,,,
2014-10-27,4651.61,,,,,,,,,,,,
2014-10-28,4678.66,,,,,,,,,,,,
2014-10-29,4687.65,,,,,,,,,,,,
2014-10-30,4656.83,,,,,,,,,,,,
2014-10-31,4548.22,,,,,,,,,,,,
2014-11-03,4563.39,,,,,,,,,,,,
2014-11-04,4467.38,,,,,,,,,,,,
2014-11-05,4563.42,,,,,,,,,,,,
2014-11-06,4441.08,,,,,,,,,,,,
2014-11-07,4386.34,,,,,,,,,,,,
2014-11-10,4260.14,,,,,,,,,,,,
2014-11-11,4343.47,,,,,,,,,,,,
2014-11-12,4261.79,,,,,,,,,,,,
2014-11-13,4335.05,,,,,,,,,,,,
2014-11-14,4256.54,,,,,,,,,,,,
2014-11-17,4247.27,,,,,,,,,,,,
2014-11-18,4408.85,,,,,,,,,,,,
2014-11-19,4445.37,,,,,,,,,,,,
2014-11-20,4391.57,,,,,,,,,,,,
2014-11-21,4426.11,,,,,,,,,,,,
2014-11-24,4350.59,,,,,,,,,,,,
2014-11-25,4417.03,,,,,,,,,,,,
2014-11-26,4423.03,,,,,,,,,,,,
2014-11-27,4391.35,,,,,,,,,,,,
2014-11-28,4455.14,,,,,,,,,,,,
2014-12-01,4353.62,,,,,,,,,,,,
2014-12-02,4412.86,,,,,,,,,,,,
2014-12-03,4453.32,,,,,,,,,,,,
2014-12-04,4456.86,,,,,,,,,,,,
2014-12-05,4436.36,,,,,,,,,,,,
2014-12-08,4367.88,,,,,,,,,,,,
2014-12-09,4318.45,,,,,,,,,,,,
2014-12-10,4300.22,,,,,,,,,,,,
2014-12-11,4216.08,,,,,,,,,,,,
2014-12-12,4216.02,,,,,,,,,,,,
2014-12-15,4261.27,,,,,,,,,,,,
2014-12-16,4246.17,,,,,,,,,,,,
2014-12-17,4221.14,,,,,,,,,,,,
2014-12-18,4225.51,,,,,,,,,,,,
2014-12-19,4221.01,,,,,,,,,,,,
2014-12-22,4225.66,,,,,,,,,,,,
2014-12-23,4251.1,,,,,,,,,,,,
2014-12-24,4256.89,,,,,,,,,,,,
2014-12-26,4282.91,,,,,,,,,,,,
2014-12-29,4212.95,,,,,,,,,,,,
2014-12-30,4212.51,,,,,,,,,,,,
2015-01-02,4184.06,,,,,,,,,,,,
2015-01-05,4238.19,,,,,,,,,,,,
2015-01-06,4188.61,,,,,,,,,,,,
2015-01-07,4187.31,,,,,,,,,,,,
2015-01-08,4168.76,,,,,,,,,,,,
2015-01-09,4218.3,,,,,,,,,,,,
2015-01-12,4234.17,,,,,,,,,,,,
2015-01-13,4237.02,,,,,,,,,,,,
2015-01-14,4267.18,,,,,,,,,,,,
2015-01-15,4306.37,,,,,,,,,,,,
2015-01-16,4290.8,,,,,,,,,,,,
2015-01-19,4294.77,,,,,,,,,,,,
2015-01-20,4387.98,,,,,,,,,,,,
2015-01-21,4444.54,,,,,,,,,,,,
2015-01-22,4455.7,,,,,,,,,,,,
2015-01-23,4467.72,,,,,,,,,,,,
2015-01-26,4472.04,,,,,,,,,,,,
2015-01-27,4531.6,,,,,,,,,,,,
2015-01-28,4504.19,,,,,,,,,,,,
2015-01-29,4501.81,,,,,,,,,,,,
2015-01-30,4544.54,,,,,,,,,,,,
2015-02-02,4551.37,,,,,,,,,,,,
2015-02-03,4584.63,,,,,,,,,,,,
2015-02-04,4648.87,,,,,,,,,,,,
2015-02-05,4657.36,,,,,,,,,,,,
2015-02-06,4661.94,,,,,,,,,,,,
2015-02-09,4651.41,,,,,,,,,,,,
2015-02-10,4596.52,,,,,,,,,,,,
2015-02-11,4594.37,,,,,,,,,,,,
2015-02-12,4610.18,,,,,,,,,,,,
2015-02-13,4668.12,,,,,,,,,,,,
2015-02-16,4639.24,,,,,,,,,,,,
2015-02-17,4653.0,,,,,,,,,,,,
2015-02-23,4691.64,,,,,,,,,,,,
2015-02-24,4686.32,,,,,,,,,,,,
2015-02-25,4670.93,,,,,,,,,,,,
2015-02-26,4565.72,,,,,,,,,,,,
2015-02-27,4615.31,,,,,,,,,,,,
2015-03-02,4580.01,,,,,,,,,,,,
2015-03-03,4575.99,,,,,,,,,,,,
2015-03-04,4595.25,,,,,,,,,,,,
2015-03-05,4610.17,,,,,,,,,,,,
2015-03-06,4610.22,,,,,,,,,,,,
2015-03-09,4541.69,,,,,,,,,,,,
2015-03-10,4518.22,,,,,,,,,,,,
2015-03-11,4421.15,,,,,,,,,,,,
2015-03-12,4430.4,,,,,,,,,,,,
2015-03-13,4516.73,,,,,,,,,,,,
2015-03-16,4590.21,,,,,,,,,,,,
2015-03-17,4659.76,,,,,,,,,,,,
2015-03-18,4707.0,,,,,,,,,,,,
2015-03-19,4772.45,,,,,,,,,,,,
2015-03-20,4794.07,,,,,,,,,,,,
2015-03-23,4797.35,,,,,,,,,,,,
2015-03-24,4833.32,,,,,,,,,,,,
2015-03-25,4882.73,,,,,,,,,,,,
2015-03-26,4882.98,,,,,,,,,,,,
2015-03-27,4909.84,,,,,,,,,,,,
2015-03-30,4974.49,,,,,,,,,,,,
2015-03-31,4991.14,,,,,,,,,,,,
2015-04-01,5044.7,,,,,,,,,,,,
2015-04-02,5090.63,,,,,,,,,,,,
2015-04-03,5148.17,,,,,,,,,,,,
2015-04-06,5132.35,,,,,,,,,,,,
2015-04-07,5098.91,,,,,,,,,,,,
2015-04-08,5080.8,,,,,,,,,,,,
2015-04-09,5096.68,,,,,,,,,,,,
2015-04-10,5166.52,,,,,,,,,,,,
2015-04-13,5126.0,,,,,,,,,,,,
2015-04-14,5094.18,,,,,,,,,,,,
2015-04-15,5215.29,,,,,,,,,,,,
2015-04-16,5305.42,,,,,,,,,,,,
2015-04-17,5459.41,,,,,,,,,,,,
2015-04-20,5432.13,,,,,,,,,,,,
2015-04-21,5404.99,,,,,,,,,,,,
2015-04-22,5351.33,,,,,,,,,,,,
2015-04-23,5370.5,,,,,,,,,,,,
2015-04-24,5359.2,,,,,,,,,,,,
2015-04-27,5415.93,,,,,,,,,,,,
2015-04-28,5427.81,,,,,,,,,,,,
2015-04-29,5382.04,,,,,,,,,,,,
2015-04-30,5347.88,,,,,,,,,,,,
2015-05-04,5395.55,,,,,,,,,,,,
2015-05-06,5378.47,,,,,,,,,,,,
2015-05-07,5321.02,,,,,,,,,,,,
2015-05-08,5443.86,,,,,,,,,,,,
2015-05-11,5577.21,,,,,,,,,,,,
2015-05-12,5626.62,,,,,,,,,,,,
2015-05-13,5614.17,,,,,,,,,,,,
2015-05-14,5643.18,,,,,,,,,,,,
2015-05-15,5655.73,,,,,,,,,,,,
2015-05-18,5728.89,,,,,,,,,,,,
2015-05-19,5741.26,,,,,,,,,,,,
2015-05-20,5798.44,,,,,,,,,,,,
2015-05-21,5803.88,,,,,,,,,,,,
2015-05-22,5746.84,,,,,,,,,,,,
2015-05-26,5663.72,,,,,,,,,,,,
2015-05-27,5569.82,,,,,,,,,,,,
2015-05-28,5586.74,,,,,,,,,,,,
2015-05-29,5571.72,,,,,,,,,,,,
2015-06-01,5638.48,,,,,,,,,,,,
2015-06-02,5512.12,,,,,,,,,,,,
2015-06-03,5476.7,,,,,,,,,,,,
2015-06-04,5421.79,,,,,,,,,,,,
2015-06-05,5391.67,,,,,,,,,,,,
2015-06-08,5420.95,,,,,,,,,,,,
2015-06-09,5468.05,,,,,,,,,,,,
2015-06-10,5405.65,,,,,,,,,,,,
2015-06-11,5402.16,,,,,,,,,,,,
2015-06-12,5456.96,,,,,,,,,,,,
2015-06-15,5394.11,,,,,,,,,,,,
2015-06-16,5412.96,,,,,,,,,,,,
2015-06-17,5407.33,,,,,,,,,,,,
2015-06-18,5551.17,,,,,,,,,,,,
2015-06-19,5524.93,,,,,,,,,,,,
2015-06-22,5486.79,,,,,,,,,,,,
2015-06-23,5526.57,,,,,,,,,,,,
2015-06-24,5571.85,,,,,,,,,,,,
2015-06-25,5683.93,,,,,,,,,,,,
2015-06-26,5636.54,,,,,,,,,,,,
2015-06-29,5522.14,,,,,,,,,,,,
2015-06-30,5601.93,,,,,,,,,,,,
2015-07-01,5476.0,,,,,,,,,,,,
2015-07-02,5548.23,,,,,,,,,,,,
2015-07-03,5556.07,,,,,,,,,,,,
2015-07-06,5488.77,,,,,,,,,,,,
2015-07-07,5523.61,,,,,,,,,,,,
2015-07-08,5490.24,,,,,,,,,,,,
2015-07-09,5525.12,,,,,,,,,,,,
2015-07-10,5598.5,,,,,,,,,,,,
2015-07-13,5667.02,,,,,,,,,,,,
2015-07-14,5784.13,,,,,,,,,,,,
2015-07-15,5827.25,,,,,,,,,,,,
2015-07-16,5761.52,,,,,,,,,,,,
2015-07-17,5755.25,,,,,,,,,,,,
2015-07-20,5862.52,,,,,,,,,,,,
2015-07-21,5913.05,,,,,,,,,,,,
2015-07-22,5875.69,,,,,,,,,,,,
2015-07-23,5902.28,,,,,,,,,,,,
2015-07-24,5826.64,,,,,,,,,,,,
2015-07-27,5702.97,,,,,,,,,,,,
2015-07-28,5694.88,,,,,,,,,,,,
2015-07-29,5716.59,,,,,,,,,,,,
2015-07-30,5668.03,,,,,,,,,,,,
2015-07-31,5736.31,,,,,,,,,,,,
2015-08-03,5749.56,,,,,,,,,,,,
2015-08-04,5780.03,,,,,,,,,,,,
2015-08-05,5884.06,,,,,,,,,,,,
2015-08-06,5928.03,,,,,,,,,,,,
2015-08-07,6060.2,,,,,,,,,,,,
2015-08-10,6299.26,,,,,,,,,,,,
2015-08-11,6071.89,,,,,,,,,,,,
2015-08-12,5855.73,,,,,,,,,,,,
2015-08-13,5890.84,,,,,,,,,,,,
2015-08-17,5861.65,,,,,,,,,,,,
2015-08-18,5669.26,,,,,,,,,,,,
2015-08-19,5492.85,,,,,,,,,,,,
2015-08-20,5461.76,,,,,,,,,,,,
2015-08-21,5389.48,,,,,,,,,,,,
2015-08-24,5272.02,,,,,,,,,,,,
2015-08-25,5311.27,,,,,,,,,,,,
2015-08-26,5454.75,,,,,,,,,,,,
2015-08-27,5563.64,,,,,,,,,,,,
2015-08-28,5624.11,,,,,,,,,,,,
2015-08-31,5631.31,,,,,,,,,,,,
2015-09-01,5537.61,,,,,,,,,,,,
2015-09-02,5541.26,,,,,,,,,,,,
2015-09-03,5539.01,,,,,,,,,,,,
2015-09-04,5337.6,,,,,,,,,,,,
2015-09-07,5350.14,,,,,,,,,,,,
2015-09-08,5227.81,,,,,,,,,,,,
2015-09-09,5436.97,,,,,,,,,,,,
2015-09-10,5539.75,,,,,,,,,,,,
2015-09-11,5482.78,,,,,,,,,,,,
2015-09-14,5426.89,,,,,,,,,,,,
2015-09-15,5440.0,,,,,,,,,,,,
2015-09-16,5442.84,,,,,,,,,,,,
2015-09-17,5454.11,,,,,,,,,,,,
2015-09-18,5635.92,,,,,,,,,,,,
2015-09-21,5555.34,,,,,,,,,,,,
2015-09-22,5598.67,,,,,,,,,,,,
2015-09-23,5507.33,,,,,,,,,,,,
2015-09-24,5552.33,,,,,,,,,,,,
2015-09-25,5538.75,,,,,,,,,,,,
2015-09-30,5587.73,,,,,,,,,,,,
2015-10-01,5719.85,,,,,,,,,,,,
2015-10-02,5693.62,,,,,,,,,,,,
2015-10-05,5776.84,,,,,,,,,,,,
2015-10-06,5870.93,,,,,,,,,,,,
2015-10-07,5653.08,,,,,,,,,,,,
2015-10-08,5649.57,,,,,,,,,,,,
2015-10-12,5579.93,,,,,,,,,,,,
2015-10-13,5599.54,,,,,,,,,,,,
2015-10-14,5525.38,,,,,,,,,,,,
2015-10-15,5567.61,,,,,,,,,,,,
2015-10-16,5583.31,,,,,,,,,,,,
2015-10-19,5548.94,,,,,,,,,,,,
2015-10-20,5553.53,,,,,,,,,,,,
2015-10-21,5503.53,,,,,,,,,,,,
2015-10-22,5385.02,,,,,,,,,,,,
2015-10-23,5393.57,,,,,,,,,,,,
2015-10-26,5444.8,,,,,,,,,,,,
2015-10-27,5414.91,,,,,,,,,,,,
2015-10-28,5515.01,,,,,,,,,,,,
2015-10-29,5418.04,,,,,,,,,,,,
2015-10-30,5331.48,,,,,,,,,,,,
2015-11-02,5276.71,,,,,,,,,,,,
2015-11-03,5331.41,,,,,,,,,,,,
2015-11-04,5342.91,,,,,,,,,,,,
2015-11-05,5405.36,,,,,,,,,,,,
2015-11-06,5364.36,,,,,,,,,,,,
2015-11-09,5276.56,,,,,,,,,,,,
2015-11-10,5185.64,,,,,,,,,,,,
2015-11-11,5233.78,,,,,,,,,,,,
2015-11-12,5261.19,,,,,,,,,,,,
2015-11-13,5242.55,,,,,,,,,,,,
2015-11-16,5201.98,,,,,,,,,,,,
2015-11-17,5356.89,,,,,,,,,,,,
2015-11-18,5247.34,,,,,,,,,,,,
2015-11-19,5329.29,,,,,,,,,,,,
2015-11-20,5351.83,,,,,,,,,,,,
2015-11-23,5390.48,,,,,,,,,,,,
2015-11-24,5379.76,,,,,,,,,,,,
2015-11-25,5390.84,,,,,,,,,,,,
2015-11-26,5497.07,,,,,,,,,,,,
2015-11-27,5533.84,,,,,,,,,,,,
2015-11-30,5507.7,,,,,,,,,,,,
2015-12-01,5511.05,,,,,,,,,,,,
2015-12-02,5481.5,,,,,,,,,,,,
2015-12-03,5461.43,,,,,,,,,,,,
2015-12-04,5376.66,,,,,,,,,,,,
2015-12-07,5383.93,,,,,,,,,,,,
2015-12-08,5385.92,,,,,,,,,,,,
2015-12-09,5398.52,,,,,,,,,,,,
2015-12-10,5442.39,,,,,,,,,,,,
2015-12-11,5455.63,,,,,,,,,,,,
2015-12-14,5422.32,,,,,,,,,,,,
2015-12-15,5390.64,,,,,,,,,,,,
2015-12-16,5496.19,,,,,,,,,,,,
2015-12-17,5551.33,,,,,,,,,,,,
2015-12-18,5633.28,,,,,,,,,,,,
2015-12-21,5695.3,,,,,,,,,,,,
2015-12-22,5686.27,,,,,,,,,,,,
2015-12-23,5657.24,,,,,,,,,,,,
2015-12-24,5637.8,,,,,,,,,,,,
2015-12-28,5692.85,,,,,,,,,,,,
2015-12-29,5717.01,,,,,,,,,,,,
2015-12-30,5736.92,,,,,,,,,,,,
2016-01-04,5683.02,,,,,,,,,,,,
2016-01-05,5760.15,,,,,,,,,,,,
2016-01-06,5845.08,,,,,,,,,,,,
2016-01-07,5865.49,,,,,,,,,,,,
2016-01-08,5888.18,,,,,,,,,,,,
2016-01-11,5865.52,,,,,,,,,,,,
2016-01-12,5883.32,,,,,,,,,,,,
2016-01-13,5944.47,,,,,,,,,,,,
2016-01-14,5868.55,,,,,,,,,,,,
2016-01-15,5847.99,,,,,,,,,,,,
2016-01-18,5899.1,,,,,,,,,,,,
2016-01-19,5945.25,,,,,,,,,,,,
2016-01-20,5901.96,,,,,,,,,,,,
2016-01-21,5905.75,,,,,,,,,,,,
2016-01-22,5938.39,,,,,,,,,,,,
2016-01-25,5866.56,,,,,,,,,,,,
2016-01-26,5834.87,,,,,,,,,,,,
2016-01-27,5795.37,,,,,,,,,,,,
2016-01-28,5853.99,,,,,,,,,,,,
2016-01-29,5943.88,,,,,,,,,,,,
2016-02-01,5953.0,,,,,,,,,,,,
2016-02-02,5965.57,,,,,,,,,,,,
2016-02-03,5919.51,,,,,,,,,,,,
2016-02-04,5850.95,,,,,,,,,,,,
2016-02-05,5690.44,,,,,,,,,,,,
2016-02-11,5577.69,,,,,,,,,,,,
2016-02-12,5322.51,,,,,,,,,,,,
2016-02-15,5394.4,,,,,,,,,,,,
2016-02-16,5442.84,,,,,,,,,,,,
2016-02-17,5289.07,,,,,,,,,,,,
2016-02-18,5383.48,,,,,,,,,,,,
2016-02-19,5405.55,,,,,,,,,,,,
2016-02-22,5434.75,,,,,,,,,,,,
2016-02-23,5383.59,,,,,,,,,,,,
2016-02-24,5342.22,,,,,,,,,,,,
2016-02-25,5353.71,,,,,,,,,,,,
2016-02-26,5366.72,,,,,,,,,,,,
2016-02-29,5312.13,,,,,,,,,,,,
2016-03-02,5372.38,,,,,,,,,,,,
2016-03-03,5359.36,,,,,,,,,,,,
2016-03-04,5218.0,,,,,,,,,,,,
2016-03-07,5243.28,,,,,,,,,,,,
2016-03-08,5243.72,,,,,,,,,,,,
2016-03-09,5433.71,,,,,,,,,,,,
2016-03-10,5444.15,,,,,,,,,,,,
2016-03-11,5443.91,,,,,,,,,,,,
2016-03-14,5402.54,,,,,,,,,,,,
2016-03-15,5413.25,,,,,,,,,,,,
2016-03-16,5432.31,,,,,,,,,,,,
2016-03-17,5411.26,,,,,,,,,,,,
2016-03-18,5422.82,,,,,,,,,,,,
2016-03-21,5341.09,,,,,,,,,,,,
2016-03-22,5328.42,,,,,,,,,,,,
2016-03-23,5316.03,,,,,,,,,,,,
2016-03-24,5268.34,,,,,,,,,,,,
2016-03-25,5282.94,,,,,,,,,,,,
2016-03-28,5228.2,,,,,,,,,,,,
2016-03-29,5187.02,,,,,,,,,,,,
2016-03-30,5175.4,,,,,,,,,,,,
2016-03-31,5114.18,,,,,,,,,,,,
2016-04-01,5093.01,,,,,,,,,,,,
2016-04-04,5112.57,,,,,,,,,,,,
2016-04-05,5147.21,,,,,,,,,,,,
2016-04-06,5180.09,,,,,,,,,,,,
2016-04-07,5197.94,,,,,,,,,,,,
2016-04-08,5166.66,,,,,,,,,,,,
2016-04-11,5088.8,,,,,,,,,,,,
2016-04-12,5028.63,,,,,,,,,,,,
2016-04-14,5009.31,,,,,,,,,,,,
2016-04-15,5079.93,,,,,,,,,,,,
2016-04-18,5123.51,,,,,,,,,,,,
2016-04-19,5117.63,,,,,,,,,,,,
2016-04-20,5122.39,,,,,,,,,,,,
2016-04-21,5147.86,,,,,,,,,,,,
2016-04-22,5157.67,,,,,,,,,,,,
2016-04-25,5139.24,,,,,,,,,,,,
2016-04-26,5169.54,,,,,,,,,,,,
2016-04-27,5140.89,,,,,,,,,,,,
2016-04-28,5107.24,,,,,,,,,,,,
2016-04-29,5072.76,,,,,,,,,,,,
2016-05-02,5073.83,,,,,,,,,,,,
2016-05-03,5127.5,,,,,,,,,,,,
2016-05-04,5147.15,,,,,,,,,,,,
2016-05-09,5212.11,,,,,,,,,,,,
2016-05-10,5221.55,,,,,,,,,,,,
2016-05-11,5231.79,,,,,,,,,,,,
2016-05-12,5294.13,,,,,,,,,,,,
2016-05-13,5296.42,,,,,,,,,,,,
2016-05-16,5366.81,,,,,,,,,,,,
2016-05-17,5510.92,,,,,,,,,,,,
2016-05-18,5370.78,,,,,,,,,,,,
2016-05-19,5288.11,,,,,,,,,,,,
2016-05-20,5274.9,,,,,,,,,,,,
2016-05-23,5246.51,,,,,,,,,,,,
2016-05-24,5165.44,,,,,,,,,,,,
2016-05-25,5199.59,,,,,,,,,,,,
2016-05-26,5125.22,,,,,,,,,,,,
2016-05-27,5132.71,,,,,,,,,,,,
2016-05-30,5098.44,,,,,,,,,,,,
2016-05-31,5080.92,,,,,,,,,,,,
2016-06-01,5063.71,,,,,,,,,,,,
2016-06-02,5032.58,,,,,,,,,,,,
2016-06-03,5010.97,,,,,,,,,,,,
2016-06-07,5040.23,,,,,,,,,,,,
2016-06-08,5057.09,,,,,,,,,,,,
2016-06-09,5005.61,,,,,,,,,,,,
2016-06-10,5013.48,,,,,,,,,,,,
2016-06-13,4905.58,,,,,,,,,,,,
2016-06-14,4825.83,,,,,,,,,,,,
2016-06-15,4805.49,,,,,,,,,,,,
2016-06-16,4763.35,,,,,,,,,,,,
2016-06-17,4778.33,,,,,,,,,,,,
2016-06-20,4806.21,,,,,,,,,,,,
2016-06-21,4835.9,,,,,,,,,,,,
2016-06-22,4865.2,,,,,,,,,,,,
2016-06-23,4822.45,,,,,,,,,,,,
2016-06-24,4703.59,,,,,,,,,,,,
2016-06-27,4749.56,,,,,,,,,,,,
2016-06-28,4806.77,,,,,,,,,,,,
2016-06-29,4817.44,,,,,,,,,,,,
2016-06-30,4831.31,,,,,,,,,,,,
2016-07-01,4843.08,,,,,,,,,,,,
2016-07-04,4827.45,,,,,,,,,,,,
2016-07-05,4836.05,,,,,,,,,,,,
2016-07-06,4795.19,,,,,,,,,,,,
2016-07-07,4785.58,,,,,,,,,,,,
2016-07-08,4746.37,,,,,,,,,,,,
2016-07-11,4763.05,,,,,,,,,,,,
2016-07-12,4758.67,,,,,,,,,,,,
2016-07-13,4783.54,,,,,,,,,,,,
2016-07-14,4760.81,,,,,,,,,,,,
2016-07-15,4745.78,,,,,,,,,,,,
2016-07-18,4733.17,,,,,,,,,,,,
2016-07-19,4721.12,,,,,,,,,,,,
2016-07-20,4752.13,,,,,,,,,,,,
2016-07-21,4724.8,,,,,,,,,,,,
2016-07-22,4741.02,,,,,,,,,,,,
2016-07-25,4718.49,,,,,,,,,,,,
2016-07-26,4717.23,,,,,,,,,,,,
2016-07-27,4724.25,,,,,,,,,,,,
2016-07-28,4739.52,,,,,,,,,,,,
2016-07-29,4699.5,,,,,,,,,,,,
2016-08-01,4648.67,,,,,,,,,,,,
2016-08-02,4648.79,,,,,,,,,,,,
2016-08-03,4592.64,,,,,,,,,,,,
2016-08-04,4585.47,,,,,,,,,,,,
2016-08-05,4538.72,,,,,,,,,,,,
2016-08-08,4623.38,,,,,,,,,,,,
2016-08-09,4661.71,,,,,,,,,,,,
2016-08-10,4753.23,,,,,,,,,,,,
2016-08-11,4762.49,,,,,,,,,,,,
2016-08-12,4776.47,,,,,,,,,,,,
2016-08-16,4774.91,,,,,,,,,,,,
2016-08-17,4598.75,,,,,,,,,,,,
2016-08-18,4516.1,,,,,,,,,,,,
2016-08-19,4421.57,,,,,,,,,,,,
2016-08-22,4340.38,,,,,,,,,,,,
2016-08-23,4353.38,,,,,,,,,,,,
2016-08-24,4345.72,,,,,,,,,,,,
2016-08-25,4308.42,,,,,,,,,,,,
2016-08-26,4356.97,,,,,,,,,,,,
2016-08-29,4326.47,,,,,,,,,,,,
2016-08-30,4291.39,,,,,,,,,,,,
2016-08-31,4285.91,,,,,,,,,,,,
2016-09-01,4293.6,,,,,,,,,,,,
2016-09-02,4318.22,,,,,,,,,,,,
2016-09-05,4363.91,,,,,,,,,,,,
2016-09-06,4335.99,,,,,,,,,,,,
2016-09-07,4248.75,,,,,,,,,,,,
2016-09-08,4283.54,,,,,,,,,,,,
2016-09-09,4231.14,,,,,,,,,,,,
2016-09-12,4197.73,,,,,,,,,,,,
2016-09-13,4236.88,,,,,,,,,,,,
2016-09-19,4272.28,,,,,,,,,,,,
2016-09-20,4322.86,,,,,,,,,,,,
2016-09-21,4364.3,,,,,,,,,,,,
2016-09-22,4413.87,,,,,,,,,,,,
2016-09-23,4440.48,,,,,,,,,,,,
2016-09-26,4425.85,,,,,,,,,,,,
2016-09-27,4469.9,,,,,,,,,,,,
2016-09-28,4475.12,,,,,,,,,,,,
2016-09-29,4513.07,,,,,,,,,,,,
2016-09-30,4453.64,,,,,,,,,,,,
2016-10-04,4473.79,,,,,,,,,,,,
2016-10-05,4457.42,,,,,,,,,,,,
2016-10-06,4411.15,,,,,,,,,,,,
2016-10-07,4389.7,,,,,,,,,,,,
2016-10-10,4437.8,,,,,,,,,,,,
2016-10-11,4404.02,,,,,,,,,,,,
2016-10-12,4441.53,,,,,,,,,,,,
2016-10-13,4339.47,,,,,,,,,,,,
2016-10-14,4316.47,,,,,,,,,,,,
2016-10-17,4279.67,,,,,,,,,,,,
2016-10-18,4313.23,,,,,,,,,,,,
2016-10-19,4276.31,,,,,,,,,,,,
2016-10-20,4256.62,,,,,,,,,,,,
2016-10-21,4246.07,,,,,,,,,,,,
2016-10-24,4264.12,,,,,,,,,,,,
2016-10-25,4261.31,,,,,,,,,,,,
2016-10-26,4231.36,,,,,,,,,,,,
2016-10-27,4256.62,,,,,,,,,,,,
2016-10-28,4258.58,,,,,,,,,,,,
2016-10-31,4183.62,,,,,,,,,,,,
2016-11-01,4159.24,,,,,,,,,,,,
2016-11-02,4057.89,,,,,,,,,,,,
2016-11-03,4218.71,,,,,,,,,,,,
2016-11-04,4247.26,,,,,,,,,,,,
2016-11-07,4277.57,,,,,,,,,,,,
2016-11-08,4304.95,,,,,,,,,,,,
2016-11-09,4238.86,,,,,,,,,,,,
2016-11-10,4299.38,,,,,,,,,,,,
2016-11-11,4243.64,,,,,,,,,,,,
2016-11-14,4249.49,,,,,,,,,,,,
2016-11-15,4336.0,,,,,,,,,,,,
2016-11-16,4378.58,,,,,,,,,,,,
2016-11-17,4397.58,,,,,,,,,,,,
2016-11-18,4361.17,,,,,,,,,,,,
2016-11-21,4260.52,,,,,,,,,,,,
2016-11-22,4267.26,,,,,,,,,,,,
2016-11-23,4245.09,,,,,,,,,,,,
2016-11-24,4193.95,,,,,,,,,,,,
2016-11-25,4189.69,,,,,,,,,,,,
2016-11-28,4169.53,,,,,,,,,,,,
2016-11-29,4283.75,,,,,,,,,,,,
2016-11-30,4270.55,,,,,,,,,,,,
2016-12-01,4246.01,,,,,,,,,,,,
2016-12-02,4177.09,,,,,,,,,,,,
2016-12-05,4143.2,,,,,,,,,,,,
2016-12-06,4169.64,,,,,,,,,,,,
2016-12-07,4190.21,,,,,,,,,,,,
2016-12-08,4249.3,,,,,,,,,,,,
2016-12-09,4216.0,,,,,,,,,,,,
2016-12-12,4263.86,,,,,,,,,,,,
2016-12-13,4301.72,,,,,,,,,,,,
2016-12-14,4286.51,,,,,,,,,,,,
2016-12-15,4296.94,,,,,,,,,,,,
2016-12-16,4310.54,,,,,,,,,,,,
2016-12-19,4295.81,,,,,,,,,,,,
2016-12-20,4262.28,,,,,,,,,,,,
2016-12-21,4219.1,,,,,,,,,,,,
2016-12-22,4200.02,,,,,,,,,,,,
2016-12-23,4196.69,,,,,,,,,,,,
2016-12-26,4168.9,,,,,,,,,,,,
2016-12-27,4169.46,,,,,,,,,,,,
2016-12-28,4137.81,,,,,,,,,,,,
2016-12-29,4141.12,,,,,,,,,,,,
2017-01-02,4087.82,,,,,,,,,,,,
2017-01-03,4050.42,,,,,,,,,,,,
2017-01-04,4040.13,,,,,,,,,,,,
2017-01-05,4096.74,,,,,,,,,,,,
2017-01-06,4101.39,,,,,,,,,,,,
2017-01-09,4061.24,,,,,,,,,,,,
2017-01-10,4027.55,,,,,,,,,,,,
2017-01-11,4008.7,,,,,,,,,,,,
