날짜,IT,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2019-06-03,2067.85,,,,,,,,,,,,
2019-06-04,2066.97,,,,,,,,,,,,
2019-06-05,2069.11,,,,,,,,,,,,
2019-06-07,2072.33,,,,,,,,,,,,
2019-06-10,2099.49,,,,,,,,,,,,
2019-06-11,2111.81,,,,,,,,,,,,
2019-06-12,2108.75,,,,,,,,,,,,
2019-06-13,2103.15,,,,,,,,,,,,
2019-06-14,2095.41,,,,,,,,,,,,
2019-06-17,2090.73,,,,,,,,,,,,
2019-06-18,2098.71,,,,,,,,,,,,
2019-06-19,2124.78,,,,,,,,,,,,
2019-06-20,2131.29,,,,,,,,,,,,
2019-06-21,2125.62,,,,,,,,,,,,
2019-06-24,2126.33,,,,,,,,,,,,
2019-06-25,2121.64,,,,,,,,,,,,
2019-06-26,2121.85,,,,,,,,,,,,
2019-06-27,2134.32,,,,,,,,,,,,
2019-06-28,2130.62,,,,,,,,,,,,
2019-07-01,2129.74,,,,,,,,,,,,
2019-07-02,2122.02,,,,,,,,,,,,
2019-07-03,2096.02,,,,,,,,,,,,
2019-07-04,2108.73,,,,,,,,,,,,
2019-07-05,2110.59,,,,,,,,,,,,
2019-07-08,2064.17,,,,,,,,,,,,
2019-07-09,2052.03,,,,,,,,,,,,
2019-07-10,2058.78,,,,,,,,,,,,
2019-07-11,2080.58,,,,,,,,,,,,
2019-07-12,2086.66,,,,,,,,,,,,
2019-07-15,2082.48,,,,,,,,,,,,
2019-07-16,2091.87,,,,,,,,,,,,
2019-07-17,2072.92,,,,,,,,,,,,
2019-07-18,2066.55,,,,,,,,,,,,
2019-07-19,2094.36,,,,,,,,,,,,
2019-07-22,2093.34,,,,,,,,,,,,
2019-07-23,2101.45,,,,,,,,,,,,
2019-07-24,2082.3,,,,,,,,,,,,
2019-07-25,2074.48,,,,,,,,,,,,
2019-07-26,2066.26,,,,,,,,,,,,
2019-07-29,2029.48,,,,,,,,,,,,
2019-07-30,2038.68,,,,,,,,,,,,
2019-07-31,2024.55,,,,,,,,,,,,
2019-08-01,2017.34,,,,,,,,,,,,
2019-08-02,1998.13,,,,,,,,,,,,
2019-08-05,1946.98,,,,,,,,,,,,
2019-08-06,1917.5,,,,,,,,,,,,
2019-08-07,1909.71,,,,,,,,,,,,
2019-08-08,1920.61,,,,,,,,,,,,
2019-08-09,1937.75,,,,,,,,,,,,
2019-08-12,1942.29,,,,,,,,,,,,
2019-08-13,1925.83,,,,,,,,,,,,
2019-08-14,1938.37,,,,,,,,,,,,
2019-08-16,1927.17,,,,,,,,,,,,
2019-08-19,1939.9,,,,,,,,,,,,
2019-08-20,1960.25,,,,,,,,,,,,
2019-08-21,1964.65,,,,,,,,,,,,
2019-08-22,1951.01,,,,,,,,,,,,
2019-08-23,1948.3,,,,,,,,,,,,
2019-08-26,1916.31,,,,,,,,,,,,
2019-08-27,1924.6,,,,,,,,,,,,
2019-08-28,1941.09,,,,,,,,,,,,
2019-08-29,1933.41,,,,,,,,,,,,
2019-08-30,1967.79,,,,,,,,,,,,
2019-09-02,1969.19,,,,,,,,,,,,
2019-09-03,1965.69,,,,,,,,,,,,
2019-09-04,1988.53,,,,,,,,,,,,
2019-09-05,2004.75,,,,,,,,,,,,
2019-09-06,2009.13,,,,,,,,,,,,
2019-09-09,2019.55,,,,,,,,,,,,
2019-09-10,2032.08,,,,,,,,,,,,
2019-09-11,2049.2,,,,,,,,,,,,
2019-09-16,2062.22,,,,,,,,,,,,
2019-09-17,2062.33,,,,,,,,,,,,
2019-09-18,2070.73,,,,,,,,,,,,
2019-09-19,2080.35,,,,,,,,,,,,
2019-09-20,2091.52,,,,,,,,,,,,
2019-09-23,2091.7,,,,,,,,,,,,
2019-09-24,2101.04,,,,,,,,,,,,
2019-09-25,2073.39,,,,,,,,,,,,
2019-09-26,2074.52,,,,,,,,,,,,
2019-09-27,2049.93,,,,,,,,,,,,
2019-09-30,2063.05,,,,,,,,,,,,
2019-10-01,2072.42,,,,,,,,,,,,
2019-10-02,2031.91,,,,,,,,,,,,
2019-10-04,2020.69,,,,,,,,,,,,
2019-10-07,2021.73,,,,,,,,,,,,
2019-10-08,2046.25,,,,,,,,,,,,
2019-10-10,2028.15,,,,,,,,,,,,
2019-10-11,2044.61,,,,,,,,,,,,
2019-10-14,2067.4,,,,,,,,,,,,
2019-10-15,2068.17,,,,,,,,,,,,
2019-10-16,2082.83,,,,,,,,,,,,
2019-10-17,2077.94,,,,,,,,,,,,
2019-10-18,2060.69,,,,,,,,,,,,
2019-10-21,2064.84,,,,,,,,,,,,
2019-10-22,2088.86,,,,,,,,,,,,
2019-10-23,2080.62,,,,,,,,,,,,
2019-10-24,2085.66,,,,,,,,,,,,
2019-10-25,2087.89,,,,,,,,,,,,
2019-10-28,2093.6,,,,,,,,,,,,
2019-10-29,2092.69,,,,,,,,,,,,
2019-10-30,2080.27,,,,,,,,,,,,
2019-10-31,2083.48,,,,,,,,,,,,
2019-11-01,2100.2,,,,,,,,,,,,
2019-11-04,2130.24,,,,,,,,,,,,
2019-11-05,2142.64,,,,,,,,,,,,
2019-11-06,2144.15,,,,,,,,,,,,
2019-11-07,2144.29,,,,,,,,,,,,
2019-11-08,2137.23,,,,,,,,,,,,
2019-11-11,2124.09,,,,,,,,,,,,
2019-11-12,2140.92,,,,,,,,,,,,
2019-11-13,2122.45,,,,,,,,,,,,
2019-11-14,2139.23,,,,,,,,,,,,
2019-11-15,2162.18,,,,,,,,,,,,
2019-11-18,2160.69,,,,,,,,,,,,
2019-11-19,2153.24,,,,,,,,,,,,
2019-11-20,2125.32,,,,,,,,,,,,
2019-11-21,2096.6,,,,,,,,,,,,
2019-11-22,2101.96,,,,,,,,,,,,
2019-11-25,2123.5,,,,,,,,,,,,
2019-11-26,2121.35,,,,,,,,,,,,
2019-11-27,2127.85,,,,,,,,,,,,
2019-11-28,2118.6,,,,,,,,,,,,
2019-11-29,2087.96,,,,,,,,,,,,
2019-12-02,2091.92,,,,,,,,,,,,
2019-12-03,2084.07,,,,,,,,,,,,
2019-12-04,2068.89,,,,,,,,,,,,
2019-12-05,2060.74,,,,,,,,,,,,
2019-12-06,2081.85,,,,,,,,,,,,
2019-12-09,2088.65,,,,,,,,,,,,
2019-12-10,2098.0,,,,,,,,,,,,
2019-12-11,2105.62,,,,,,,,,,,,
2019-12-12,2137.35,,,,,,,,,,,,
2019-12-13,2170.25,,,,,,,,,,,,
2019-12-16,2168.15,,,,,,,,,,,,
2019-12-17,2195.68,,,,,,,,,,,,
2019-12-18,2194.76,,,,,,,,,,,,
2019-12-19,2196.56,,,,,,,,,,,,
2019-12-20,2204.18,,,,,,,,,,,,
2019-12-23,2203.71,,,,,,,,,,,,
2019-12-24,2190.08,,,,,,,,,,,,
2019-12-26,2197.93,,,,,,,,,,,,
2019-12-27,2204.21,,,,,,,,,,,,
2019-12-30,2197.67,,,,,,,,,,,,
2020-01-02,,2201.21,2202.32,2171.84,2175.17,494677752.0,4638167309579.0,1461424793589993.0,,,,,
2020-01-03,,2192.58,2203.38,2165.39,2176.46,631562785.0,5763662746548.0,1462298971774498.0,,,,,
2020-01-06,,2154.97,2164.42,2149.95,2155.07,592670719.0,5156540935534.0,1448385085188395.0,,,,,
2020-01-07,,2166.6,2181.62,2164.27,2175.54,568235609.0,5143511908278.0,1462298814406954.0,,,,,
2020-01-08,,2156.27,2162.32,2137.72,2151.31,913830628.0,8750722208310.0,1446631314388659.0,,,,,
2020-01-09,,2182.2,2186.45,2172.16,2186.45,592603655.0,7261591245997.0,1470805018622162.0,,,,,
2020-01-10,,2189.48,2206.92,2188.1,2206.39,594536948.0,6459299778577.0,1484063380523097.0,,,,,
2020-01-13,,2204.49,2230.43,2204.49,2229.26,488288759.0,6214780461727.0,1499967180669582.0,,,,,
2020-01-14,,2243.06,2250.79,2232.94,2238.88,835899254.0,7294227861325.0,1506534496285997.0,,,,,
2020-01-15,,2229.8,2238.21,2223.39,2230.98,746156323.0,5946351320652.0,1501047629018491.0,,,,,
2020-01-16,,2231.93,2249.09,2225.41,2248.05,808331797.0,6204474418701.0,1513149909207655.0,,,,,
2020-01-17,,2261.57,2268.71,2245.58,2250.57,580816395.0,5444383530119.0,1515299753695611.0,,,,,
2020-01-20,,2261.4,2277.23,2258.09,2262.64,545491231.0,5950403033200.0,1524384083509849.0,,,,,
2020-01-21,,2259.81,2266.31,2238.25,2239.69,770319899.0,5569550564922.0,1508408627687428.0,,,,,
2020-01-22,,2238.53,2269.27,2235.13,2267.25,608509908.0,6365617281303.0,1526798959055386.0,,,,,
2020-01-23,,2254.54,2260.63,2241.94,2246.13,509608911.0,6790103967147.0,1512629061905415.0,,,,,
2020-01-28,,2192.22,2199.93,2166.23,2176.72,808878835.0,8818232390840.0,1466083102897148.0,,,,,
2020-01-29,,2188.18,2195.45,2172.33,2185.28,692300723.0,6589949501296.0,1472171521931855.0,,,,,
2020-01-30,,2181.54,2187.45,2139.72,2148.0,602838388.0,7105203082012.0,1446505817054810.0,,,,,
2020-01-31,,2160.6,2167.23,2119.01,2119.01,710507814.0,7226687169037.0,1427047754939819.0,,,,,
2020-02-03,,2086.61,2126.73,2082.74,2118.88,836699550.0,8068704032225.0,1427133301985757.0,,,,,
2020-02-04,,2121.22,2162.32,2120.53,2157.9,624641660.0,7791178403016.0,1454235584223968.0,,,,,
2020-02-05,,2177.26,2181.52,2154.88,2165.63,574395954.0,7736275092053.0,1460243894885127.0,,,,,
2020-02-06,,2184.77,2229.99,2182.25,2227.94,695216238.0,8334737832306.0,1501460505978003.0,,,,,
2020-02-07,,2221.49,2223.92,2198.14,2211.95,800342334.0,8813174418003.0,1491013321310687.0,,,,,
2020-02-10,,2185.63,2203.39,2180.51,2201.07,609566457.0,5471061224066.0,1483846707096682.0,,,,,
2020-02-11,,2213.5,2233.32,2211.25,2223.12,526211397.0,6611195318466.0,1498338521859173.0,,,,,
2020-02-12,,2225.95,2242.24,2214.77,2238.38,632462739.0,6892197809938.0,1508346241846750.0,,,,,
2020-02-13,,2245.72,2255.49,2230.3,2232.96,638666394.0,8121197408774.0,1505295816622192.0,,,,,
2020-02-14,,2232.71,2251.5,2221.9,2243.59,597224094.0,6379565384141.0,1511254622615908.0,,,,,
2020-02-17,,2243.07,2250.05,2230.26,2242.17,458247876.0,5639200666983.0,1510109679102093.0,,,,,
2020-02-18,,2225.98,2232.93,2205.21,2208.88,470424959.0,6411451075683.0,1487436220977309.0,,,,,
2020-02-19,,2222.51,2226.0,2191.2,2210.34,591155345.0,7107033607258.0,1488454958761049.0,,,,,
2020-02-20,,2223.55,2228.18,2186.72,2195.5,709563653.0,7677672112579.0,1478574047802416.0,,,,,
2020-02-21,,2165.65,2184.43,2160.28,2162.84,635474020.0,7105856138500.0,1456692607497773.0,,,,,
2020-02-24,,2114.04,2120.06,2079.03,2079.04,948620568.0,9315474824162.0,1400516367868853.0,,,,,
2020-02-25,,2075.55,2105.49,2071.5,2103.61,1565588378.0,8952278187621.0,1417275415217287.0,,,,,
2020-02-26,,2064.07,2089.64,2059.13,2076.77,810937954.0,8060327456461.0,1398569205665041.0,,,,,
2020-02-27,,2073.87,2085.4,2049.15,2054.89,562775389.0,7241174418670.0,1383776360997792.0,,,,,
2020-02-28,,2020.17,2031.01,1980.82,1987.01,671551554.0,9927960489404.0,1337716963290314.0,,,,,
2020-03-02,,1997.03,2017.07,1969.34,2002.51,528103441.0,7811002803335.0,1348109552183221.0,,,,,
2020-03-03,,2051.85,2051.85,2009.39,2014.15,615692688.0,8687846563942.0,1356176459905865.0,,,,,
2020-03-04,,2005.81,2063.59,2005.81,2059.33,606287025.0,7829192743679.0,1386938608490669.0,,,,,
2020-03-05,,2078.11,2089.08,2059.99,2085.26,675205309.0,7954349129052.0,1404684361584030.0,,,,,
2020-03-06,,2053.09,2062.57,2032.13,2040.22,865588195.0,7233537918936.0,1373917955358746.0,,,,,
2020-03-09,,1981.02,1989.5,1946.9,1954.77,666868332.0,8796943870443.0,1316427699384929.0,,,,,
2020-03-10,,1942.85,1968.17,1934.72,1962.93,638564334.0,9133693232419.0,1321480461086756.0,,,,,
2020-03-11,,1965.67,1967.7,1898.27,1908.27,679716263.0,8598096539563.0,1284895600563685.0,,,,,
2020-03-12,,1887.97,1897.23,1808.56,1834.33,850344629.0,11309953238897.0,1235351151777928.0,,,,,
2020-03-13,,1722.68,1809.31,1680.6,1771.44,1035277623.0,13376937880276.0,1193686836834111.0,,,,,
2020-03-16,,1805.43,1805.43,1714.38,1714.86,682003596.0,8593833318802.0,1155216110560059.0,,,,,
2020-03-17,,1640.84,1722.97,1637.88,1672.44,649779162.0,9709076676434.0,1126202983998029.0,,,,,
2020-03-18,,1686.12,1693.95,1591.12,1591.2,728007845.0,9576387436387.0,1071788837300586.0,,,,,
2020-03-19,,1626.09,1626.09,1439.43,1457.64,977674546.0,11932492035885.0,982169749104868.0,,,,,
2020-03-20,,1498.49,1566.82,1466.48,1566.15,817021497.0,10632970114698.0,1054892888467243.0,,,,,
2020-03-23,,1474.45,1516.75,1458.41,1482.46,647528307.0,9645271634190.0,998450497948322.0,,,,,
2020-03-24,,1523.69,1609.97,1508.68,1609.97,679288486.0,10481447737237.0,1083695461251076.0,,,,,
2020-03-25,,1668.19,1707.64,1645.28,1704.76,872808831.0,12612287867284.0,1147712134896263.0,,,,,
2020-03-26,,1699.11,1735.75,1679.23,1686.24,992473707.0,12374197616604.0,1135741554179897.0,,,,,
2020-03-27,,1756.07,1759.05,1668.21,1717.73,1077526545.0,12851932962119.0,1156581472275771.0,,,,,
2020-03-30,,1670.34,1729.63,1659.95,1717.12,767776797.0,9081049803032.0,1155630476602887.0,,,,,
2020-03-31,,1739.29,1757.81,1722.62,1754.64,1037488156.0,13905369066747.0,1179728722560726.0,,,,,
2020-04-01,,1737.28,1762.44,1685.37,1685.46,1243590730.0,12110507381678.0,1133944054487121.0,,,,,
2020-04-02,,1693.53,1726.76,1664.13,1724.86,766313445.0,10152244718742.0,1159987256045893.0,,,,,
2020-04-03,,1731.17,1743.91,1706.68,1725.44,1000086507.0,10153714406089.0,1160743273084198.0,,,,,
2020-04-06,,1745.25,1794.19,1742.67,1791.88,1219388574.0,10957483192535.0,1205000551883535.0,,,,,
2020-04-07,,1826.72,1838.97,1791.92,1823.6,951738564.0,11628935543509.0,1226518732401875.0,,,,,
2020-04-08,,1815.75,1842.16,1801.8,1807.14,907493916.0,11126542159615.0,1215858624385370.0,,,,,
2020-04-09,,1838.09,1839.33,1818.3,1836.21,920570686.0,10517358549787.0,1235327684208445.0,,,,,
2020-04-10,,1835.76,1861.1,1824.43,1860.7,992548388.0,12009988837226.0,1251445975432980.0,,,,,
2020-04-13,,1853.3,1853.3,1825.76,1825.76,1017751537.0,9516704096110.0,1228226157795454.0,,,,,
2020-04-14,,1846.41,1864.46,1837.17,1857.08,886766248.0,9995854086344.0,1248940314010211.0,,,,,
2020-04-16,,1839.51,1862.23,1828.13,1857.07,878338050.0,10710793199999.0,1248881506244681.0,,,,,
2020-04-17,,1893.31,1926.02,1893.19,1914.53,1667459582.0,14127722405516.0,1287911930998779.0,,,,,
2020-04-20,,1908.34,1925.25,1893.17,1898.36,1087463349.0,11915932209602.0,1276932686171999.0,,,,,
2020-04-21,,1886.78,1898.32,1841.66,1879.38,1174293762.0,13863164450974.0,1263694525894965.0,,,,,
2020-04-22,,1855.51,1897.9,1844.85,1896.15,820359973.0,9428672633853.0,1274786181055578.0,,,,,
2020-04-23,,1907.45,1923.53,1895.98,1914.73,683719714.0,9124271815911.0,1287024851033628.0,,,,,
2020-04-24,,1906.07,1908.29,1880.71,1889.01,933917234.0,9647344478840.0,1271159366876740.0,,,,,
2020-04-27,,1897.06,1929.82,1894.62,1922.77,735662975.0,8171668846877.0,1293318256998546.0,,,,,
2020-04-28,,1931.25,1941.79,1911.63,1934.09,1173476059.0,10375078302989.0,1300504429056374.0,,,,,
2020-04-29,,1936.89,1957.51,1934.31,1947.56,1984181619.0,10525128532479.0,1309179248330950.0,,,,,
2020-05-04,,1906.42,1918.66,1894.29,1895.37,1146855467.0,10261902202857.0,1274213042153076.0,,,,,
2020-05-06,,1919.45,1928.76,1902.55,1928.76,1082526836.0,8550700968723.0,1296556106111278.0,,,,,
2020-05-07,,1922.0,1938.5,1918.57,1928.61,775657990.0,7383335083519.0,1296095632739743.0,,,,,
2020-05-08,,1944.94,1956.89,1942.54,1945.82,784772658.0,7941567564414.0,1307404235915187.0,,,,,
2020-05-11,,1953.51,1960.46,1932.87,1935.4,591282994.0,7752760806973.0,1300769233598186.0,,,,,
2020-05-12,,1938.62,1938.62,1905.17,1922.17,799930033.0,9681896635050.0,1291568129833589.0,,,,,
2020-05-13,,1897.5,1940.42,1897.24,1940.42,618783618.0,9012307818081.0,1303464008136505.0,,,,,
2020-05-14,,1922.44,1931.43,1913.49,1924.96,760646303.0,9469021404658.0,1292884145462489.0,,,,,
2020-05-15,,1937.63,1938.59,1913.21,1927.28,866357217.0,9723312708078.0,1294619578424819.0,,,,,
2020-05-18,,1934.51,1943.07,1921.14,1937.11,761695993.0,9394306873102.0,1301926005473237.0,,,,,
2020-05-19,,1977.47,1983.77,1968.59,1980.61,773414630.0,11918300290192.0,1331835811527638.0,,,,,
2020-05-20,,1972.12,1992.2,1972.12,1989.64,699446970.0,8248632036086.0,1337699454438994.0,,,,,
2020-05-21,,2003.2,2004.95,1993.0,1998.31,601199346.0,8636997699884.0,1343561077622969.0,,,,,
2020-05-22,,2001.6,2002.65,1961.4,1970.13,847467288.0,9509771760326.0,1324302793166826.0,,,,,
2020-05-25,,1980.51,1994.9,1967.84,1994.6,641458990.0,7960324756104.0,1340826177203951.0,,,,,
2020-05-26,,2001.0,2029.89,1997.94,2029.78,1017804023.0,12545313579781.0,1363735033916035.0,,,,,
2020-05-27,,2027.9,2043.44,2019.82,2031.2,1178847686.0,12635098387337.0,1364678862910216.0,,,,,
2020-05-28,,2047.08,2054.52,2003.75,2028.54,1172134329.0,14479213391390.0,1363293486469432.0,,,,,
2020-05-29,,2018.37,2038.89,2006.62,2029.6,1086214531.0,14084590166800.0,1363450451367235.0,,,,,
2020-06-01,,2037.04,2065.38,2035.63,2065.08,997348462.0,9839657383038.0,1387477878880702.0,,,,,
2020-06-02,,2061.45,2089.43,2059.14,2087.19,1000332119.0,10232916613603.0,1402057228354535.0,,,,,
2020-06-03,,2108.55,2156.55,2107.69,2147.0,1152001392.0,16998832251499.0,1442871666450862.0,,,,,
2020-06-04,,2181.64,2191.0,2139.68,2151.18,1393307839.0,16034002142290.0,1446260119584246.0,,,,,
2020-06-05,,2151.17,2187.25,2138.18,2181.87,854591430.0,12778905806695.0,1466769477352700.0,,,,,
2020-06-08,,2215.6,2217.21,2174.96,2184.29,854035253.0,13145519107463.0,1468714983884430.0,,,,,
2020-06-09,,2206.23,2212.17,2166.01,2188.92,817085488.0,14689860828352.0,1472051666137017.0,,,,,
2020-06-10,,2187.91,2200.68,2178.12,2195.69,706294077.0,12888183095069.0,1476712867540628.0,,,,,
2020-06-11,,2184.36,2200.72,2148.51,2176.78,827381476.0,16987057620203.0,1464392589642064.0,,,,,
2020-06-12,,2088.24,2137.12,2084.63,2132.3,689896760.0,14960780838903.0,1434087757539005.0,,,,,
2020-06-15,,2114.41,2129.67,2030.82,2030.82,1072277727.0,18242464517682.0,1366175254025951.0,,,,,
2020-06-16,,2091.09,2138.08,2079.02,2138.05,973638914.0,13837056898298.0,1437701364296343.0,,,,,
2020-06-17,,2133.18,2154.37,2105.26,2141.05,927515701.0,15458440200634.0,1440025501583959.0,,,,,
2020-06-18,,2134.35,2145.13,2120.29,2133.48,767184256.0,11089871020141.0,1435518023343328.0,,,,,
2020-06-19,,2153.09,2153.57,2108.91,2141.32,1079452697.0,12300498419524.0,1441080602939928.0,,,,,
2020-06-22,,2126.38,2142.88,2122.1,2126.73,789371970.0,10098315248975.0,1430718937268391.0,,,,,
2020-06-23,,2149.13,2158.15,2110.51,2131.24,917567444.0,13496081372787.0,1433435233461333.0,,,,,
2020-06-24,,2145.93,2171.86,2143.91,2161.51,913896139.0,13324797690536.0,1453951200553877.0,,,,,
2020-06-25,,2130.45,2143.33,2112.37,2112.37,1017720601.0,10692627098579.0,1420866478316469.0,,,,,
2020-06-26,,2137.47,2142.04,2115.25,2134.65,761043656.0,9821159648182.0,1436168481341002.0,,,,,
2020-06-29,,2105.54,2120.5,2087.84,2093.48,643155859.0,9025867722947.0,1408463551776580.0,,,,,
2020-06-30,,2124.38,2134.38,2108.26,2108.33,708604874.0,11699082707241.0,1418860741475329.0,,,,,
2020-07-01,,2128.81,2133.55,2101.33,2106.7,1116220850.0,10232631942700.0,1417280238019280.0,,,,,
2020-07-02,,2116.72,2135.37,2113.98,2135.37,1091965156.0,10745168204526.0,1445664482444930.0,,,,,
2020-07-03,,2147.89,2153.54,2135.3,2152.41,770054734.0,8649543800140.0,1456812255014887.0,,,,,
2020-07-06,,2158.95,2191.28,2157.71,2187.93,666902024.0,11656294735939.0,1480948171498278.0,,,,,
2020-07-07,,2202.04,2206.79,2164.03,2164.17,847434362.0,14858393386688.0,1465179698333403.0,,,,,
2020-07-08,,2166.76,2173.83,2150.89,2158.88,677810176.0,11567569371753.0,1460994855195639.0,,,,,
2020-07-09,,2171.15,2181.48,2166.74,2167.9,619368220.0,12029949538080.0,1467208749209185.0,,,,,
2020-07-10,,2171.44,2171.52,2140.29,2150.25,886987422.0,12048058313719.0,1455781560911370.0,,,,,
2020-07-13,,2170.51,2188.8,2163.07,2186.06,650230828.0,10462265621930.0,1479593285922319.0,,,,,
2020-07-14,,2176.43,2183.61,2165.6,2183.61,810952190.0,11633360175479.0,1477856002350806.0,,,,,
2020-07-15,,2208.73,2216.97,2190.66,2201.88,830266170.0,13641396398926.0,1490240355001560.0,,,,,
2020-07-16,,2203.3,2207.34,2177.82,2183.76,784637064.0,11304254033107.0,1478307592869367.0,,,,,
2020-07-17,,2187.85,2204.2,2187.85,2201.19,569297015.0,10191102923037.0,1490180654286876.0,,,,,
2020-07-20,,2209.59,2209.59,2183.83,2198.2,686819331.0,12025004388559.0,1488358383872006.0,,,,,
2020-07-21,,2219.19,2234.86,2214.28,2228.83,918483110.0,15759332636629.0,1509515194204624.0,,,,,
2020-07-22,,2228.2,2238.86,2221.62,2228.66,856218145.0,15651892519811.0,1509717832642203.0,,,,,
2020-07-23,,2227.24,2227.24,2202.99,2216.19,934542334.0,16328982791157.0,1501425781726753.0,,,,,
2020-07-24,,2196.73,2219.57,2195.49,2200.44,1001024922.0,17156946661845.0,1490986231772619.0,,,,,
2020-07-27,,2203.48,2231.25,2203.48,2217.86,928624589.0,14256877111350.0,1502710705541910.0,,,,,
2020-07-28,,2238.19,2266.0,2237.21,2256.99,866725741.0,17516981979726.0,1530086533583406.0,,,,,
2020-07-29,,2258.35,2276.79,2252.24,2263.16,899494183.0,15500571709743.0,1536196696120976.0,,,,,
2020-07-30,,2275.33,2281.33,2263.81,2267.01,713039430.0,13550209339034.0,1539287192950517.0,,,,,
2020-07-31,,2278.53,2281.41,2248.49,2249.37,739688794.0,13002293229614.0,1526798727989548.0,,,,,
2020-08-03,,2251.65,2254.38,2237.04,2251.04,648462478.0,13612906120002.0,1528025690762966.0,,,,,
2020-08-04,,2272.33,2284.66,2269.69,2279.97,722906377.0,15287235291908.0,1548269501517691.0,,,,,
2020-08-05,,2289.23,2312.14,2283.95,2311.86,841298584.0,17883091283569.0,1569777969023678.0,,,,,
2020-08-06,,2322.64,2352.48,2322.64,2342.61,797147074.0,17831685624449.0,1590672220686184.0,,,,,
2020-08-07,,2349.25,2362.24,2333.62,2351.67,812594607.0,17585764473385.0,1598022872221562.0,,,,,
2020-08-10,,2353.92,2390.51,2349.33,2386.38,784617498.0,19511321883161.0,1621675150702310.0,,,,,
2020-08-11,,2396.11,2429.36,2396.11,2418.67,843437905.0,19680402218094.0,1643244636026510.0,,,,,
2020-08-12,,2414.78,2432.35,2393.27,2432.35,763734794.0,16680055518488.0,1652303924857376.0,,,,,
2020-08-13,,2455.28,2458.17,2412.49,2437.53,907218783.0,18250022567058.0,1656293275231288.0,,,,,
2020-08-14,,2427.85,2435.0,2383.69,2407.49,968124509.0,16595686362692.0,1636857790126833.0,,,,,
2020-08-18,,2405.84,2419.65,2336.78,2348.24,909750109.0,17572479450022.0,1596724896699329.0,,,,,
2020-08-19,,2370.87,2380.1,2353.17,2360.54,637965095.0,12367503045993.0,1604983684782229.0,,,,,
2020-08-20,,2339.91,2357.08,2270.85,2274.22,903743682.0,17101785025778.0,1546235567296680.0,,,,,
2020-08-21,,2306.16,2329.34,2280.97,2304.59,865735547.0,14111672142563.0,1566780398603402.0,,,,,
2020-08-24,,2309.38,2332.33,2283.48,2329.83,649276997.0,11654192722499.0,1583436465121661.0,,,,,
2020-08-25,,2352.15,2369.78,2340.97,2366.73,771584899.0,13567979759561.0,1608120252926561.0,,,,,
2020-08-26,,2367.74,2374.68,2336.98,2369.32,956477600.0,14435847151150.0,1610120509376745.0,,,,,
2020-08-27,,2371.95,2373.36,2344.38,2344.45,913917009.0,15184934096620.0,1593246017303196.0,,,,,
2020-08-28,,2362.22,2379.26,2345.28,2353.8,1297312453.0,15539938168140.0,1599550088938588.0,,,,,
2020-08-31,,2377.09,2381.5,2326.06,2326.17,1647817574.0,19494383573469.0,1581099787409825.0,,,,,
2020-09-01,,2340.19,2355.9,2331.23,2349.55,1085245170.0,16664315188856.0,1596297722994903.0,,,,,
2020-09-02,,2363.43,2369.57,2341.29,2364.37,1429273398.0,15793103441693.0,1605940739103531.0,,,,,
2020-09-03,,2383.26,2401.78,2382.23,2395.9,981546067.0,17420976999156.0,1627702404391316.0,,,,,
2020-09-04,,2332.68,2371.02,2332.68,2368.25,1351039363.0,19692978202805.0,1609097990279875.0,,,,,
2020-09-07,,2369.85,2387.49,2362.42,2384.22,1197385474.0,17183375926104.0,1620531147584954.0,,,,,
2020-09-08,,2402.66,2407.56,2391.43,2401.91,979357221.0,17297863872467.0,1633223139885418.0,,,,,
2020-09-09,,2372.53,2388.85,2369.12,2375.81,946247432.0,15502530521592.0,1615470588593288.0,,,,,
2020-09-10,,2404.83,2406.68,2388.56,2396.48,1064574011.0,15782939154843.0,1630210829012952.0,,,,,
2020-09-11,,2389.76,2397.56,2374.0,2396.69,882880372.0,12068892326762.0,1630532301019895.0,,,,,
2020-09-14,,2418.33,2429.07,2410.79,2427.91,963082613.0,12021767344457.0,1652166907017391.0,,,,,
2020-09-15,,2434.59,2444.57,2423.79,2443.58,849968969.0,11840594190854.0,1662644696534407.0,,,,,
2020-09-16,,2442.72,2450.53,2429.94,2435.92,772938451.0,11855356972071.0,1657263234612989.0,,,,,
2020-09-17,,2430.77,2437.02,2398.69,2406.17,853740333.0,14235035868846.0,1636916706307134.0,,,,,
2020-09-18,,2413.53,2417.81,2396.33,2412.4,756516872.0,13965196874371.0,1640898100271018.0,,,,,
2020-09-21,,2412.44,2427.17,2379.38,2389.39,1041993131.0,14215076014331.0,1625769302772281.0,,,,,
2020-09-22,,2388.14,2388.49,2323.58,2332.59,1051028207.0,17896725781419.0,1587733595560952.0,,,,,
2020-09-23,,2352.56,2354.46,2287.44,2333.24,735041523.0,13562935251189.0,1587924102514894.0,,,,,
2020-09-24,,2295.62,2309.74,2268.88,2272.7,714881419.0,12469005382919.0,1547321102894255.0,,,,,
2020-09-25,,2295.19,2296.36,2267.63,2278.79,697961594.0,10181604242046.0,1551915293505294.0,,,,,
2020-09-28,,2301.16,2314.81,2291.32,2308.08,605977250.0,8971171704466.0,1571128314429551.0,,,,,
