날짜,Healthcare,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2017-05-04,292.57,,,,,,,,,,,,
2017-05-08,295.97,,,,,,,,,,,,
2017-05-10,297.43,,,,,,,,,,,,
2017-05-11,300.17,,,,,,,,,,,,
2017-05-12,296.26,,,,,,,,,,,,
2017-05-15,297.77,,,,,,,,,,,,
2017-05-16,293.14,,,,,,,,,,,,
2017-05-17,292.58,,,,,,,,,,,,
2017-05-18,293.28,,,,,,,,,,,,
2017-05-19,296.01,,,,,,,,,,,,
2017-05-22,295.55,,,,,,,,,,,,
2017-05-23,299.03,,,,,,,,,,,,
2017-05-24,300.04,,,,,,,,,,,,
2017-05-25,299.65,,,,,,,,,,,,
2017-05-26,301.86,,,,,,,,,,,,
2017-05-29,301.08,,,,,,,,,,,,
2017-05-30,305.9,,,,,,,,,,,,
2017-05-31,312.24,,,,,,,,,,,,
2017-06-01,312.2,,,,,,,,,,,,
2017-06-02,313.55,,,,,,,,,,,,
2017-06-05,313.46,,,,,,,,,,,,
2017-06-07,316.45,,,,,,,,,,,,
2017-06-08,319.84,,,,,,,,,,,,
2017-06-09,316.97,,,,,,,,,,,,
2017-06-12,310.77,,,,,,,,,,,,
2017-06-13,313.01,,,,,,,,,,,,
2017-06-14,311.73,,,,,,,,,,,,
2017-06-15,309.76,,,,,,,,,,,,
2017-06-16,308.98,,,,,,,,,,,,
2017-06-19,315.28,,,,,,,,,,,,
2017-06-20,307.73,,,,,,,,,,,,
2017-06-21,304.32,,,,,,,,,,,,
2017-06-22,302.3,,,,,,,,,,,,
2017-06-23,302.42,,,,,,,,,,,,
2017-06-26,299.39,,,,,,,,,,,,
2017-06-27,301.45,,,,,,,,,,,,
2017-06-28,303.14,,,,,,,,,,,,
2017-06-29,302.44,,,,,,,,,,,,
2017-06-30,304.72,,,,,,,,,,,,
2017-07-03,304.0,,,,,,,,,,,,
2017-07-04,302.93,,,,,,,,,,,,
2017-07-05,304.22,,,,,,,,,,,,
2017-07-06,307.64,,,,,,,,,,,,
2017-07-07,307.02,,,,,,,,,,,,
2017-07-10,306.3,,,,,,,,,,,,
2017-07-11,309.07,,,,,,,,,,,,
2017-07-12,308.45,,,,,,,,,,,,
2017-07-13,309.34,,,,,,,,,,,,
2017-07-14,309.47,,,,,,,,,,,,
2017-07-17,309.71,,,,,,,,,,,,
2017-07-18,310.74,,,,,,,,,,,,
2017-07-19,311.16,,,,,,,,,,,,
2017-07-20,309.22,,,,,,,,,,,,
2017-07-21,309.84,,,,,,,,,,,,
2017-07-24,309.23,,,,,,,,,,,,
2017-07-25,308.93,,,,,,,,,,,,
2017-07-26,308.7,,,,,,,,,,,,
2017-07-27,308.91,,,,,,,,,,,,
2017-07-28,306.12,,,,,,,,,,,,
2017-07-31,304.78,,,,,,,,,,,,
2017-08-01,306.49,,,,,,,,,,,,
2017-08-02,305.09,,,,,,,,,,,,
2017-08-03,300.15,,,,,,,,,,,,
2017-08-04,303.13,,,,,,,,,,,,
2017-08-07,303.62,,,,,,,,,,,,
2017-08-08,302.25,,,,,,,,,,,,
2017-08-09,304.41,,,,,,,,,,,,
2017-08-10,305.07,,,,,,,,,,,,
2017-08-11,304.71,,,,,,,,,,,,
2017-08-14,300.23,,,,,,,,,,,,
2017-08-16,299.88,,,,,,,,,,,,
2017-08-17,296.12,,,,,,,,,,,,
2017-08-18,293.94,,,,,,,,,,,,
2017-08-21,292.62,,,,,,,,,,,,
2017-08-22,293.1,,,,,,,,,,,,
2017-08-23,294.8,,,,,,,,,,,,
2017-08-24,298.02,,,,,,,,,,,,
2017-08-25,300.52,,,,,,,,,,,,
2017-08-28,299.6,,,,,,,,,,,,
2017-08-29,297.56,,,,,,,,,,,,
2017-08-30,295.89,,,,,,,,,,,,
2017-08-31,296.83,,,,,,,,,,,,
2017-09-01,295.28,,,,,,,,,,,,
2017-09-04,291.45,,,,,,,,,,,,
2017-09-05,290.54,,,,,,,,,,,,
2017-09-06,289.88,,,,,,,,,,,,
2017-09-07,295.43,,,,,,,,,,,,
2017-09-08,291.19,,,,,,,,,,,,
2017-09-11,290.37,,,,,,,,,,,,
2017-09-12,290.45,,,,,,,,,,,,
2017-09-13,288.1,,,,,,,,,,,,
2017-09-14,289.0,,,,,,,,,,,,
2017-09-15,291.74,,,,,,,,,,,,
2017-09-18,287.62,,,,,,,,,,,,
2017-09-19,286.76,,,,,,,,,,,,
2017-09-20,282.2,,,,,,,,,,,,
2017-09-21,279.55,,,,,,,,,,,,
2017-09-22,274.28,,,,,,,,,,,,
2017-09-25,270.28,,,,,,,,,,,,
2017-09-26,274.47,,,,,,,,,,,,
2017-09-27,275.13,,,,,,,,,,,,
2017-09-28,279.5,,,,,,,,,,,,
2017-09-29,281.13,,,,,,,,,,,,
2017-10-10,281.16,,,,,,,,,,,,
2017-10-11,282.36,,,,,,,,,,,,
2017-10-12,280.16,,,,,,,,,,,,
2017-10-13,275.11,,,,,,,,,,,,
2017-10-16,276.82,,,,,,,,,,,,
2017-10-17,277.03,,,,,,,,,,,,
2017-10-18,273.86,,,,,,,,,,,,
2017-10-19,277.95,,,,,,,,,,,,
2017-10-20,279.87,,,,,,,,,,,,
2017-10-23,281.85,,,,,,,,,,,,
2017-10-24,285.32,,,,,,,,,,,,
2017-10-25,286.28,,,,,,,,,,,,
2017-10-26,286.58,,,,,,,,,,,,
2017-10-27,287.35,,,,,,,,,,,,
2017-10-30,290.32,,,,,,,,,,,,
2017-10-31,287.26,,,,,,,,,,,,
2017-11-01,289.5,,,,,,,,,,,,
2017-11-02,287.42,,,,,,,,,,,,
2017-11-03,287.7,,,,,,,,,,,,
2017-11-06,286.62,,,,,,,,,,,,
2017-11-07,286.96,,,,,,,,,,,,
2017-11-08,289.69,,,,,,,,,,,,
2017-11-09,292.28,,,,,,,,,,,,
2017-11-10,291.47,,,,,,,,,,,,
2017-11-13,286.36,,,,,,,,,,,,
2017-11-14,293.67,,,,,,,,,,,,
2017-11-15,289.38,,,,,,,,,,,,
2017-11-16,291.74,,,,,,,,,,,,
2017-11-17,294.09,,,,,,,,,,,,
2017-11-20,303.61,,,,,,,,,,,,
2017-11-21,306.3,,,,,,,,,,,,
2017-11-22,303.21,,,,,,,,,,,,
2017-11-23,302.03,,,,,,,,,,,,
2017-11-24,301.04,,,,,,,,,,,,
2017-11-27,304.58,,,,,,,,,,,,
2017-11-28,305.27,,,,,,,,,,,,
2017-11-29,305.37,,,,,,,,,,,,
2017-11-30,306.32,,,,,,,,,,,,
2017-12-01,305.16,,,,,,,,,,,,
2017-12-04,305.23,,,,,,,,,,,,
2017-12-05,305.27,,,,,,,,,,,,
2017-12-06,306.78,,,,,,,,,,,,
2017-12-07,303.53,,,,,,,,,,,,
2017-12-08,298.5,,,,,,,,,,,,
2017-12-11,302.94,,,,,,,,,,,,
2017-12-12,303.08,,,,,,,,,,,,
2017-12-13,305.43,,,,,,,,,,,,
2017-12-14,302.76,,,,,,,,,,,,
2017-12-15,308.37,,,,,,,,,,,,
2017-12-18,307.61,,,,,,,,,,,,
2017-12-19,299.52,,,,,,,,,,,,
2017-12-20,301.51,,,,,,,,,,,,
2017-12-21,297.45,,,,,,,,,,,,
2017-12-22,294.68,,,,,,,,,,,,
2017-12-26,294.87,,,,,,,,,,,,
2017-12-27,293.05,,,,,,,,,,,,
2017-12-28,294.92,,,,,,,,,,,,
2018-01-02,296.77,,,,,,,,,,,,
2018-01-03,296.9,,,,,,,,,,,,
2018-01-04,292.63,,,,,,,,,,,,
2018-01-05,293.22,,,,,,,,,,,,
2018-01-08,293.81,,,,,,,,,,,,
2018-01-09,294.57,,,,,,,,,,,,
2018-01-10,300.29,,,,,,,,,,,,
2018-01-11,299.86,,,,,,,,,,,,
2018-01-12,299.1,,,,,,,,,,,,
2018-01-15,295.4,,,,,,,,,,,,
2018-01-16,297.35,,,,,,,,,,,,
2018-01-17,293.66,,,,,,,,,,,,
2018-01-18,295.34,,,,,,,,,,,,
2018-01-19,299.68,,,,,,,,,,,,
2018-01-22,304.4,,,,,,,,,,,,
2018-01-23,306.06,,,,,,,,,,,,
2018-01-24,307.99,,,,,,,,,,,,
2018-01-25,311.15,,,,,,,,,,,,
2018-01-26,313.98,,,,,,,,,,,,
2018-01-29,313.76,,,,,,,,,,,,
2018-01-30,308.11,,,,,,,,,,,,
2018-01-31,307.05,,,,,,,,,,,,
2018-02-01,307.92,,,,,,,,,,,,
2018-02-02,306.06,,,,,,,,,,,,
2018-02-05,297.71,,,,,,,,,,,,
2018-02-06,294.1,,,,,,,,,,,,
2018-02-07,288.46,,,,,,,,,,,,
2018-02-08,291.98,,,,,,,,,,,,
2018-02-09,292.3,,,,,,,,,,,,
2018-02-12,290.08,,,,,,,,,,,,
2018-02-13,288.29,,,,,,,,,,,,
2018-02-14,279.96,,,,,,,,,,,,
2018-02-19,280.61,,,,,,,,,,,,
2018-02-20,276.52,,,,,,,,,,,,
2018-02-21,278.77,,,,,,,,,,,,
2018-02-22,280.89,,,,,,,,,,,,
2018-02-23,282.39,,,,,,,,,,,,
2018-02-26,282.46,,,,,,,,,,,,
2018-02-27,281.58,,,,,,,,,,,,
2018-02-28,279.95,,,,,,,,,,,,
2018-03-02,279.82,,,,,,,,,,,,
2018-03-05,276.82,,,,,,,,,,,,
2018-03-06,274.83,,,,,,,,,,,,
2018-03-07,275.04,,,,,,,,,,,,
2018-03-08,280.03,,,,,,,,,,,,
2018-03-09,284.02,,,,,,,,,,,,
2018-03-12,285.05,,,,,,,,,,,,
2018-03-13,280.92,,,,,,,,,,,,
2018-03-14,281.38,,,,,,,,,,,,
2018-03-15,283.31,,,,,,,,,,,,
2018-03-16,283.29,,,,,,,,,,,,
2018-03-19,282.86,,,,,,,,,,,,
2018-03-20,282.45,,,,,,,,,,,,
2018-03-21,278.81,,,,,,,,,,,,
2018-03-22,279.45,,,,,,,,,,,,
2018-03-23,272.05,,,,,,,,,,,,
2018-03-26,274.05,,,,,,,,,,,,
2018-03-27,279.08,,,,,,,,,,,,
2018-03-28,279.35,,,,,,,,,,,,
2018-03-29,277.58,,,,,,,,,,,,
2018-03-30,285.77,,,,,,,,,,,,
2018-04-02,287.22,,,,,,,,,,,,
2018-04-03,284.93,,,,,,,,,,,,
2018-04-04,283.58,,,,,,,,,,,,
2018-04-05,284.56,,,,,,,,,,,,
2018-04-06,287.5,,,,,,,,,,,,
2018-04-09,288.53,,,,,,,,,,,,
2018-04-10,289.87,,,,,,,,,,,,
2018-04-11,288.47,,,,,,,,,,,,
2018-04-12,287.92,,,,,,,,,,,,
2018-04-13,287.46,,,,,,,,,,,,
2018-04-16,288.99,,,,,,,,,,,,
2018-04-17,288.03,,,,,,,,,,,,
2018-04-18,289.94,,,,,,,,,,,,
2018-04-19,295.73,,,,,,,,,,,,
2018-04-20,298.2,,,,,,,,,,,,
2018-04-23,301.09,,,,,,,,,,,,
2018-04-24,301.96,,,,,,,,,,,,
2018-04-25,298.72,,,,,,,,,,,,
2018-04-26,297.21,,,,,,,,,,,,
2018-04-27,296.06,,,,,,,,,,,,
2018-04-30,298.91,,,,,,,,,,,,
2018-05-02,300.12,,,,,,,,,,,,
2018-05-03,296.35,,,,,,,,,,,,
2018-05-04,297.74,,,,,,,,,,,,
2018-05-08,291.11,,,,,,,,,,,,
2018-05-09,291.8,,,,,,,,,,,,
2018-05-10,289.92,,,,,,,,,,,,
2018-05-11,298.58,,,,,,,,,,,,
2018-05-14,299.95,,,,,,,,,,,,
2018-05-15,300.97,,,,,,,,,,,,
2018-05-16,288.74,,,,,,,,,,,,
2018-05-17,291.73,,,,,,,,,,,,
2018-05-18,300.66,,,,,,,,,,,,
2018-05-21,307.91,,,,,,,,,,,,
2018-05-23,303.62,,,,,,,,,,,,
2018-05-24,305.36,,,,,,,,,,,,
2018-05-25,297.76,,,,,,,,,,,,
2018-05-28,303.52,,,,,,,,,,,,
2018-05-29,302.59,,,,,,,,,,,,
2018-05-30,303.68,,,,,,,,,,,,
2018-05-31,307.39,,,,,,,,,,,,
2018-06-01,305.62,,,,,,,,,,,,
2018-06-04,307.82,,,,,,,,,,,,
2018-06-05,308.21,,,,,,,,,,,,
2018-06-07,311.01,,,,,,,,,,,,
2018-06-08,312.68,,,,,,,,,,,,
2018-06-11,317.83,,,,,,,,,,,,
2018-06-12,318.77,,,,,,,,,,,,
2018-06-14,317.52,,,,,,,,,,,,
2018-06-15,318.87,,,,,,,,,,,,
2018-06-18,312.81,,,,,,,,,,,,
2018-06-19,310.05,,,,,,,,,,,,
2018-06-20,318.3,,,,,,,,,,,,
2018-06-21,319.08,,,,,,,,,,,,
2018-06-22,315.63,,,,,,,,,,,,
2018-06-25,321.24,,,,,,,,,,,,
2018-06-26,314.87,,,,,,,,,,,,
2018-06-27,317.44,,,,,,,,,,,,
2018-06-28,315.74,,,,,,,,,,,,
2018-06-29,312.88,,,,,,,,,,,,
2018-07-02,307.48,,,,,,,,,,,,
2018-07-03,305.86,,,,,,,,,,,,
2018-07-04,297.36,,,,,,,,,,,,
2018-07-05,294.99,,,,,,,,,,,,
2018-07-06,299.75,,,,,,,,,,,,
2018-07-09,293.75,,,,,,,,,,,,
2018-07-10,295.23,,,,,,,,,,,,
2018-07-11,294.04,,,,,,,,,,,,
2018-07-12,297.25,,,,,,,,,,,,
2018-07-13,305.74,,,,,,,,,,,,
2018-07-16,306.37,,,,,,,,,,,,
2018-07-17,303.64,,,,,,,,,,,,
2018-07-18,297.84,,,,,,,,,,,,
2018-07-19,295.1,,,,,,,,,,,,
2018-07-20,296.02,,,,,,,,,,,,
2018-07-23,292.66,,,,,,,,,,,,
2018-07-24,296.46,,,,,,,,,,,,
2018-07-25,298.7,,,,,,,,,,,,
2018-07-26,306.24,,,,,,,,,,,,
2018-07-27,301.26,,,,,,,,,,,,
2018-07-30,300.91,,,,,,,,,,,,
2018-07-31,298.93,,,,,,,,,,,,
2018-08-01,306.96,,,,,,,,,,,,
2018-08-02,300.86,,,,,,,,,,,,
2018-08-03,301.59,,,,,,,,,,,,
2018-08-06,300.08,,,,,,,,,,,,
2018-08-07,296.04,,,,,,,,,,,,
2018-08-08,295.13,,,,,,,,,,,,
2018-08-09,299.66,,,,,,,,,,,,
2018-08-10,294.46,,,,,,,,,,,,
2018-08-13,291.47,,,,,,,,,,,,
2018-08-14,301.58,,,,,,,,,,,,
2018-08-16,306.89,,,,,,,,,,,,
2018-08-17,313.61,,,,,,,,,,,,
2018-08-20,311.47,,,,,,,,,,,,
2018-08-21,312.59,,,,,,,,,,,,
2018-08-22,307.86,,,,,,,,,,,,
2018-08-23,310.74,,,,,,,,,,,,
2018-08-24,321.51,,,,,,,,,,,,
2018-08-27,322.89,,,,,,,,,,,,
2018-08-28,318.47,,,,,,,,,,,,
2018-08-29,322.29,,,,,,,,,,,,
2018-08-30,320.88,,,,,,,,,,,,
2018-08-31,327.5,,,,,,,,,,,,
2018-09-03,327.22,,,,,,,,,,,,
2018-09-04,330.1,,,,,,,,,,,,
2018-09-05,328.32,,,,,,,,,,,,
2018-09-06,324.74,,,,,,,,,,,,
2018-09-07,326.5,,,,,,,,,,,,
2018-09-10,326.39,,,,,,,,,,,,
2018-09-11,332.67,,,,,,,,,,,,
2018-09-12,334.6,,,,,,,,,,,,
2018-09-13,331.92,,,,,,,,,,,,
2018-09-14,331.02,,,,,,,,,,,,
2018-09-17,328.43,,,,,,,,,,,,
2018-09-18,326.66,,,,,,,,,,,,
2018-09-19,326.79,,,,,,,,,,,,
2018-09-20,321.41,,,,,,,,,,,,
2018-09-21,322.34,,,,,,,,,,,,
2018-09-27,318.92,,,,,,,,,,,,
2018-09-28,320.06,,,,,,,,,,,,
2018-10-01,315.25,,,,,,,,,,,,
2018-10-02,313.43,,,,,,,,,,,,
2018-10-04,312.88,,,,,,,,,,,,
2018-10-05,309.51,,,,,,,,,,,,
2018-10-08,305.45,,,,,,,,,,,,
2018-10-10,300.92,,,,,,,,,,,,
2018-10-11,287.77,,,,,,,,,,,,
2018-10-12,294.97,,,,,,,,,,,,
2018-10-15,298.7,,,,,,,,,,,,
2018-10-16,296.93,,,,,,,,,,,,
2018-10-17,295.55,,,,,,,,,,,,
2018-10-18,295.44,,,,,,,,,,,,
2018-10-19,291.44,,,,,,,,,,,,
2018-10-22,291.42,,,,,,,,,,,,
2018-10-23,286.21,,,,,,,,,,,,
2018-10-24,275.41,,,,,,,,,,,,
2018-10-25,267.49,,,,,,,,,,,,
2018-10-26,261.87,,,,,,,,,,,,
2018-10-29,248.48,,,,,,,,,,,,
2018-10-30,251.05,,,,,,,,,,,,
2018-10-31,257.27,,,,,,,,,,,,
2018-11-01,258.63,,,,,,,,,,,,
2018-11-02,266.6,,,,,,,,,,,,
2018-11-05,261.03,,,,,,,,,,,,
2018-11-06,265.71,,,,,,,,,,,,
2018-11-07,262.02,,,,,,,,,,,,
2018-11-08,267.04,,,,,,,,,,,,
2018-11-09,267.18,,,,,,,,,,,,
2018-11-12,268.45,,,,,,,,,,,,
2018-11-13,270.12,,,,,,,,,,,,
2018-11-14,267.69,,,,,,,,,,,,
2018-11-15,267.79,,,,,,,,,,,,
2018-11-16,268.51,,,,,,,,,,,,
2018-11-19,268.83,,,,,,,,,,,,
2018-11-20,268.04,,,,,,,,,,,,
2018-11-21,269.2,,,,,,,,,,,,
2018-11-22,272.86,,,,,,,,,,,,
2018-11-23,269.34,,,,,,,,,,,,
2018-11-26,271.24,,,,,,,,,,,,
2018-11-27,271.74,,,,,,,,,,,,
2018-11-28,268.7,,,,,,,,,,,,
2018-11-29,266.9,,,,,,,,,,,,
2018-11-30,259.91,,,,,,,,,,,,
2018-12-03,263.22,,,,,,,,,,,,
2018-12-04,262.89,,,,,,,,,,,,
2018-12-05,263.3,,,,,,,,,,,,
2018-12-06,259.59,,,,,,,,,,,,
2018-12-07,260.64,,,,,,,,,,,,
2018-12-10,252.36,,,,,,,,,,,,
2018-12-11,249.69,,,,,,,,,,,,
2018-12-12,252.23,,,,,,,,,,,,
2018-12-13,253.89,,,,,,,,,,,,
2018-12-14,253.09,,,,,,,,,,,,
2018-12-17,251.38,,,,,,,,,,,,
2018-12-18,251.95,,,,,,,,,,,,
2018-12-19,254.57,,,,,,,,,,,,
2018-12-20,254.18,,,,,,,,,,,,
2018-12-21,251.32,,,,,,,,,,,,
2018-12-24,250.22,,,,,,,,,,,,
2018-12-26,246.24,,,,,,,,,,,,
2018-12-27,248.68,,,,,,,,,,,,
2018-12-28,253.51,,,,,,,,,,,,
2019-01-02,254.64,,,,,,,,,,,,
2019-01-03,253.51,,,,,,,,,,,,
2019-01-04,254.63,,,,,,,,,,,,
2019-01-07,261.77,,,,,,,,,,,,
2019-01-08,267.0,,,,,,,,,,,,
2019-01-09,268.72,,,,,,,,,,,,
2019-01-10,269.64,,,,,,,,,,,,
2019-01-11,265.6,,,,,,,,,,,,
2019-01-14,263.83,,,,,,,,,,,,
2019-01-15,263.12,,,,,,,,,,,,
2019-01-16,263.09,,,,,,,,,,,,
2019-01-17,265.99,,,,,,,,,,,,
2019-01-18,266.43,,,,,,,,,,,,
2019-01-21,267.76,,,,,,,,,,,,
2019-01-22,265.71,,,,,,,,,,,,
2019-01-23,268.78,,,,,,,,,,,,
2019-01-24,268.28,,,,,,,,,,,,
2019-01-25,271.63,,,,,,,,,,,,
2019-01-28,270.45,,,,,,,,,,,,
2019-01-29,267.16,,,,,,,,,,,,
2019-01-30,267.75,,,,,,,,,,,,
2019-01-31,267.78,,,,,,,,,,,,
2019-02-01,270.92,,,,,,,,,,,,
2019-02-07,277.39,,,,,,,,,,,,
2019-02-08,275.0,,,,,,,,,,,,
2019-02-11,273.47,,,,,,,,,,,,
2019-02-12,272.12,,,,,,,,,,,,
2019-02-13,281.23,,,,,,,,,,,,
2019-02-14,287.68,,,,,,,,,,,,
2019-02-15,290.97,,,,,,,,,,,,
2019-02-18,294.51,,,,,,,,,,,,
2019-02-19,292.25,,,,,,,,,,,,
2019-02-20,292.4,,,,,,,,,,,,
2019-02-21,288.42,,,,,,,,,,,,
2019-02-22,290.91,,,,,,,,,,,,
2019-02-25,292.45,,,,,,,,,,,,
2019-02-26,291.16,,,,,,,,,,,,
2019-02-27,292.53,,,,,,,,,,,,
2019-02-28,286.28,,,,,,,,,,,,
2019-03-04,291.08,,,,,,,,,,,,
2019-03-05,286.75,,,,,,,,,,,,
2019-03-06,294.28,,,,,,,,,,,,
2019-03-07,293.75,,,,,,,,,,,,
2019-03-08,293.14,,,,,,,,,,,,
2019-03-11,290.22,,,,,,,,,,,,
2019-03-12,294.12,,,,,,,,,,,,
2019-03-13,296.42,,,,,,,,,,,,
2019-03-14,299.08,,,,,,,,,,,,
2019-03-15,302.31,,,,,,,,,,,,
2019-03-18,305.31,,,,,,,,,,,,
2019-03-19,307.44,,,,,,,,,,,,
2019-03-20,307.67,,,,,,,,,,,,
2019-03-21,300.87,,,,,,,,,,,,
2019-03-22,298.92,,,,,,,,,,,,
2019-03-25,295.71,,,,,,,,,,,,
2019-03-26,305.09,,,,,,,,,,,,
2019-03-27,309.65,,,,,,,,,,,,
2019-03-28,305.07,,,,,,,,,,,,
2019-03-29,312.5,,,,,,,,,,,,
2019-04-01,311.23,,,,,,,,,,,,
2019-04-02,309.49,,,,,,,,,,,,
2019-04-03,309.17,,,,,,,,,,,,
2019-04-04,312.43,,,,,,,,,,,,
2019-04-05,312.33,,,,,,,,,,,,
2019-04-08,318.64,,,,,,,,,,,,
2019-04-09,320.12,,,,,,,,,,,,
2019-04-10,322.87,,,,,,,,,,,,
2019-04-11,326.27,,,,,,,,,,,,
2019-04-12,334.61,,,,,,,,,,,,
2019-04-15,340.22,,,,,,,,,,,,
2019-04-16,332.02,,,,,,,,,,,,
2019-04-17,323.41,,,,,,,,,,,,
2019-04-18,323.01,,,,,,,,,,,,
2019-04-19,321.84,,,,,,,,,,,,
2019-04-22,319.76,,,,,,,,,,,,
2019-04-23,322.66,,,,,,,,,,,,
2019-04-24,319.84,,,,,,,,,,,,
2019-04-25,319.95,,,,,,,,,,,,
2019-04-26,314.18,,,,,,,,,,,,
2019-04-29,319.53,,,,,,,,,,,,
2019-04-30,318.99,,,,,,,,,,,,
2019-05-02,320.32,,,,,,,,,,,,
2019-05-03,324.79,,,,,,,,,,,,
2019-05-07,324.55,,,,,,,,,,,,
2019-05-08,328.95,,,,,,,,,,,,
2019-05-09,321.3,,,,,,,,,,,,
2019-05-10,324.09,,,,,,,,,,,,
2019-05-13,322.2,,,,,,,,,,,,
2019-05-14,318.4,,,,,,,,,,,,
2019-05-15,319.08,,,,,,,,,,,,
2019-05-16,312.38,,,,,,,,,,,,
2019-05-17,313.8,,,,,,,,,,,,
2019-05-20,317.87,,,,,,,,,,,,
2019-05-21,313.1,,,,,,,,,,,,
2019-05-22,313.34,,,,,,,,,,,,
2019-05-23,299.58,,,,,,,,,,,,
2019-05-24,299.12,,,,,,,,,,,,
2019-05-27,299.04,,,,,,,,,,,,
2019-05-28,303.86,,,,,,,,,,,,
2019-05-29,300.37,,,,,,,,,,,,
2019-05-30,290.95,,,,,,,,,,,,
2019-05-31,292.8,,,,,,,,,,,,
2019-06-03,292.57,,,,,,,,,,,,
2019-06-04,289.78,,,,,,,,,,,,
2019-06-05,292.67,,,,,,,,,,,,
2019-06-07,295.26,,,,,,,,,,,,
2019-06-10,297.7,,,,,,,,,,,,
2019-06-11,300.13,,,,,,,,,,,,
2019-06-12,299.4,,,,,,,,,,,,
2019-06-13,300.55,,,,,,,,,,,,
2019-06-14,300.64,,,,,,,,,,,,
2019-06-17,297.72,,,,,,,,,,,,
2019-06-18,297.47,,,,,,,,,,,,
2019-06-19,300.56,,,,,,,,,,,,
2019-06-20,301.75,,,,,,,,,,,,
2019-06-21,300.5,,,,,,,,,,,,
2019-06-24,299.69,,,,,,,,,,,,
2019-06-25,298.28,,,,,,,,,,,,
2019-06-26,297.17,,,,,,,,,,,,
2019-06-27,297.26,,,,,,,,,,,,
2019-06-28,298.43,,,,,,,,,,,,
2019-07-01,302.63,,,,,,,,,,,,
2019-07-02,301.54,,,,,,,,,,,,
2019-07-03,297.61,,,,,,,,,,,,
2019-07-04,298.78,,,,,,,,,,,,
2019-07-05,300.25,,,,,,,,,,,,
2019-07-08,293.79,,,,,,,,,,,,
2019-07-09,288.5,,,,,,,,,,,,
2019-07-10,291.37,,,,,,,,,,,,
2019-07-11,296.46,,,,,,,,,,,,
2019-07-12,296.45,,,,,,,,,,,,
2019-07-15,291.86,,,,,,,,,,,,
2019-07-16,292.48,,,,,,,,,,,,
2019-07-17,288.55,,,,,,,,,,,,
2019-07-18,288.07,,,,,,,,,,,,
2019-07-19,292.99,,,,,,,,,,,,
2019-07-22,292.0,,,,,,,,,,,,
2019-07-23,288.96,,,,,,,,,,,,
2019-07-24,284.04,,,,,,,,,,,,
2019-07-25,284.43,,,,,,,,,,,,
2019-07-26,283.17,,,,,,,,,,,,
2019-07-29,277.69,,,,,,,,,,,,
2019-07-30,284.7,,,,,,,,,,,,
2019-07-31,285.99,,,,,,,,,,,,
2019-08-01,284.11,,,,,,,,,,,,
2019-08-02,284.52,,,,,,,,,,,,
2019-08-05,272.63,,,,,,,,,,,,
2019-08-06,270.04,,,,,,,,,,,,
2019-08-07,268.8,,,,,,,,,,,,
2019-08-08,274.19,,,,,,,,,,,,
2019-08-09,275.98,,,,,,,,,,,,
2019-08-12,280.24,,,,,,,,,,,,
2019-08-13,283.17,,,,,,,,,,,,
2019-08-14,287.45,,,,,,,,,,,,
2019-08-16,281.78,,,,,,,,,,,,
2019-08-19,280.34,,,,,,,,,,,,
2019-08-20,279.25,,,,,,,,,,,,
2019-08-21,276.84,,,,,,,,,,,,
2019-08-22,273.59,,,,,,,,,,,,
2019-08-23,272.8,,,,,,,,,,,,
2019-08-26,267.23,,,,,,,,,,,,
2019-08-27,267.41,,,,,,,,,,,,
2019-08-28,267.56,,,,,,,,,,,,
2019-08-29,266.01,,,,,,,,,,,,
2019-08-30,266.49,,,,,,,,,,,,
2019-09-02,272.81,,,,,,,,,,,,
2019-09-03,272.37,,,,,,,,,,,,
2019-09-04,273.2,,,,,,,,,,,,
2019-09-05,272.4,,,,,,,,,,,,
2019-09-06,273.09,,,,,,,,,,,,
2019-09-09,276.09,,,,,,,,,,,,
2019-09-10,278.3,,,,,,,,,,,,
2019-09-11,280.36,,,,,,,,,,,,
2019-09-16,282.24,,,,,,,,,,,,
2019-09-17,286.56,,,,,,,,,,,,
2019-09-18,284.98,,,,,,,,,,,,
2019-09-19,282.54,,,,,,,,,,,,
2019-09-20,286.89,,,,,,,,,,,,
2019-09-23,289.38,,,,,,,,,,,,
2019-09-24,286.1,,,,,,,,,,,,
2019-09-25,282.83,,,,,,,,,,,,
2019-09-26,285.94,,,,,,,,,,,,
2019-09-27,284.65,,,,,,,,,,,,
2019-09-30,285.42,,,,,,,,,,,,
2019-10-01,285.7,,,,,,,,,,,,
2019-10-02,285.73,,,,,,,,,,,,
2019-10-04,280.51,,,,,,,,,,,,
2019-10-07,276.18,,,,,,,,,,,,
2019-10-08,278.8,,,,,,,,,,,,
2019-10-10,273.37,,,,,,,,,,,,
2019-10-11,273.47,,,,,,,,,,,,
2019-10-14,276.97,,,,,,,,,,,,
2019-10-15,277.07,,,,,,,,,,,,
2019-10-16,277.79,,,,,,,,,,,,
2019-10-17,278.33,,,,,,,,,,,,
2019-10-18,279.67,,,,,,,,,,,,
2019-10-21,279.33,,,,,,,,,,,,
2019-10-22,280.12,,,,,,,,,,,,
2019-10-23,277.25,,,,,,,,,,,,
2019-10-24,277.89,,,,,,,,,,,,
2019-10-25,276.19,,,,,,,,,,,,
2019-10-28,275.97,,,,,,,,,,,,
