날짜,Finance,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2014-09-03,1992.69,,,,,,,,,,,,
2014-09-04,1999.23,,,,,,,,,,,,
2014-09-05,1989.63,,,,,,,,,,,,
2014-09-11,1972.97,,,,,,,,,,,,
2014-09-12,1984.59,,,,,,,,,,,,
2014-09-15,1979.11,,,,,,,,,,,,
2014-09-16,1984.4,,,,,,,,,,,,
2014-09-17,2004.43,,,,,,,,,,,,
2014-09-18,1986.95,,,,,,,,,,,,
2014-09-19,1990.12,,,,,,,,,,,,
2014-09-22,1974.59,,,,,,,,,,,,
2014-09-23,1961.84,,,,,,,,,,,,
2014-09-24,1965.76,,,,,,,,,,,,
2014-09-25,1963.35,,,,,,,,,,,,
2014-09-26,1962.32,,,,,,,,,,,,
2014-09-29,1960.24,,,,,,,,,,,,
2014-09-30,1951.57,,,,,,,,,,,,
2014-10-01,1922.67,,,,,,,,,,,,
2014-10-02,1901.33,,,,,,,,,,,,
2014-10-06,1892.5,,,,,,,,,,,,
2014-10-07,1899.66,,,,,,,,,,,,
2014-10-08,1889.91,,,,,,,,,,,,
2014-10-10,1866.14,,,,,,,,,,,,
2014-10-13,1859.34,,,,,,,,,,,,
2014-10-14,1858.55,,,,,,,,,,,,
2014-10-15,1853.75,,,,,,,,,,,,
2014-10-16,1845.61,,,,,,,,,,,,
2014-10-17,1824.63,,,,,,,,,,,,
2014-10-20,1854.89,,,,,,,,,,,,
2014-10-21,1837.98,,,,,,,,,,,,
2014-10-22,1857.16,,,,,,,,,,,,
2014-10-23,1848.73,,,,,,,,,,,,
2014-10-24,1846.24,,,,,,,,,,,,
2014-10-27,1853.11,,,,,,,,,,,,
2014-10-28,1847.58,,,,,,,,,,,,
2014-10-29,1888.18,,,,,,,,,,,,
2014-10-30,1889.77,,,,,,,,,,,,
2014-10-31,1900.06,,,,,,,,,,,,
2014-11-03,1886.43,,,,,,,,,,,,
2014-11-04,1870.92,,,,,,,,,,,,
2014-11-05,1865.8,,,,,,,,,,,,
2014-11-06,1875.99,,,,,,,,,,,,
2014-11-07,1877.34,,,,,,,,,,,,
2014-11-10,1902.69,,,,,,,,,,,,
2014-11-11,1903.53,,,,,,,,,,,,
2014-11-12,1908.99,,,,,,,,,,,,
2014-11-13,1899.77,,,,,,,,,,,,
2014-11-14,1885.81,,,,,,,,,,,,
2014-11-17,1886.01,,,,,,,,,,,,
2014-11-18,1905.14,,,,,,,,,,,,
2014-11-19,1902.34,,,,,,,,,,,,
2014-11-20,1891.61,,,,,,,,,,,,
2014-11-21,1899.57,,,,,,,,,,,,
2014-11-24,1916.75,,,,,,,,,,,,
2014-11-25,1913.25,,,,,,,,,,,,
2014-11-26,1914.98,,,,,,,,,,,,
2014-11-27,1925.53,,,,,,,,,,,,
2014-11-28,1929.18,,,,,,,,,,,,
2014-12-01,1914.04,,,,,,,,,,,,
2014-12-02,1911.14,,,,,,,,,,,,
2014-12-03,1912.12,,,,,,,,,,,,
2014-12-04,1931.23,,,,,,,,,,,,
2014-12-05,1932.97,,,,,,,,,,,,
2014-12-08,1927.32,,,,,,,,,,,,
2014-12-09,1923.24,,,,,,,,,,,,
2014-12-10,1894.68,,,,,,,,,,,,
2014-12-11,1864.16,,,,,,,,,,,,
2014-12-12,1872.8,,,,,,,,,,,,
2014-12-15,1870.69,,,,,,,,,,,,
2014-12-16,1854.75,,,,,,,,,,,,
2014-12-17,1848.76,,,,,,,,,,,,
2014-12-18,1850.71,,,,,,,,,,,,
2014-12-19,1882.09,,,,,,,,,,,,
2014-12-22,1896.37,,,,,,,,,,,,
2014-12-23,1890.0,,,,,,,,,,,,
2014-12-24,1896.76,,,,,,,,,,,,
2014-12-26,1896.7,,,,,,,,,,,,
2014-12-29,1869.42,,,,,,,,,,,,
2014-12-30,1852.81,,,,,,,,,,,,
2015-01-02,1858.12,,,,,,,,,,,,
2015-01-05,1852.16,,,,,,,,,,,,
2015-01-06,1818.6,,,,,,,,,,,,
2015-01-07,1824.05,,,,,,,,,,,,
2015-01-08,1849.03,,,,,,,,,,,,
2015-01-09,1865.0,,,,,,,,,,,,
2015-01-12,1861.27,,,,,,,,,,,,
2015-01-13,1864.33,,,,,,,,,,,,
2015-01-14,1859.25,,,,,,,,,,,,
2015-01-15,1857.71,,,,,,,,,,,,
2015-01-16,1830.36,,,,,,,,,,,,
2015-01-19,1849.38,,,,,,,,,,,,
2015-01-20,1868.6,,,,,,,,,,,,
2015-01-21,1877.42,,,,,,,,,,,,
2015-01-22,1878.8,,,,,,,,,,,,
2015-01-23,1892.57,,,,,,,,,,,,
2015-01-26,1890.93,,,,,,,,,,,,
2015-01-27,1907.71,,,,,,,,,,,,
2015-01-28,1908.82,,,,,,,,,,,,
2015-01-29,1895.32,,,,,,,,,,,,
2015-01-30,1890.28,,,,,,,,,,,,
2015-02-02,1897.07,,,,,,,,,,,,
2015-02-03,1893.56,,,,,,,,,,,,
2015-02-04,1902.71,,,,,,,,,,,,
2015-02-05,1889.58,,,,,,,,,,,,
2015-02-06,1892.86,,,,,,,,,,,,
2015-02-09,1887.12,,,,,,,,,,,,
2015-02-10,1875.85,,,,,,,,,,,,
2015-02-11,1881.66,,,,,,,,,,,,
2015-02-12,1877.99,,,,,,,,,,,,
2015-02-13,1891.65,,,,,,,,,,,,
2015-02-16,1888.76,,,,,,,,,,,,
2015-02-17,1892.69,,,,,,,,,,,,
2015-02-23,1895.63,,,,,,,,,,,,
2015-02-24,1897.18,,,,,,,,,,,,
2015-02-25,1911.32,,,,,,,,,,,,
2015-02-26,1910.25,,,,,,,,,,,,
2015-02-27,1897.54,,,,,,,,,,,,
2015-03-02,1913.79,,,,,,,,,,,,
2015-03-03,1919.7,,,,,,,,,,,,
2015-03-04,1917.61,,,,,,,,,,,,
2015-03-05,1915.66,,,,,,,,,,,,
2015-03-06,1930.09,,,,,,,,,,,,
2015-03-09,1907.08,,,,,,,,,,,,
2015-03-10,1899.14,,,,,,,,,,,,
2015-03-11,1902.17,,,,,,,,,,,,
2015-03-12,1886.26,,,,,,,,,,,,
2015-03-13,1899.53,,,,,,,,,,,,
2015-03-16,1901.21,,,,,,,,,,,,
2015-03-17,1945.7,,,,,,,,,,,,
2015-03-18,1947.09,,,,,,,,,,,,
2015-03-19,1952.9,,,,,,,,,,,,
2015-03-20,1949.07,,,,,,,,,,,,
2015-03-23,1949.31,,,,,,,,,,,,
2015-03-24,1951.29,,,,,,,,,,,,
2015-03-25,1949.01,,,,,,,,,,,,
2015-03-26,1928.83,,,,,,,,,,,,
2015-03-27,1925.74,,,,,,,,,,,,
2015-03-30,1930.76,,,,,,,,,,,,
2015-03-31,1940.56,,,,,,,,,,,,
2015-04-01,1923.89,,,,,,,,,,,,
2015-04-02,1923.24,,,,,,,,,,,,
2015-04-03,1937.48,,,,,,,,,,,,
2015-04-06,1936.06,,,,,,,,,,,,
2015-04-07,1936.3,,,,,,,,,,,,
2015-04-08,1948.28,,,,,,,,,,,,
2015-04-09,1946.14,,,,,,,,,,,,
2015-04-10,1976.36,,,,,,,,,,,,
2015-04-13,1986.2,,,,,,,,,,,,
2015-04-14,2002.22,,,,,,,,,,,,
2015-04-15,2003.3,,,,,,,,,,,,
2015-04-16,2024.29,,,,,,,,,,,,
2015-04-17,2025.42,,,,,,,,,,,,
2015-04-20,2027.25,,,,,,,,,,,,
2015-04-21,2023.9,,,,,,,,,,,,
2015-04-22,2027.58,,,,,,,,,,,,
2015-04-23,2058.88,,,,,,,,,,,,
2015-04-24,2048.79,,,,,,,,,,,,
2015-04-27,2040.3,,,,,,,,,,,,
2015-04-28,2029.0,,,,,,,,,,,,
2015-04-29,2024.1,,,,,,,,,,,,
2015-04-30,2012.74,,,,,,,,,,,,
2015-05-04,2021.31,,,,,,,,,,,,
2015-05-06,1997.28,,,,,,,,,,,,
2015-05-07,1985.98,,,,,,,,,,,,
2015-05-08,1972.26,,,,,,,,,,,,
2015-05-11,1978.47,,,,,,,,,,,,
2015-05-12,1978.86,,,,,,,,,,,,
2015-05-13,1992.77,,,,,,,,,,,,
2015-05-14,1996.53,,,,,,,,,,,,
2015-05-15,1978.18,,,,,,,,,,,,
2015-05-18,1985.79,,,,,,,,,,,,
2015-05-19,1992.06,,,,,,,,,,,,
2015-05-20,2008.57,,,,,,,,,,,,
2015-05-21,1986.9,,,,,,,,,,,,
2015-05-22,2013.03,,,,,,,,,,,,
2015-05-26,2005.6,,,,,,,,,,,,
2015-05-27,1968.27,,,,,,,,,,,,
2015-05-28,1970.23,,,,,,,,,,,,
2015-05-29,1970.48,,,,,,,,,,,,
2015-06-01,1957.11,,,,,,,,,,,,
2015-06-02,1936.3,,,,,,,,,,,,
2015-06-03,1922.96,,,,,,,,,,,,
2015-06-04,1929.96,,,,,,,,,,,,
2015-06-05,1923.84,,,,,,,,,,,,
2015-06-08,1920.35,,,,,,,,,,,,
2015-06-09,1915.16,,,,,,,,,,,,
2015-06-10,1903.96,,,,,,,,,,,,
2015-06-11,1905.64,,,,,,,,,,,,
2015-06-12,1900.02,,,,,,,,,,,,
2015-06-15,1894.45,,,,,,,,,,,,
2015-06-16,1880.96,,,,,,,,,,,,
2015-06-17,1884.1,,,,,,,,,,,,
2015-06-18,1888.05,,,,,,,,,,,,
2015-06-19,1890.03,,,,,,,,,,,,
2015-06-22,1899.72,,,,,,,,,,,,
2015-06-23,1924.24,,,,,,,,,,,,
2015-06-24,1928.47,,,,,,,,,,,,
2015-06-25,1918.83,,,,,,,,,,,,
2015-06-26,1923.82,,,,,,,,,,,,
2015-06-29,1898.79,,,,,,,,,,,,
2015-06-30,1909.79,,,,,,,,,,,,
2015-07-01,1928.06,,,,,,,,,,,,
2015-07-02,1932.51,,,,,,,,,,,,
2015-07-03,1924.79,,,,,,,,,,,,
2015-07-06,1874.98,,,,,,,,,,,,
2015-07-07,1875.44,,,,,,,,,,,,
2015-07-08,1850.59,,,,,,,,,,,,
2015-07-09,1862.21,,,,,,,,,,,,
2015-07-10,1862.32,,,,,,,,,,,,
2015-07-13,1885.36,,,,,,,,,,,,
2015-07-14,1876.24,,,,,,,,,,,,
2015-07-15,1884.03,,,,,,,,,,,,
2015-07-16,1897.43,,,,,,,,,,,,
2015-07-17,1888.71,,,,,,,,,,,,
2015-07-20,1880.91,,,,,,,,,,,,
2015-07-21,1892.14,,,,,,,,,,,,
2015-07-22,1873.58,,,,,,,,,,,,
2015-07-23,1872.73,,,,,,,,,,,,
2015-07-24,1852.88,,,,,,,,,,,,
2015-07-27,1858.7,,,,,,,,,,,,
2015-07-28,1859.18,,,,,,,,,,,,
2015-07-29,1868.96,,,,,,,,,,,,
2015-07-30,1855.33,,,,,,,,,,,,
2015-07-31,1862.97,,,,,,,,,,,,
2015-08-03,1841.6,,,,,,,,,,,,
2015-08-04,1854.43,,,,,,,,,,,,
2015-08-05,1848.89,,,,,,,,,,,,
2015-08-06,1825.22,,,,,,,,,,,,
2015-08-07,1823.89,,,,,,,,,,,,
2015-08-10,1818.27,,,,,,,,,,,,
2015-08-11,1809.62,,,,,,,,,,,,
2015-08-12,1809.51,,,,,,,,,,,,
2015-08-13,1808.26,,,,,,,,,,,,
2015-08-17,1794.84,,,,,,,,,,,,
2015-08-18,1791.91,,,,,,,,,,,,
2015-08-19,1788.2,,,,,,,,,,,,
2015-08-20,1766.81,,,,,,,,,,,,
2015-08-21,1733.21,,,,,,,,,,,,
2015-08-24,1688.18,,,,,,,,,,,,
2015-08-25,1697.11,,,,,,,,,,,,
2015-08-26,1732.93,,,,,,,,,,,,
2015-08-27,1742.5,,,,,,,,,,,,
2015-08-28,1769.42,,,,,,,,,,,,
2015-08-31,1771.02,,,,,,,,,,,,
2015-09-01,1750.19,,,,,,,,,,,,
2015-09-02,1751.63,,,,,,,,,,,,
2015-09-03,1754.96,,,,,,,,,,,,
2015-09-04,1739.09,,,,,,,,,,,,
2015-09-07,1734.97,,,,,,,,,,,,
2015-09-08,1738.81,,,,,,,,,,,,
2015-09-09,1788.96,,,,,,,,,,,,
2015-09-10,1811.06,,,,,,,,,,,,
2015-09-11,1785.82,,,,,,,,,,,,
2015-09-14,1783.58,,,,,,,,,,,,
2015-09-15,1785.47,,,,,,,,,,,,
2015-09-16,1824.37,,,,,,,,,,,,
2015-09-17,1828.92,,,,,,,,,,,,
2015-09-18,1840.11,,,,,,,,,,,,
2015-09-21,1807.11,,,,,,,,,,,,
2015-09-22,1825.37,,,,,,,,,,,,
2015-09-23,1792.5,,,,,,,,,,,,
2015-09-24,1793.58,,,,,,,,,,,,
2015-09-25,1788.69,,,,,,,,,,,,
2015-09-30,1816.37,,,,,,,,,,,,
2015-10-01,1827.93,,,,,,,,,,,,
2015-10-02,1817.76,,,,,,,,,,,,
2015-10-05,1823.85,,,,,,,,,,,,
2015-10-06,1840.01,,,,,,,,,,,,
2015-10-07,1864.13,,,,,,,,,,,,
2015-10-08,1881.17,,,,,,,,,,,,
2015-10-12,1884.78,,,,,,,,,,,,
2015-10-13,1883.57,,,,,,,,,,,,
2015-10-14,1876.62,,,,,,,,,,,,
2015-10-15,1898.79,,,,,,,,,,,,
2015-10-16,1894.34,,,,,,,,,,,,
2015-10-19,1895.03,,,,,,,,,,,,
2015-10-20,1902.13,,,,,,,,,,,,
2015-10-21,1907.65,,,,,,,,,,,,
2015-10-22,1893.0,,,,,,,,,,,,
2015-10-23,1908.82,,,,,,,,,,,,
2015-10-26,1917.04,,,,,,,,,,,,
2015-10-27,1914.09,,,,,,,,,,,,
2015-10-28,1913.16,,,,,,,,,,,,
2015-10-29,1903.19,,,,,,,,,,,,
2015-10-30,1905.17,,,,,,,,,,,,
2015-11-02,1917.2,,,,,,,,,,,,
2015-11-03,1929.42,,,,,,,,,,,,
2015-11-04,1932.15,,,,,,,,,,,,
2015-11-05,1927.02,,,,,,,,,,,,
2015-11-06,1911.78,,,,,,,,,,,,
2015-11-09,1902.28,,,,,,,,,,,,
2015-11-10,1878.79,,,,,,,,,,,,
2015-11-11,1877.56,,,,,,,,,,,,
2015-11-12,1872.71,,,,,,,,,,,,
2015-11-13,1854.14,,,,,,,,,,,,
2015-11-16,1825.51,,,,,,,,,,,,
2015-11-17,1841.64,,,,,,,,,,,,
2015-11-18,1844.74,,,,,,,,,,,,
2015-11-19,1868.6,,,,,,,,,,,,
2015-11-20,1867.82,,,,,,,,,,,,
2015-11-23,1875.69,,,,,,,,,,,,
2015-11-24,1889.65,,,,,,,,,,,,
2015-11-25,1880.93,,,,,,,,,,,,
2015-11-26,1902.31,,,,,,,,,,,,
2015-11-27,1901.57,,,,,,,,,,,,
2015-11-30,1865.13,,,,,,,,,,,,
2015-12-01,1900.08,,,,,,,,,,,,
2015-12-02,1884.94,,,,,,,,,,,,
2015-12-03,1869.51,,,,,,,,,,,,
2015-12-04,1850.08,,,,,,,,,,,,
2015-12-07,1839.59,,,,,,,,,,,,
2015-12-08,1829.62,,,,,,,,,,,,
2015-12-09,1831.94,,,,,,,,,,,,
2015-12-10,1840.51,,,,,,,,,,,,
2015-12-11,1839.37,,,,,,,,,,,,
2015-12-14,1825.31,,,,,,,,,,,,
2015-12-15,1828.32,,,,,,,,,,,,
2015-12-16,1865.4,,,,,,,,,,,,
2015-12-17,1871.14,,,,,,,,,,,,
2015-12-18,1860.73,,,,,,,,,,,,
2015-12-21,1866.15,,,,,,,,,,,,
2015-12-22,1879.85,,,,,,,,,,,,
2015-12-23,1888.34,,,,,,,,,,,,
2015-12-24,1879.86,,,,,,,,,,,,
2015-12-28,1853.13,,,,,,,,,,,,
2015-12-29,1844.58,,,,,,,,,,,,
2015-12-30,1836.84,,,,,,,,,,,,
2016-01-04,1792.96,,,,,,,,,,,,
2016-01-05,1804.19,,,,,,,,,,,,
2016-01-06,1789.59,,,,,,,,,,,,
2016-01-07,1767.64,,,,,,,,,,,,
2016-01-08,1781.5,,,,,,,,,,,,
2016-01-11,1761.23,,,,,,,,,,,,
2016-01-12,1760.19,,,,,,,,,,,,
2016-01-13,1783.87,,,,,,,,,,,,
2016-01-14,1770.16,,,,,,,,,,,,
2016-01-15,1749.7,,,,,,,,,,,,
2016-01-18,1744.17,,,,,,,,,,,,
2016-01-19,1754.09,,,,,,,,,,,,
2016-01-20,1711.62,,,,,,,,,,,,
2016-01-21,1705.29,,,,,,,,,,,,
2016-01-22,1744.69,,,,,,,,,,,,
2016-01-25,1757.73,,,,,,,,,,,,
2016-01-26,1736.81,,,,,,,,,,,,
2016-01-27,1768.56,,,,,,,,,,,,
2016-01-28,1774.87,,,,,,,,,,,,
2016-01-29,1776.84,,,,,,,,,,,,
2016-02-01,1788.11,,,,,,,,,,,,
2016-02-02,1767.11,,,,,,,,,,,,
2016-02-03,1751.59,,,,,,,,,,,,
2016-02-04,1780.45,,,,,,,,,,,,
2016-02-05,1783.45,,,,,,,,,,,,
2016-02-11,1735.65,,,,,,,,,,,,
2016-02-12,1725.31,,,,,,,,,,,,
2016-02-15,1746.1,,,,,,,,,,,,
2016-02-16,1771.44,,,,,,,,,,,,
2016-02-17,1774.78,,,,,,,,,,,,
2016-02-18,1794.22,,,,,,,,,,,,
2016-02-19,1799.56,,,,,,,,,,,,
2016-02-22,1796.05,,,,,,,,,,,,
2016-02-23,1797.12,,,,,,,,,,,,
2016-02-24,1796.42,,,,,,,,,,,,
2016-02-25,1800.79,,,,,,,,,,,,
2016-02-26,1798.67,,,,,,,,,,,,
2016-02-29,1794.66,,,,,,,,,,,,
2016-03-02,1826.33,,,,,,,,,,,,
2016-03-03,1835.31,,,,,,,,,,,,
2016-03-04,1832.67,,,,,,,,,,,,
2016-03-07,1836.58,,,,,,,,,,,,
2016-03-08,1823.4,,,,,,,,,,,,
2016-03-09,1827.84,,,,,,,,,,,,
2016-03-10,1846.97,,,,,,,,,,,,
2016-03-11,1849.09,,,,,,,,,,,,
2016-03-14,1853.24,,,,,,,,,,,,
2016-03-15,1851.09,,,,,,,,,,,,
2016-03-16,1856.15,,,,,,,,,,,,
2016-03-17,1868.31,,,,,,,,,,,,
2016-03-18,1872.12,,,,,,,,,,,,
2016-03-21,1871.87,,,,,,,,,,,,
2016-03-22,1879.35,,,,,,,,,,,,
2016-03-23,1876.85,,,,,,,,,,,,
2016-03-24,1868.83,,,,,,,,,,,,
2016-03-25,1865.64,,,,,,,,,,,,
2016-03-28,1864.76,,,,,,,,,,,,
2016-03-29,1875.72,,,,,,,,,,,,
2016-03-30,1881.88,,,,,,,,,,,,
2016-03-31,1874.17,,,,,,,,,,,,
2016-04-01,1850.53,,,,,,,,,,,,
2016-04-04,1856.0,,,,,,,,,,,,
2016-04-05,1836.42,,,,,,,,,,,,
2016-04-06,1844.67,,,,,,,,,,,,
2016-04-07,1845.24,,,,,,,,,,,,
2016-04-08,1842.9,,,,,,,,,,,,
2016-04-11,1841.52,,,,,,,,,,,,
2016-04-12,1852.79,,,,,,,,,,,,
2016-04-14,1888.18,,,,,,,,,,,,
2016-04-15,1886.63,,,,,,,,,,,,
2016-04-18,1882.11,,,,,,,,,,,,
2016-04-19,1881.46,,,,,,,,,,,,
2016-04-20,1875.85,,,,,,,,,,,,
2016-04-21,1891.58,,,,,,,,,,,,
2016-04-22,1884.12,,,,,,,,,,,,
2016-04-25,1883.23,,,,,,,,,,,,
2016-04-26,1890.26,,,,,,,,,,,,
2016-04-27,1886.17,,,,,,,,,,,,
2016-04-28,1867.92,,,,,,,,,,,,
2016-04-29,1859.07,,,,,,,,,,,,
2016-05-02,1847.39,,,,,,,,,,,,
2016-05-03,1854.58,,,,,,,,,,,,
2016-05-04,1850.14,,,,,,,,,,,,
2016-05-09,1842.06,,,,,,,,,,,,
2016-05-10,1853.78,,,,,,,,,,,,
2016-05-11,1848.34,,,,,,,,,,,,
2016-05-12,1843.31,,,,,,,,,,,,
2016-05-13,1831.24,,,,,,,,,,,,
2016-05-16,1832.97,,,,,,,,,,,,
2016-05-17,1833.32,,,,,,,,,,,,
2016-05-18,1822.53,,,,,,,,,,,,
2016-05-19,1816.21,,,,,,,,,,,,
2016-05-20,1813.81,,,,,,,,,,,,
2016-05-23,1822.45,,,,,,,,,,,,
2016-05-24,1804.33,,,,,,,,,,,,
2016-05-25,1830.1,,,,,,,,,,,,
2016-05-26,1826.63,,,,,,,,,,,,
2016-05-27,1838.04,,,,,,,,,,,,
2016-05-30,1837.66,,,,,,,,,,,,
2016-05-31,1851.32,,,,,,,,,,,,
2016-06-01,1849.11,,,,,,,,,,,,
2016-06-02,1851.19,,,,,,,,,,,,
2016-06-03,1850.62,,,,,,,,,,,,
2016-06-07,1875.15,,,,,,,,,,,,
2016-06-08,1891.18,,,,,,,,,,,,
2016-06-09,1889.35,,,,,,,,,,,,
2016-06-10,1879.76,,,,,,,,,,,,
2016-06-13,1843.1,,,,,,,,,,,,
2016-06-14,1839.01,,,,,,,,,,,,
2016-06-15,1836.78,,,,,,,,,,,,
2016-06-16,1825.49,,,,,,,,,,,,
2016-06-17,1827.48,,,,,,,,,,,,
2016-06-20,1853.57,,,,,,,,,,,,
2016-06-21,1854.55,,,,,,,,,,,,
2016-06-22,1865.61,,,,,,,,,,,,
2016-06-23,1862.59,,,,,,,,,,,,
2016-06-24,1810.52,,,,,,,,,,,,
2016-06-27,1810.29,,,,,,,,,,,,
2016-06-28,1815.65,,,,,,,,,,,,
2016-06-29,1832.53,,,,,,,,,,,,
2016-06-30,1847.22,,,,,,,,,,,,
2016-07-01,1864.72,,,,,,,,,,,,
2016-07-04,1871.67,,,,,,,,,,,,
2016-07-05,1865.28,,,,,,,,,,,,
2016-07-06,1826.94,,,,,,,,,,,,
2016-07-07,1846.7,,,,,,,,,,,,
2016-07-08,1838.65,,,,,,,,,,,,
2016-07-11,1864.89,,,,,,,,,,,,
2016-07-12,1866.29,,,,,,,,,,,,
2016-07-13,1881.44,,,,,,,,,,,,
2016-07-14,1887.13,,,,,,,,,,,,
2016-07-15,1897.27,,,,,,,,,,,,
2016-07-18,1900.23,,,,,,,,,,,,
2016-07-19,1897.62,,,,,,,,,,,,
2016-07-20,1895.09,,,,,,,,,,,,
2016-07-21,1891.31,,,,,,,,,,,,
2016-07-22,1888.07,,,,,,,,,,,,
2016-07-25,1892.9,,,,,,,,,,,,
2016-07-26,1907.67,,,,,,,,,,,,
2016-07-27,1905.56,,,,,,,,,,,,
2016-07-28,1898.84,,,,,,,,,,,,
2016-07-29,1894.28,,,,,,,,,,,,
2016-08-01,1910.25,,,,,,,,,,,,
2016-08-02,1897.55,,,,,,,,,,,,
2016-08-03,1873.12,,,,,,,,,,,,
2016-08-04,1879.27,,,,,,,,,,,,
2016-08-05,1900.2,,,,,,,,,,,,
2016-08-08,1915.08,,,,,,,,,,,,
2016-08-09,1927.02,,,,,,,,,,,,
2016-08-10,1926.35,,,,,,,,,,,,
2016-08-11,1930.32,,,,,,,,,,,,
2016-08-12,1928.61,,,,,,,,,,,,
2016-08-16,1927.79,,,,,,,,,,,,
2016-08-17,1925.63,,,,,,,,,,,,
2016-08-18,1940.31,,,,,,,,,,,,
2016-08-19,1942.81,,,,,,,,,,,,
2016-08-22,1931.27,,,,,,,,,,,,
2016-08-23,1939.94,,,,,,,,,,,,
2016-08-24,1931.7,,,,,,,,,,,,
2016-08-25,1932.09,,,,,,,,,,,,
2016-08-26,1925.3,,,,,,,,,,,,
2016-08-29,1926.99,,,,,,,,,,,,
2016-08-30,1933.61,,,,,,,,,,,,
2016-08-31,1928.53,,,,,,,,,,,,
2016-09-01,1923.78,,,,,,,,,,,,
2016-09-02,1928.06,,,,,,,,,,,,
2016-09-05,1950.28,,,,,,,,,,,,
2016-09-06,1960.45,,,,,,,,,,,,
2016-09-07,1956.47,,,,,,,,,,,,
2016-09-08,1960.46,,,,,,,,,,,,
2016-09-09,1934.58,,,,,,,,,,,,
2016-09-12,1885.86,,,,,,,,,,,,
2016-09-13,1895.03,,,,,,,,,,,,
2016-09-19,1911.14,,,,,,,,,,,,
2016-09-20,1920.63,,,,,,,,,,,,
2016-09-21,1931.39,,,,,,,,,,,,
2016-09-22,1944.17,,,,,,,,,,,,
2016-09-23,1945.73,,,,,,,,,,,,
2016-09-26,1937.86,,,,,,,,,,,,
2016-09-27,1951.77,,,,,,,,,,,,
2016-09-28,1941.47,,,,,,,,,,,,
2016-09-29,1956.39,,,,,,,,,,,,
2016-09-30,1934.36,,,,,,,,,,,,
2016-10-04,1945.86,,,,,,,,,,,,
2016-10-05,1944.52,,,,,,,,,,,,
2016-10-06,1960.46,,,,,,,,,,,,
2016-10-07,1952.25,,,,,,,,,,,,
2016-10-10,1953.29,,,,,,,,,,,,
2016-10-11,1922.32,,,,,,,,,,,,
2016-10-12,1923.0,,,,,,,,,,,,
2016-10-13,1908.05,,,,,,,,,,,,
2016-10-14,1915.57,,,,,,,,,,,,
2016-10-17,1925.23,,,,,,,,,,,,
2016-10-18,1938.7,,,,,,,,,,,,
2016-10-19,1940.04,,,,,,,,,,,,
2016-10-20,1941.81,,,,,,,,,,,,
2016-10-21,1933.9,,,,,,,,,,,,
2016-10-24,1952.5,,,,,,,,,,,,
2016-10-25,1944.41,,,,,,,,,,,,
2016-10-26,1921.62,,,,,,,,,,,,
2016-10-27,1930.32,,,,,,,,,,,,
2016-10-28,1929.49,,,,,,,,,,,,
2016-10-31,1923.26,,,,,,,,,,,,
2016-11-01,1924.01,,,,,,,,,,,,
2016-11-02,1901.35,,,,,,,,,,,,
2016-11-03,1901.45,,,,,,,,,,,,
2016-11-04,1899.42,,,,,,,,,,,,
2016-11-07,1912.96,,,,,,,,,,,,
2016-11-08,1918.62,,,,,,,,,,,,
2016-11-09,1878.97,,,,,,,,,,,,
2016-11-10,1918.13,,,,,,,,,,,,
2016-11-11,1890.22,,,,,,,,,,,,
2016-11-14,1873.3,,,,,,,,,,,,
2016-11-15,1867.38,,,,,,,,,,,,
2016-11-16,1873.64,,,,,,,,,,,,
2016-11-17,1875.51,,,,,,,,,,,,
2016-11-18,1873.4,,,,,,,,,,,,
2016-11-21,1869.59,,,,,,,,,,,,
2016-11-22,1889.95,,,,,,,,,,,,
2016-11-23,1900.07,,,,,,,,,,,,
2016-11-24,1887.17,,,,,,,,,,,,
2016-11-25,1889.05,,,,,,,,,,,,
2016-11-28,1896.23,,,,,,,,,,,,
2016-11-29,1894.11,,,,,,,,,,,,
2016-11-30,1902.01,,,,,,,,,,,,
2016-12-01,1903.83,,,,,,,,,,,,
2016-12-02,1892.07,,,,,,,,,,,,
2016-12-05,1886.85,,,,,,,,,,,,
2016-12-06,1913.05,,,,,,,,,,,,
2016-12-07,1916.62,,,,,,,,,,,,
2016-12-08,1956.63,,,,,,,,,,,,
2016-12-09,1948.88,,,,,,,,,,,,
2016-12-12,1947.09,,,,,,,,,,,,
2016-12-13,1954.31,,,,,,,,,,,,
2016-12-14,1956.36,,,,,,,,,,,,
2016-12-15,1951.45,,,,,,,,,,,,
2016-12-16,1958.51,,,,,,,,,,,,
2016-12-19,1955.17,,,,,,,,,,,,
2016-12-20,1958.76,,,,,,,,,,,,
2016-12-21,1955.19,,,,,,,,,,,,
2016-12-22,1954.2,,,,,,,,,,,,
2016-12-23,1952.61,,,,,,,,,,,,
2016-12-26,1955.5,,,,,,,,,,,,
2016-12-27,1960.28,,,,,,,,,,,,
2016-12-28,1938.83,,,,,,,,,,,,
2016-12-29,1941.33,,,,,,,,,,,,
2017-01-02,1940.97,,,,,,,,,,,,
2017-01-03,1960.6,,,,,,,,,,,,
2017-01-04,1962.26,,,,,,,,,,,,
2017-01-05,1954.71,,,,,,,,,,,,
2017-01-06,1962.11,,,,,,,,,,,,
2017-01-09,1965.42,,,,,,,,,,,,
2017-01-10,1963.19,,,,,,,,,,,,
2017-01-11,1995.64,,,,,,,,,,,,
