날짜,Telecom,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2014-09-03,4357.76,,,,,,,,,,,,
2014-09-04,4316.07,,,,,,,,,,,,
2014-09-05,4373.9,,,,,,,,,,,,
2014-09-11,4396.71,,,,,,,,,,,,
2014-09-12,4407.02,,,,,,,,,,,,
2014-09-15,4494.82,,,,,,,,,,,,
2014-09-16,4575.62,,,,,,,,,,,,
2014-09-17,4593.27,,,,,,,,,,,,
2014-09-18,4571.36,,,,,,,,,,,,
2014-09-19,4629.14,,,,,,,,,,,,
2014-09-22,4613.07,,,,,,,,,,,,
2014-09-23,4582.29,,,,,,,,,,,,
2014-09-24,4674.48,,,,,,,,,,,,
2014-09-25,4688.01,,,,,,,,,,,,
2014-09-26,4695.91,,,,,,,,,,,,
2014-09-29,4657.05,,,,,,,,,,,,
2014-09-30,4693.72,,,,,,,,,,,,
2014-10-01,4652.76,,,,,,,,,,,,
2014-10-02,4683.05,,,,,,,,,,,,
2014-10-06,4678.69,,,,,,,,,,,,
2014-10-07,4662.37,,,,,,,,,,,,
2014-10-08,4680.99,,,,,,,,,,,,
2014-10-10,4663.34,,,,,,,,,,,,
2014-10-13,4579.93,,,,,,,,,,,,
2014-10-14,4632.25,,,,,,,,,,,,
2014-10-15,4683.32,,,,,,,,,,,,
2014-10-16,4764.63,,,,,,,,,,,,
2014-10-17,4839.67,,,,,,,,,,,,
2014-10-20,4802.37,,,,,,,,,,,,
2014-10-21,4818.68,,,,,,,,,,,,
2014-10-22,4901.53,,,,,,,,,,,,
2014-10-23,4951.82,,,,,,,,,,,,
2014-10-24,4910.53,,,,,,,,,,,,
2014-10-27,4864.13,,,,,,,,,,,,
2014-10-28,4802.83,,,,,,,,,,,,
2014-10-29,4762.08,,,,,,,,,,,,
2014-10-30,4699.92,,,,,,,,,,,,
2014-10-31,4673.64,,,,,,,,,,,,
2014-11-03,4662.1,,,,,,,,,,,,
2014-11-04,4592.33,,,,,,,,,,,,
2014-11-05,4609.08,,,,,,,,,,,,
2014-11-06,4510.24,,,,,,,,,,,,
2014-11-07,4565.85,,,,,,,,,,,,
2014-11-10,4498.12,,,,,,,,,,,,
2014-11-11,4548.18,,,,,,,,,,,,
2014-11-12,4518.64,,,,,,,,,,,,
2014-11-13,4583.26,,,,,,,,,,,,
2014-11-14,4553.55,,,,,,,,,,,,
2014-11-17,4475.88,,,,,,,,,,,,
2014-11-18,4535.66,,,,,,,,,,,,
2014-11-19,4574.34,,,,,,,,,,,,
2014-11-20,4570.44,,,,,,,,,,,,
2014-11-21,4593.05,,,,,,,,,,,,
2014-11-24,4552.71,,,,,,,,,,,,
2014-11-25,4570.14,,,,,,,,,,,,
2014-11-26,4579.04,,,,,,,,,,,,
2014-11-27,4537.72,,,,,,,,,,,,
2014-11-28,4547.01,,,,,,,,,,,,
2014-12-01,4473.07,,,,,,,,,,,,
2014-12-02,4545.24,,,,,,,,,,,,
2014-12-03,4555.76,,,,,,,,,,,,
2014-12-04,4582.44,,,,,,,,,,,,
2014-12-05,4574.89,,,,,,,,,,,,
2014-12-08,4557.33,,,,,,,,,,,,
2014-12-09,4530.95,,,,,,,,,,,,
2014-12-10,4502.09,,,,,,,,,,,,
2014-12-11,4442.4,,,,,,,,,,,,
2014-12-12,4480.02,,,,,,,,,,,,
2014-12-15,4523.37,,,,,,,,,,,,
2014-12-16,4497.96,,,,,,,,,,,,
2014-12-17,4504.69,,,,,,,,,,,,
2014-12-18,4464.02,,,,,,,,,,,,
2014-12-19,4508.57,,,,,,,,,,,,
2014-12-22,4508.8,,,,,,,,,,,,
2014-12-23,4513.63,,,,,,,,,,,,
2014-12-24,4505.78,,,,,,,,,,,,
2014-12-26,4541.53,,,,,,,,,,,,
2014-12-29,4506.82,,,,,,,,,,,,
2014-12-30,4491.17,,,,,,,,,,,,
2015-01-02,4464.08,,,,,,,,,,,,
2015-01-05,4481.14,,,,,,,,,,,,
2015-01-06,4468.42,,,,,,,,,,,,
2015-01-07,4450.86,,,,,,,,,,,,
2015-01-08,4445.84,,,,,,,,,,,,
2015-01-09,4459.9,,,,,,,,,,,,
2015-01-12,4504.12,,,,,,,,,,,,
2015-01-13,4512.83,,,,,,,,,,,,
2015-01-14,4512.34,,,,,,,,,,,,
2015-01-15,4540.03,,,,,,,,,,,,
2015-01-16,4520.16,,,,,,,,,,,,
2015-01-19,4551.24,,,,,,,,,,,,
2015-01-20,4558.44,,,,,,,,,,,,
2015-01-21,4578.43,,,,,,,,,,,,
2015-01-22,4541.91,,,,,,,,,,,,
2015-01-23,4545.55,,,,,,,,,,,,
2015-01-26,4554.17,,,,,,,,,,,,
2015-01-27,4539.22,,,,,,,,,,,,
2015-01-28,4576.12,,,,,,,,,,,,
2015-01-29,4547.37,,,,,,,,,,,,
2015-01-30,4611.43,,,,,,,,,,,,
2015-02-02,4577.8,,,,,,,,,,,,
2015-02-03,4567.15,,,,,,,,,,,,
2015-02-04,4597.94,,,,,,,,,,,,
2015-02-05,4624.02,,,,,,,,,,,,
2015-02-06,4663.17,,,,,,,,,,,,
2015-02-09,4688.45,,,,,,,,,,,,
2015-02-10,4622.48,,,,,,,,,,,,
2015-02-11,4652.0,,,,,,,,,,,,
2015-02-12,4666.34,,,,,,,,,,,,
2015-02-13,4732.92,,,,,,,,,,,,
2015-02-16,4830.18,,,,,,,,,,,,
2015-02-17,4822.49,,,,,,,,,,,,
2015-02-23,4870.27,,,,,,,,,,,,
2015-02-24,4891.26,,,,,,,,,,,,
2015-02-25,4837.3,,,,,,,,,,,,
2015-02-26,4814.35,,,,,,,,,,,,
2015-02-27,4829.65,,,,,,,,,,,,
2015-03-02,4811.99,,,,,,,,,,,,
2015-03-03,4867.35,,,,,,,,,,,,
2015-03-04,4862.52,,,,,,,,,,,,
2015-03-05,4906.13,,,,,,,,,,,,
2015-03-06,4923.89,,,,,,,,,,,,
2015-03-09,4895.88,,,,,,,,,,,,
2015-03-10,4962.08,,,,,,,,,,,,
2015-03-11,4949.99,,,,,,,,,,,,
2015-03-12,5052.29,,,,,,,,,,,,
2015-03-13,5237.11,,,,,,,,,,,,
2015-03-16,5262.89,,,,,,,,,,,,
2015-03-17,5333.94,,,,,,,,,,,,
2015-03-18,5365.33,,,,,,,,,,,,
2015-03-19,5622.95,,,,,,,,,,,,
2015-03-20,5875.92,,,,,,,,,,,,
2015-03-23,5714.01,,,,,,,,,,,,
2015-03-24,5786.88,,,,,,,,,,,,
2015-03-25,5949.43,,,,,,,,,,,,
2015-03-26,5803.3,,,,,,,,,,,,
2015-03-27,5844.44,,,,,,,,,,,,
2015-03-30,5848.18,,,,,,,,,,,,
2015-03-31,5843.16,,,,,,,,,,,,
2015-04-01,5901.88,,,,,,,,,,,,
2015-04-02,6007.79,,,,,,,,,,,,
2015-04-03,5938.69,,,,,,,,,,,,
2015-04-06,5915.78,,,,,,,,,,,,
2015-04-07,6004.54,,,,,,,,,,,,
2015-04-08,6132.55,,,,,,,,,,,,
2015-04-09,6270.51,,,,,,,,,,,,
2015-04-10,6288.5,,,,,,,,,,,,
2015-04-13,6304.92,,,,,,,,,,,,
2015-04-14,6096.6,,,,,,,,,,,,
2015-04-15,6360.45,,,,,,,,,,,,
2015-04-16,6560.46,,,,,,,,,,,,
2015-04-17,6745.92,,,,,,,,,,,,
2015-04-20,7004.87,,,,,,,,,,,,
2015-04-21,7002.81,,,,,,,,,,,,
2015-04-22,6969.96,,,,,,,,,,,,
2015-04-23,6791.3,,,,,,,,,,,,
2015-04-24,6648.27,,,,,,,,,,,,
2015-04-27,6816.89,,,,,,,,,,,,
2015-04-28,6680.0,,,,,,,,,,,,
2015-04-29,6782.6,,,,,,,,,,,,
2015-04-30,6795.95,,,,,,,,,,,,
2015-05-04,6744.05,,,,,,,,,,,,
2015-05-06,6587.52,,,,,,,,,,,,
2015-05-07,6639.41,,,,,,,,,,,,
2015-05-08,6818.99,,,,,,,,,,,,
2015-05-11,7083.78,,,,,,,,,,,,
2015-05-12,7015.66,,,,,,,,,,,,
2015-05-13,7248.37,,,,,,,,,,,,
2015-05-14,7287.97,,,,,,,,,,,,
2015-05-15,7267.35,,,,,,,,,,,,
2015-05-18,7543.05,,,,,,,,,,,,
2015-05-19,7652.13,,,,,,,,,,,,
2015-05-20,8163.66,,,,,,,,,,,,
2015-05-21,8316.61,,,,,,,,,,,,
2015-05-22,8077.36,,,,,,,,,,,,
2015-05-26,8058.71,,,,,,,,,,,,
2015-05-27,7868.67,,,,,,,,,,,,
2015-05-28,8055.98,,,,,,,,,,,,
2015-05-29,8009.12,,,,,,,,,,,,
2015-06-01,8155.42,,,,,,,,,,,,
2015-06-02,8361.95,,,,,,,,,,,,
2015-06-03,7941.63,,,,,,,,,,,,
2015-06-04,8014.97,,,,,,,,,,,,
2015-06-05,8104.76,,,,,,,,,,,,
2015-06-08,8060.62,,,,,,,,,,,,
2015-06-09,8208.0,,,,,,,,,,,,
2015-06-10,8036.97,,,,,,,,,,,,
2015-06-11,8232.16,,,,,,,,,,,,
2015-06-12,8161.82,,,,,,,,,,,,
2015-06-15,8151.11,,,,,,,,,,,,
2015-06-16,8066.89,,,,,,,,,,,,
2015-06-17,8097.32,,,,,,,,,,,,
2015-06-18,8506.0,,,,,,,,,,,,
2015-06-19,8548.78,,,,,,,,,,,,
2015-06-22,8371.48,,,,,,,,,,,,
2015-06-23,8349.41,,,,,,,,,,,,
2015-06-24,8590.67,,,,,,,,,,,,
2015-06-25,9228.76,,,,,,,,,,,,
2015-06-26,9314.09,,,,,,,,,,,,
2015-06-29,9036.27,,,,,,,,,,,,
2015-06-30,9070.86,,,,,,,,,,,,
2015-07-01,9478.38,,,,,,,,,,,,
2015-07-02,9661.8,,,,,,,,,,,,
2015-07-03,10011.73,,,,,,,,,,,,
2015-07-06,9899.8,,,,,,,,,,,,
2015-07-07,8597.46,,,,,,,,,,,,
2015-07-08,8550.62,,,,,,,,,,,,
2015-07-09,8915.19,,,,,,,,,,,,
2015-07-10,8857.24,,,,,,,,,,,,
2015-07-13,9050.46,,,,,,,,,,,,
2015-07-14,9319.15,,,,,,,,,,,,
2015-07-15,9432.11,,,,,,,,,,,,
2015-07-16,9189.93,,,,,,,,,,,,
2015-07-17,9194.31,,,,,,,,,,,,
2015-07-20,9278.82,,,,,,,,,,,,
2015-07-21,9152.98,,,,,,,,,,,,
2015-07-22,9094.35,,,,,,,,,,,,
2015-07-23,9202.77,,,,,,,,,,,,
2015-07-24,9300.69,,,,,,,,,,,,
2015-07-27,8812.81,,,,,,,,,,,,
2015-07-28,8989.02,,,,,,,,,,,,
2015-07-29,8205.93,,,,,,,,,,,,
2015-07-30,7763.51,,,,,,,,,,,,
2015-07-31,7991.02,,,,,,,,,,,,
2015-08-03,7610.86,,,,,,,,,,,,
2015-08-04,7833.52,,,,,,,,,,,,
2015-08-05,8002.37,,,,,,,,,,,,
2015-08-06,8175.47,,,,,,,,,,,,
2015-08-07,8133.77,,,,,,,,,,,,
2015-08-10,8048.72,,,,,,,,,,,,
2015-08-11,7734.96,,,,,,,,,,,,
2015-08-12,7396.62,,,,,,,,,,,,
2015-08-13,7645.28,,,,,,,,,,,,
2015-08-17,7470.33,,,,,,,,,,,,
2015-08-18,7316.44,,,,,,,,,,,,
2015-08-19,7012.28,,,,,,,,,,,,
2015-08-20,6988.38,,,,,,,,,,,,
2015-08-21,6773.78,,,,,,,,,,,,
2015-08-24,6723.51,,,,,,,,,,,,
2015-08-25,6958.61,,,,,,,,,,,,
2015-08-26,7311.77,,,,,,,,,,,,
2015-08-27,7256.2,,,,,,,,,,,,
2015-08-28,7350.93,,,,,,,,,,,,
2015-08-31,7346.76,,,,,,,,,,,,
2015-09-01,7201.76,,,,,,,,,,,,
2015-09-02,7166.59,,,,,,,,,,,,
2015-09-03,7145.29,,,,,,,,,,,,
2015-09-04,6695.07,,,,,,,,,,,,
2015-09-07,6751.67,,,,,,,,,,,,
2015-09-08,6368.17,,,,,,,,,,,,
2015-09-09,6707.84,,,,,,,,,,,,
2015-09-10,6833.8,,,,,,,,,,,,
2015-09-11,6844.96,,,,,,,,,,,,
2015-09-14,6706.15,,,,,,,,,,,,
2015-09-15,6800.85,,,,,,,,,,,,
2015-09-16,6944.59,,,,,,,,,,,,
2015-09-17,6967.3,,,,,,,,,,,,
2015-09-18,7365.43,,,,,,,,,,,,
2015-09-21,7351.41,,,,,,,,,,,,
2015-09-22,7378.49,,,,,,,,,,,,
2015-09-23,7286.73,,,,,,,,,,,,
2015-09-24,7283.68,,,,,,,,,,,,
2015-09-25,7197.12,,,,,,,,,,,,
2015-09-30,6999.91,,,,,,,,,,,,
2015-10-01,7045.53,,,,,,,,,,,,
2015-10-02,7043.8,,,,,,,,,,,,
2015-10-05,7293.44,,,,,,,,,,,,
2015-10-06,7203.35,,,,,,,,,,,,
2015-10-07,6893.12,,,,,,,,,,,,
2015-10-08,6894.08,,,,,,,,,,,,
2015-10-12,6826.08,,,,,,,,,,,,
2015-10-13,6723.17,,,,,,,,,,,,
2015-10-14,6719.37,,,,,,,,,,,,
2015-10-15,6842.76,,,,,,,,,,,,
2015-10-16,7016.99,,,,,,,,,,,,
2015-10-19,7018.53,,,,,,,,,,,,
2015-10-20,7266.92,,,,,,,,,,,,
2015-10-21,7201.47,,,,,,,,,,,,
2015-10-22,7147.55,,,,,,,,,,,,
2015-10-23,7484.22,,,,,,,,,,,,
2015-10-26,7579.99,,,,,,,,,,,,
2015-10-27,7539.07,,,,,,,,,,,,
2015-10-28,7533.22,,,,,,,,,,,,
2015-10-29,7648.59,,,,,,,,,,,,
2015-10-30,7611.9,,,,,,,,,,,,
2015-11-02,7480.33,,,,,,,,,,,,
2015-11-03,7550.45,,,,,,,,,,,,
2015-11-04,7761.21,,,,,,,,,,,,
2015-11-05,7957.2,,,,,,,,,,,,
2015-11-06,8783.36,,,,,,,,,,,,
2015-11-09,8938.53,,,,,,,,,,,,
2015-11-10,8741.22,,,,,,,,,,,,
2015-11-11,8972.45,,,,,,,,,,,,
2015-11-12,8920.94,,,,,,,,,,,,
2015-11-13,8698.21,,,,,,,,,,,,
2015-11-16,8563.84,,,,,,,,,,,,
2015-11-17,8785.92,,,,,,,,,,,,
2015-11-18,8509.7,,,,,,,,,,,,
2015-11-19,8738.57,,,,,,,,,,,,
2015-11-20,8747.79,,,,,,,,,,,,
2015-11-23,9068.59,,,,,,,,,,,,
2015-11-24,8936.32,,,,,,,,,,,,
2015-11-25,8977.64,,,,,,,,,,,,
2015-11-26,8944.14,,,,,,,,,,,,
2015-11-27,8906.75,,,,,,,,,,,,
2015-11-30,8713.78,,,,,,,,,,,,
2015-12-01,8680.05,,,,,,,,,,,,
2015-12-02,8649.84,,,,,,,,,,,,
2015-12-03,8643.89,,,,,,,,,,,,
2015-12-04,8510.61,,,,,,,,,,,,
2015-12-07,8496.05,,,,,,,,,,,,
2015-12-08,8247.95,,,,,,,,,,,,
2015-12-09,8208.01,,,,,,,,,,,,
2015-12-10,7989.66,,,,,,,,,,,,
2015-12-11,7750.93,,,,,,,,,,,,
2015-12-14,7460.6,,,,,,,,,,,,
2015-12-15,7628.77,,,,,,,,,,,,
2015-12-16,7762.94,,,,,,,,,,,,
2015-12-17,7830.95,,,,,,,,,,,,
2015-12-18,8028.83,,,,,,,,,,,,
2015-12-21,8027.3,,,,,,,,,,,,
2015-12-22,8079.25,,,,,,,,,,,,
2015-12-23,8002.15,,,,,,,,,,,,
2015-12-24,7926.89,,,,,,,,,,,,
2015-12-28,7862.9,,,,,,,,,,,,
2015-12-29,8424.4,,,,,,,,,,,,
2015-12-30,8448.15,,,,,,,,,,,,
2016-01-04,8411.35,,,,,,,,,,,,
2016-01-05,8656.25,,,,,,,,,,,,
2016-01-06,9233.87,,,,,,,,,,,,
2016-01-07,9230.88,,,,,,,,,,,,
2016-01-08,9600.29,,,,,,,,,,,,
2016-01-11,9404.86,,,,,,,,,,,,
2016-01-12,9152.25,,,,,,,,,,,,
2016-01-13,9270.62,,,,,,,,,,,,
2016-01-14,9067.77,,,,,,,,,,,,
2016-01-15,9043.77,,,,,,,,,,,,
2016-01-18,9202.75,,,,,,,,,,,,
2016-01-19,9532.57,,,,,,,,,,,,
2016-01-20,9580.57,,,,,,,,,,,,
2016-01-21,9437.81,,,,,,,,,,,,
2016-01-22,9457.22,,,,,,,,,,,,
2016-01-25,9575.84,,,,,,,,,,,,
2016-01-26,9645.06,,,,,,,,,,,,
2016-01-27,9434.2,,,,,,,,,,,,
2016-01-28,9448.11,,,,,,,,,,,,
2016-01-29,9407.28,,,,,,,,,,,,
2016-02-01,9630.68,,,,,,,,,,,,
2016-02-02,9538.8,,,,,,,,,,,,
2016-02-03,9594.43,,,,,,,,,,,,
2016-02-04,9352.84,,,,,,,,,,,,
2016-02-05,9320.11,,,,,,,,,,,,
2016-02-11,8874.82,,,,,,,,,,,,
2016-02-12,8145.25,,,,,,,,,,,,
2016-02-15,8266.66,,,,,,,,,,,,
2016-02-16,8440.67,,,,,,,,,,,,
2016-02-17,8122.23,,,,,,,,,,,,
2016-02-18,8416.04,,,,,,,,,,,,
2016-02-19,8571.86,,,,,,,,,,,,
2016-02-22,8737.99,,,,,,,,,,,,
2016-02-23,8450.34,,,,,,,,,,,,
2016-02-24,8444.11,,,,,,,,,,,,
2016-02-25,8510.96,,,,,,,,,,,,
2016-02-26,8517.71,,,,,,,,,,,,
2016-02-29,8422.87,,,,,,,,,,,,
2016-03-02,8680.26,,,,,,,,,,,,
2016-03-03,8907.06,,,,,,,,,,,,
2016-03-04,8845.39,,,,,,,,,,,,
2016-03-07,8705.11,,,,,,,,,,,,
2016-03-08,8678.67,,,,,,,,,,,,
2016-03-09,8835.59,,,,,,,,,,,,
2016-03-10,8823.96,,,,,,,,,,,,
2016-03-11,8738.39,,,,,,,,,,,,
2016-03-14,8675.38,,,,,,,,,,,,
2016-03-15,8639.37,,,,,,,,,,,,
2016-03-16,8750.12,,,,,,,,,,,,
2016-03-17,8757.56,,,,,,,,,,,,
2016-03-18,8856.13,,,,,,,,,,,,
2016-03-21,8908.48,,,,,,,,,,,,
2016-03-22,8894.93,,,,,,,,,,,,
2016-03-23,8864.18,,,,,,,,,,,,
2016-03-24,8779.3,,,,,,,,,,,,
2016-03-25,8969.0,,,,,,,,,,,,
2016-03-28,8959.25,,,,,,,,,,,,
2016-03-29,9041.16,,,,,,,,,,,,
2016-03-30,9062.38,,,,,,,,,,,,
2016-03-31,9019.46,,,,,,,,,,,,
2016-04-01,9171.22,,,,,,,,,,,,
2016-04-04,9326.59,,,,,,,,,,,,
2016-04-05,9304.29,,,,,,,,,,,,
2016-04-06,9241.09,,,,,,,,,,,,
2016-04-07,9354.65,,,,,,,,,,,,
2016-04-08,9344.68,,,,,,,,,,,,
2016-04-11,9116.57,,,,,,,,,,,,
2016-04-12,9093.52,,,,,,,,,,,,
2016-04-14,9058.33,,,,,,,,,,,,
2016-04-15,9180.0,,,,,,,,,,,,
2016-04-18,9136.22,,,,,,,,,,,,
2016-04-19,9146.33,,,,,,,,,,,,
2016-04-20,9087.18,,,,,,,,,,,,
2016-04-21,9081.25,,,,,,,,,,,,
2016-04-22,9118.57,,,,,,,,,,,,
2016-04-25,9209.8,,,,,,,,,,,,
2016-04-26,9318.68,,,,,,,,,,,,
2016-04-27,9089.0,,,,,,,,,,,,
2016-04-28,9144.2,,,,,,,,,,,,
2016-04-29,9070.86,,,,,,,,,,,,
2016-05-02,8804.96,,,,,,,,,,,,
2016-05-03,8916.1,,,,,,,,,,,,
2016-05-04,8860.29,,,,,,,,,,,,
2016-05-09,8926.76,,,,,,,,,,,,
2016-05-10,9275.32,,,,,,,,,,,,
2016-05-11,9234.05,,,,,,,,,,,,
2016-05-12,9317.45,,,,,,,,,,,,
2016-05-13,9364.06,,,,,,,,,,,,
2016-05-16,9384.38,,,,,,,,,,,,
2016-05-17,9370.99,,,,,,,,,,,,
2016-05-18,9505.09,,,,,,,,,,,,
2016-05-19,9513.66,,,,,,,,,,,,
2016-05-20,9796.89,,,,,,,,,,,,
2016-05-23,10113.23,,,,,,,,,,,,
2016-05-24,10307.39,,,,,,,,,,,,
2016-05-25,9872.01,,,,,,,,,,,,
2016-05-26,9889.06,,,,,,,,,,,,
2016-05-27,9936.62,,,,,,,,,,,,
2016-05-30,9921.37,,,,,,,,,,,,
2016-05-31,10067.43,,,,,,,,,,,,
2016-06-01,10229.74,,,,,,,,,,,,
2016-06-02,10395.33,,,,,,,,,,,,
2016-06-03,10520.06,,,,,,,,,,,,
2016-06-07,10930.65,,,,,,,,,,,,
2016-06-08,11134.69,,,,,,,,,,,,
2016-06-09,11093.44,,,,,,,,,,,,
2016-06-10,11297.02,,,,,,,,,,,,
2016-06-13,10936.98,,,,,,,,,,,,
2016-06-14,10909.96,,,,,,,,,,,,
2016-06-15,10785.77,,,,,,,,,,,,
2016-06-16,10383.68,,,,,,,,,,,,
2016-06-17,10219.88,,,,,,,,,,,,
2016-06-20,10488.96,,,,,,,,,,,,
2016-06-21,10649.56,,,,,,,,,,,,
2016-06-22,10438.53,,,,,,,,,,,,
2016-06-23,10330.97,,,,,,,,,,,,
2016-06-24,9861.04,,,,,,,,,,,,
2016-06-27,9984.94,,,,,,,,,,,,
2016-06-28,10307.65,,,,,,,,,,,,
2016-06-29,10461.23,,,,,,,,,,,,
2016-06-30,10442.59,,,,,,,,,,,,
2016-07-01,10466.36,,,,,,,,,,,,
2016-07-04,10501.22,,,,,,,,,,,,
2016-07-05,10479.72,,,,,,,,,,,,
2016-07-06,10377.26,,,,,,,,,,,,
2016-07-07,10613.49,,,,,,,,,,,,
2016-07-08,10529.97,,,,,,,,,,,,
2016-07-11,10557.16,,,,,,,,,,,,
2016-07-12,10568.09,,,,,,,,,,,,
2016-07-13,10455.66,,,,,,,,,,,,
2016-07-14,10289.37,,,,,,,,,,,,
2016-07-15,10121.09,,,,,,,,,,,,
2016-07-18,10118.75,,,,,,,,,,,,
2016-07-19,10062.2,,,,,,,,,,,,
2016-07-20,10079.03,,,,,,,,,,,,
2016-07-21,9958.31,,,,,,,,,,,,
2016-07-22,9936.66,,,,,,,,,,,,
2016-07-25,9785.25,,,,,,,,,,,,
2016-07-26,9914.44,,,,,,,,,,,,
2016-07-27,9638.68,,,,,,,,,,,,
2016-07-28,9708.48,,,,,,,,,,,,
2016-07-29,9682.74,,,,,,,,,,,,
2016-08-01,9379.48,,,,,,,,,,,,
2016-08-02,9426.08,,,,,,,,,,,,
2016-08-03,9401.28,,,,,,,,,,,,
2016-08-04,9467.18,,,,,,,,,,,,
2016-08-05,9359.75,,,,,,,,,,,,
2016-08-08,9420.57,,,,,,,,,,,,
2016-08-09,9524.7,,,,,,,,,,,,
2016-08-10,9762.11,,,,,,,,,,,,
2016-08-11,9789.39,,,,,,,,,,,,
2016-08-12,9835.36,,,,,,,,,,,,
2016-08-16,9741.8,,,,,,,,,,,,
2016-08-17,9633.49,,,,,,,,,,,,
2016-08-18,9499.53,,,,,,,,,,,,
2016-08-19,9486.6,,,,,,,,,,,,
2016-08-22,9374.23,,,,,,,,,,,,
2016-08-23,9582.94,,,,,,,,,,,,
2016-08-24,9540.46,,,,,,,,,,,,
2016-08-25,9497.0,,,,,,,,,,,,
2016-08-26,9566.02,,,,,,,,,,,,
2016-08-29,9418.3,,,,,,,,,,,,
2016-08-30,9424.44,,,,,,,,,,,,
2016-08-31,9261.78,,,,,,,,,,,,
2016-09-01,9290.5,,,,,,,,,,,,
2016-09-02,9316.22,,,,,,,,,,,,
2016-09-05,9371.64,,,,,,,,,,,,
2016-09-06,9307.76,,,,,,,,,,,,
2016-09-07,9194.12,,,,,,,,,,,,
2016-09-08,9232.33,,,,,,,,,,,,
2016-09-09,9037.89,,,,,,,,,,,,
2016-09-12,9007.39,,,,,,,,,,,,
2016-09-13,9033.97,,,,,,,,,,,,
2016-09-19,9113.75,,,,,,,,,,,,
2016-09-20,9375.6,,,,,,,,,,,,
2016-09-21,9463.66,,,,,,,,,,,,
2016-09-22,9511.35,,,,,,,,,,,,
2016-09-23,9745.31,,,,,,,,,,,,
2016-09-26,9782.82,,,,,,,,,,,,
2016-09-27,9930.72,,,,,,,,,,,,
2016-09-28,9929.5,,,,,,,,,,,,
2016-09-29,9915.64,,,,,,,,,,,,
2016-09-30,9246.37,,,,,,,,,,,,
2016-10-04,9036.42,,,,,,,,,,,,
2016-10-05,8865.78,,,,,,,,,,,,
2016-10-06,8748.18,,,,,,,,,,,,
2016-10-07,8384.01,,,,,,,,,,,,
2016-10-10,8509.94,,,,,,,,,,,,
2016-10-11,8479.49,,,,,,,,,,,,
2016-10-12,8553.62,,,,,,,,,,,,
2016-10-13,8359.13,,,,,,,,,,,,
2016-10-14,8217.81,,,,,,,,,,,,
2016-10-17,8098.94,,,,,,,,,,,,
2016-10-18,8112.03,,,,,,,,,,,,
2016-10-19,8146.61,,,,,,,,,,,,
2016-10-20,7934.05,,,,,,,,,,,,
2016-10-21,7983.83,,,,,,,,,,,,
2016-10-24,7921.9,,,,,,,,,,,,
2016-10-25,7716.06,,,,,,,,,,,,
2016-10-26,7695.68,,,,,,,,,,,,
2016-10-27,7831.79,,,,,,,,,,,,
2016-10-28,7359.05,,,,,,,,,,,,
2016-10-31,7119.82,,,,,,,,,,,,
2016-11-01,7184.33,,,,,,,,,,,,
2016-11-02,6880.38,,,,,,,,,,,,
2016-11-03,7064.93,,,,,,,,,,,,
2016-11-04,7137.4,,,,,,,,,,,,
2016-11-07,7186.64,,,,,,,,,,,,
2016-11-08,7279.16,,,,,,,,,,,,
2016-11-09,6976.76,,,,,,,,,,,,
2016-11-10,7619.64,,,,,,,,,,,,
2016-11-11,7873.94,,,,,,,,,,,,
2016-11-14,8077.53,,,,,,,,,,,,
2016-11-15,7849.98,,,,,,,,,,,,
2016-11-16,7983.6,,,,,,,,,,,,
2016-11-17,7881.99,,,,,,,,,,,,
2016-11-18,7751.93,,,,,,,,,,,,
2016-11-21,7648.97,,,,,,,,,,,,
2016-11-22,7655.95,,,,,,,,,,,,
2016-11-23,7409.73,,,,,,,,,,,,
2016-11-24,7212.61,,,,,,,,,,,,
2016-11-25,7380.52,,,,,,,,,,,,
2016-11-28,7337.16,,,,,,,,,,,,
2016-11-29,7324.95,,,,,,,,,,,,
2016-11-30,7321.45,,,,,,,,,,,,
2016-12-01,7074.37,,,,,,,,,,,,
2016-12-02,6987.72,,,,,,,,,,,,
2016-12-05,6937.16,,,,,,,,,,,,
2016-12-06,7092.98,,,,,,,,,,,,
2016-12-07,6995.0,,,,,,,,,,,,
2016-12-08,7027.82,,,,,,,,,,,,
2016-12-09,7053.95,,,,,,,,,,,,
2016-12-12,7137.2,,,,,,,,,,,,
2016-12-13,7406.36,,,,,,,,,,,,
2016-12-14,7346.18,,,,,,,,,,,,
2016-12-15,7416.34,,,,,,,,,,,,
2016-12-16,7408.78,,,,,,,,,,,,
2016-12-19,7393.79,,,,,,,,,,,,
2016-12-20,7428.89,,,,,,,,,,,,
2016-12-21,7405.46,,,,,,,,,,,,
2016-12-22,7297.4,,,,,,,,,,,,
2016-12-23,7392.72,,,,,,,,,,,,
2016-12-26,7465.91,,,,,,,,,,,,
2016-12-27,7500.22,,,,,,,,,,,,
2016-12-28,7705.83,,,,,,,,,,,,
2016-12-29,7591.6,,,,,,,,,,,,
2017-01-02,7590.71,,,,,,,,,,,,
2017-01-03,7605.23,,,,,,,,,,,,
2017-01-04,7637.39,,,,,,,,,,,,
2017-01-05,7764.05,,,,,,,,,,,,
2017-01-06,7705.77,,,,,,,,,,,,
2017-01-09,7561.87,,,,,,,,,,,,
2017-01-10,7489.18,,,,,,,,,,,,
2017-01-11,7597.08,,,,,,,,,,,,
