날짜,Materials,Open,High,Low,Close,Volume,거래대금,상장시가총액,open,high,low,close,volume
2013-03-19,2186.69,,,,,,,,,,,,
2013-03-20,2165.98,,,,,,,,,,,,
2013-03-21,2158.78,,,,,,,,,,,,
2013-03-22,2169.41,,,,,,,,,,,,
2013-03-25,2187.08,,,,,,,,,,,,
2013-03-26,2189.12,,,,,,,,,,,,
2013-03-27,2192.89,,,,,,,,,,,,
2013-03-28,2200.35,,,,,,,,,,,,
2013-03-29,2218.51,,,,,,,,,,,,
2013-04-01,2201.05,,,,,,,,,,,,
2013-04-02,2198.04,,,,,,,,,,,,
2013-04-03,2203.57,,,,,,,,,,,,
2013-04-04,2195.44,,,,,,,,,,,,
2013-04-05,2157.09,,,,,,,,,,,,
2013-04-08,2121.42,,,,,,,,,,,,
2013-04-09,2127.03,,,,,,,,,,,,
2013-04-10,2155.11,,,,,,,,,,,,
2013-04-11,2172.36,,,,,,,,,,,,
2013-04-12,2175.03,,,,,,,,,,,,
2013-04-15,2186.39,,,,,,,,,,,,
2013-04-16,2190.89,,,,,,,,,,,,
2013-04-17,2193.97,,,,,,,,,,,,
2013-04-18,2189.06,,,,,,,,,,,,
2013-04-19,2182.5,,,,,,,,,,,,
2013-04-22,2209.46,,,,,,,,,,,,
2013-04-23,2220.77,,,,,,,,,,,,
2013-04-24,2248.63,,,,,,,,,,,,
2013-04-25,2244.18,,,,,,,,,,,,
2013-04-26,2257.8,,,,,,,,,,,,
2013-04-29,2259.6,,,,,,,,,,,,
2013-04-30,2278.68,,,,,,,,,,,,
2013-05-02,2250.06,,,,,,,,,,,,
2013-05-03,2265.43,,,,,,,,,,,,
2013-05-06,2265.21,,,,,,,,,,,,
2013-05-07,2272.2,,,,,,,,,,,,
2013-05-08,2280.81,,,,,,,,,,,,
2013-05-09,2292.4,,,,,,,,,,,,
2013-05-10,2257.92,,,,,,,,,,,,
2013-05-13,2254.13,,,,,,,,,,,,
2013-05-14,2254.25,,,,,,,,,,,,
2013-05-15,2259.2,,,,,,,,,,,,
2013-05-16,2270.22,,,,,,,,,,,,
2013-05-20,2257.3,,,,,,,,,,,,
2013-05-21,2275.16,,,,,,,,,,,,
2013-05-22,2284.8,,,,,,,,,,,,
2013-05-23,2252.65,,,,,,,,,,,,
2013-05-24,2257.02,,,,,,,,,,,,
2013-05-27,2264.43,,,,,,,,,,,,
2013-05-28,2295.08,,,,,,,,,,,,
2013-05-29,2303.99,,,,,,,,,,,,
2013-05-30,2286.55,,,,,,,,,,,,
2013-05-31,2276.91,,,,,,,,,,,,
2013-06-03,2250.92,,,,,,,,,,,,
2013-06-04,2218.79,,,,,,,,,,,,
2013-06-05,2180.91,,,,,,,,,,,,
2013-06-07,2173.01,,,,,,,,,,,,
2013-06-10,2187.51,,,,,,,,,,,,
2013-06-11,2204.25,,,,,,,,,,,,
2013-06-12,2199.83,,,,,,,,,,,,
2013-06-13,2187.08,,,,,,,,,,,,
2013-06-14,2180.17,,,,,,,,,,,,
2013-06-17,2159.3,,,,,,,,,,,,
2013-06-18,2173.72,,,,,,,,,,,,
2013-06-19,2163.63,,,,,,,,,,,,
2013-06-20,2120.59,,,,,,,,,,,,
2013-06-21,2093.44,,,,,,,,,,,,
2013-06-24,2060.07,,,,,,,,,,,,
2013-06-25,2007.48,,,,,,,,,,,,
2013-06-26,2026.8,,,,,,,,,,,,
2013-06-27,2068.13,,,,,,,,,,,,
2013-06-28,2104.22,,,,,,,,,,,,
2013-07-01,2107.01,,,,,,,,,,,,
2013-07-02,2113.63,,,,,,,,,,,,
2013-07-03,2083.74,,,,,,,,,,,,
2013-07-04,2102.39,,,,,,,,,,,,
2013-07-05,2110.58,,,,,,,,,,,,
2013-07-08,2098.12,,,,,,,,,,,,
2013-07-09,2109.76,,,,,,,,,,,,
2013-07-10,2089.83,,,,,,,,,,,,
2013-07-11,2123.24,,,,,,,,,,,,
2013-07-12,2124.81,,,,,,,,,,,,
2013-07-15,2135.04,,,,,,,,,,,,
2013-07-16,2135.19,,,,,,,,,,,,
2013-07-17,2156.79,,,,,,,,,,,,
2013-07-18,2153.96,,,,,,,,,,,,
2013-07-19,2161.65,,,,,,,,,,,,
2013-07-22,2176.3,,,,,,,,,,,,
2013-07-23,2189.26,,,,,,,,,,,,
2013-07-24,2190.55,,,,,,,,,,,,
2013-07-25,2179.62,,,,,,,,,,,,
2013-07-26,2183.65,,,,,,,,,,,,
2013-07-29,2159.54,,,,,,,,,,,,
2013-07-30,2181.99,,,,,,,,,,,,
2013-07-31,2195.89,,,,,,,,,,,,
2013-08-01,2199.34,,,,,,,,,,,,
2013-08-02,2200.36,,,,,,,,,,,,
2013-08-05,2203.53,,,,,,,,,,,,
2013-08-06,2195.03,,,,,,,,,,,,
2013-08-07,2181.23,,,,,,,,,,,,
2013-08-08,2188.16,,,,,,,,,,,,
2013-08-09,2170.93,,,,,,,,,,,,
2013-08-12,2166.31,,,,,,,,,,,,
2013-08-13,2170.36,,,,,,,,,,,,
2013-08-14,2174.8,,,,,,,,,,,,
2013-08-16,2171.72,,,,,,,,,,,,
2013-08-19,2171.47,,,,,,,,,,,,
2013-08-20,2131.49,,,,,,,,,,,,
2013-08-21,2104.0,,,,,,,,,,,,
2013-08-22,2063.05,,,,,,,,,,,,
2013-08-23,2077.07,,,,,,,,,,,,
2013-08-26,2088.47,,,,,,,,,,,,
2013-08-27,2072.43,,,,,,,,,,,,
2013-08-28,2067.0,,,,,,,,,,,,
2013-08-29,2083.84,,,,,,,,,,,,
2013-08-30,2090.09,,,,,,,,,,,,
2013-09-02,2112.17,,,,,,,,,,,,
2013-09-03,2135.32,,,,,,,,,,,,
2013-09-04,2130.94,,,,,,,,,,,,
2013-09-05,2147.88,,,,,,,,,,,,
2013-09-06,2135.48,,,,,,,,,,,,
2013-09-09,2143.4,,,,,,,,,,,,
2013-09-10,2145.75,,,,,,,,,,,,
2013-09-11,2173.12,,,,,,,,,,,,
2013-09-12,2194.15,,,,,,,,,,,,
2013-09-13,2183.86,,,,,,,,,,,,
2013-09-16,2184.29,,,,,,,,,,,,
2013-09-17,2184.53,,,,,,,,,,,,
2013-09-23,2182.96,,,,,,,,,,,,
2013-09-24,2182.85,,,,,,,,,,,,
2013-09-25,2178.49,,,,,,,,,,,,
2013-09-26,2198.63,,,,,,,,,,,,
2013-09-27,2211.23,,,,,,,,,,,,
2013-09-30,2198.11,,,,,,,,,,,,
2013-10-01,2187.18,,,,,,,,,,,,
2013-10-02,2174.26,,,,,,,,,,,,
2013-10-04,2163.7,,,,,,,,,,,,
2013-10-07,2146.73,,,,,,,,,,,,
2013-10-08,2142.56,,,,,,,,,,,,
2013-10-10,2124.82,,,,,,,,,,,,
2013-10-11,2143.38,,,,,,,,,,,,
2013-10-14,2131.95,,,,,,,,,,,,
2013-10-15,2143.2,,,,,,,,,,,,
2013-10-16,2143.22,,,,,,,,,,,,
2013-10-17,2133.62,,,,,,,,,,,,
2013-10-18,2149.81,,,,,,,,,,,,
2013-10-21,2157.2,,,,,,,,,,,,
2013-10-22,2176.63,,,,,,,,,,,,
2013-10-23,2167.64,,,,,,,,,,,,
2013-10-24,2188.76,,,,,,,,,,,,
2013-10-25,2181.81,,,,,,,,,,,,
2013-10-28,2182.59,,,,,,,,,,,,
2013-10-29,2181.14,,,,,,,,,,,,
2013-10-30,2194.34,,,,,,,,,,,,
2013-10-31,2191.13,,,,,,,,,,,,
2013-11-01,2190.05,,,,,,,,,,,,
2013-11-04,2175.76,,,,,,,,,,,,
2013-11-05,2159.44,,,,,,,,,,,,
2013-11-06,2160.87,,,,,,,,,,,,
2013-11-07,2141.16,,,,,,,,,,,,
2013-11-08,2129.74,,,,,,,,,,,,
2013-11-11,2096.57,,,,,,,,,,,,
2013-11-12,2110.55,,,,,,,,,,,,
2013-11-13,2101.95,,,,,,,,,,,,
2013-11-14,2107.72,,,,,,,,,,,,
2013-11-15,2129.24,,,,,,,,,,,,
2013-11-18,2126.94,,,,,,,,,,,,
2013-11-19,2146.74,,,,,,,,,,,,
2013-11-20,2146.26,,,,,,,,,,,,
2013-11-21,2129.25,,,,,,,,,,,,
2013-11-22,2141.73,,,,,,,,,,,,
2013-11-25,2153.73,,,,,,,,,,,,
2013-11-26,2147.62,,,,,,,,,,,,
2013-11-27,2159.21,,,,,,,,,,,,
2013-11-28,2175.55,,,,,,,,,,,,
2013-11-29,2180.14,,,,,,,,,,,,
2013-12-02,2169.79,,,,,,,,,,,,
2013-12-03,2149.85,,,,,,,,,,,,
2013-12-04,2139.14,,,,,,,,,,,,
2013-12-05,2135.28,,,,,,,,,,,,
2013-12-06,2123.09,,,,,,,,,,,,
2013-12-09,2122.87,,,,,,,,,,,,
2013-12-10,2127.42,,,,,,,,,,,,
2013-12-11,2110.88,,,,,,,,,,,,
2013-12-12,2110.76,,,,,,,,,,,,
2013-12-13,2115.41,,,,,,,,,,,,
2013-12-16,2103.2,,,,,,,,,,,,
2013-12-17,2100.05,,,,,,,,,,,,
2013-12-18,2111.64,,,,,,,,,,,,
2013-12-19,2113.07,,,,,,,,,,,,
2013-12-20,2116.13,,,,,,,,,,,,
2013-12-23,2125.3,,,,,,,,,,,,
2013-12-24,2139.53,,,,,,,,,,,,
2013-12-26,2142.88,,,,,,,,,,,,
2013-12-27,2153.46,,,,,,,,,,,,
2013-12-30,2170.68,,,,,,,,,,,,
2014-01-02,2144.11,,,,,,,,,,,,
2014-01-03,2135.78,,,,,,,,,,,,
2014-01-06,2139.14,,,,,,,,,,,,
2014-01-07,2155.32,,,,,,,,,,,,
2014-01-08,2172.73,,,,,,,,,,,,
2014-01-09,2167.51,,,,,,,,,,,,
2014-01-10,2170.53,,,,,,,,,,,,
2014-01-13,2170.17,,,,,,,,,,,,
2014-01-14,2162.17,,,,,,,,,,,,
2014-01-15,2170.21,,,,,,,,,,,,
2014-01-16,2176.62,,,,,,,,,,,,
2014-01-17,2176.84,,,,,,,,,,,,
2014-01-20,2177.4,,,,,,,,,,,,
2014-01-21,2180.75,,,,,,,,,,,,
2014-01-22,2183.25,,,,,,,,,,,,
2014-01-23,2166.9,,,,,,,,,,,,
2014-01-24,2163.28,,,,,,,,,,,,
2014-01-27,2138.79,,,,,,,,,,,,
2014-01-28,2142.79,,,,,,,,,,,,
2014-01-29,2168.92,,,,,,,,,,,,
2014-02-03,2160.71,,,,,,,,,,,,
2014-02-04,2138.04,,,,,,,,,,,,
2014-02-05,2135.37,,,,,,,,,,,,
2014-02-06,2140.55,,,,,,,,,,,,
2014-02-07,2167.54,,,,,,,,,,,,
2014-02-10,2168.78,,,,,,,,,,,,
2014-02-11,2179.69,,,,,,,,,,,,
2014-02-12,2183.18,,,,,,,,,,,,
2014-02-13,2173.57,,,,,,,,,,,,
2014-02-14,2181.48,,,,,,,,,,,,
2014-02-17,2186.72,,,,,,,,,,,,
2014-02-18,2192.57,,,,,,,,,,,,
2014-02-19,2191.12,,,,,,,,,,,,
2014-02-20,2183.84,,,,,,,,,,,,
2014-02-21,2189.79,,,,,,,,,,,,
2014-02-24,2179.69,,,,,,,,,,,,
2014-02-25,2195.14,,,,,,,,,,,,
2014-02-26,2200.34,,,,,,,,,,,,
2014-02-27,2198.98,,,,,,,,,,,,
2014-02-28,2211.18,,,,,,,,,,,,
2014-03-03,2198.72,,,,,,,,,,,,
2014-03-04,2194.51,,,,,,,,,,,,
2014-03-05,2211.9,,,,,,,,,,,,
2014-03-06,2225.07,,,,,,,,,,,,
2014-03-07,2222.06,,,,,,,,,,,,
2014-03-10,2208.05,,,,,,,,,,,,
2014-03-11,2231.11,,,,,,,,,,,,
2014-03-12,2194.12,,,,,,,,,,,,
2014-03-13,2204.41,,,,,,,,,,,,
2014-03-14,2185.04,,,,,,,,,,,,
2014-03-17,2183.6,,,,,,,,,,,,
2014-03-18,2201.05,,,,,,,,,,,,
2014-03-19,2209.2,,,,,,,,,,,,
2014-03-20,2200.56,,,,,,,,,,,,
2014-03-21,2214.98,,,,,,,,,,,,
2014-03-24,2212.5,,,,,,,,,,,,
2014-03-25,2213.67,,,,,,,,,,,,
2014-03-26,2219.79,,,,,,,,,,,,
2014-03-27,2217.86,,,,,,,,,,,,
2014-03-28,2229.67,,,,,,,,,,,,
2014-03-31,2225.2,,,,,,,,,,,,
2014-04-01,2233.91,,,,,,,,,,,,
2014-04-02,2240.44,,,,,,,,,,,,
2014-04-03,2227.11,,,,,,,,,,,,
2014-04-04,2182.71,,,,,,,,,,,,
2014-04-07,2161.53,,,,,,,,,,,,
2014-04-08,2168.35,,,,,,,,,,,,
2014-04-09,2178.35,,,,,,,,,,,,
2014-04-10,2194.54,,,,,,,,,,,,
2014-04-11,2190.07,,,,,,,,,,,,
2014-04-14,2196.17,,,,,,,,,,,,
2014-04-15,2195.8,,,,,,,,,,,,
2014-04-16,2202.36,,,,,,,,,,,,
2014-04-17,2201.67,,,,,,,,,,,,
2014-04-18,2206.35,,,,,,,,,,,,
2014-04-21,2197.7,,,,,,,,,,,,
2014-04-22,2205.3,,,,,,,,,,,,
2014-04-23,2193.94,,,,,,,,,,,,
2014-04-24,2176.59,,,,,,,,,,,,
2014-04-25,2155.38,,,,,,,,,,,,
2014-04-28,2165.94,,,,,,,,,,,,
2014-04-29,2176.29,,,,,,,,,,,,
2014-04-30,2180.97,,,,,,,,,,,,
2014-05-02,2173.78,,,,,,,,,,,,
2014-05-07,2150.74,,,,,,,,,,,,
2014-05-08,2150.48,,,,,,,,,,,,
2014-05-09,2166.34,,,,,,,,,,,,
2014-05-12,2151.31,,,,,,,,,,,,
2014-05-13,2168.52,,,,,,,,,,,,
2014-05-14,2182.92,,,,,,,,,,,,
2014-05-15,2178.95,,,,,,,,,,,,
2014-05-16,2161.98,,,,,,,,,,,,
2014-05-19,2155.45,,,,,,,,,,,,
2014-05-20,2146.19,,,,,,,,,,,,
2014-05-21,2155.44,,,,,,,,,,,,
2014-05-22,2167.31,,,,,,,,,,,,
2014-05-23,2176.56,,,,,,,,,,,,
2014-05-26,2175.74,,,,,,,,,,,,
2014-05-27,2171.32,,,,,,,,,,,,
2014-05-28,2194.45,,,,,,,,,,,,
2014-05-29,2181.48,,,,,,,,,,,,
2014-05-30,2167.51,,,,,,,,,,,,
2014-06-02,2162.52,,,,,,,,,,,,
2014-06-03,2152.58,,,,,,,,,,,,
2014-06-05,2137.73,,,,,,,,,,,,
2014-06-09,2142.48,,,,,,,,,,,,
2014-06-10,2164.03,,,,,,,,,,,,
2014-06-11,2178.37,,,,,,,,,,,,
2014-06-12,2183.52,,,,,,,,,,,,
2014-06-13,2178.07,,,,,,,,,,,,
2014-06-16,2178.57,,,,,,,,,,,,
2014-06-17,2178.58,,,,,,,,,,,,
2014-06-18,2177.43,,,,,,,,,,,,
2014-06-19,2191.08,,,,,,,,,,,,
2014-06-20,2190.02,,,,,,,,,,,,
2014-06-23,2182.3,,,,,,,,,,,,
2014-06-24,2183.6,,,,,,,,,,,,
2014-06-25,2168.02,,,,,,,,,,,,
2014-06-26,2182.9,,,,,,,,,,,,
2014-06-27,2184.98,,,,,,,,,,,,
2014-06-30,2202.01,,,,,,,,,,,,
2014-07-01,2209.57,,,,,,,,,,,,
2014-07-02,2227.05,,,,,,,,,,,,
2014-07-03,2240.75,,,,,,,,,,,,
2014-07-04,2248.45,,,,,,,,,,,,
2014-07-07,2235.79,,,,,,,,,,,,
2014-07-08,2241.36,,,,,,,,,,,,
2014-07-09,2245.35,,,,,,,,,,,,
2014-07-10,2241.54,,,,,,,,,,,,
2014-07-11,2241.68,,,,,,,,,,,,
2014-07-14,2258.39,,,,,,,,,,,,
2014-07-15,2248.05,,,,,,,,,,,,
2014-07-16,2234.58,,,,,,,,,,,,
2014-07-17,2239.94,,,,,,,,,,,,
2014-07-18,2232.97,,,,,,,,,,,,
2014-07-21,2236.42,,,,,,,,,,,,
2014-07-22,2253.58,,,,,,,,,,,,
2014-07-23,2270.12,,,,,,,,,,,,
2014-07-24,2252.56,,,,,,,,,,,,
2014-07-25,2262.29,,,,,,,,,,,,
2014-07-28,2260.27,,,,,,,,,,,,
2014-07-29,2244.27,,,,,,,,,,,,
2014-07-30,2250.92,,,,,,,,,,,,
2014-07-31,2266.24,,,,,,,,,,,,
2014-08-01,2277.23,,,,,,,,,,,,
2014-08-04,2285.58,,,,,,,,,,,,
2014-08-05,2268.72,,,,,,,,,,,,
2014-08-06,2260.52,,,,,,,,,,,,
2014-08-07,2266.39,,,,,,,,,,,,
2014-08-08,2263.58,,,,,,,,,,,,
2014-08-11,2267.35,,,,,,,,,,,,
2014-08-12,2273.1,,,,,,,,,,,,
2014-08-13,2299.24,,,,,,,,,,,,
2014-08-14,2307.7,,,,,,,,,,,,
2014-08-18,2314.98,,,,,,,,,,,,
2014-08-19,2325.95,,,,,,,,,,,,
2014-08-20,2323.69,,,,,,,,,,,,
2014-08-21,2312.1,,,,,,,,,,,,
2014-08-22,2324.31,,,,,,,,,,,,
2014-08-25,2347.92,,,,,,,,,,,,
2014-08-26,2361.07,,,,,,,,,,,,
2014-08-27,2374.79,,,,,,,,,,,,
2014-08-28,2368.35,,,,,,,,,,,,
2014-08-29,2355.01,,,,,,,,,,,,
2014-09-01,2352.48,,,,,,,,,,,,
2014-09-02,2355.33,,,,,,,,,,,,
2014-09-03,2356.42,,,,,,,,,,,,
2014-09-04,2360.85,,,,,,,,,,,,
2014-09-05,2366.9,,,,,,,,,,,,
2014-09-11,2352.09,,,,,,,,,,,,
2014-09-12,2339.2,,,,,,,,,,,,
2014-09-15,2330.97,,,,,,,,,,,,
2014-09-16,2345.78,,,,,,,,,,,,
2014-09-17,2364.5,,,,,,,,,,,,
2014-09-18,2360.84,,,,,,,,,,,,
2014-09-19,2383.36,,,,,,,,,,,,
2014-09-22,2371.56,,,,,,,,,,,,
2014-09-23,2378.21,,,,,,,,,,,,
2014-09-24,2395.77,,,,,,,,,,,,
2014-09-25,2402.8,,,,,,,,,,,,
2014-09-26,2388.22,,,,,,,,,,,,
2014-09-29,2364.75,,,,,,,,,,,,
2014-09-30,2369.04,,,,,,,,,,,,
2014-10-01,2342.75,,,,,,,,,,,,
2014-10-02,2357.48,,,,,,,,,,,,
2014-10-06,2358.05,,,,,,,,,,,,
2014-10-07,2346.77,,,,,,,,,,,,
2014-10-08,2349.86,,,,,,,,,,,,
2014-10-10,2324.2,,,,,,,,,,,,
2014-10-13,2279.35,,,,,,,,,,,,
2014-10-14,2295.36,,,,,,,,,,,,
2014-10-15,2294.63,,,,,,,,,,,,
2014-10-16,2290.15,,,,,,,,,,,,
2014-10-17,2285.56,,,,,,,,,,,,
2014-10-20,2308.67,,,,,,,,,,,,
2014-10-21,2302.52,,,,,,,,,,,,
2014-10-22,2335.79,,,,,,,,,,,,
2014-10-23,2349.83,,,,,,,,,,,,
2014-10-24,2321.22,,,,,,,,,,,,
2014-10-27,2325.54,,,,,,,,,,,,
2014-10-28,2312.9,,,,,,,,,,,,
2014-10-29,2326.71,,,,,,,,,,,,
2014-10-30,2299.85,,,,,,,,,,,,
2014-10-31,2277.96,,,,,,,,,,,,
2014-11-03,2280.9,,,,,,,,,,,,
2014-11-04,2255.16,,,,,,,,,,,,
2014-11-05,2265.55,,,,,,,,,,,,
2014-11-06,2245.85,,,,,,,,,,,,
2014-11-07,2255.48,,,,,,,,,,,,
2014-11-10,2237.75,,,,,,,,,,,,
2014-11-11,2263.12,,,,,,,,,,,,
2014-11-12,2259.81,,,,,,,,,,,,
2014-11-13,2268.07,,,,,,,,,,,,
2014-11-14,2246.68,,,,,,,,,,,,
2014-11-17,2231.89,,,,,,,,,,,,
2014-11-18,2259.58,,,,,,,,,,,,
2014-11-19,2269.31,,,,,,,,,,,,
2014-11-20,2261.09,,,,,,,,,,,,
2014-11-21,2262.52,,,,,,,,,,,,
2014-11-24,2258.19,,,,,,,,,,,,
2014-11-25,2268.04,,,,,,,,,,,,
2014-11-26,2276.51,,,,,,,,,,,,
2014-11-27,2254.66,,,,,,,,,,,,
2014-11-28,2255.73,,,,,,,,,,,,
2014-12-01,2241.31,,,,,,,,,,,,
2014-12-02,2250.74,,,,,,,,,,,,
2014-12-03,2264.48,,,,,,,,,,,,
2014-12-04,2272.32,,,,,,,,,,,,
2014-12-05,2266.71,,,,,,,,,,,,
2014-12-08,2258.87,,,,,,,,,,,,
2014-12-09,2239.94,,,,,,,,,,,,
2014-12-10,2221.97,,,,,,,,,,,,
2014-12-11,2198.02,,,,,,,,,,,,
2014-12-12,2197.9,,,,,,,,,,,,
2014-12-15,2211.18,,,,,,,,,,,,
2014-12-16,2204.0,,,,,,,,,,,,
2014-12-17,2212.05,,,,,,,,,,,,
2014-12-18,2195.83,,,,,,,,,,,,
2014-12-19,2211.17,,,,,,,,,,,,
2014-12-22,2219.31,,,,,,,,,,,,
2014-12-23,2226.39,,,,,,,,,,,,
2014-12-24,2242.41,,,,,,,,,,,,
2014-12-26,2245.81,,,,,,,,,,,,
2014-12-29,2232.01,,,,,,,,,,,,
2014-12-30,2224.46,,,,,,,,,,,,
2015-01-02,2229.62,,,,,,,,,,,,
2015-01-05,2239.56,,,,,,,,,,,,
2015-01-06,2221.19,,,,,,,,,,,,
2015-01-07,2205.37,,,,,,,,,,,,
2015-01-08,2206.53,,,,,,,,,,,,
2015-01-09,2231.58,,,,,,,,,,,,
2015-01-12,2241.6,,,,,,,,,,,,
2015-01-13,2234.88,,,,,,,,,,,,
2015-01-14,2241.72,,,,,,,,,,,,
2015-01-15,2247.17,,,,,,,,,,,,
2015-01-16,2230.13,,,,,,,,,,,,
2015-01-19,2238.35,,,,,,,,,,,,
2015-01-20,2245.38,,,,,,,,,,,,
2015-01-21,2245.1,,,,,,,,,,,,
2015-01-22,2239.07,,,,,,,,,,,,
2015-01-23,2244.71,,,,,,,,,,,,
2015-01-26,2251.94,,,,,,,,,,,,
2015-01-27,2263.63,,,,,,,,,,,,
2015-01-28,2288.06,,,,,,,,,,,,
2015-01-29,2296.21,,,,,,,,,,,,
2015-01-30,2318.9,,,,,,,,,,,,
2015-02-02,2311.63,,,,,,,,,,,,
2015-02-03,2316.93,,,,,,,,,,,,
2015-02-04,2334.21,,,,,,,,,,,,
2015-02-05,2344.37,,,,,,,,,,,,
2015-02-06,2341.84,,,,,,,,,,,,
2015-02-09,2323.25,,,,,,,,,,,,
2015-02-10,2320.38,,,,,,,,,,,,
2015-02-11,2343.7,,,,,,,,,,,,
2015-02-12,2343.52,,,,,,,,,,,,
2015-02-13,2358.84,,,,,,,,,,,,
2015-02-16,2359.36,,,,,,,,,,,,
2015-02-17,2365.39,,,,,,,,,,,,
2015-02-23,2391.89,,,,,,,,,,,,
2015-02-24,2416.12,,,,,,,,,,,,
2015-02-25,2423.25,,,,,,,,,,,,
2015-02-26,2437.62,,,,,,,,,,,,
2015-02-27,2442.86,,,,,,,,,,,,
2015-03-02,2432.82,,,,,,,,,,,,
2015-03-03,2432.61,,,,,,,,,,,,
2015-03-04,2419.15,,,,,,,,,,,,
2015-03-05,2426.33,,,,,,,,,,,,
2015-03-06,2437.92,,,,,,,,,,,,
2015-03-09,2415.4,,,,,,,,,,,,
2015-03-10,2400.43,,,,,,,,,,,,
2015-03-11,2380.73,,,,,,,,,,,,
2015-03-12,2397.96,,,,,,,,,,,,
2015-03-13,2426.2,,,,,,,,,,,,
2015-03-16,2432.47,,,,,,,,,,,,
2015-03-17,2458.18,,,,,,,,,,,,
2015-03-18,2456.85,,,,,,,,,,,,
2015-03-19,2486.7,,,,,,,,,,,,
2015-03-20,2505.61,,,,,,,,,,,,
2015-03-23,2503.1,,,,,,,,,,,,
2015-03-24,2523.78,,,,,,,,,,,,
2015-03-25,2536.15,,,,,,,,,,,,
2015-03-26,2517.26,,,,,,,,,,,,
2015-03-27,2519.6,,,,,,,,,,,,
2015-03-30,2552.05,,,,,,,,,,,,
2015-03-31,2572.76,,,,,,,,,,,,
2015-04-01,2582.01,,,,,,,,,,,,
2015-04-02,2600.48,,,,,,,,,,,,
2015-04-03,2627.39,,,,,,,,,,,,
2015-04-06,2641.06,,,,,,,,,,,,
2015-04-07,2638.38,,,,,,,,,,,,
2015-04-08,2655.21,,,,,,,,,,,,
2015-04-09,2663.14,,,,,,,,,,,,
2015-04-10,2692.83,,,,,,,,,,,,
2015-04-13,2709.52,,,,,,,,,,,,
2015-04-14,2707.37,,,,,,,,,,,,
2015-04-15,2734.22,,,,,,,,,,,,
2015-04-16,2746.0,,,,,,,,,,,,
2015-04-17,2769.5,,,,,,,,,,,,
2015-04-20,2774.4,,,,,,,,,,,,
2015-04-21,2772.16,,,,,,,,,,,,
2015-04-22,2761.18,,,,,,,,,,,,
2015-04-23,2763.11,,,,,,,,,,,,
2015-04-24,2740.49,,,,,,,,,,,,
2015-04-27,2775.37,,,,,,,,,,,,
2015-04-28,2774.83,,,,,,,,,,,,
2015-04-29,2765.35,,,,,,,,,,,,
2015-04-30,2736.51,,,,,,,,,,,,
2015-05-04,2719.44,,,,,,,,,,,,
2015-05-06,2670.01,,,,,,,,,,,,
2015-05-07,2663.33,,,,,,,,,,,,
2015-05-08,2699.87,,,,,,,,,,,,
2015-05-11,2744.95,,,,,,,,,,,,
2015-05-12,2735.63,,,,,,,,,,,,
2015-05-13,2766.5,,,,,,,,,,,,
2015-05-14,2783.83,,,,,,,,,,,,
2015-05-15,2782.49,,,,,,,,,,,,
2015-05-18,2796.28,,,,,,,,,,,,
2015-05-19,2803.97,,,,,,,,,,,,
2015-05-20,2836.46,,,,,,,,,,,,
2015-05-21,2842.18,,,,,,,,,,,,
2015-05-22,2853.25,,,,,,,,,,,,
2015-05-26,2841.96,,,,,,,,,,,,
2015-05-27,2802.25,,,,,,,,,,,,
2015-05-28,2816.53,,,,,,,,,,,,
2015-05-29,2835.75,,,,,,,,,,,,
2015-06-01,2836.94,,,,,,,,,,,,
2015-06-02,2796.99,,,,,,,,,,,,
2015-06-03,2777.36,,,,,,,,,,,,
2015-06-04,2792.28,,,,,,,,,,,,
2015-06-05,2785.74,,,,,,,,,,,,
2015-06-08,2807.2,,,,,,,,,,,,
2015-06-09,2823.18,,,,,,,,,,,,
2015-06-10,2803.23,,,,,,,,,,,,
2015-06-11,2832.52,,,,,,,,,,,,
2015-06-12,2837.89,,,,,,,,,,,,
2015-06-15,2828.76,,,,,,,,,,,,
2015-06-16,2814.46,,,,,,,,,,,,
2015-06-17,2822.85,,,,,,,,,,,,
2015-06-18,2858.75,,,,,,,,,,,,
2015-06-19,2875.75,,,,,,,,,,,,
2015-06-22,2881.87,,,,,,,,,,,,
2015-06-23,2902.01,,,,,,,,,,,,
2015-06-24,2915.5,,,,,,,,,,,,
2015-06-25,2970.64,,,,,,,,,,,,
2015-06-26,2982.91,,,,,,,,,,,,
2015-06-29,2929.22,,,,,,,,,,,,
2015-06-30,2954.2,,,,,,,,,,,,
2015-07-01,3003.09,,,,,,,,,,,,
2015-07-02,3049.71,,,,,,,,,,,,
2015-07-03,3072.24,,,,,,,,,,,,
2015-07-06,3022.87,,,,,,,,,,,,
2015-07-07,2921.62,,,,,,,,,,,,
2015-07-08,2904.35,,,,,,,,,,,,
2015-07-09,2921.66,,,,,,,,,,,,
2015-07-10,2935.36,,,,,,,,,,,,
2015-07-13,2999.76,,,,,,,,,,,,
2015-07-14,3036.32,,,,,,,,,,,,
2015-07-15,3075.57,,,,,,,,,,,,
2015-07-16,3072.29,,,,,,,,,,,,
2015-07-17,3072.0,,,,,,,,,,,,
2015-07-20,3093.37,,,,,,,,,,,,
2015-07-21,3105.69,,,,,,,,,,,,
2015-07-22,3071.74,,,,,,,,,,,,
2015-07-23,3090.73,,,,,,,,,,,,
2015-07-24,3080.2,,,,,,,,,,,,
2015-07-27,2998.33,,,,,,,,,,,,
