date,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
2025-08-26,1390344,HD현대중공업,329180,Y,투자판단관련주요경영사항              ,20250826800505,HD현대중공업,20250826,유
2025-08-27,1390344,HD현대중공업,329180,Y,매매거래정지및정지해제(중요내용공시)              ,20250827800309,유가증권시장본부,20250827,유
2025-08-28,1390344,HD현대중공업,329180,Y,영업(잠정)실적(공정공시)              ,20250828800360,HD현대중공업,20250828,유
2025-08-29,1390344,HD현대중공업,329180,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20250829000042,HD현대중공업,20250829,공
2025-09-08,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결              ,20250908800058,HD현대중공업,20250908,유
2025-09-15,1390344,HD현대중공업,329180,Y,영업(잠정)실적(공정공시)              ,20250915800398,HD현대중공업,20250915,유
2025-09-16,1390344,HD현대중공업,329180,Y,기업설명회(IR)개최(안내공시)              ,20250916800046,HD현대중공업,20250916,유
2025-09-22,1390344,HD현대중공업,329180,Y,[기재정정]증권신고서(합병),20250922000165,HD현대중공업,20250922,
2025-09-26,1390344,HD현대중공업,329180,Y,타법인주식및출자증권취득결정              ,20250926800429,HD현대중공업,20250926,유
2025-09-29,1390344,HD현대중공업,329180,Y,투자설명서,20250929000057,HD현대중공업,20250929,
2025-10-02,1390344,HD현대중공업,329180,Y,[기재정정]주주총회소집공고,20251002000263,HD현대중공업,20251002,
2025-10-17,1390344,HD현대중공업,329180,Y,조회공시요구(풍문또는보도)              ,20251017800100,유가증권시장본부,20251017,유
2025-10-20,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결              ,20251020800152,HD현대중공업,20251020,유
2025-10-21,1390344,HD현대중공업,329180,Y,최대주주등소유주식변동신고서              ,20251021800549,HD현대중공업,20251021,유
2025-10-22,1390344,HD현대중공업,329180,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251022000223,HD한국조선해양,20251022,
2025-10-23,1390344,HD현대중공업,329180,Y,임시주주총회결과              ,20251023800172,HD현대중공업,20251023,유
2025-10-27,1390344,HD현대중공업,329180,Y,기업설명회(IR)개최(안내공시)              ,20251027800326,HD현대중공업,20251027,유
2025-10-30,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결              ,20251030800164,HD현대중공업,20251030,유
2025-11-03,1390344,HD현대중공업,329180,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20251103800229,HD현대중공업,20251103,유
2025-11-05,1390344,HD현대중공업,329180,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251105000040,주대중,20251105,
2025-11-10,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결              ,20251110800036,HD현대중공업,20251110,유
2025-11-11,1390344,HD현대중공업,329180,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20251111000190,HD현대중공업,20251111,공
2025-11-13,1390344,HD현대중공업,329180,Y,기타경영사항(자율공시)              ,20251113800111,HD현대중공업,20251113,유
2025-11-14,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결(자율공시)              ,20251114800376,HD현대중공업,20251114,유
2025-11-19,1390344,HD현대중공업,329180,Y,영업(잠정)실적(공정공시)              ,20251119800386,HD현대중공업,20251119,유
2025-11-24,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결              ,20251124800125,HD현대중공업,20251124,유
2025-11-28,1390344,HD현대중공업,329180,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20251128000151,HD현대중공업,20251128,공
2025-12-01,1390344,HD현대중공업,329180,Y,증권발행실적보고서(합병등),20251201000400,HD현대중공업,20251201,
2025-12-02,1390344,HD현대중공업,329180,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251202000106,이강호,20251202,
2025-12-03,1390344,HD현대중공업,329180,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251203000080,김성훈,20251203,
2025-12-04,1390344,HD현대중공업,329180,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251204000225,황태환,20251204,
2025-12-05,1390344,HD현대중공업,329180,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251205000186,이철헌,20251205,
2025-12-08,1390344,HD현대중공업,329180,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251208000051,윤대규,20251208,
2025-12-11,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결(자율공시)              ,20251211800371,HD현대중공업,20251211,유
2025-12-12,1390344,HD현대중공업,329180,Y,[기재정정]동일인등출자계열회사와의상품ㆍ용역거래,20251212000126,HD현대중공업,20251212,공
2025-12-16,1390344,HD현대중공업,329180,Y,영업(잠정)실적(공정공시)              ,20251216801281,HD현대중공업,20251216,유
2025-12-24,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결              ,20251224800145,HD현대중공업,20251224,유
2025-12-26,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결              ,20251226800842,HD현대중공업,20251226,유
2026-01-05,1390344,HD현대중공업,329180,Y,영업실적등에대한전망(공정공시)              ,20260105800692,HD현대중공업,20260105,유
2026-01-06,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결              ,20260106800134,HD현대중공업,20260106,유
2026-01-07,1390344,HD현대중공업,329180,Y,기업설명회(IR)개최(안내공시)              ,20260107800299,HD현대중공업,20260107,유
2026-01-19,1390344,HD현대중공업,329180,Y,최대주주등소유주식변동신고서              ,20260119800917,HD현대중공업,20260119,유
2026-01-20,1390344,HD현대중공업,329180,Y,단일판매ㆍ공급계약체결              ,20260120800200,HD현대중공업,20260120,유
2026-01-21,1390344,HD현대중공업,329180,Y,영업(잠정)실적(공정공시)              ,20260121800509,HD현대중공업,20260121,유
2026-01-26,1390344,HD현대중공업,329180,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20260126800797,HD현대중공업,20260126,유
2026-02-06,1390344,HD현대중공업,329180,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정              ,20260206800970,HD현대중공업,20260206,유
2026-02-09,1390344,HD현대중공업,329180,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20260209800550,HD현대중공업,20260209,유
2026-02-13,1390344,HD현대중공업,329180,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20260213000075,HD현대중공업,20260213,공
