date,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
2025-06-11,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250611000074,김동관,20250611,
2025-06-13,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250613000424,김원욱,20250613,
2025-06-26,126566,한화에어로스페이스,12450,Y,단일판매ㆍ공급계약체결              ,20250626800320,한화에어로스페이스,20250626,유
2025-06-27,126566,한화에어로스페이스,12450,Y,[기재정정]주요사항보고서(유상증자결정),20250627000349,한화에어로스페이스,20250627,
2025-06-30,126566,한화에어로스페이스,12450,Y,지속가능경영보고서등관련사항(자율공시)              ,20250630800233,한화에어로스페이스,20250630,유
2025-07-02,126566,한화에어로스페이스,12450,Y,특수관계인과의예ㆍ적금거래,20250702000556,한화에어로스페이스,20250702,공
2025-07-03,126566,한화에어로스페이스,12450,Y,유상증자또는주식관련사채등의청약결과(자율공시)              ,20250703800122,한화에어로스페이스,20250703,유
2025-07-08,126566,한화에어로스페이스,12450,Y,유상증자또는주식관련사채등의청약결과(자율공시)              ,20250708800084,한화에어로스페이스,20250708,유
2025-07-09,126566,한화에어로스페이스,12450,Y,유상증자또는주식관련사채등의발행결과(자율공시)              ,20250709800230,한화에어로스페이스,20250709,유
2025-07-10,126566,한화에어로스페이스,12450,Y,주식등의대량보유상황보고서(일반),20250710000510,한화,20250710,
2025-07-11,126566,한화에어로스페이스,12450,Y,결산실적공시예고(안내공시)              ,20250711800423,한화에어로스페이스,20250711,유
2025-07-14,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250714000122,가재웅,20250714,
2025-07-15,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250714000416,황동규,20250715,
2025-07-16,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20250716000327,오동욱,20250716,
2025-07-24,126566,한화에어로스페이스,12450,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250724800230,한화에어로스페이스,20250724,유
2025-07-31,126566,한화에어로스페이스,12450,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20250731800047,한화에어로스페이스,20250731,유
2025-08-06,126566,한화에어로스페이스,12450,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20250806000343,한화에어로스페이스,20250806,공
2025-08-14,126566,한화에어로스페이스,12450,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250814001978,한화에어로스페이스,20250814,공
2025-08-21,126566,한화에어로스페이스,12450,Y,[기재정정]단일판매ㆍ공급계약체결              ,20250821800313,한화에어로스페이스,20250821,유
2025-08-27,126566,한화에어로스페이스,12450,Y,주식등의대량보유상황보고서(약식),20250827000409,국민연금공단,20250827,
2025-08-29,126566,한화에어로스페이스,12450,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20250829001637,한화에어로스페이스,20250829,공
2025-09-01,126566,한화에어로스페이스,12450,Y,기타경영사항(종속회사의주요경영사항)              ,20250901800662,한화에어로스페이스,20250901,유
2025-09-24,126566,한화에어로스페이스,12450,Y,동일인등출자계열회사와의상품ㆍ용역거래,20250924000111,한화에어로스페이스,20250924,공
2025-10-10,126566,한화에어로스페이스,12450,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251010800178,한화에어로스페이스,20251010,유
2025-10-13,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251013000046,김용련,20251013,
2025-10-16,126566,한화에어로스페이스,12450,Y,결산실적공시예고(안내공시)              ,20251016800223,한화에어로스페이스,20251016,유
2025-10-27,126566,한화에어로스페이스,12450,Y,단일판매ㆍ공급계약체결              ,20251027800248,한화에어로스페이스,20251027,유
2025-11-03,126566,한화에어로스페이스,12450,Y,연결재무제표기준영업(잠정)실적(공정공시)              ,20251103800122,한화에어로스페이스,20251103,유
2025-11-07,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251107000167,김종호,20251107,
2025-11-12,126566,한화에어로스페이스,12450,Y,동일인등출자계열회사와의상품ㆍ용역거래변경,20251112000465,한화에어로스페이스,20251112,공
2025-11-13,126566,한화에어로스페이스,12450,Y,분기보고서 (2025.09),20251113000661,한화에어로스페이스,20251113,
2025-11-14,126566,한화에어로스페이스,12450,Y,기업설명회(IR)개최(안내공시)              ,20251114801493,한화에어로스페이스,20251114,유
2025-11-24,126566,한화에어로스페이스,12450,Y,유상증자결정(종속회사의주요경영사항)              ,20251124800579,한화에어로스페이스,20251124,유
2025-11-28,126566,한화에어로스페이스,12450,Y,단일판매ㆍ공급계약체결              ,20251128800081,한화에어로스페이스,20251128,유
2025-12-08,126566,한화에어로스페이스,12450,Y,[기재정정]단일판매ㆍ공급계약체결(자율공시)              ,20251208800562,한화에어로스페이스,20251208,유
2025-12-10,126566,한화에어로스페이스,12450,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251210800586,한화에어로스페이스,20251210,유
2025-12-15,126566,한화에어로스페이스,12450,Y,주주명부폐쇄기간또는기준일설정              ,20251215801342,한화에어로스페이스,20251215,유
2025-12-22,126566,한화에어로스페이스,12450,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251222800006,한화에어로스페이스,20251222,유
2025-12-23,126566,한화에어로스페이스,12450,Y,[기재정정]단일판매ㆍ공급계약체결              ,20251223800006,한화에어로스페이스,20251223,유
2025-12-24,126566,한화에어로스페이스,12450,Y,동일인등출자계열회사와의상품ㆍ용역거래,20251224000732,한화에어로스페이스,20251224,공
2026-01-08,126566,한화에어로스페이스,12450,Y,주식등의대량보유상황보고서(일반),20260108000435,한화,20260108,
2026-01-09,126566,한화에어로스페이스,12450,Y,중대재해발생(종속회사의주요경영사항)              ,20260109800449,한화에어로스페이스,20260109,유
2026-01-13,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260113000643,이인희,20260113,
2026-01-14,126566,한화에어로스페이스,12450,Y,[발행조건확정]증권신고서(채무증권),20260114000398,한화에어로스페이스,20260114,
2026-01-15,126566,한화에어로스페이스,12450,Y,투자설명서,20260115000003,한화에어로스페이스,20260115,
2026-01-16,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260116000133,김용련,20260116,
2026-01-20,126566,한화에어로스페이스,12450,Y,결산실적공시예고(안내공시)              ,20260120800747,한화에어로스페이스,20260120,유
2026-01-22,126566,한화에어로스페이스,12450,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260122000040,윤삼손,20260122,
2026-01-26,126566,한화에어로스페이스,12450,Y,타인에대한채무보증결정              ,20260126801120,한화에어로스페이스,20260126,유
2026-01-28,126566,한화에어로스페이스,12450,Y,특수관계인과의예ㆍ적금거래,20260128000546,한화에어로스페이스,20260128,공
2026-01-30,126566,한화에어로스페이스,12450,Y,풍문또는보도에대한해명(미확정)              ,20260130800150,한화에어로스페이스,20260130,유
2026-02-02,126566,한화에어로스페이스,12450,Y,단일판매ㆍ공급계약체결              ,20260202800006,한화에어로스페이스,20260202,유
2026-02-09,126566,한화에어로스페이스,12450,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20260209800885,한화에어로스페이스,20260209,유
2026-02-12,126566,한화에어로스페이스,12450,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20260212001658,한화에어로스페이스,20260212,공
