date,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
2025-07-10,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20250710800228,KB금융,20250710,유
2025-07-18,688996,KB금융,105560,Y,일괄신고추가서류,20250718000550,KB금융,20250718,
2025-07-21,688996,KB금융,105560,Y,증권발행실적보고서,20250721000153,KB금융,20250721,
2025-07-24,688996,KB금융,105560,Y,연결재무제표기준영업(잠정)실적(공정공시)(자회사의 주요경영사항)              ,20250724800272,KB금융,20250724,유
2025-08-08,688996,KB금융,105560,Y,일괄신고추가서류,20250808000519,KB금융,20250808,
2025-08-11,688996,KB금융,105560,Y,증권발행실적보고서,20250811000355,KB금융,20250811,
2025-08-14,688996,KB금융,105560,Y,반기보고서 (2025.06),20250814004355,KB금융,20250814,
2025-08-18,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20250818800191,KB금융,20250818,유
2025-08-27,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20250827800109,KB금융,20250827,유
2025-09-01,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20250901800405,KB금융,20250901,유
2025-09-04,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20250904800269,KB금융,20250904,유
2025-09-22,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20250922800489,KB금융,20250922,유
2025-10-13,688996,KB금융,105560,Y,기타안내사항(안내공시)              ,20251013800534,KB금융,20251013,유
2025-10-14,688996,KB금융,105560,Y,주식등의대량보유상황보고서(약식),20251014000033,"TheCapitalGroupCompanies,Inc.",20251014,
2025-10-15,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20251015800659,KB금융,20251015,유
2025-10-16,688996,KB금융,105560,Y,일괄신고추가서류,20251016000272,KB금융,20251016,
2025-10-17,688996,KB금융,105560,Y,증권발행실적보고서,20251017000251,KB금융,20251017,
2025-10-21,688996,KB금융,105560,Y,최대주주등소유주식변동신고서              ,20251021800329,KB금융,20251021,유
2025-10-28,688996,KB금융,105560,Y,신탁계약에의한취득상황보고서,20251028000286,KB금융,20251028,
2025-10-30,688996,KB금융,105560,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20251030800446,KB금융,20251030,유
2025-11-12,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20251112800399,KB금융,20251112,유
2025-11-14,688996,KB금융,105560,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251114002951,이현정,20251114,
2025-11-17,688996,KB금융,105560,Y,임원ㆍ주요주주특정증권등소유상황보고서,20251117000016,박명화,20251117,
2025-11-20,688996,KB금융,105560,Y,최대주주등소유주식변동신고서              ,20251120800530,KB금융,20251120,유
2025-12-02,688996,KB금융,105560,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20251202800520,KB금융,20251202,유
2025-12-09,688996,KB금융,105560,Y,[기재정정]일괄신고서,20251209000193,KB금융,20251209,
2025-12-26,688996,KB금융,105560,Y,일괄신고서,20251226000293,KB금융,20251226,
2026-01-05,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20260105800287,KB금융,20260105,유
2026-01-06,688996,KB금융,105560,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260106000174,최석문,20260106,
2026-01-07,688996,KB금융,105560,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260107000637,조영서,20260107,
2026-01-08,688996,KB금융,105560,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260108000550,김성현,20260108,
2026-01-09,688996,KB금융,105560,Y,주요사항보고서(자기주식취득신탁계약해지결정),20260109000437,KB금융,20260109,
2026-01-12,688996,KB금융,105560,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260112000219,윤희승,20260112,
2026-01-15,688996,KB금융,105560,Y,일괄신고추가서류,20260115000255,KB금융,20260115,
2026-01-16,688996,KB금융,105560,Y,최대주주등소유주식변동신고서              ,20260116800454,KB금융,20260116,유
2026-01-21,688996,KB금융,105560,Y,기업설명회(IR)개최(안내공시)              ,20260121800366,KB금융,20260121,유
2026-02-02,688996,KB금융,105560,Y,주식등의대량보유상황보고서(약식),20260202000968,국민연금공단,20260202,
2026-02-05,688996,KB금융,105560,Y,주요사항보고서(자기주식취득결정),20260205000367,KB금융,20260205,
2026-02-10,688996,KB금융,105560,Y,[기재정정]기타안내사항(안내공시)              ,20260210800675,KB금융,20260210,유
