date,corp_code,corp_name,stock_code,corp_cls,report_nm,rcept_no,flr_nm,rcept_dt,rm
2025-06-30,1596425,SK스퀘어,402340,Y,지속가능경영보고서등관련사항(자율공시)              ,20250630800741,SK스퀘어,20250630,유
2025-07-02,1596425,SK스퀘어,402340,Y,주식등의대량보유상황보고서(약식),20250702000048,국민연금공단,20250702,
2025-07-04,1596425,SK스퀘어,402340,Y,신탁계약에의한취득상황보고서,20250704000356,SK스퀘어,20250704,
2025-07-11,1596425,SK스퀘어,402340,Y,주식등의대량보유상황보고서(약식),20250711000216,MacquarieInvestmentManagementBusinessTrust,20250711,
2025-07-23,1596425,SK스퀘어,402340,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20250723800549,SK스퀘어,20250723,유
2025-07-24,1596425,SK스퀘어,402340,Y,주요사항보고서(자기주식처분결정),20250724000353,SK스퀘어,20250724,
2025-07-30,1596425,SK스퀘어,402340,Y,자기주식처분결과보고서,20250730000231,SK스퀘어,20250730,
2025-08-07,1596425,SK스퀘어,402340,Y,특수관계인으로부터채권매수,20250807000322,SK스퀘어,20250807,공
2025-08-11,1596425,SK스퀘어,402340,Y,주식등의대량보유상황보고서(약식),20250811000239,MacquarieInvestmentManagementBusinessTrust,20250811,
2025-08-13,1596425,SK스퀘어,402340,Y,지급수단별ㆍ지급기간별지급금액및분쟁조정기구에관한사항,20250813001132,SK스퀘어,20250813,공
2025-08-14,1596425,SK스퀘어,402340,Y,반기보고서 (2025.06),20250814002335,SK스퀘어,20250814,
2025-08-28,1596425,SK스퀘어,402340,Y,주요사항보고서(자기주식처분결정),20250828001539,SK스퀘어,20250828,
2025-08-29,1596425,SK스퀘어,402340,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20250829001129,SK스퀘어,20250829,공
2025-09-04,1596425,SK스퀘어,402340,Y,자기주식처분결과보고서,20250904000340,SK스퀘어,20250904,
2025-09-09,1596425,SK스퀘어,402340,Y,주식등의대량보유상황보고서(약식),20250909000232,MacquarieInvestmentManagementBusinessTrust,20250909,
2025-09-17,1596425,SK스퀘어,402340,Y,지주회사의자회사탈퇴              ,20250917800260,SK스퀘어,20250917,유
2025-09-30,1596425,SK스퀘어,402340,Y,주요사항보고서(자기주식취득신탁계약해지결정),20250930000751,SK스퀘어,20250930,
2025-10-02,1596425,SK스퀘어,402340,Y,신탁계약해지결과보고서,20251002000443,SK스퀘어,20251002,
2025-10-29,1596425,SK스퀘어,402340,Y,특수관계인에대한출자,20251029000335,SK스퀘어,20251029,공
2025-10-30,1596425,SK스퀘어,402340,Y,영업양수결정(종속회사의주요경영사항)              ,20251030800072,SK스퀘어,20251030,유
2025-10-31,1596425,SK스퀘어,402340,Y,특수관계인에대한주식의처분,20251031000279,SK스퀘어,20251031,공
2025-11-13,1596425,SK스퀘어,402340,Y,주식소각결정              ,20251113800638,SK스퀘어,20251113,유
2025-11-14,1596425,SK스퀘어,402340,Y,[기재정정]주요사항보고서(자기주식취득결정),20251114000067,SK스퀘어,20251114,
2025-11-24,1596425,SK스퀘어,402340,Y,기업가치제고계획(자율공시)              (2025년),20251124800241,SK스퀘어,20251124,유
2025-11-27,1596425,SK스퀘어,402340,Y,대규모기업집단현황공시[분기별공시(개별회사용)],20251127001134,SK스퀘어,20251127,공
2025-11-28,1596425,SK스퀘어,402340,Y,[기재정정]타법인주식및출자증권처분결정              ,20251128800765,SK스퀘어,20251128,유
2025-12-03,1596425,SK스퀘어,402340,Y,[기재정정]타법인주식및출자증권취득결정(자회사의 주요경영사항)              ,20251203800009,SK스퀘어,20251203,유
2025-12-08,1596425,SK스퀘어,402340,Y,주식등의대량보유상황보고서(약식),20251208000160,NomuraInvestmentManagementBusinessTrust,20251208,
2025-12-10,1596425,SK스퀘어,402340,Y,주식등의대량보유상황보고서(약식),20251210000421,MacquarieInvestmentManagementBusinessTrust,20251210,
2026-01-02,1596425,SK스퀘어,402340,Y,지주회사의자회사탈퇴              ,20260102800464,SK스퀘어,20260102,유
2026-01-07,1596425,SK스퀘어,402340,Y,임원ㆍ주요주주특정증권등소유상황보고서,20260107000453,김재린,20260107,
2026-01-28,1596425,SK스퀘어,402340,Y,현금ㆍ현물배당을위한주주명부폐쇄(기준일)결정(자회사의 주요경영사항)              ,20260128800592,SK스퀘어,20260128,유
2026-02-10,1596425,SK스퀘어,402340,Y,매출액또는손익구조30%(대규모법인은15%)이상변경              ,20260210801283,SK스퀘어,20260210,유
2026-02-13,1596425,SK스퀘어,402340,Y,[기재정정]타법인주식및출자증권취득결정(자회사의 주요경영사항)              ,20260213800011,SK스퀘어,20260213,유
