날짜,시가,고가,저가,종가,거래량,등락률
2018-01-17,26165,26333,25747,26016,8399,0.2581987745192493
2018-01-18,26310,26554,26220,26362,32001,1.329950799507995
2018-01-19,26431,26507,25929,26092,3496,-1.0242015021622033
2018-01-22,26083,26083,25162,25229,9453,-3.3075272114057945
2018-01-23,25364,25566,25273,25566,7782,1.3357643981132823
2018-01-24,25566,25743,25566,25695,4303,0.5045763905186575
2018-01-25,25680,26235,25556,26175,20762,1.8680677174547577
2018-01-26,26282,26324,26136,26207,3734,0.12225405921680993
2018-01-29,26460,26586,26188,26259,2595,0.19842026939367344
2018-01-30,26165,26165,25671,25724,12070,-2.0373967020830954
2018-01-31,25461,25882,25452,25600,7464,-0.48204011817757736
2018-02-01,25757,26026,25757,26026,5538,1.6640625
2018-02-02,26002,26002,25238,25447,6658,-2.2246983785445327
2018-02-05,24802,24946,24646,24646,21505,-3.1477187880693203
2018-02-06,23766,24697,23546,24697,10591,0.20693013065000407
2018-02-07,25420,25556,24834,24834,10262,0.5547232457383487
2018-02-08,25042,25944,25042,25738,9263,3.6401707336715794
2018-02-09,24891,25410,24891,25214,7566,-2.035900225347735
2018-02-12,25373,25605,25204,25339,3691,0.4957563258507178
2018-02-13,25724,25752,25438,25438,1668,0.3907020797979399
2018-02-14,25580,26016,25556,26016,7137,2.2721912100007864
2018-02-19,26384,26384,25977,26175,6667,0.6111623616236161
2018-02-20,26230,26230,25590,25605,2678,-2.177650429799427
2018-02-21,25905,26278,25887,26097,2337,1.9214997070884594
2018-02-22,25997,26016,25724,25877,1187,-0.8430087749549756
2018-02-23,25772,26056,25772,26056,40998,0.6917339722533524
2018-02-26,26249,26249,25944,26016,4722,-0.15351550506601166
2018-02-27,26235,26305,26002,26002,3031,-0.053813038130381304
2018-02-28,26011,26011,25500,25699,52180,-1.1652949773094379
2018-03-02,25392,25509,25172,25466,65371,-0.906650064204833
2018-03-05,25466,25466,25139,25139,1776,-1.284065027880311
2018-03-06,25570,25847,25570,25842,3085,2.7964517283901507
2018-03-07,26141,26141,25666,25671,2190,-0.6617134896679824
2018-03-08,25857,25857,25609,25823,2207,0.5921078259514627
2018-03-09,26036,26488,25977,26220,13875,1.5373891492080702
2018-03-12,26488,26559,26389,26559,12529,1.2929061784897025
2018-03-13,26872,27323,26784,27323,17180,2.876614330358824
2018-03-14,27138,27247,27032,27153,26357,-0.6221864363356879
2018-03-15,27130,27130,26872,26979,28597,-0.6408131698154901
2018-03-16,26974,26979,26661,26961,18705,-0.06671855887912821
2018-03-19,27143,27247,26989,26994,5793,0.12239902080783352
2018-03-20,26784,26850,26582,26822,4673,-0.6371786322886567
2018-03-21,26827,26971,26562,26567,4595,-0.9507121020058162
2018-03-22,26628,26837,26371,26399,7199,-0.6323634584258666
2018-03-23,25566,25944,24914,24914,5996,-5.625213076252889
2018-03-26,24746,25496,24661,25457,2053,2.1794974713012767
2018-03-27,25632,25715,25115,25200,8279,-1.009545508111718
2018-03-28,24824,25102,24789,24853,4188,-1.376984126984127
2018-03-29,24960,25112,24799,25088,6211,0.9455598921659357
2018-03-30,25214,25415,25214,25263,5171,0.6975446428571429
2018-04-02,25344,25344,24900,24955,4978,-1.2191742865059574
2018-04-03,24651,24933,24477,24933,4291,-0.08815868563414145
2018-04-04,25078,25078,24306,24395,128016,-2.1577828580596
2018-04-05,24601,24970,24601,24872,1551,1.9553187128509941
2018-04-06,24601,24674,24428,24552,44759,-1.2865873271148278
2018-04-09,24557,24784,24552,24784,3729,0.9449332029977192
2018-04-10,24495,24721,24428,24707,22990,-0.3106843124596514
2018-04-11,25037,25102,24924,25042,3650,1.3558910430242441
2018-04-12,25149,25733,25083,25600,16649,2.2282565290312273
2018-04-13,25792,25838,25699,25703,6685,0.40234375
2018-04-16,25710,25872,25522,25872,2192,0.6575107964050889
2018-04-17,25962,25962,25752,25792,170,-0.30921459492888065
2018-04-18,25997,26051,25772,25872,927,0.3101736972704715
2018-04-19,25981,26445,25981,26399,26083,2.0369511440940014
2018-04-20,26121,26121,25882,25957,2465,-1.674305844918368
2018-04-23,25772,25914,25513,25513,8402,-1.710521246677197
2018-04-24,25420,25424,24784,24919,23701,-2.328224826559009
2018-04-25,24678,24989,24646,24711,32715,-0.8347044423933544
2018-04-26,25032,25325,24950,25253,139089,2.193355185949577
2018-04-27,25655,25698,25326,25340,4804,0.34451352314576483
2018-04-30,25258,25258,24794,24952,1459,-1.531176006314128
2018-05-02,25001,25076,24687,24731,4946,-0.8857005450464892
2018-05-03,24697,24697,24595,24595,414,-0.5499171080829728
2018-05-04,24635,24635,24350,24350,1865,-0.9961374263061598
2018-05-08,24584,24660,24000,24046,93931,-1.248459958932238
2018-05-09,24090,24493,23900,24488,4876,1.8381435581801546
2018-05-10,24579,24741,24517,24741,6830,1.0331590983338779
2018-05-11,24769,24906,24769,24906,1220,0.6669091790954287
2018-05-14,24930,24930,24483,24574,86635,-1.3330121255922267
2018-05-15,24610,24625,24430,24526,1154,-0.19532839586554898
2018-05-16,24526,24665,24373,24595,2880,0.2813340944304004
2018-05-17,24665,24716,24425,24493,1248,-0.4147184387070543
2018-05-18,24600,25021,24536,25021,1246,2.1557179602335363
2018-05-21,24967,25056,24799,25056,1639,0.1398824987010911
2018-05-23,25307,25991,25307,25946,7331,3.5520434227330777
2018-05-24,26054,26135,25873,25873,1810,-0.28135358051337395
2018-05-25,25689,26140,25665,25810,3391,-0.24349708190005023
2018-05-28,25724,25863,25684,25806,645,-0.015497869043006585
2018-05-29,25815,25931,25797,25806,909,0.0
2018-05-30,25608,25843,25425,25843,1608,0.14337750910640934
2018-05-31,25738,25843,25738,25843,86,0.0
2018-06-01,25473,25645,25288,25645,3247,-0.7661649189335603
2018-06-04,25530,25752,25498,25498,4422,-0.573211152271398
2018-06-05,25498,25946,25498,25946,2366,1.7570005490626717
2018-06-07,26164,26179,26009,26179,277797,0.8980189624604948
2018-06-08,26135,26135,25613,25747,62272,-1.6501776232858398
2018-06-11,25747,25941,25715,25743,2598,-0.015535790577543014
2018-06-12,25655,25806,25608,25640,101904,-0.40010876743192325
2018-06-14,25608,25608,25200,25243,8940,-1.5483619344773791
2018-06-15,25345,25345,24991,25124,3298,-0.47141781880125183
2018-06-18,24962,24962,23822,24114,27465,-4.020060499920395
2018-06-19,24099,24416,23727,23727,1567,-1.6048768350335905
2018-06-20,23895,24382,23895,24382,3036,2.7605681291355837
2018-06-21,24450,24493,24335,24440,3017,0.23788040357640883
2018-06-22,24170,24470,23832,24470,1118,0.12274959083469722
2018-06-25,24036,24147,23966,24147,68846,-1.319983653453208
2018-06-26,23771,24090,23742,24090,127049,-0.2360541682196546
2018-06-27,24104,24203,23917,23917,160643,-0.7181403071814031
2018-06-28,23662,23662,23170,23264,276037,-2.73027553622946
2018-06-29,23373,23564,23203,23482,170810,0.93707015130674
2018-07-02,23346,23440,22648,22675,77039,-3.4366748999233456
2018-07-03,23037,23194,22809,23137,1981,2.037486218302095
2018-07-04,23150,23203,23032,23032,130,-0.45381855901802315
2018-07-05,23118,23388,23118,23383,1882,1.5239666550885724
2018-07-06,23463,23677,23132,23677,2562,1.2573236967027328
2018-07-09,23862,23971,23732,23857,15020,0.7602314482409089
2018-07-10,24014,24070,23857,24051,5300,0.813178522027078
2018-07-11,24080,24161,23900,23946,2759,-0.4365722838967195
2018-07-12,23847,24161,23795,24161,1221,0.8978535037166959
2018-07-13,24483,24660,24483,24584,4283,1.7507553495302346
2018-07-16,24560,24560,24397,24507,769,-0.31321184510250566
2018-07-17,24687,24687,24584,24584,150,0.31419594401599543
2018-07-18,24794,24930,24673,24760,35042,0.7159127888057273
2018-07-19,24760,24882,24660,24660,1586,-0.40387722132471726
2018-07-20,24503,24584,24109,24297,495,-1.4720194647201947
2018-07-23,24193,24193,22995,22995,2582,-5.358686257562662
2018-07-24,23000,23283,23000,23283,3663,1.2524461839530332
2018-07-25,23170,23170,22710,22844,1993,-1.8854958553451016
2018-07-26,22995,23517,22858,23517,1201,2.94606898966906
2018-07-27,23612,24193,23612,24165,287,2.755453501722158
2018-07-30,24242,24242,24024,24175,366,0.04138216428719222
2018-07-31,24109,24232,24009,24232,165,0.23578076525336092
2018-08-01,24170,24312,24156,24312,843,0.3301419610432486
2018-08-02,24198,24198,23857,23932,371,-1.563014149391247
2018-08-03,23981,24123,23981,24061,22,0.5390272438575965
2018-08-06,24000,24000,23468,23559,7114,-2.0863638252774197
2018-08-07,23564,23682,23522,23662,2055,0.4372002207224415
2018-08-08,23695,24024,23645,23645,121,-0.07184515256529457
2018-08-09,23812,23812,23302,23463,187,-0.7697187566081624
2018-08-10,23113,23113,22853,22975,971,-2.079870434300814
2018-08-13,22814,22814,22192,22192,2067,-3.408052230685528
2018-08-14,22595,22595,22229,22229,843,0.16672674837779378
2018-08-16,21608,22205,21608,22205,1055,-0.10796707004363669
2018-08-17,22252,22252,21957,22012,112,-0.8691736095473992
2018-08-20,22080,22080,21814,21814,160,-0.89950935853171
2018-08-21,21988,22625,21988,22567,10653,3.451911616393142
2018-08-22,22508,22685,22496,22496,1417,-0.3146186910089954
2018-08-23,22557,22557,22247,22429,1095,-0.2978307254623044
2018-08-24,22262,22576,22262,22533,126,0.46368540728521107
2018-08-27,22590,22867,22590,22867,4160,1.4822704477876891
2018-08-28,23027,23109,22975,22975,304,0.47229632221104645
2018-08-29,22895,23160,22895,23051,62,0.3307943416757345
2018-08-30,23165,23259,23047,23122,2341,0.30801266756322937
2018-08-31,22990,23322,22990,23322,2139,0.8649770781074302
2018-09-03,23240,23302,23160,23273,358,-0.2101020495669325
2018-09-04,23185,23322,23185,23322,45,0.21054440768272248
2018-09-05,23254,23482,23127,23354,706,0.13720950175799676
2018-09-06,23037,23065,22909,22909,164,-1.905455168279524
2018-09-07,22368,22390,22070,22247,2059,-2.889694006722249
2018-09-10,22343,22410,22295,22295,99,0.21575942823751515
2018-09-11,22557,22557,22381,22381,97,0.38573671226732453
2018-09-12,22385,22385,22056,22201,5797,-0.8042536079710468
2018-09-13,22103,22103,21818,22012,29460,-0.8513130039187424
2018-09-14,22305,22371,22158,22247,6166,1.0675994911866256
2018-09-17,22257,22257,21908,21977,218,-1.2136467838360228
2018-09-18,21776,22070,21776,22036,1226,0.268462483505483
2018-09-19,22177,22177,22027,22027,346,-0.04084225812307134
2018-09-20,21957,22007,21786,21977,396,-0.22699414355109637
2018-09-21,21728,21747,21599,21690,4610,-1.3059107248487054
2018-09-27,21675,21690,21557,21557,4427,-0.6131857999077917
2018-09-28,21562,21567,21367,21367,4555,-0.8813842371387484
2018-10-01,21367,21367,21245,21245,17285,-0.5709739317639351
2018-10-02,21283,21283,20764,20764,19261,-2.2640621322664156
2018-10-04,20764,20764,20466,20466,9840,-1.4351762666152956
2018-10-05,20368,20627,20064,20120,29980,-1.690608814619369
2018-10-08,19930,20252,19930,20072,1041,-0.2385685884691849
2018-10-10,20060,20060,19540,19627,23275,-2.217018732562774
2018-10-11,18944,19219,18607,18684,50602,-4.804605900035665
2018-10-12,18532,19157,18532,19157,4539,2.5315778205951616
2018-10-15,19123,19123,18810,18829,526,-1.7121678759722294
2018-10-16,19023,19347,19023,19347,920,2.751075468691911
2018-10-17,19545,19640,19545,19640,4,1.5144466842404507
2018-10-18,19574,19574,19342,19342,148,-1.5173116089613035
2018-10-19,19123,19489,19123,19446,232,0.5376900010340193
2018-10-22,19569,19569,19451,19451,102,0.025712228735986838
2018-10-23,19432,19432,18985,18985,546,-2.395763713947869
2018-10-24,19108,19108,18679,18679,897,-1.6117987885172504
2018-10-25,18170,18399,18104,18346,660,-1.7827506825847206
2018-10-26,18218,18341,17923,18289,1098,-0.3106944293033904
2018-10-29,18213,18517,17927,17927,255,-1.979331838810214
2018-10-30,17927,18622,17927,18498,1917,3.1851397333630835
2018-10-31,18498,18622,18498,18622,174,0.6703427397556493
2018-11-01,18819,18819,18494,18494,103,-0.6873590376973472
2018-11-02,18962,19475,18877,19475,19755,5.304423056126311
2018-11-05,19294,19294,18902,19060,20308,-2.1309370988446723
2018-11-06,19099,19099,18716,18716,112,-1.8048268625393493
2018-11-07,18902,19010,18466,18466,173,-1.3357555033126736
2018-11-08,18967,18967,18740,18873,244,2.20405068775046
2018-11-09,18944,19074,18944,19023,125,0.7947862025115243
2018-11-12,18782,19148,18782,19118,1726,0.4993954686432213
2018-11-13,18617,18617,18209,18588,308,-2.7722565121874676
2018-11-14,18461,18688,18304,18304,36,-1.5278674413600173
2018-11-15,18294,18502,18294,18502,104,1.0817307692307692
2018-11-16,18745,18745,18684,18684,12,0.9836774402767269
2018-11-19,18541,18580,18494,18580,166,-0.5566259901520018
2018-11-20,18080,18085,17791,17791,3645,-4.2465016146393975
2018-11-21,17666,17932,17666,17932,2687,0.7925355516834355
2018-11-22,17923,18011,17867,17867,395,-0.3624804818202097
2018-11-23,17905,17981,17791,17791,461,-0.4253651984104774
2018-11-26,17634,18160,17634,18080,75,1.6244168399752685
2018-11-27,18042,18218,18042,18165,225,0.4701327433628319
2018-11-28,18260,18326,18260,18326,195,0.8863198458574182
2018-11-29,18632,18731,18379,18379,313,0.28920659172760016
2018-11-30,18265,18265,18065,18155,371,-1.2187823058925948
2018-12-03,18299,18479,18299,18479,176,1.784632332690719
2018-12-04,18431,18431,18160,18213,1195,-1.4394718328913902
2018-12-05,18042,18042,18011,18011,57,-1.1090978971064624
2018-12-06,17791,17791,17430,17430,1066,-3.225806451612903
2018-12-07,17396,17467,17396,17467,104,0.21227768215720022
2018-12-10,17314,17314,16780,16813,404,-3.744203354897807
2018-12-11,16818,16818,16813,16813,396,0.0
2018-12-12,16995,17137,16985,17123,196,1.84381133646583
2018-12-13,17123,17270,17123,17270,464,0.8584944227063015
2018-12-14,17208,17208,16666,16718,444,-3.196294151708164
2018-12-17,16648,16690,16525,16661,1633,-0.3409498743868884
2018-12-18,16492,16492,16363,16363,2725,-1.7886081267630995
2018-12-19,16344,16563,16344,16563,4241,1.2222697549349142
2018-12-20,16263,16263,16044,16140,2565,-2.553885165730846
2018-12-21,16222,16408,16222,16235,14,0.5885997521685253
2018-12-24,16273,16505,16235,16465,1578,1.4166923313828148
2018-12-26,16312,16312,16097,16121,100,-2.0892802915274826
2018-12-27,16618,16623,16548,16582,2708,2.8596240927982133
2018-12-28,16568,16813,16568,16775,180,1.1639126763960923
2019-01-02,16903,16908,16544,16578,2062,-1.174366616989568
2019-01-03,16312,16363,15903,15903,2253,-4.071661237785016
2019-01-04,15813,15813,15315,15639,872,-1.660064138841728
2019-01-07,15837,15966,15837,15874,2240,1.5026536223543705
2019-01-08,15851,16102,15851,15933,94,0.37167695602872625
2019-01-09,16239,16818,16239,16818,1049,5.554509508567125
2019-01-10,16867,17095,16794,16980,860,0.9632536567962896
2019-01-11,17100,17162,16999,17062,6672,0.48292108362779745
2019-01-14,16961,16961,16690,16690,2842,-2.1802836713163756
2019-01-15,16747,17022,16747,16956,1147,1.5937687237866986
2019-01-16,17032,17052,16976,17052,428,0.5661712668082095
2019-01-17,17415,17544,17369,17387,7063,1.9645789350222849
2019-01-18,17452,17452,17247,17425,1362,0.21855409213780413
2019-01-21,17671,18001,17671,18001,1236,3.3055954088952655
2019-01-22,18001,18001,17729,17786,2553,-1.1943780901061052
2019-01-23,17591,17882,17591,17882,316,0.5397503654559767
2019-01-24,17986,18318,17952,18318,2685,2.438206017224024
2019-01-25,18466,18917,18466,18917,23807,3.2700076427557594
2019-01-28,18957,18967,18795,18892,22501,-0.13215626156367288
2019-01-29,18814,19175,18740,19175,25295,1.4979885665890325
2019-01-30,19175,19650,19152,19631,1782,2.3780964797913953
2019-01-31,19830,19830,19437,19437,4305,-0.9882328969487035
2019-02-01,19484,19699,19465,19465,9824,0.14405515254411688
2019-02-07,19675,20087,19603,20082,21893,3.169791934240945
2019-02-08,19822,19822,19498,19513,115172,-2.833383129170401
2019-02-11,19498,19498,19252,19460,1378,-0.27161379593091783
2019-02-12,19537,19962,19537,19912,1135,2.3227132579650567
2019-02-13,20107,20528,20107,20528,13039,3.0936118923262352
2019-02-14,20476,20906,20338,20906,57174,1.8413873733437256
2019-02-15,20906,20906,20162,20252,1978,-3.128288529608725
2019-02-18,20277,20593,20277,20437,118099,0.9134900256764764
2019-02-19,20267,20466,20267,20410,781,-0.13211332387336694
2019-02-20,20523,20817,20523,20813,2451,1.9745222929936306
2019-02-21,20906,20940,20689,20864,1001,0.2450391582184212
2019-02-22,20731,20798,20632,20703,401,-0.7716641104294478
2019-02-25,20921,21230,20921,21230,888,2.545524803168623
2019-02-26,21245,21245,20921,21000,5021,-1.0833725859632595
2019-02-27,20964,20964,20817,20891,70,-0.5190476190476191
2019-02-28,20711,20711,20045,20045,30550,-4.049590732851467
2019-03-04,20363,20368,20262,20262,270,1.082564230481417
2019-03-05,20068,20072,19962,20020,21733,-1.1943539630836049
2019-03-06,19976,20060,19849,19935,441,-0.4245754245754246
2019-03-07,19864,20144,19726,19760,3026,-0.8778530223225482
2019-03-08,19699,19699,19424,19537,5664,-1.1285425101214575
2019-03-11,19689,19825,19404,19825,3544,1.4741260173005069
2019-03-12,20097,20373,20082,20368,25378,2.738965952080706
2019-03-13,20368,20537,20233,20537,444,0.829732914375491
2019-03-14,20618,21101,20618,20759,4743,1.0809757997760139
2019-03-15,20769,20891,20571,20679,2791,-0.38537501806445396
2019-03-18,20846,20911,20581,20750,894,0.3433434885632768
2019-03-19,20656,20675,20533,20537,62,-1.0265060240963857
2019-03-20,20537,20911,20418,20911,751,1.821103374397429
2019-03-21,21163,21511,21134,21173,77824,1.2529290803883124
2019-03-22,21576,21580,21273,21386,49901,1.0059982052614178
2019-03-25,20817,20873,20584,20584,2498,-3.750116898905826
2019-03-26,20561,20769,20388,20699,27506,0.5586863583365721
2019-03-27,20679,20817,20413,20798,445,0.4782839750712595
2019-03-28,20651,20651,20296,20333,7951,-2.235791903067603
2019-03-29,20320,20646,20252,20646,55270,1.5393694978606205
2019-04-01,20896,21245,20896,21216,1131,2.7608253414705026
2019-04-02,21463,21463,21068,21082,1330,-0.6315987933634992
2019-04-03,21183,21675,21101,21675,71157,2.812826107579926
2019-04-04,21796,22099,21700,21796,9961,0.558246828143022
2019-04-05,21866,22051,21842,22051,23290,1.1699394384290696
2019-04-08,22120,22120,21700,21700,5314,-1.5917645458255862
2019-04-09,21665,21832,21660,21796,557,0.44239631336405527
2019-04-10,21641,21875,21594,21875,2515,0.36245182602312354
2019-04-11,21986,22187,21908,21986,1355,0.5074285714285715
2019-04-12,21981,22075,21805,22027,23044,0.1864823069225871
2019-04-15,22099,22177,22017,22017,2556,-0.045398828710219274
2019-04-16,22051,22051,21742,21871,855,-0.6631239496752509
2019-04-17,21967,22325,21967,22257,3408,1.764894152073522
2019-04-18,22310,22381,21822,21942,4675,-1.4152850788515974
2019-04-19,22144,22325,22135,22238,3051,1.3490110290766566
2019-04-22,22229,22229,21898,21986,1744,-1.1331954312438168
2019-04-23,22130,22163,22090,22163,621,0.8050577640316565
2019-04-24,22286,22286,21757,21986,3114,-0.7986283445381943
2019-04-25,21967,22538,21967,22320,2580,1.5191485490766852
2019-04-26,22012,22012,21623,21761,11795,-2.5044802867383513
2019-04-29,21848,22197,21801,22158,1055,1.8243646891227423
2019-04-30,22148,22243,21895,22243,554,0.38360862893762976
2019-05-02,22219,22494,22219,22417,19169,0.7822685788787485
2019-05-03,22507,22552,22387,22489,7117,0.3211848150956863
2019-05-07,22015,22197,21991,22006,806,-2.147716661478945
2019-05-08,21611,21776,21602,21635,10107,-1.6859038444060712
2019-05-09,21602,21602,20777,20821,10461,-3.7624220013866423
2019-05-10,21026,21026,20452,20896,660,0.36021324624177514
2019-05-13,20620,20714,20285,20285,2152,-2.9240045941807047
2019-05-14,19728,20548,19728,20303,115205,0.08873551885629775
2019-05-15,20519,20777,20400,20687,228,1.891346106486726
2019-05-16,20687,20714,20140,20154,1493,-2.5764973171557015
2019-05-17,20342,20668,20159,20159,84453,0.02480897092388608
2019-05-20,20205,20250,19686,19686,454,-2.3463465449675085
2019-05-21,19636,20117,19636,19847,16417,0.8178400894036372
2019-05-22,20020,20020,19627,19681,210,-0.8363984481281805
2019-05-23,19661,19661,19190,19190,312,-2.4947919313043037
2019-05-24,19166,19190,18759,18879,65928,-1.620635747785305
2019-05-27,18909,19013,18611,18830,379,-0.25954764553207266
2019-05-28,18830,19249,18801,19171,53608,1.810939989378651
2019-05-29,18983,19064,18942,19064,25842,-0.5581346825935006
2019-05-30,19281,19281,19166,19230,777,0.8707511540075535
2019-05-31,19314,19417,19244,19244,5181,0.07280291211648467
2019-06-03,18955,19358,18955,19349,27709,0.5456246102681356
2019-06-04,19349,19349,19152,19253,176,-0.496149671817665
2019-06-05,19612,19695,19387,19392,26291,0.7219654079883654
2019-06-07,19469,19593,19387,19507,4759,0.5930280528052805
2019-06-10,19651,19820,19627,19820,3145,1.604552212026452
2019-06-11,19811,20265,19811,20265,21127,2.245206861755802
2019-06-12,20187,20201,19782,19782,52633,-2.383419689119171
2019-06-13,19676,19752,19492,19705,433,-0.389242745930644
2019-06-14,19617,19617,19412,19412,455,-1.4869322506977924
2019-06-17,19314,19402,19161,19271,184,-0.7263548320626417
2019-06-18,19314,19382,19166,19215,50977,-0.2905920813657828
2019-06-19,19719,19719,19492,19589,659,1.9463960447567006
2019-06-20,19612,19820,19579,19820,3364,1.179233243146664
2019-06-21,19772,19772,19497,19497,511,-1.629667003027245
2019-06-24,19598,19686,19532,19532,1601,0.17951479714827923
2019-06-25,19532,19656,19339,19339,372,-0.9881220561130453
2019-06-26,19382,19622,19382,19492,3212,0.7911474223072548
2019-06-27,19607,20030,19607,19862,7655,1.898214652164991
2019-06-28,19862,19862,19550,19719,3107,-0.7199677776658947
2019-07-01,19916,20030,19742,19791,1153,0.3651300775901415
2019-07-02,19852,20045,19767,19857,37406,0.3334849173866909
2019-07-03,19920,19971,19728,19811,1381,-0.23165634285138742
2019-07-04,20015,20140,19811,20140,6650,1.6606935540861136
2019-07-05,20164,20205,19767,19867,2208,-1.355511420059583
2019-07-08,19603,19603,18721,18721,139447,-5.768359591282025
2019-07-09,18983,19113,18706,18870,69736,0.7958976550397949
2019-07-10,19175,19502,19175,19324,60131,2.405935347111818
2019-07-11,19517,19939,19517,19920,2909,3.0842475677913477
2019-07-12,19951,20130,19742,20030,54186,0.5522088353413654
2019-07-15,19996,20135,19820,20135,2633,0.5242136794807789
2019-07-16,20197,20337,20178,20250,607,0.5711447727837099
2019-07-17,20069,20069,19719,19787,1983,-2.28641975308642
2019-07-18,19981,20205,19981,20060,7263,1.3796937383130339
2019-07-19,20347,20362,20182,20289,1080,1.1415752741774676
2019-07-22,20289,20558,20164,20524,28336,1.1582630982305684
2019-07-23,20663,20936,20495,20533,9406,0.04385110114987332
2019-07-24,20538,20682,20187,20245,2447,-1.4026201724053962
2019-07-25,20255,20342,19943,20255,4327,0.04939491232403062
2019-07-26,20078,20108,19837,20098,6639,-0.7751172549987657
2019-07-29,19951,19951,19239,19239,39726,-4.274057120111454
2019-07-30,19469,19651,19469,19550,2158,1.616508134518426
2019-07-31,19387,19507,19003,19507,1594,-0.21994884910485932
2019-08-01,19215,19314,18993,19180,11264,-1.6763213205515968
2019-08-02,18840,19175,18840,19036,21864,-0.7507820646506778
2019-08-05,18983,18983,18117,18208,8073,-4.349653288505988
2019-08-06,17742,18135,17440,17463,15366,-4.091608084358524
2019-08-07,17910,18030,17703,18030,3529,3.2468647998625664
2019-08-08,18217,18448,18217,18352,2636,1.7859123682750973
2019-08-09,18510,18583,18473,18477,1485,0.681124673060157
2019-08-12,18554,18601,18390,18601,2061,0.6711046165503057
2019-08-13,18453,18611,18409,18611,495,0.0537605505080372
2019-08-14,18960,19123,18884,18927,457,1.6979205846005052
2019-08-16,18735,18865,18596,18865,22736,-0.3275743646642363
2019-08-19,18909,18909,18783,18879,223,0.07421150278293136
2019-08-20,18909,19225,18860,19225,1778,1.8327241908999419
2019-08-21,19180,19430,19180,19412,3718,0.9726918075422628
2019-08-22,19412,19412,19027,19045,1488,-1.890583144446734
2019-08-23,18979,19068,18979,19068,694,0.12076660540824363
2019-08-26,18486,18578,18179,18194,5666,-4.583595552758549
2019-08-27,18535,18750,18477,18477,1338,1.555457843245026
2019-08-28,18491,18755,18443,18755,394,1.5045732532337501
2019-08-29,18697,18697,18423,18549,1196,-1.0983737669954678
2019-08-30,18825,19108,18825,19073,3266,2.8249501320825923
2019-09-02,18983,19382,18974,19378,1912,1.5991191737010433
2019-09-03,19378,19402,19239,19291,6273,-0.4489627412529673
2019-09-04,19454,20069,19454,20069,41615,4.032968741900368
2019-09-05,20260,20826,20255,20734,90242,3.3135681897453786
2019-09-06,20968,21006,20653,20729,3833,-0.024114980225716214
2019-09-09,20921,20987,20634,20634,4193,-0.458295142071494
2019-09-10,20697,20734,20562,20648,3294,0.06784918096345836
2019-09-11,20792,20792,20500,20600,2469,-0.2324680356450988
2019-09-16,20524,20533,20410,20510,1850,-0.4368932038834952
2019-09-17,20495,20615,20495,20510,3135,0.0
2019-09-18,20481,20787,20481,20714,3157,0.9946367625548513
2019-09-19,20826,21156,20826,20987,4418,1.3179492130925943
2019-09-20,20982,21224,20982,21079,2903,0.4383666079001287
2019-09-23,21006,21051,20891,20997,21575,-0.38901276151620096
2019-09-24,21191,21315,20997,20997,3304,0.0
2019-09-25,20854,21036,20734,20734,1418,-1.252559889508025
2019-09-26,20926,21026,20787,20926,3253,0.9260152406675026
2019-09-27,20734,20886,20648,20850,2771,-0.36318455509892
2019-09-30,20797,20941,20658,20941,23384,0.4364508393285372
2019-10-01,20901,20973,20845,20926,445,-0.07162981710520033
2019-10-02,20763,20845,20562,20562,7421,-1.7394628691579852
2019-10-04,20543,20678,20519,20567,2451,0.024316700710047663
2019-10-07,20643,20758,20367,20471,1226,-0.4667671512617299
2019-10-08,20486,20854,20486,20840,1079,1.8025499487079284
2019-10-10,20687,20812,20585,20714,296,-0.6046065259117083
2019-10-11,20840,20906,20797,20896,165,0.8786328087283962
2019-10-14,21147,21258,21079,21191,1966,1.4117534456355283
2019-10-15,21272,21737,21272,21709,3558,2.444433957812279
2019-10-16,21900,21987,21872,21959,11527,1.1515961122115252
2019-10-17,21959,21959,21737,21781,4320,-0.810601575663737
2019-10-18,21815,21872,21470,21470,3347,-1.4278499609751618
2019-10-21,21445,21616,21357,21588,5789,0.5496040987424313
2019-10-22,21728,21728,21494,21635,1596,0.2177135445617936
2019-10-23,21664,21679,21436,21588,1368,-0.2172405823896464
2019-10-24,21518,21747,21450,21747,957,0.7365202890494719
2019-10-25,22030,22102,21934,22006,16172,1.1909688692693245
2019-10-28,22316,22316,22098,22173,1200,0.7588839407434336
2019-10-29,22267,22378,22115,22148,19795,-0.11274974067559645
2019-10-30,22106,22106,21714,21805,7757,-1.5486725663716814
2019-10-31,21944,22360,21944,22143,11182,1.5501031873423528
2019-11-01,22089,22153,21954,22153,2954,0.04516099896129702
2019-11-04,22345,22580,22345,22507,5963,1.5979777005371731
2019-11-05,22507,22600,22480,22590,8190,0.3687741591504865
2019-11-06,22392,22537,22168,22201,40742,-1.722000885347499
2019-11-07,22187,22316,21939,22025,7654,-0.7927570830142786
2019-11-08,22158,22187,21694,21732,2619,-1.330306469920545
2019-11-11,21674,21674,21372,21504,4229,-1.0491441192711208
2019-11-12,21626,21848,21592,21843,2087,1.5764508928571428
2019-11-13,21747,21776,21699,21776,1647,-0.3067344229272536
2019-11-14,21914,22054,21747,21914,751,0.6337252020573109
2019-11-15,22015,22466,21996,22461,126396,2.496121201058684
2019-11-18,22600,22600,22392,22547,28968,0.3828858911001291
2019-11-19,22547,22547,22402,22470,799,-0.34150884818379384
2019-11-20,22277,22527,21934,21934,36649,-2.385402759234535
