날짜,시가,고가,저가,종가,거래량,등락률
2018-01-12,12908,12968,12883,12956,18249,0.55883266066439
2018-01-15,12952,13096,12952,13041,96585,0.656066687249151
2018-01-16,13029,13029,12872,12951,70711,-0.6901311249137336
2018-01-17,12948,12966,12777,12857,8067,-0.7258126785576403
2018-01-18,12884,12921,12612,12615,24934,-1.882243136034845
2018-01-19,12686,12808,12677,12759,10014,1.1414982164090368
2018-01-22,12817,12895,12767,12898,7339,1.0894270710870757
2018-01-23,12883,13045,12821,13032,9188,1.038920762908978
2018-01-24,13013,13148,13013,13061,30491,0.22252915899324738
2018-01-25,13074,13221,13074,13181,42714,0.9187657912870376
2018-01-26,13160,13260,13071,13119,24367,-0.470374023215234
2018-01-29,13142,13550,13142,13520,111071,3.0566354142846253
2018-01-30,13519,13690,13439,13443,123936,-0.5695266272189349
2018-01-31,13347,13374,13126,13371,26116,-0.5355947333184558
2018-02-01,13368,13485,13305,13313,35745,-0.43377458679231173
2018-02-02,13298,13298,12951,13018,28789,-2.215879215804101
2018-02-05,12748,12876,12704,12763,9664,-1.9588262405899524
2018-02-06,12385,12664,12251,12601,23555,-1.2692940531223067
2018-02-07,12791,12814,12252,12253,14627,-2.7616855805094835
2018-02-08,12227,12394,12116,12276,20896,0.18770913245735737
2018-02-09,12013,12222,11970,12205,10658,-0.5783642880417074
2018-02-12,12228,12357,12067,12263,8872,0.4752150757886113
2018-02-13,12362,12413,12246,12281,8527,0.1467830057897741
2018-02-14,12247,12386,12218,12340,3329,0.48041690416089894
2018-02-19,12587,12702,12529,12704,10630,2.9497568881685576
2018-02-20,12732,12732,12556,12610,3745,-0.7399244332493703
2018-02-21,12602,12656,12472,12641,2611,0.2458366375892149
2018-02-22,12547,12566,12443,12529,3696,-0.8860058539672495
2018-02-23,12635,12807,12584,12810,6487,2.242796711629021
2018-02-26,12940,13098,12935,13066,6224,1.9984387197501952
2018-02-27,13154,13203,13019,13022,5677,-0.3367518750956681
2018-02-28,12957,13004,12818,12853,4665,-1.297803716786976
2018-03-02,12710,12885,12614,12889,55345,0.2800902513031977
2018-03-05,12885,12885,12553,12556,22684,-2.5835984172550237
2018-03-06,12724,12724,12597,12669,6886,0.8999681427206117
2018-03-07,12641,12691,12519,12627,6330,-0.33151787828557894
2018-03-08,12596,12596,12391,12588,8683,-0.30886196246139225
2018-03-09,12653,12868,12653,12862,8586,2.1766761995551316
2018-03-12,13011,13033,12957,13010,7337,1.1506764111335717
2018-03-13,12969,12999,12881,12948,2740,-0.47655649500384323
2018-03-14,12930,13089,12930,12976,10340,0.2162496138399753
2018-03-15,12968,13018,12882,13018,3634,0.32367447595561033
2018-03-16,13007,13007,12850,12853,7690,-1.267475802734675
2018-03-19,12950,12950,12793,12814,3968,-0.30343110557846414
2018-03-20,12733,12809,12719,12805,6052,-0.07023567972530045
2018-03-21,12817,12817,12728,12800,2198,-0.03904724716907458
2018-03-22,12913,12994,12894,12948,4562,1.15625
2018-03-23,12696,12723,12561,12601,10748,-2.679950571516837
2018-03-26,12596,12767,12518,12771,7217,1.3490992778350923
2018-03-27,12858,12862,12736,12775,3757,0.03132096155351969
2018-03-28,12686,12690,12416,12515,6779,-2.0352250489236794
2018-03-29,12489,12605,12480,12605,2524,0.7191370355573312
2018-03-30,12664,12674,12615,12664,2957,0.46806822689408967
2018-04-02,12682,12890,12629,12637,178945,-0.21320277953253314
2018-04-03,12488,12619,12461,12622,2824,-0.118699058320804
2018-04-04,12646,12646,12384,12433,1836,-1.4973855173506576
2018-04-05,12568,12725,12568,12655,3384,1.7855706587307971
2018-04-06,12648,12648,12503,12524,7401,-1.0351639668115369
2018-04-09,12519,12519,12347,12447,7545,-0.6148195464707762
2018-04-10,12389,12389,12158,12289,8975,-1.269382180445087
2018-04-11,12330,12340,12250,12294,9166,0.04068679306697046
2018-04-12,12353,12544,12353,12548,2604,2.066048478932813
2018-04-13,12535,12535,12387,12390,4655,-1.25916480714058
2018-04-16,12393,12393,12196,12219,7683,-1.3801452784503632
2018-04-17,12233,12319,12228,12249,5733,0.24551927326295114
2018-04-18,12377,12413,12332,12398,3683,1.2164258306800555
2018-04-19,12412,12412,12303,12357,40959,-0.33069849975802545
2018-04-20,12352,12400,12301,12316,51933,-0.3317957433033908
2018-04-23,12324,12341,12278,12340,4696,0.1948684637869438
2018-04-24,12426,12426,12282,12309,14338,-0.25121555915721233
2018-04-25,12252,12252,11873,11931,4636,-3.0709237143553496
2018-04-26,11989,12122,11926,12037,2978,0.8884418741094628
2018-04-27,12108,12161,11960,11964,4505,-0.606463404502783
2018-04-30,11998,12201,11998,12204,5123,2.0060180541624875
2018-05-02,12261,12316,12085,12209,53915,0.04097017371353654
2018-05-03,12168,12339,12090,12199,29543,-0.08190679007289704
2018-05-04,12140,12158,11879,11914,194175,-2.33625707025166
2018-05-08,11902,11902,11769,11772,3427,-1.1918751049185832
2018-05-09,11698,11950,11685,11941,3552,1.435609921848454
2018-05-10,11916,11999,11916,12002,2346,0.5108449878569634
2018-05-11,12024,12102,12024,12101,4138,0.8248625229128479
2018-05-14,12114,12227,12114,12209,3262,0.8924882241137096
2018-05-15,12177,12186,12052,12101,17024,-0.884593332787288
2018-05-16,11959,12046,11895,11959,3877,-1.17345673911247
2018-05-17,11947,12095,11947,12007,4001,0.4013713521197424
2018-05-18,11989,12141,11989,12143,571,1.1326726076455402
2018-05-21,12131,12182,12053,12143,3404,0.0
2018-05-23,12085,12141,12003,12075,6412,-0.5599934118422136
2018-05-24,12074,12104,11898,11932,8879,-1.1842650103519667
2018-05-25,11928,11968,11878,11894,18069,-0.3184713375796179
2018-05-28,12025,12086,11960,12088,2753,1.6310744913401714
2018-05-29,12024,12024,11960,11964,1066,-1.0258107213765717
2018-05-30,11902,11902,11607,11660,15477,-2.5409562019391507
2018-05-31,11786,11921,11759,11854,2887,1.6638078902229847
2018-06-01,11841,11851,11753,11776,27737,-0.6580057364602666
2018-06-04,11826,12061,11826,12047,2034,2.3012907608695654
2018-06-05,12058,12096,12039,12098,1479,0.42334191084917405
2018-06-07,12140,12213,12117,12166,3017,0.562076376260539
2018-06-08,12162,12273,12162,12235,1172,0.5671543646227191
2018-06-11,12238,12360,12118,12332,6755,0.7928075194115243
2018-06-12,12385,12425,12312,12401,13303,0.5595199481024975
2018-06-14,12354,12354,12135,12166,721,-1.895008467059108
2018-06-15,12237,12237,12125,12199,712,0.27124773960216997
2018-06-18,12196,12237,11993,12065,4418,-1.098450692679728
2018-06-19,11970,11984,11635,11679,2613,-3.1993369249896397
2018-06-20,11677,11744,11677,11744,6287,0.5565544995290692
2018-06-21,11685,11768,11635,11665,2845,-0.672683923705722
2018-06-22,11557,11605,11443,11607,1194,-0.4972138876982426
2018-06-25,11676,11777,11603,11780,909,1.490479882829327
2018-06-26,11624,11827,11624,11831,569,0.432937181663837
2018-06-27,11688,11688,11507,11509,6655,-2.721663426591159
2018-06-28,11492,11537,11437,11532,1156,0.19984360066035278
2018-06-29,11550,11550,11276,11532,447,0.0
2018-07-02,11515,11515,10981,10985,24748,-4.74332292750607
2018-07-03,11032,11042,10779,10920,7810,-0.591715976331361
2018-07-04,10872,10973,10872,10920,2518,0.0
2018-07-05,10993,10998,10911,10956,402,0.32967032967032966
2018-07-06,10976,11129,10941,11131,821,1.597298284045272
2018-07-09,11092,11206,11010,11169,10488,0.3413889138442189
2018-07-10,11142,11247,11142,11210,920,0.36708747425911004
2018-07-11,11127,11146,11059,11127,846,-0.7404103479036575
2018-07-12,11134,11197,11115,11155,150814,0.2516401545789521
2018-07-13,11258,11343,11244,11343,1028,1.685342895562528
2018-07-16,11309,11418,11294,11316,851,-0.23803226659613858
2018-07-17,11293,11293,11082,11122,651,-1.7143867090844822
2018-07-18,11214,11253,11125,11127,3400,0.04495594317568783
2018-07-19,11221,11304,11221,11256,5702,1.1593421407387436
2018-07-20,11220,11230,11129,11173,838,-0.7373845060412224
2018-07-23,11229,11238,11125,11127,1746,-0.4117067931620872
2018-07-24,11146,11149,11045,11122,8792,-0.04493574188909859
2018-07-25,11361,11399,11276,11380,7971,2.319726667865492
2018-07-26,11433,11663,11433,11665,4409,2.5043936731107204
2018-07-27,11723,11759,11575,11679,730,0.12001714530647237
2018-07-30,11681,11805,11649,11772,2651,0.7963010531723606
2018-07-31,11767,11805,11676,11762,9598,-0.08494733265375466
2018-08-01,11757,11780,11559,11633,43834,-1.0967522530181941
2018-08-02,11638,11648,11428,11458,3417,-1.5043410985988137
2018-08-03,11465,11678,11465,11679,2671,1.9287833827893175
2018-08-06,11676,11676,11520,11568,1977,-0.9504238376573336
2018-08-07,11528,11659,11492,11660,649,0.7952973720608575
2018-08-08,11649,11658,11546,11573,2209,-0.7461406518010292
2018-08-09,11570,11663,11538,11665,1765,0.7949537717100146
2018-08-10,11662,11695,11570,11611,656,-0.46292327475353623
2018-08-13,11602,11602,11459,11499,13246,-0.9646025320816468
2018-08-14,11502,11663,11497,11665,1691,1.4436037916340552
2018-08-16,11523,11619,11444,11624,5901,-0.35147878268324045
2018-08-17,11669,11669,11601,11645,139,0.18066070199587062
2018-08-20,11697,11771,11644,11683,17202,0.32632030914555604
2018-08-21,11642,11642,11540,11624,825,-0.5050072755285457
2018-08-22,11624,11624,11313,11362,5985,-2.2539573296627666
2018-08-23,11414,11414,11212,11325,3133,-0.32564689315261397
2018-08-24,11332,11484,11322,11485,3113,1.4128035320088301
2018-08-27,11515,11575,11427,11578,7035,0.8097518502394427
2018-08-28,11596,11628,11527,11549,5676,-0.2504750388668164
2018-08-29,11573,11637,11544,11628,792,0.6840419083903369
2018-08-30,11623,11623,11442,11444,4617,-1.5823873409012728
2018-08-31,11423,11507,11354,11509,2718,0.5679832226494234
2018-09-03,11487,11532,11444,11513,6324,0.03475540881049614
2018-09-04,11509,11509,11400,11494,470,-0.16503083470859028
2018-09-05,11488,11488,11314,11343,606,-1.3137289020358447
2018-09-06,11351,11351,11255,11265,8399,-0.6876487701666225
2018-09-07,11304,11304,11198,11256,1094,-0.07989347536617843
2018-09-10,11235,11387,11235,11330,688,0.6574271499644634
2018-09-11,11361,11376,11244,11334,6633,0.0353045013239188
2018-09-12,11346,11367,11274,11325,4095,-0.07940709370037057
2018-09-13,11404,11418,11332,11352,2829,0.23841059602649006
2018-09-14,11349,11468,11349,11444,263,0.810429880197322
2018-09-17,11451,11451,11324,11330,975,-0.9961551904928346
2018-09-18,11303,11446,11280,11449,1747,1.0503089143865842
2018-09-19,11450,11450,11333,11334,408,-1.0044545375141933
2018-09-20,11333,11333,11190,11260,1447,-0.652902770425269
2018-09-21,11358,11358,11249,11339,3012,0.7015985790408525
2018-09-27,11276,11545,11262,11509,1869,1.4992503748125936
2018-09-28,11539,11650,11498,11593,5529,0.7298635850204188
2018-10-01,11614,11722,11614,11637,11593,0.3795393772103856
2018-10-02,11596,11693,11523,11553,1872,-0.7218355246197474
2018-10-04,11549,11549,11159,11205,5784,-3.0122046221760583
2018-10-05,11192,11236,11085,11218,2743,0.11601963409192326
2018-10-08,11189,11189,11064,11067,794,-1.346050989481191
2018-10-10,11062,11062,10883,10961,5104,-0.9578024758290412
2018-10-11,10661,10757,10444,10530,10097,-3.9321229814797922
2018-10-12,10489,10743,10489,10700,14627,1.6144349477682813
2018-10-15,10696,10802,10586,10741,492,0.38317757009345793
2018-10-16,10819,10819,10673,10704,216,-0.344474443720324
2018-10-17,10757,10977,10757,10916,14797,1.9805680119581466
2018-10-18,10911,10911,10755,10814,130,-0.934408208134848
2018-10-19,10705,10750,10448,10750,2237,-0.5918254115036065
2018-10-22,10575,10879,10575,10881,1174,1.2186046511627908
2018-10-23,10784,10784,10479,10543,1570,-3.106332138590203
2018-10-24,10686,10715,10562,10593,2386,0.4742483164184767
2018-10-25,10439,10752,10434,10754,5571,1.5198716133295571
2018-10-26,10751,10751,10250,10318,2300,-4.054305374744281
2018-10-29,10440,10610,10178,10189,11076,-1.2502422950184144
2018-10-30,10185,10387,10138,10285,3300,0.9421925606045736
2018-10-31,10295,10596,10209,10598,8649,3.0432668935342733
2018-11-01,10595,10609,10362,10364,3648,-2.2079637667484433
2018-11-02,10462,10808,10462,10810,1896,4.303357776920108
2018-11-05,10691,10720,10571,10721,840,-0.8233117483811286
2018-11-06,10751,10751,10591,10654,180,-0.6249417031993284
2018-11-07,10651,10675,10476,10530,855,-1.1638821100056316
2018-11-08,10627,10706,10560,10580,2533,0.4748338081671415
2018-11-09,10576,10581,10401,10460,1167,-1.1342155009451798
2018-11-12,10415,10521,10338,10460,803,0.0
2018-11-13,10338,10453,10136,10456,122,-0.03824091778202677
2018-11-14,10443,10443,10278,10364,684,-0.8798775822494262
2018-11-15,10338,10472,10296,10474,714,1.061366267850251
2018-11-16,10483,10498,10430,10474,813,0.0
2018-11-19,10563,10666,10518,10580,498,1.0120297880465916
2018-11-20,10567,10582,10431,10520,536,-0.5671077504725899
2018-11-21,10400,10544,10400,10547,745,0.2566539923954373
2018-11-22,10576,10576,10479,10510,738,-0.3508106570588793
2018-11-23,10581,10595,10329,10359,355,-1.4367269267364415
2018-11-26,10348,10379,10235,10382,1507,0.2220291533931847
2018-11-27,10434,10472,10305,10474,2171,0.8861491042188403
2018-11-28,10498,10498,10346,10427,1168,-0.44873018903952644
2018-11-29,10549,10549,10439,10465,2943,0.36443847703078547
2018-11-30,10505,10562,10495,10535,4135,0.6688963210702341
2018-12-03,10716,10919,10716,10920,2545,3.6544850498338874
2018-12-04,10917,10917,10682,10750,1814,-1.5567765567765568
2018-12-05,10585,10700,10525,10639,410,-1.0325581395348837
2018-12-06,10618,10636,10430,10474,3562,-1.5508976407557102
2018-12-07,10522,10522,10348,10415,2595,-0.5632995990070652
2018-12-10,10324,10324,10102,10175,3939,-2.304368698991839
2018-12-11,10169,10212,10132,10204,250,0.28501228501228504
2018-12-12,10264,10332,10249,10303,4291,0.9702077616620933
2018-12-13,10370,10434,10344,10382,818,0.7667669610792973
2018-12-14,10456,10553,10290,10359,767,-0.22153727605471008
2018-12-17,10410,10483,10373,10377,4731,0.1737619461337967
2018-12-18,10277,10277,10117,10147,8568,-2.216440204297967
2018-12-19,10147,10332,10112,10308,5544,1.586675864787622
2018-12-20,10304,10304,10142,10245,2283,-0.6111757857974389
2018-12-21,10230,10387,10230,10382,1715,1.3372376769155685
2018-12-24,10379,10406,10334,10392,1426,0.09632055480639568
2018-12-26,10221,10323,10212,10318,5706,-0.712086220169361
2018-12-27,10585,10585,10377,10437,1340,1.1533242876526457
2018-12-28,10435,10444,10402,10447,211,0.09581297307655456
2019-01-02,10479,10479,10061,10101,6324,-3.311955585335503
2019-01-03,10131,10131,9836,9844,2333,-2.5443025443025444
2019-01-04,9808,9841,9735,9844,280,0.0
2019-01-07,9979,10310,9979,10194,3725,3.555465258025193
2019-01-08,10266,10270,10192,10194,867,0.0
2019-01-09,10212,10401,10212,10364,867,1.6676476358642338
2019-01-10,10434,10434,10305,10369,1167,0.048243921265920496
2019-01-11,10365,10461,10348,10447,302,0.7522422605844343
2019-01-14,10439,10484,10344,10364,2832,-0.7944864554417536
2019-01-15,10378,10498,10378,10469,624,1.0131223465843302
2019-01-16,10467,10533,10467,10535,803,0.6304327060846309
2019-01-17,10573,10683,10573,10580,1807,0.42714760322733747
2019-01-18,10685,10704,10617,10685,1470,0.9924385633270321
2019-01-21,10756,10838,10743,10791,3612,0.9920449227889564
2019-01-22,10787,10815,10705,10741,990,-0.4633490872022982
2019-01-23,10701,10759,10631,10759,1963,0.16758216180988733
2019-01-24,10673,10727,10635,10704,1347,-0.5111999256436471
2019-01-25,10643,10925,10643,10891,3088,1.7470104633781762
2019-01-28,10898,10956,10884,10901,1581,0.0918189330639978
2019-01-29,10896,11028,10850,11005,2292,0.9540409136776442
2019-01-30,11046,11143,10949,11104,3002,0.8995910949568378
2019-01-31,11239,11253,11022,11094,2194,-0.09005763688760807
2019-02-01,11060,11147,11055,11072,1655,-0.19830539030106364
2019-02-07,11041,11138,11027,11094,3782,0.1986994219653179
2019-02-08,11046,11092,10885,10939,806,-1.3971516134847666
2019-02-11,10962,10980,10854,10943,226,0.03656641374897157
2019-02-12,10919,10941,10840,10930,2029,-0.11879740473361966
2019-02-13,10941,11107,10941,11077,3084,1.344922232387923
2019-02-14,11036,11129,10984,11131,664,0.48749661460684307
2019-02-15,11119,11124,11036,11081,957,-0.44919593926870904
2019-02-18,11136,11421,11136,11375,114451,2.6531901452937463
2019-02-19,11378,11426,11275,11365,19870,-0.0879120879120879
2019-02-20,11380,11549,11375,11536,17107,1.50461944566652
2019-02-21,11487,11492,11401,11422,15618,-0.9882108183079058
2019-02-22,11394,11394,11232,11292,9872,-1.1381544388023115
2019-02-25,11360,11449,11317,11357,1465,0.575628763726532
2019-02-26,11340,11340,11257,11282,6124,-0.6603856652284934
2019-02-27,11312,11463,11312,11458,8183,1.5600070909413224
2019-02-28,11472,11485,11348,11365,15365,-0.8116599755629254
2019-03-04,11362,11470,11265,11265,24827,-0.8798944126704795
2019-03-05,11253,11253,11134,11155,1112,-0.9764758100310698
2019-03-06,11134,11239,11134,11182,2972,0.24204392649036308
2019-03-07,11184,11184,10953,10985,8000,-1.7617599713825791
2019-03-08,10936,11004,10866,10911,494,-0.6736458807464725
2019-03-11,10912,10912,10704,10787,2166,-1.1364677848043259
2019-03-12,10867,10949,10867,10930,4097,1.3256697877074257
2019-03-13,10876,10876,10779,10865,2988,-0.5946935041171089
2019-03-14,10937,11015,10937,11017,1587,1.3989875747814082
2019-03-15,10957,11149,10957,11117,8279,0.9076881183625306
2019-03-18,11179,11215,11060,11081,1273,-0.3238283709633894
2019-03-19,11106,11138,11064,11104,1272,0.20756249435971483
2019-03-20,11092,11092,10885,10990,13301,-1.026657060518732
2019-03-21,11060,11165,11031,11099,12104,0.991810737033667
2019-03-22,11082,11082,10958,10990,19510,-0.9820704567979097
2019-03-25,10806,10843,10728,10773,1504,-1.9745222929936306
2019-03-26,10798,10798,10683,10717,2758,-0.5198180636777128
2019-03-27,10713,10713,10644,10704,1850,-0.12130260334048708
2019-03-28,10648,10648,10525,10621,8878,-0.7754110612855007
2019-03-29,10590,10636,10461,10639,1770,0.16947556727238489
2019-04-01,10701,10848,10701,10810,9756,1.6072939186013724
2019-04-02,10856,10879,10787,10814,29756,0.03700277520814061
2019-04-03,10759,10957,10759,10961,7862,1.359348992047346
2019-04-04,10974,11054,10967,10970,16651,0.08210929659702582
2019-04-05,10994,11072,10944,11030,2657,0.5469462169553327
2019-04-08,11026,11111,11019,11026,7701,-0.03626473254759746
2019-04-09,11124,11124,11031,11094,17301,0.6167241066569925
2019-04-10,11067,11067,10957,11067,22717,-0.24337479718766902
2019-04-11,11077,11106,11027,11052,2476,-0.13553808620222282
2019-04-12,11003,11076,10939,11044,1722,-0.07238508867173363
2019-04-15,11133,11147,11083,11094,1791,0.45273451647953644
2019-04-16,11034,11090,10983,11034,6588,-0.5408328826392644
2019-04-17,11032,11032,10969,11009,3407,-0.22657241254304875
2019-04-18,10958,10977,10840,10861,20510,-1.3443546189481335
2019-04-19,10875,10879,10829,10869,646,0.07365804253751956
2019-04-22,10866,10913,10798,10861,1440,-0.07360382739902475
2019-04-23,10876,10949,10812,10861,2211,0.0
2019-04-24,10865,10898,10704,10763,7209,-0.9023110210846147
2019-04-25,10683,10728,10660,10690,1607,-0.6782495586732323
2019-04-26,10637,10637,10490,10520,4198,-1.5902712815715623
2019-04-29,10527,10645,10489,10647,1478,1.2072243346007605
2019-04-30,10681,10686,10470,10558,1204,-0.8359162205316052
2019-05-02,10508,10673,10504,10590,12423,0.3030877060049252
2019-05-03,10592,10611,10541,10567,413,-0.21718602455146363
2019-05-07,10423,10447,10376,10413,2857,-1.457367275480269
2019-05-08,10306,10428,10301,10399,3774,-0.13444732545856142
2019-05-09,10403,10403,10079,10082,2005,-3.0483700355803443
2019-05-10,10099,10203,10013,10129,26467,0.46617734576472925
2019-05-13,10042,10042,9856,9858,6187,-2.6754862276631455
2019-05-14,9811,9896,9770,9880,24690,0.22316899979711907
2019-05-15,9878,10132,9878,10115,11621,2.3785425101214575
2019-05-16,10133,10142,9982,10003,5294,-1.107266435986159
2019-05-17,10064,10126,9972,9974,5946,-0.28991302609217234
2019-05-20,9990,10046,9831,9843,2682,-1.3134148786845798
2019-05-21,9802,9981,9802,9918,21970,0.7619628162145687
2019-05-22,9972,9972,9892,9951,102,0.33272837265577737
2019-05-23,9939,9939,9830,9884,514,-0.6732991659129736
2019-05-24,9778,9778,9699,9768,873,-1.1736139214892756
2019-05-27,9752,9771,9699,9773,245,0.05118755118755119
2019-05-28,9752,9840,9718,9758,2856,-0.15348408881612607
2019-05-29,9769,9769,9642,9664,3448,-0.9633121541299446
2019-05-30,9728,9754,9689,9739,6655,0.7760761589403973
2019-05-31,9728,9878,9686,9858,1766,1.2218913646164904
2019-06-03,9743,9871,9723,9873,302,0.15216068167985392
2019-06-04,9907,9924,9874,9918,671,0.4557885141294439
2019-06-05,10000,10010,9865,9880,2981,-0.38314176245210724
2019-06-07,9887,9887,9779,9805,4721,-0.7591093117408907
2019-06-10,9877,9908,9820,9908,665,1.0504844467108618
2019-06-11,9963,9999,9892,9984,397,0.7670569236980218
2019-06-12,9995,9995,9911,9918,414,-0.6610576923076923
2019-06-13,9968,10053,9897,10055,138471,1.3813268804194394
2019-06-14,10077,10077,9883,9938,2053,-1.163600198906017
2019-06-17,9943,9962,9887,9889,2048,-0.4930569531092775
2019-06-18,9902,9902,9851,9863,2571,-0.26291839417534635
2019-06-19,9999,10018,9954,9955,7046,0.9327790733042685
2019-06-20,9994,10071,9981,10074,722,1.1953792064289304
2019-06-21,10056,10056,9981,9998,33003,-0.7544173118919992
2019-06-24,10032,10037,9958,9993,62924,-0.05001000200040008
2019-06-25,10037,10089,10010,10012,4506,0.19013309316521565
2019-06-26,10003,10003,9919,9969,3146,-0.4294846184578506
2019-06-27,9981,10065,9943,10026,8501,0.5717724947336744
2019-06-28,10024,10060,10000,10055,2181,0.2892479553161779
2019-07-01,10170,10192,10113,10172,4864,1.163600198906017
2019-07-02,10169,10214,10136,10214,2180,0.4128981517892253
2019-07-03,10245,10390,10215,10261,28819,0.4601527315449383
2019-07-04,10334,10469,10319,10468,33513,2.0173472371113927
2019-07-05,10480,10480,10330,10408,1805,-0.573175391669851
2019-07-08,10400,10400,10175,10191,1039,-2.084934665641814
2019-07-09,10188,10203,9991,10008,682,-1.7957020900794818
2019-07-10,10023,10066,9968,9984,948,-0.2398081534772182
2019-07-11,10154,10178,10099,10129,13201,1.452323717948718
2019-07-12,10171,10250,10128,10186,18105,0.562740645670846
2019-07-15,10214,10338,10187,10331,18237,1.4235224818378167
2019-07-16,10331,10390,10278,10346,30945,0.14519407608169585
2019-07-17,10358,10366,10291,10336,16277,-0.09665571235260004
2019-07-18,10335,10380,10220,10266,10767,-0.6772445820433437
2019-07-19,10296,10371,10225,10336,2423,0.6818624586012079
2019-07-22,10348,10393,10299,10374,15606,0.3676470588235294
2019-07-23,10358,10471,10358,10473,905,0.9543088490456911
2019-07-24,10428,10451,10310,10360,1937,-1.078964957509787
2019-07-25,10273,10273,10057,10087,1335,-2.635135135135135
2019-07-26,10023,10052,9874,9979,6522,-1.070685040150689
2019-07-29,9976,9976,9700,9801,12240,-1.7837458663192707
2019-07-30,9771,9869,9733,9868,6478,0.6836037139067442
2019-07-31,9839,9905,9750,9894,12746,0.263477908390758
2019-08-01,9864,9931,9784,9848,617,-0.4649282393369719
2019-08-02,9661,9759,9652,9739,3395,-1.1068237205523963
2019-08-05,9704,9738,9442,9444,4272,-3.029058424889619
2019-08-06,9153,9496,9041,9316,3618,-1.3553578991952562
2019-08-07,9303,9436,9281,9378,1051,0.6655216831258051
2019-08-08,9453,9458,9302,9419,14169,0.437193431435274
2019-08-09,9477,9477,9376,9378,2289,-0.4352903705276569
2019-08-12,9346,9380,9304,9331,16701,-0.5011729579867775
2019-08-13,9277,9277,9138,9138,2227,-2.068374236416247
2019-08-14,9248,9384,9243,9383,304,2.6811118406653534
2019-08-16,9291,9312,9182,9302,2326,-0.8632633486091869
2019-08-19,9303,9408,9266,9411,40317,1.171791012685444
2019-08-20,9410,9529,9387,9490,9660,0.8394432047603867
2019-08-21,9527,9605,9527,9599,1876,1.148577449947313
2019-08-22,9610,9658,9508,9513,829,-0.895926659026982
2019-08-23,9481,9576,9407,9556,5379,0.45201303479449173
2019-08-26,9380,9398,9324,9340,2148,-2.260359983256593
2019-08-27,9361,9459,9286,9302,1555,-0.4068522483940043
2019-08-28,9333,9362,9295,9363,340,0.6557729520533219
2019-08-29,9398,9436,9304,9344,211,-0.2029264124746342
2019-08-30,9437,9618,9437,9618,1836,2.9323630136986303
2019-09-02,9513,9544,9447,9538,529,-0.8317737575379496
2019-09-03,9518,9558,9465,9518,7830,-0.20968756552736423
2019-09-04,9473,9510,9430,9508,633,-0.10506408909434756
2019-09-05,9552,9703,9547,9659,6190,1.5881363062684055
2019-09-06,9671,9684,9596,9645,776,-0.14494254063567658
2019-09-09,9662,9742,9642,9664,13953,0.19699326075686882
2019-09-10,9647,9746,9647,9720,8038,0.5794701986754967
2019-09-11,9750,9853,9731,9814,3058,0.9670781893004115
2019-09-16,9972,10000,9839,9918,2763,1.0597106174852253
2019-09-17,9958,9972,9878,9947,21903,0.29239766081871343
2019-09-18,9949,9949,9835,9880,6049,-0.6735699205790691
2019-09-19,9859,9878,9817,9858,31502,-0.22267206477732793
2019-09-20,9845,9922,9845,9923,26981,0.6593629539460337
2019-09-23,9911,9911,9798,9863,21487,-0.6046558500453492
2019-09-24,9854,9897,9830,9899,3519,0.3650005069451485
2019-09-25,9789,9803,9607,9609,14593,-2.929588847358319
2019-09-26,9660,9683,9515,9569,17246,-0.416276407534603
2019-09-27,9590,9590,9473,9494,2303,-0.7837809593478943
2019-09-30,9464,9562,9451,9547,1259,0.5582473140931115
2019-10-01,9513,9663,9493,9599,6349,0.5446737194930344
2019-10-02,9543,9543,9416,9419,7775,-1.8751953328471718
2019-10-04,9422,9512,9422,9434,682,0.1592525745832891
2019-10-07,9430,9445,9351,9401,43776,-0.34979860080559677
2019-10-08,9412,9587,9380,9589,17810,1.9997872566748218
2019-10-10,9495,9552,9420,9494,978,-0.9907185316508499
2019-10-11,9587,9685,9587,9613,3977,1.2534232146618918
2019-10-14,9728,9802,9723,9778,1889,1.7164256735670447
2019-10-15,9743,9765,9668,9674,1998,-1.063612190632031
2019-10-16,9695,9733,9630,9633,2501,-0.4238164151333471
2019-10-17,9683,9698,9632,9659,818,0.2699055330634278
2019-10-18,9675,9688,9534,9565,1552,-0.9731856299823998
2019-10-21,9619,9619,9513,9533,1283,-0.334553058024046
2019-10-22,9529,9652,9505,9654,887,1.269275149480751
2019-10-23,9633,9633,9503,9533,1500,-1.2533664802154547
2019-10-24,9569,9605,9531,9594,1698,0.6398825133745935
2019-10-25,9642,9647,9606,9628,1561,0.35438815926620804
2019-10-28,9680,9713,9587,9628,6745,0.0
2019-10-29,9637,9679,9563,9579,1183,-0.5089322808475281
2019-10-30,9581,9581,9450,9490,711,-0.9291157740891534
2019-10-31,9530,9563,9474,9513,799,0.24236037934668073
2019-11-01,9505,9565,9467,9565,1804,0.546620414170083
2019-11-04,9624,9624,9584,9599,969,0.35546262415054886
2019-11-05,9624,9642,9591,9642,3731,0.447963329513491
2019-11-06,9676,9676,9568,9584,1077,-0.6015349512549264
2019-11-07,9567,9575,9534,9574,5349,-0.10434056761268781
2019-11-08,9632,9690,9628,9692,4192,1.2325047002297889
2019-11-11,9705,9705,9597,9628,9097,-0.6603384234420141
2019-11-12,9642,9652,9583,9623,1085,-0.0519318653926049
2019-11-13,9602,9602,9483,9538,739,-0.8833004260625584
