날짜,시가,고가,저가,종가,거래량,등락률
2019-10-07,10681,10706,10662,10691,8171,0.1405020606968902
2019-10-08,10701,10701,10648,10696,2099,0.04676830979328407
2019-10-10,10676,10711,10653,10686,6784,-0.09349289454001496
2019-10-11,10643,10653,10629,10653,4474,-0.308815272318922
2019-10-14,10619,10653,10609,10624,5720,-0.27222378672674363
2019-10-15,10638,10653,10614,10648,5183,0.2259036144578313
2019-10-16,10648,10672,10624,10672,2246,0.2253944402704733
2019-10-17,10696,10696,10624,10657,2887,-0.14055472263868066
2019-10-18,10643,10643,10555,10580,3474,-0.7225297926245661
2019-10-21,10585,10590,10540,10540,36456,-0.3780718336483932
2019-10-22,10545,10575,10520,10570,6288,0.2846299810246679
2019-10-23,10590,10600,10550,10575,5121,0.04730368968779565
2019-10-24,10585,10600,10535,10595,1607,0.18912529550827423
2019-10-25,10604,10609,10570,10595,3632,0.0
2019-10-28,10595,10595,10550,10575,5484,-0.18876828692779613
2019-10-29,10570,10570,10505,10510,3466,-0.6146572104018913
2019-10-30,10510,10520,10470,10505,6729,-0.04757373929590866
2019-10-31,10525,10535,10500,10515,7901,0.09519276534983341
2019-11-01,10580,10600,10560,10600,2314,0.8083689966714217
2019-11-04,10585,10614,10570,10609,5430,0.08490566037735849
2019-11-05,10595,10619,10560,10609,32216,0.0
2019-11-06,10585,10609,10550,10565,9402,-0.41474220001885187
2019-11-07,10565,10604,10565,10600,2966,0.3312825366777094
2019-11-08,10560,10560,10495,10525,7029,-0.7075471698113208
2019-11-11,10530,10560,10490,10560,12314,0.332541567695962
2019-11-12,10570,10570,10510,10540,2294,-0.1893939393939394
2019-11-13,10560,10560,10525,10545,1505,0.04743833017077799
2019-11-14,10560,10585,10560,10575,3075,0.2844950213371266
2019-11-15,10638,10653,10604,10653,10608,0.7375886524822695
2019-11-18,10657,10672,10624,10662,15156,0.08448324415657561
2019-11-19,10653,10672,10624,10667,3468,0.046895516788595014
2019-11-20,10667,10672,10643,10653,2350,-0.13124589856566982
2019-11-21,10676,10676,10624,10643,2720,-0.09387027128508402
2019-11-22,10643,10643,10600,10629,2005,-0.13154185849854363
2019-11-25,10648,10672,10633,10667,3562,0.3575124658951924
2019-11-26,10667,10701,10662,10686,3655,0.17811943376769476
2019-11-27,10686,10691,10657,10681,3738,-0.046790192775594236
2019-11-28,10681,10711,10676,10681,2147,0.0
2019-11-29,10681,10681,10619,10629,3374,-0.48684580095496677
2019-12-02,10629,10629,10600,10629,9493,0.0
2019-12-03,10609,10609,10560,10575,5596,-0.5080440304826418
2019-12-04,10643,10667,10624,10667,8317,0.8699763593380615
2019-12-05,10667,10667,10619,10633,6529,-0.31874003937376955
2019-12-06,10609,10657,10600,10657,5314,0.22571240477757926
2019-12-09,10657,10662,10619,10653,2735,-0.03753401520127616
2019-12-10,10653,10701,10629,10701,6741,0.45057730216840325
2019-12-11,10691,10731,10672,10731,4412,0.28034763106251753
2019-12-12,10726,10756,10726,10756,22186,0.2329699002888827
2019-12-13,10736,10736,10676,10716,9612,-0.3718854592785422
2019-12-16,10716,10770,10716,10746,8450,0.2799552071668533
2019-12-17,10736,10751,10696,10751,7208,0.04652894100130281
2019-12-18,10746,10775,10726,10775,3707,0.2232350479025207
2019-12-19,10770,10775,10701,10746,10123,-0.2691415313225058
2019-12-20,10746,10746,10686,10726,3743,-0.18611576400521124
2019-12-23,10726,10746,10686,10746,9249,0.18646280067126608
2019-12-24,10746,10746,10676,10716,7665,-0.27917364600781686
2019-12-26,10716,10726,10667,10726,9610,0.0933184023889511
2019-12-27,10726,10789,10696,10775,6792,0.45683386164460194
2019-12-30,10775,10813,10766,10794,8776,0.17633410672853828
2020-01-02,10696,10731,10676,10716,9862,-0.7226236798221234
2020-01-03,10761,10789,10731,10784,3946,0.6345651362448675
2020-01-06,10775,10828,10770,10823,11381,0.361646884272997
2020-01-07,10813,10813,10756,10813,3937,-0.09239582370876837
2020-01-08,10803,10873,10798,10823,8719,0.09248127254231019
2020-01-09,10808,10808,10756,10761,24890,-0.5728541069943639
2020-01-10,10756,10843,10756,10843,9133,0.7620109655236502
2020-01-13,10853,10873,10813,10873,4753,0.2766761966245504
2020-01-14,10873,10883,10833,10883,8759,0.0919709371838499
2020-01-15,10883,10898,10868,10883,8343,0.0
2020-01-16,10883,10957,10868,10957,4942,0.6799595699715153
2020-01-17,10947,10977,10928,10947,4351,-0.09126585744273068
2020-01-20,10942,11007,10942,10977,14619,0.27404768429706766
2020-01-21,10982,11007,10967,10982,5459,0.0455497859160062
2020-01-22,10982,11037,10972,11037,31023,0.5008195228555818
2020-01-23,11037,11037,10992,11012,8548,-0.22651082721754098
2020-01-28,11042,11042,10933,10982,19667,-0.2724300762804214
2020-01-29,10933,11002,10933,10992,3419,0.09105809506465125
2020-01-30,10992,11027,10967,10982,12441,-0.09097525473071325
2020-01-31,10952,11032,10952,10982,55840,0.0
2020-02-03,10987,11032,10937,11017,20301,0.3187033327262794
2020-02-04,11022,11057,10977,11047,12935,0.2723064355087592
2020-02-05,11042,11047,10997,11047,14091,0.0
2020-02-06,11067,11106,11017,11106,8849,0.5340816511270028
2020-02-07,11077,11126,11077,11111,12300,0.04502070952638214
2020-02-10,11111,11121,11096,11116,17379,0.045000450004500044
2020-02-11,11116,11166,11106,11126,35119,0.08996041741633681
2020-02-12,11121,11141,11082,11141,16576,0.13481934208161064
2020-02-13,11146,11166,11116,11156,23968,0.13463782425276008
2020-02-14,11166,11196,11126,11171,13270,0.13445679455001794
2020-02-17,11181,11191,11136,11191,5619,0.1790350013427625
2020-02-18,11201,11201,11126,11161,15521,-0.2680725583057814
2020-02-19,11186,11196,11166,11196,4465,0.31359197204551564
2020-02-20,11196,11231,11181,11226,9382,0.2679528403001072
2020-02-21,11201,11216,11161,11211,20711,-0.13361838588989847
2020-02-24,11151,11211,11131,11131,35320,-0.7135848720007135
2020-02-25,11131,11176,11091,11166,25367,0.3144371574880963
2020-02-26,11106,11156,11072,11141,36438,-0.22389396381873547
2020-02-27,11131,11146,11091,11126,31096,-0.13463782425276008
2020-02-28,11096,11096,10967,10967,31727,-1.4290850260650727
2020-03-02,11002,11072,10977,11012,21358,0.41032187471505427
2020-03-03,11012,11057,10987,11002,27503,-0.09081002542680712
2020-03-04,10987,11126,10987,11126,44098,1.127067805853481
2020-03-05,11126,11151,11091,11131,4693,0.04493978069387022
2020-03-06,11126,11156,11077,11156,19486,0.22459796963435452
2020-03-09,11181,11245,11141,11181,41044,0.22409465758336322
2020-03-10,11196,11196,11072,11111,14314,-0.6260620695823272
2020-03-11,10982,11012,10898,10898,14110,-1.917019170191702
2020-03-12,10888,10888,10736,10848,18308,-0.4587997797761057
2020-03-13,10600,10888,10520,10775,26098,-0.6729351032448377
2020-03-16,10878,10883,10672,10696,55022,-0.7331786542923433
2020-03-17,10500,10761,10500,10681,25052,-0.14023934181002243
2020-03-18,10555,10609,10356,10361,19648,-2.995974159722872
2020-03-19,10535,10595,10099,10197,31350,-1.5828587974133772
2020-03-20,10197,10326,10127,10326,11546,1.2650779641070904
2020-03-23,10321,10451,10192,10311,12571,-0.1452643811737362
2020-03-24,10475,10638,10361,10633,4716,3.122878479293958
2020-03-25,10648,10756,10609,10746,12906,1.0627292391611023
2020-03-26,10657,10823,10657,10731,7725,-0.13958682300390843
2020-03-27,10818,10818,10580,10716,6939,-0.13978194017332962
2020-03-30,10657,10828,10638,10828,5512,1.0451661067562523
2020-03-31,10828,10878,10798,10848,13488,0.1847063169560399
2020-04-01,10873,10873,10736,10736,3465,-1.0324483775811208
2020-04-02,10751,10868,10751,10868,4523,1.2295081967213115
2020-04-03,10803,10878,10803,10878,12978,0.09201324990798676
2020-04-06,10873,11017,10873,11017,10163,1.2778084206655635
2020-04-07,11022,11022,10923,11002,9261,-0.1361532177543796
2020-04-08,10952,11017,10898,10962,3907,-0.36357025995273584
2020-04-09,10893,11017,10843,11017,9010,0.5017332603539499
2020-04-10,11007,11047,10903,11027,5434,0.09076881183625306
2020-04-13,10888,11017,10888,10957,8653,-0.6348054774644055
2020-04-14,10957,11037,10957,11027,9195,0.6388610020991148
2020-04-16,11027,11136,11027,11136,4077,0.98848281490886
2020-04-17,11136,11231,11136,11221,22035,0.7632902298850575
2020-04-20,11171,11216,11151,11186,6626,-0.3119151590767312
2020-04-21,11176,11226,11116,11166,30172,-0.17879492222420884
2020-04-22,11171,11250,11121,11250,6365,0.7522837184309511
2020-04-23,11265,11298,11216,11283,10719,0.29333333333333333
2020-04-24,11260,11279,11201,11201,20963,-0.7267570681556323
2020-04-27,11255,11279,11201,11269,18529,0.6070886527988573
2020-04-28,11240,11240,11151,11216,7589,-0.47031679829621087
2020-04-29,11245,11288,11231,11279,15414,0.56169757489301
2020-05-04,11221,11260,11211,11226,8081,-0.4698998138132814
2020-05-06,11226,11226,11161,11211,10700,-0.13361838588989847
2020-05-07,11211,11231,11166,11226,5687,0.1337971635001338
2020-05-08,11226,11279,11226,11279,2931,0.4721182968109745
2020-05-11,11255,11260,11216,11231,8351,-0.42556964269882086
2020-05-12,11236,11240,11166,11211,13130,-0.17807853263289108
2020-05-13,11201,11245,11161,11245,19192,0.3032735706003033
2020-05-14,11245,11245,11206,11245,3030,0.0
2020-05-15,11308,11308,11236,11298,4366,0.4713205869275233
2020-05-18,11308,11333,11240,11323,13933,0.22127810231899453
2020-05-19,11333,11353,11308,11348,4814,0.22078954340722423
2020-05-20,11358,11416,11318,11402,9559,0.4758547761720127
2020-05-21,11441,11461,11407,11456,8610,0.4736011226100684
2020-05-22,11426,11451,11383,11392,7874,-0.5586592178770949
2020-05-25,11436,11486,11402,11486,44151,0.8251404494382022
2020-05-26,11506,11531,11466,11506,32153,0.17412502176562772
2020-05-27,11501,11516,11451,11501,6376,-0.04345558838866678
2020-05-28,11551,11595,11506,11566,50100,0.5651682462394575
2020-05-29,11556,11561,11506,11556,7955,-0.08646031471554556
2020-06-01,11511,11590,11511,11585,46984,0.25095188646590516
2020-06-02,11570,11605,11511,11605,21407,0.17263703064307295
2020-06-03,11615,11763,11610,11714,15192,0.9392503231365791
2020-06-04,11714,11821,11674,11744,8603,0.2561038074099368
2020-06-05,11689,11734,11645,11665,13442,-0.672683923705722
2020-06-08,11704,11709,11605,11645,21610,-0.17145306472353192
2020-06-09,11645,11679,11556,11595,14037,-0.42936882782310004
2020-06-10,11655,11665,11600,11645,12363,0.4312203536006899
2020-06-11,11650,11650,11570,11605,10889,-0.34349506225848003
2020-06-12,11590,11615,11516,11610,7870,0.043084877208099955
2020-06-15,11546,11610,11466,11476,22997,-1.1541774332472008
2020-06-16,11476,11595,11441,11595,8097,1.0369466713140467
2020-06-17,11635,11679,11595,11660,19749,0.5605864596808969
2020-06-18,11645,11665,11610,11615,21901,-0.38593481989708406
2020-06-19,11615,11679,11605,11660,3096,0.38743004735256137
2020-06-22,11669,11684,11625,11674,34906,0.12006861063464838
2020-06-23,11674,11689,11630,11655,13770,-0.16275483981497343
2020-06-24,11605,11665,11600,11600,7786,-0.4719004719004719
2020-06-25,11551,11640,11551,11585,11040,-0.12931034482758622
2020-06-26,11600,11615,11561,11615,12890,0.2589555459646094
2020-06-29,11620,11620,11511,11531,42331,-0.7232027550581145
2020-06-30,11570,11610,11546,11600,6936,0.5983869568987945
2020-07-01,11615,11640,11580,11600,11558,0.0
2020-07-02,11585,11620,11566,11620,3678,0.1724137931034483
2020-07-03,11625,11674,11615,11665,6120,0.387263339070568
2020-07-06,11669,11719,11655,11704,19544,0.33433347621088727
2020-07-07,11734,11734,11660,11669,9963,-0.29904306220095694
2020-07-08,11669,11689,11630,11655,5959,-0.11997600479904018
2020-07-09,11615,11699,11615,11655,21469,0.0
2020-07-10,11660,11704,11635,11704,5616,0.42042042042042044
2020-07-13,11739,11763,11684,11763,9818,0.5041011619958988
2020-07-14,11744,11778,11734,11754,14606,-0.07651109410864575
2020-07-15,11816,11826,11749,11797,38934,0.3658329079462311
2020-07-16,11754,11797,11744,11787,18036,-0.08476731372382809
2020-07-17,11734,11831,11734,11821,17939,0.28845338084330197
2020-07-20,11816,11816,11768,11797,10134,-0.20302850858641402
2020-07-21,11821,11851,11787,11831,8448,0.28820886666101553
2020-07-22,11811,11821,11754,11773,10871,-0.49023751162201
2020-07-23,11773,11801,11754,11792,8234,0.16138622271298736
2020-07-24,11792,11811,11734,11773,10224,-0.16112618724559025
2020-07-27,11773,11836,11749,11806,14920,0.2803023868172938
2020-07-28,11806,11886,11792,11871,38916,0.5505675080467559
2020-07-29,11871,11929,11866,11919,9192,0.4043467273186757
2020-07-30,11919,11944,11890,11939,17405,0.1677993120228207
2020-07-31,11939,11939,11876,11905,19999,-0.28478096993047997
2020-08-03,11919,11929,11861,11919,52602,0.11759764804703905
2020-08-04,11909,11974,11909,11969,20820,0.41949828005705175
2020-08-05,11974,12014,11934,12009,7482,0.3341966747430863
2020-08-06,11984,12039,11959,11999,25276,-0.08327088017320343
2020-08-07,12039,12073,12009,12073,25942,0.6167180598383198
2020-08-10,12068,12143,12058,12138,21676,0.5383914520003313
2020-08-11,12138,12212,12123,12187,50250,0.40369088811995385
2020-08-12,12162,12187,12073,12162,21742,-0.20513662098957908
2020-08-13,12162,12237,12128,12128,14417,-0.2795592830126624
2020-08-14,12098,12133,12068,12103,9978,-0.20613456464379948
2020-08-18,12157,12157,11994,12034,33767,-0.5701065851441791
2020-08-19,12034,12073,12009,12044,12123,0.08309788931361144
2020-08-20,12009,12009,11841,11900,39975,-1.195616074393889
2020-08-21,11909,11979,11886,11964,30772,0.5378151260504201
2020-08-24,11979,12034,11929,11999,17478,0.29254429956536276
2020-08-25,12014,12053,11999,12053,7594,0.4500375031252605
2020-08-26,12049,12068,11999,12004,17736,-0.406537791421223
2020-08-27,12053,12053,11959,11994,14280,-0.08330556481172943
2020-08-28,12029,12029,11959,11984,10993,-0.08337502084375521
2020-08-31,11949,12009,11895,11944,19658,-0.33377837116154874
2020-09-01,11929,11999,11924,11979,46797,0.29303415941058275
2020-09-02,11979,12019,11959,12019,21050,0.3339176892895901
2020-09-03,12063,12108,12053,12098,24052,0.6572926200183044
2020-09-04,11964,12078,11964,12073,29271,-0.20664572656637462
2020-09-07,12004,12068,11999,12068,11165,-0.041414727076948564
2020-09-08,12068,12108,12039,12078,36311,0.08286377195889957
2020-09-09,12009,12083,12009,12073,9877,-0.04139758238118894
2020-09-10,12088,12088,12024,12073,10625,0.0
2020-09-11,12063,12093,12034,12068,6273,-0.041414727076948564
2020-09-14,12073,12148,12073,12103,13178,0.2900232018561485
2020-09-15,12152,12152,12108,12152,8867,0.4048582995951417
2020-09-16,12152,12177,12123,12123,9014,-0.23864384463462807
2020-09-17,12108,12108,12039,12044,10270,-0.6516538810525447
2020-09-18,12049,12049,11924,11924,15851,-0.9963467286615741
2020-09-21,11929,12004,11890,11900,55854,-0.20127474002012746
2020-09-22,11909,11919,11782,11811,10981,-0.7478991596638656
2020-09-23,11871,11871,11754,11846,10784,0.29633392600118535
2020-09-24,11821,11821,11749,11792,8030,-0.45585007597501265
2020-09-25,11811,11821,11763,11811,7869,0.16112618724559025
2020-09-28,11876,11905,11821,11895,15532,0.7112014224028449
2020-09-29,11934,11934,11846,11890,19992,-0.04203446826397646
2020-10-05,11890,11939,11871,11939,16003,0.4121110176619007
2020-10-06,11895,11909,11826,11886,14526,-0.44392327665633635
2020-10-07,11841,11924,11841,11919,2059,0.27763755678950025
2020-10-08,11895,11939,11861,11900,20656,-0.15940934642167967
2020-10-12,11886,11886,11841,11871,7907,-0.24369747899159666
2020-10-13,11871,11886,11821,11856,10291,-0.1263583522870862
2020-10-14,11886,11886,11801,11811,2303,-0.37955465587044535
2020-10-15,11831,11831,11719,11787,4734,-0.20320040640081277
2020-10-16,11797,11811,11744,11754,4266,-0.27996945787732247
2020-10-19,11768,11782,11714,11754,35557,0.0
2020-10-20,11719,11749,11645,11749,15585,-0.04253871022630594
2020-10-21,11744,11749,11684,11699,4389,-0.4255681334581667
2020-10-22,11694,11694,11635,11679,1918,-0.1709547824600393
2020-10-23,11679,11709,11645,11694,2777,0.12843565373747753
2020-10-26,11689,11689,11635,11655,4788,-0.33350436121087734
2020-10-27,11655,11660,11575,11580,4742,-0.6435006435006435
2020-10-28,11580,11665,11570,11665,7015,0.7340241796200345
2020-10-29,11585,11630,11580,11600,6332,-0.5572224603514788
2020-10-30,11600,11600,11451,11516,2931,-0.7241379310344828
2020-11-02,11506,11570,11451,11566,12638,0.4341785342132685
2020-11-03,11561,11645,11556,11645,2475,0.68303648625281
2020-11-04,11640,11744,11600,11724,4547,0.678402747960498
2020-11-05,11734,11782,11714,11778,7533,0.46059365404298874
2020-11-06,11782,11782,11739,11758,3130,-0.16980811682798438
2020-11-09,11758,11782,11709,11744,17291,-0.11906786868515053
2020-11-10,11739,11739,11660,11714,4051,-0.255449591280654
2020-11-11,11655,11744,11655,11714,1936,0.0
2020-11-12,11714,11744,11694,11719,1725,0.04268396790165614
2020-11-13,11778,11806,11729,11806,2132,0.7423841624712006
2020-11-16,11841,11909,11792,11895,13425,0.7538539725563274
2020-11-17,11895,11909,11841,11881,2504,-0.1176965111391341
2020-11-18,11881,11900,11816,11816,36997,-0.547091995623264
2020-11-19,11861,11939,11856,11939,14250,1.0409614082599863
2020-11-20,11959,11964,11905,11959,2599,0.16751821760616467
2020-11-23,11989,12029,11979,12029,10468,0.5853332218412911
2020-11-24,12029,12058,12019,12053,4915,0.1995178319062266
2020-11-25,12034,12088,11969,12024,14823,-0.24060399900439727
2020-11-26,11949,12049,11949,12049,20645,0.20791749833666
2020-11-27,12034,12053,11994,12053,20152,0.03319777574902481
2020-11-30,12053,12053,11999,12029,10070,-0.19912055090019082
2020-12-01,12014,12078,11959,12078,29399,0.4073489068085461
2020-12-02,12068,12113,12034,12058,16861,-0.16559032952475575
2020-12-03,12078,12093,12029,12068,16188,0.0829324929507381
2020-12-04,12128,12138,12063,12098,12162,0.24859131587669872
2020-12-07,12098,12108,12044,12083,4846,-0.12398743593982477
2020-12-08,12083,12123,11999,11999,23121,-0.695191591492179
2020-12-09,12073,12113,12058,12113,5617,0.9500791732644388
2020-12-10,12128,12177,12098,12172,10879,0.48707999669776275
2020-12-11,12187,12232,12182,12227,3209,0.45185672034176794
2020-12-14,12246,12251,12167,12172,10677,-0.4498241596466836
2020-12-15,12217,12237,12157,12237,5703,0.5340124876766349
2020-12-16,12242,12242,12167,12227,6846,-0.08171937566396993
2020-12-17,12197,12237,12152,12187,9432,-0.32714484337940625
2020-12-18,12242,12251,12202,12246,2444,0.4841224255354066
2020-12-21,12162,12311,12162,12311,16758,0.5307855626326964
2020-12-22,12301,12301,12232,12261,4736,-0.4061408496466574
2020-12-23,12281,12321,12246,12301,6794,0.3262376641383248
2020-12-24,12326,12379,12301,12374,18296,0.5934476871799041
2020-12-28,12394,12459,12341,12364,23131,-0.08081461128171974
2020-12-29,12389,12419,12321,12341,4581,-0.18602394047233906
2020-12-30,12424,12464,12346,12464,104842,0.9966777408637874
2021-01-04,12509,12611,12469,12611,13591,1.1793966623876766
2021-01-05,12596,12726,12562,12726,8433,0.9119023075093173
2021-01-06,12726,12740,12601,12641,9995,-0.667923935250668
2021-01-07,12641,12755,12626,12755,5519,0.9018273870738074
2021-01-08,12759,12986,12745,12976,12755,1.7326538612308897
2021-01-11,12917,13189,12917,13020,24155,0.33908754623921084
2021-01-12,13001,13001,12814,12971,22452,-0.3763440860215054
2021-01-13,12966,13011,12898,12986,6997,0.11564258731015342
2021-01-14,13006,13055,12946,13011,10910,0.19251501617126135
2021-01-15,13011,13050,12883,12936,11224,-0.5764353239566521
2021-01-18,12888,12951,12829,12853,8431,-0.6416202844774274
2021-01-19,12838,12926,12794,12926,6500,0.5679607873648175
2021-01-20,13035,13035,12858,12976,3409,0.38681726752282225
2021-01-21,12966,13055,12888,13055,7261,0.6088162762022195
2021-01-22,13055,13110,13035,13055,7541,0.0
2021-01-25,12991,13135,12991,13135,8815,0.6127920337035618
2021-01-26,13169,13169,13025,13075,9156,-0.4567948229920061
2021-01-27,13085,13085,13035,13050,5721,-0.19120458891013384
2021-01-28,12961,13060,12951,13055,5027,0.03831417624521073
2021-01-29,13402,13402,12888,12941,14545,-0.8732286480275757
2021-02-01,12936,13030,12858,13006,21628,0.50227957653968
2021-02-02,13030,13155,12956,13100,23937,0.7227433492234353
2021-02-03,13115,13125,13030,13095,19745,-0.03816793893129771
2021-02-04,13075,13075,12956,12981,17842,-0.870561282932417
2021-02-05,13006,13160,13006,13150,8786,1.3019027809875972
2021-02-08,13125,13125,12996,13065,21994,-0.6463878326996197
2021-02-09,13050,13090,12996,13020,7033,-0.3444316877152698
2021-02-10,13020,13020,12941,12996,4086,-0.18433179723502305
2021-02-15,13001,13030,12951,13011,10543,0.11542012927054479
2021-02-16,13011,13020,12921,12991,5360,-0.15371608638844056
2021-02-17,12986,12996,12946,12976,2988,-0.1154645523824186
2021-02-18,12976,12976,12829,12829,33785,-1.1328606658446363
2021-02-19,12819,12921,12789,12921,7249,0.7171252630758438
2021-02-22,12843,12921,12789,12848,16416,-0.5649717514124294
2021-02-23,12706,12873,12706,12863,6206,0.11674968866749688
2021-02-24,12843,12858,12706,12706,7844,-1.2205550804633445
2021-02-25,12834,12908,12750,12908,7506,1.58980009444357
2021-02-26,12726,12804,12691,12759,3318,-1.154322900526805
2021-03-02,12853,12946,12843,12912,19107,1.1991535386785799
2021-03-03,12863,12956,12858,12946,4162,0.26332094175960347
2021-03-04,12898,12912,12799,12873,19305,-0.563880735362274
2021-03-05,12774,12814,12701,12809,8534,-0.4971646080944613
2021-03-08,12804,12843,12696,12701,24304,-0.8431571551253024
2021-03-09,12804,12804,12701,12799,6296,0.7715927879694513
2021-03-10,12804,12868,12745,12809,9096,0.07813110399249941
2021-03-11,12740,12829,12740,12819,5214,0.07807010695604653
2021-03-12,12819,12878,12814,12878,3250,0.460254310008581
2021-03-15,12898,12898,12784,12824,6400,-0.4193197701506445
2021-03-16,12868,12873,12799,12824,9001,0.0
2021-03-17,12824,12843,12745,12804,3597,-0.1559575795383656
2021-03-18,12789,12838,12779,12804,4938,0.0
2021-03-19,12750,12794,12676,12784,3420,-0.1562011871290222
2021-03-22,12779,12794,12711,12789,4042,0.03911138923654568
2021-03-23,12799,12799,12691,12740,2170,-0.38314176245210724
2021-03-24,12740,12784,12740,12779,2637,0.30612244897959184
2021-03-25,12750,12804,12696,12779,4874,0.0
2021-03-26,12784,12819,12745,12779,18755,0.0
2021-03-29,12789,12829,12731,12794,6221,0.11738007668831676
2021-03-30,12789,12804,12750,12794,4218,0.0
2021-03-31,12824,12824,12740,12789,2991,-0.03908081913396905
2021-04-01,12794,12794,12726,12794,8355,0.0390960982093987
2021-04-02,12804,12863,12799,12814,13300,0.1563232765358762
2021-04-05,12908,12908,12799,12888,7282,0.5774933666302482
2021-04-06,12888,12908,12799,12843,4533,-0.34916201117318435
2021-04-07,12888,12888,12789,12863,3918,0.15572685509616133
2021-04-08,12863,12863,12809,12858,2993,-0.03887118090647594
2021-04-09,12838,12878,12804,12848,9564,-0.07777259293824856
2021-04-12,12848,12868,12809,12868,13042,0.1556662515566625
2021-04-13,12903,12903,12838,12878,8378,0.0777121541809139
2021-04-14,12898,12951,12883,12921,6036,0.33390277993477246
2021-04-15,12941,12976,12908,12951,4884,0.23218017181332712
2021-04-16,12931,13001,12931,12986,9236,0.2702494015906108
2021-04-19,12971,13006,12961,12996,6018,0.07700600646850454
2021-04-20,12966,12996,12908,12971,8524,-0.19236688211757463
2021-04-21,12971,12976,12873,12951,3838,-0.1541901164135379
2021-04-22,12951,12971,12908,12951,2739,0.0
2021-04-23,12946,12966,12848,12926,7487,-0.19303528685043625
2021-04-26,12956,12956,12868,12941,10632,0.11604518025684667
2021-04-27,12961,12961,12878,12917,8806,-0.18545707441465112
2021-04-28,12917,12926,12853,12873,1235,-0.34063637067430513
2021-04-29,12843,12873,12764,12819,5452,-0.41948263807970165
2021-04-30,12736,12834,12736,12819,2537,0.0
2021-05-03,12819,12868,12774,12868,23017,0.38224510492238084
2021-05-04,12868,12917,12799,12917,4386,0.3807895554864781
2021-05-06,12921,12986,12878,12966,12963,0.37934504916002165
2021-05-07,12966,12991,12921,12981,6293,0.11568718186024989
2021-05-10,12961,13045,12912,13035,8530,0.4159926045759187
2021-05-11,12976,13006,12951,12966,8434,-0.5293440736478712
2021-05-12,12966,12966,12883,12921,3272,-0.34706154558074964
2021-05-13,12888,12908,12814,12853,5095,-0.5262750561102082
2021-05-14,12858,12921,12834,12912,5925,0.45903680074690734
2021-05-17,12931,12956,12848,12956,4047,0.34076827757125155
2021-05-18,12976,12986,12912,12976,10581,0.15436863229391787
2021-05-20,12931,12956,12858,12931,6398,-0.3467940813810111
2021-05-21,12941,12976,12908,12936,10115,0.038666769778052744
2021-05-24,12936,12951,12848,12848,32842,-0.6802721088435374
2021-05-25,12853,12941,12853,12873,8490,0.19458281444582815
2021-05-26,12946,12946,12843,12898,5481,0.19420492503689893
2021-05-27,12898,12898,12824,12829,8968,-0.5349666614979066
2021-05-28,12898,12921,12814,12912,6619,0.6469717047314678
2021-05-31,12824,12903,12824,12893,7676,-0.14714993804213133
2021-06-01,12898,12921,12848,12878,3143,-0.11634220119444659
2021-06-02,12898,12917,12863,12898,2769,0.15530361857431277
2021-06-03,12898,12991,12898,12971,3527,0.5659792215847418
2021-06-04,12971,12971,12883,12951,2348,-0.1541901164135379
2021-06-07,13001,13011,12946,12976,7259,0.19303528685043625
2021-06-08,12996,12996,12917,12996,8663,0.15413070283600494
2021-06-09,12996,13030,12956,12981,3187,-0.11542012927054479
2021-06-10,12996,13025,12941,13025,2452,0.33895693706185964
2021-06-11,13035,13045,13015,13035,3038,0.07677543186180423
2021-06-14,13035,13065,12996,13055,2521,0.1534330648254699
2021-06-15,13050,13080,13001,13080,8887,0.19149751053236308
2021-06-16,13075,13100,13020,13095,3515,0.11467889908256881
2021-06-17,13095,13115,13030,13115,1122,0.15273004963726614
2021-06-18,13115,13135,13070,13120,2688,0.03812428516965307
2021-06-21,13120,13189,13075,13164,4973,0.3353658536585366
2021-06-22,13164,13189,13090,13160,21395,-0.030385900941962928
2021-06-23,13085,13184,13085,13174,4171,0.10638297872340426
2021-06-24,13174,13243,13145,13145,9754,-0.22013056019432214
2021-06-25,13219,13219,13140,13150,6395,0.038037276531000384
2021-06-28,13179,13179,13100,13179,5019,0.22053231939163498
2021-06-29,13194,13209,13135,13179,19953,0.0
2021-06-30,13194,13243,13135,13179,37979,0.0
2021-07-01,13179,13189,13135,13179,8568,0.0
2021-07-02,13184,13238,13150,13224,9002,0.3414523104939677
2021-07-05,13160,13263,13160,13253,19267,0.21929824561403508
2021-07-06,13253,13288,13243,13258,2087,0.03772730702482457
2021-07-07,13263,13322,13238,13317,21063,0.44501433096998044
2021-07-08,13238,13377,13238,13357,38946,0.3003679507396561
2021-07-09,13268,13342,13204,13322,7500,-0.26203488807366926
2021-07-12,13322,13327,13228,13322,4921,0.0
2021-07-13,13278,13357,13278,13357,3393,0.2627233148175949
2021-07-14,13337,13347,13303,13332,2189,-0.18716777719547803
2021-07-15,13342,13367,13337,13357,5686,0.18751875187518752
2021-07-16,13372,13372,13317,13337,3005,-0.14973422175638243
2021-07-19,13258,13337,13258,13337,5644,0.0
2021-07-20,13337,13372,13317,13357,8739,0.14995876134063132
2021-07-21,13407,13407,13327,13352,4378,-0.03743355543909561
2021-07-22,13407,13407,13313,13347,3058,-0.03744757339724386
2021-07-23,13412,13412,13332,13372,4197,0.18730800929047728
2021-07-26,13372,13422,13357,13407,5239,0.26174095124139996
2021-07-27,13392,13422,13372,13382,5881,-0.18646975460580292
