date,nav,net_ret,peak,drawdown
2025-11-07,490899675.63730633,-0.0005433143783724489,491166533.4771198,-0.0005433143783724466
2025-11-10,484116087.09281754,-0.013818686141281471,491166533.4771198,-0.01435449262878309
2025-11-11,481311612.6901241,-0.005792979158231872,491166533.4771198,-0.020064316510389413
2025-11-12,480739191.6722695,-0.001189294009872763,491166533.4771198,-0.021229748148824192
2025-11-13,480737518.3118618,-3.4808071335172933e-06,491166533.4771198,-0.02123315505929886
2025-11-14,482471433.3745875,0.003606781240653653,491166533.4771198,-0.01770295716399288
2025-11-17,487769823.58614826,0.010981769789978831,491166533.4771198,-0.0069155971741909645
2025-11-18,484059943.0384214,-0.0076058016882867155,491166533.4771198,-0.014468800201814768
2025-11-19,484845815.2088067,0.0016235017618940989,491166533.4771198,-0.012868788562540673
2025-11-20,483617513.8043722,-0.0025333855958012733,491166533.4771198,-0.015369572554762163
2025-11-21,486950135.9407958,0.0068910286358480535,491166533.4771198,-0.008584456083509684
2025-11-24,487902550.6196387,0.0019558772213972447,491166533.4771198,-0.006645369004224245
2025-11-25,490813384.9451499,0.005966015799291036,491166533.4771198,-0.0007189995814044113
2025-11-26,488058037.1585565,-0.005613839946319453,491166533.4771198,-0.006328803179152446
2025-11-27,488577344.96159804,0.0010640287906431708,491166533.4771198,-0.00527150841730217
2025-11-28,497164530.89212996,0.01757589871713529,497164530.89212996,0.0
2025-12-01,497534010.029739,0.0007431727620353636,497534010.029739,0.0
2025-12-02,501139843.24437237,0.007247410512535276,501139843.24437237,0.0
2025-12-03,496562251.45156527,-0.009134360108292045,501139843.24437237,-0.009134360108292001
2025-12-04,488041221.2965115,-0.01716004414380042,501139843.24437237,-0.02613765822940878
2025-12-05,485507506.16476184,-0.005191600670571781,501139843.24437237,-0.03119356261598957
2025-12-08,488152454.1063041,0.005447800307838497,501139843.24437237,-0.025915698608173086
2025-12-09,488657500.6390295,0.0010346082017552828,501139843.24437237,-0.024907903000751953
2025-12-10,491048839.48373044,0.004893691064956022,501139843.24437237,-0.020136103518157557
2025-12-11,492200352.2884665,0.0023450066717330504,501139843.24437237,-0.017838316143517375
2025-12-12,493552634.3375818,0.0027474219447994564,501139843.24437237,-0.015139903579949002
2025-12-15,495782061.4313765,0.004517100991238581,501139843.24437237,-0.010691191062178664
2025-12-16,494293745.1877452,-0.003001956624518397,501139843.24437237,-0.013661053194863954
2025-12-17,495597932.2552918,0.002638485880599611,501139843.24437237,-0.011058611810233035
2025-12-18,494801200.6720489,-0.0016076168429864832,501139843.24437237,-0.012648450642613362
2025-12-19,492859702.2263291,-0.003923794936396334,501139843.24437237,-0.016522615652425004
2025-12-22,498528992.3510807,0.011502847766093359,501139843.24437237,-0.005209825018879042
2025-12-23,496449130.86807054,-0.004171997045149673,501139843.24437237,-0.009360086689444245
2025-12-24,498433932.7356746,0.003997996459644451,501139843.24437237,-0.005399511823246225
2025-12-25,493925589.7493745,-0.009045016180090118,501139843.24437237,-0.01439568933153046
2025-12-26,494585204.0232998,0.0013354527232736701,501139843.24437237,-0.013079461370778088
2025-12-29,490893298.64532435,-0.007464649868097474,501139843.24437237,-0.02044647763927935
2025-12-30,491442167.2984967,0.0011181017436722263,501139843.24437237,-0.019351237137907505
2025-12-31,499709928.07003367,0.01682346636428375,501139843.24437237,-0.0028533256607206634
2026-01-01,493029681.9709952,-0.013368247704900948,501139843.24437237,-0.01618342940140642
2026-01-02,495521103.7230233,0.005053289574915775,501139843.24437237,-0.011211919381571083
2026-01-05,497434294.20625734,0.0038609667052715364,501139843.24437237,-0.007394241523733878
2026-01-06,504151510.1575832,0.01350372507397043,504151510.1575832,0.0
2026-01-07,499986730.7861705,-0.008260967759693767,504151510.1575832,-0.008260967759693717
2026-01-08,504597904.0370153,0.009222591254760574,504597904.0370153,0.0
2026-01-09,504818683.8396044,0.00043753610711170284,504818683.8396044,0.0
2026-01-12,511426929.22234017,0.013090334399816841,511426929.22234017,0.0
2026-01-13,510109292.3832823,-0.002576393153683642,511426929.22234017,-0.002576393153683597
2026-01-14,514534299.4968831,0.008674625574701203,514534299.4968831,0.0
2026-01-15,502096258.8748008,-0.024173394532190223,514534299.4968831,-0.024173394532190248
2026-01-16,506081942.9882055,0.007938087653424611,514534299.4968831,-0.01642719740344308
2026-01-19,504406629.74350315,-0.0033103596520562056,514534299.4968831,-0.019683177124018517
2026-01-20,500818320.92897356,-0.007113920799086767,514534299.4968831,-0.02665707335997068
2026-01-21,504544241.4853166,0.007439665045463569,514534299.4968831,-0.019415728011397685
2026-01-22,501165611.9204107,-0.006696399021341751,514534299.4968831,-0.02598211157068526
2026-01-23,502436386.6016048,0.0025356382221130604,514534299.4968831,-0.023512354583761934
2026-01-26,504080002.69095147,0.0032712919151094196,514534299.4968831,-0.020317978444107508
2026-01-27,512332042.08539313,0.016370495457842978,514534299.4968831,-0.004280098360096408
2026-01-28,500781267.72907186,-0.022545484973582875,514534299.4968831,-0.026729086440416303
2026-01-29,501992098.0476566,0.0024178826098578883,514534299.4968831,-0.024375831623840025
2026-01-30,504328198.0996218,0.00465365901385831,514534299.4968831,-0.019835609418538184
2026-02-02,506669228.70169467,0.00464187925817799,514534299.4968831,-0.015285804664293466
2026-02-03,498862182.3450413,-0.015408566209277037,514534299.4968831,-0.030458838540338665
2026-02-04,501528561.48957086,0.005344921380882331,514534299.4968831,-0.025276717256807527
2026-02-05,498908503.6979617,-0.0052241447303169744,514534299.4968831,-0.03036881275786759
2026-02-06,498969651.64039856,0.00012256343995666288,514534299.4968831,-0.03024997142406989
2026-02-09,500641017.5143247,0.0033496343283232273,514534299.4968831,-0.02700166343845952
2026-02-10,497863549.5393481,-0.005547823445962713,514534299.4968831,-0.03239968642291835
2026-02-11,497434978.2059164,-0.0008608208691483199,514534299.4968831,-0.03323261696583995
2026-02-12,497120539.53346425,-0.0006321201488207968,514534299.4968831,-0.033843730107878514
2026-02-13,498827888.7718641,0.0034344773603644163,514534299.4968831,-0.030525488272359815
2026-02-16,491808101.6999394,-0.014072563362901918,514534299.4968831,-0.04416847976736551
2026-02-17,501886188.7803482,0.020491909436981075,514534299.4968831,-0.024581666817746387
2026-02-18,514576239.96270734,0.025284718858667274,514576239.96270734,0.0
2026-02-19,515619385.10192806,0.0020271925872369896,515619385.10192806,0.0
2026-02-20,514251283.74656713,-0.0026533163703503513,515619385.10192806,-0.0026533163703503465
2026-02-23,517167785.41571367,0.0056713551552043835,517167785.41571367,0.0
2026-02-24,524601167.90846694,0.014373251200822846,524601167.90846694,0.0
2026-02-25,530155341.51155376,0.0105874213456879,530155341.51155376,0.0
2026-02-26,527374270.56369877,-0.005245766155869999,530155341.51155376,-0.005245766155869972
2026-02-27,528454807.617239,0.0020488998304474034,530155341.51155376,-0.0032076143748100026
2026-03-02,527305191.6135782,-0.002175429170271608,530155341.51155376,-0.005376065607203639
2026-03-03,529549011.09584683,0.004255257710250167,530155341.51155376,-0.0011436844415793153
2026-03-04,537504143.4276668,0.015022466599187113,537504143.4276668,0.0
2026-03-05,537375602.2502388,-0.00023914453311610443,537504143.4276668,-0.00023914453311615303
2026-03-06,540117907.1941484,0.005103143746062102,540117907.1941484,0.0
2026-03-09,539554627.579734,-0.0010428826871167257,540117907.1941484,-0.0010428826871166474
2026-03-10,535184817.61603093,-0.008098920369387946,540117907.1941484,-0.009133356832667026
2026-03-11,534022432.4180281,-0.00217193231149687,540117907.1941484,-0.011285452111346593
2026-03-12,534884514.68349934,0.0016143184501965081,540117907.1941484,-0.009689351974712278
2026-03-13,540351534.4128938,0.010220934761271713,540351534.4128938,0.0
2026-03-16,535845751.539701,-0.00833861400632171,540351534.4128938,-0.008338614006321717
2026-03-17,531337129.8014133,-0.008414029084550132,540351534.4128938,-0.016682481750097858
2026-03-18,532529991.4847238,0.002245018494672798,540351534.4128938,-0.014474915735491117
2026-03-19,530834388.61691445,-0.003184051405409039,540351534.4128938,-0.017612878265109308
2026-03-20,533761341.8059602,0.005513872597199073,540351534.4128938,-0.012196120834734026
2026-03-23,534254477.53128016,0.0009238880501376535,540351534.4128938,-0.01128350063489359
2026-03-24,524739549.0850964,-0.01780973084240862,540351534.4128938,-0.028892275368034605
2026-03-25,525989281.06061053,0.0023816233742875092,540351534.4128938,-0.02657946251210003
2026-03-26,536143676.2968138,0.019305327317179887,540351534.4128938,-0.007787260418630874
2026-03-27,539712669.9026603,0.0066567857901406275,540351534.4128938,-0.0011823127529889679
2026-03-30,554248861.2176192,0.026933203768554678,554248861.2176192,0.0
2026-03-31,552233707.501585,-0.0036358283382072797,554248861.2176192,-0.0036358283382073526
2026-04-01,560390991.0266068,0.01477143356918019,560390991.0266068,0.0
2026-04-02,571871221.2372212,0.020486107725578052,571871221.2372212,0.0
2026-04-03,583421207.6061239,0.020196830929723634,583421207.6061239,0.0
2026-04-06,579753439.2195907,-0.00628665591637079,583421207.6061239,-0.006286655916370842
2026-04-07,574355730.7401812,-0.00931035180520073,583421207.6061239,-0.015538476743311928
2026-04-08,577555369.8096511,0.005570831626153527,583421207.6061239,-0.01005420735482228
2026-04-09,579207206.9702973,0.0028600498705268983,583421207.6061239,-0.007222913018738805
2026-04-10,579575027.2766398,0.0006350409696495851,583421207.6061239,-0.006592458894776271
2026-04-13,578049433.5657364,-0.002632262673690424,583421207.6061239,-0.009207368484990134
2026-04-14,579493852.7511967,0.002498781421772625,583421207.6061239,-0.006731594264531083
2026-04-15,557031154.4341215,-0.03876261708460178,583421207.6061239,-0.04523327713828795
2026-04-16,560243510.805426,0.005766924068309825,583421207.6061239,-0.0397272099445955
2026-04-17,562062520.345645,0.003246819472489562,583421207.6061239,-0.03660937755094178
2026-04-20,558418045.9908339,-0.006484108480618675,583421207.6061239,-0.042856106856112165
2026-04-21,559159006.3726784,0.0013268918996516465,583421207.6061239,-0.04158608037749853
2026-04-22,559714169.6704929,0.000992854074578671,583421207.6061239,-0.040634515212268386
2026-04-23,553761654.6894321,-0.010634919220581912,583421207.6061239,-0.050837289646000275
2026-04-24,547082124.193011,-0.012062103686408612,583421207.6061239,-0.06228618867356279
2026-04-27,548970416.4670445,0.0034515700486810303,583421207.6061239,-0.05904960376815386
2026-04-28,553567267.4186724,0.008373585923284221,583421207.6061239,-0.051170474775758076
2026-04-29,558672269.1692532,0.009222007967316976,583421207.6061239,-0.042420361334514704
2026-04-30,563301864.0217571,0.008286781191749734,583421207.6061239,-0.03448510839521908
2026-05-01,564712238.4314107,0.0025037630793265835,583421207.6061239,-0.03206768785707898
2026-05-04,570911719.8969277,0.01097812486362473,583421207.6061239,-0.021441606074837007
2026-05-05,573103619.4295361,0.003839296788309081,583421207.6061239,-0.017684629975867065
2026-05-06,572886659.2240149,-0.00037857064266530064,583421207.6061239,-0.01805650573679706
2026-05-07,576368157.0940509,0.006077114581009387,583421207.6061239,-0.012089122610082862
2026-05-08,571771791.8894621,-0.007974703577940287,583421207.6061239,-0.01996741901869035
2026-05-11,566001844.0728449,-0.010091347454462603,583421207.6061239,-0.029857268310066517
2026-05-12,563384390.6676445,-0.004624460914059227,583421207.6061239,-0.03434365545382534
2026-05-13,557186329.3274474,-0.011001478640279694,583421207.6061239,-0.04496730310220066
2026-05-14,555419512.8442676,-0.003170961651755614,583421207.6061239,-0.04799567516023632
2026-05-15,551605037.031217,-0.006867738213799829,583421207.6061239,-0.05453379164164101
2026-05-18,543955901.1285362,-0.013867052309473113,583421207.6061239,-0.0676446210097856
2026-05-19,544544660.9609538,0.0010823668448049712,583421207.6061239,-0.06663547045999091
2026-05-20,546291390.6030068,0.003207688491464784,583421207.6061239,-0.06364152780024404
2026-05-21,567780124.5740023,0.039335662872657905,583421207.6061239,-0.026809246609837294
2026-05-22,569027798.9969807,0.0021974605467469533,583421207.6061239,-0.024670698324803536
2026-05-25,574543943.1318022,0.009693980056061847,583421207.6061239,-0.015215875526271393
2026-05-26,572816001.5992607,-0.0030075010853349263,583421207.6061239,-0.018177614849446754
2026-05-27,576332970.8550223,0.0061397887732579665,583421207.6061239,-0.012149432791766088
2026-05-28,583457152.180036,0.012361224648391272,583457152.180036,0.0
2026-05-29,581839448.479131,-0.0027726178261085616,583457152.180036,-0.002772617826108668
2026-06-01,583411484.3125542,0.0027018378309211686,583457152.180036,-7.82711589207101e-05
2026-06-02,592819167.980304,0.016125297359950042,592819167.980304,0.0
2026-06-03,589624740.3855925,-0.005388536280961934,592819167.980304,-0.005388536280961946
2026-06-04,631003236.5562288,0.07017767969433633,631003236.5562288,0.0
2026-06-05,627132967.5691043,-0.006133516855233342,631003236.5562288,-0.0061335168552333775
2026-06-08,666032915.5245377,0.06202823000394559,666032915.5245377,0.0
2026-06-09,667469562.2441517,0.0021570206008250897,667469562.2441517,0.0
2026-06-10,666382373.2379725,-0.0016288218484809486,667469562.2441517,-0.0016288218484808359
2026-06-11,662762534.4780245,-0.005432074594589166,667469562.2441517,-0.007052048561287742
2026-06-12,665576106.8508337,0.004245219405808987,667469562.2441517,-0.002836766648881969
2026-06-15,664131596.5343286,-0.0021703157634966734,667469562.2441517,-0.005000925733003158
2026-06-16,665216621.7300841,0.001633750301020763,667469562.2441517,-0.003375345695903888
2026-06-17,656454017.3461479,-0.013172557776963783,667469562.2441517,-0.01650344153667111
2026-06-18,655451915.2073729,-0.0015265382072399347,667469562.2441517,-0.01800478660985429
2026-06-19,661242644.7289549,0.008834712947249516,667469562.2441517,-0.009329140783979412
2026-06-22,660917967.9725825,-0.0004910100081424432,667469562.2441517,-0.009815570090629487
2026-06-23,663167914.0515757,0.0034042743396657466,667469562.2441517,-0.006444710644352294
2026-06-24,661067387.9428769,-0.003167412150364293,667469562.2441517,-0.009591709739916117
2026-06-25,671175866.1217445,0.01529114635396448,671175866.1217445,0.0
2026-06-26,665332291.3472695,-0.008706473324556317,671175866.1217445,-0.008706473324556359
2026-06-29,715514082.7452209,0.07542365228709297,715514082.7452209,0.0
2026-06-30,711972083.8191351,-0.0049502854122677265,715514082.7452209,-0.004950285412267782
2026-07-01,713089297.7142878,0.0015691821639407877,715514082.7452209,-0.0033888711479024168
2026-07-02,719306568.693096,0.008718783185691987,719306568.693096,0.0
2026-07-03,712279065.4165546,-0.00976983053179911,719306568.693096,-0.00976983053179912
2026-07-06,711743950.473133,-0.0007512714740657346,719306568.693096,-0.01051376221087978
2026-07-07,717850841.9094567,0.008580180319431217,719306568.693096,-0.0020237918670535896
2026-07-08,715386908.8387879,-0.003432374703517694,719306568.693096,-0.00544922015856151
2026-07-09,749344792.852128,0.04746785773374068,749344792.852128,0.0
2026-07-10,745089233.4193178,-0.005679040507658405,749344792.852128,-0.005679040507658479
2026-07-13,746229014.7737525,0.001529724633389248,749344792.852128,-0.004158003242427855
2026-07-14,751008243.0069553,0.0064045060411539465,751008243.0069553,0.0
2026-07-15,747089809.5671948,-0.005217563823362895,751008243.0069553,-0.0052175638233629305
2026-07-16,776972016.0691124,0.039998144960950485,776972016.0691124,0.0
