Date,Close,Volume,Open,High,Low
2025-08-20,8.039999961853027,72400,,,
2025-08-21,8.15999984741211,234700,,,
2025-08-22,8.40999984741211,159300,,,
2025-08-25,8.5,126300,,,
2025-08-26,8.600000381469727,115100,,,
2025-08-27,8.300000190734863,87000,,,
2025-08-28,8.350000381469727,92200,,,
2025-08-29,8.369999885559082,687800,,,
2025-09-02,8.020000457763672,1075800,,,
2025-09-03,8.140000343322754,839900,,,
2025-09-04,8.062999725341797,523800,,,
2025-09-05,8.039999961853027,74400,,,
2025-09-08,8.149999618530273,294200,,,
2025-09-09,8.390000343322754,285800,,,
2025-09-10,8.220000267028809,187900,,,
2025-09-11,8.114999771118164,119300,,,
2025-09-12,8.100000381469727,1149300,,,
2025-09-15,8.210000038146973,192600,,,
2025-09-16,8.039999961853027,109300,,,
2025-09-17,8.140000343322754,70500,,,
2025-09-18,8.199999809265137,106700,,,
2025-09-19,8.15999984741211,60300,,,
2025-09-22,8.0600004196167,70100,,,
2025-09-23,8.25,227500,,,
2025-09-24,8.380000114440918,241900,,,
2025-09-25,8.199999809265137,62800,,,
2025-09-26,8.050000190734863,75100,,,
2025-09-29,7.769999980926514,275700,,,
2025-09-30,7.510000228881836,249400,,,
2025-10-01,7.579999923706055,163200,,,
2025-10-02,7.78000020980835,53200,,,
2025-10-03,7.71999979019165,45300,,,
2025-10-06,7.866000175476074,45300,,,
2025-10-07,8.0,40500,,,
2025-10-08,7.599999904632568,83100,,,
2025-10-09,7.699999809265137,71900,,,
2025-10-10,8.180000305175781,354300,,,
2025-10-13,8.640000343322754,303100,,,
2025-10-14,8.199999809265137,83800,,,
2025-10-15,8.520000457763672,46000,,,
2025-10-16,8.329999923706055,37700,,,
2025-10-17,8.15999984741211,25800,,,
2025-10-20,8.239999771118164,14700,,,
2025-10-21,8.380000114440918,55400,,,
2025-10-22,8.229999542236328,44500,,,
2025-10-23,7.820000171661377,69400,,,
2025-10-24,7.849999904632568,17300,,,
2025-10-27,7.96999979019165,38400,,,
2025-10-28,7.953000068664551,15300,,,
2025-10-29,8.199999809265137,29700,,,
2025-10-30,8.25,56900,,,
2025-10-31,8.100000381469727,16300,,,
2025-11-03,7.920000076293945,43700,,,
2025-11-04,8.180000305175781,107200,,,
2025-11-05,8.300000190734863,49400,,,
2025-11-06,8.5,79600,,,
2025-11-07,8.350000381469727,40100,,,
2025-11-10,8.369999885559082,12200,,,
2025-11-11,8.420000076293945,23000,,,
2025-11-12,8.479999542236328,27200,,,
2025-11-13,8.699999809265137,60300,,,
2025-11-14,8.600000381469727,23300,,,
2025-11-17,8.800000190734863,110900,,,
2025-11-18,8.989999771118164,84400,,,
2025-11-19,8.899999618530273,41300,,,
2025-11-20,8.920000076293945,52300,,,
2025-11-21,8.949999809265137,34600,,,
2025-11-24,9.1899995803833,47300,,,
2025-11-25,9.229999542236328,61800,,,
2025-11-26,9.199999809265137,74300,,,
2025-11-28,8.770000457763672,155100,,,
2025-12-01,9.34000015258789,199700,,,
2025-12-02,9.25,124500,,,
2025-12-03,9.300000190734863,78800,,,
2025-12-04,9.270000457763672,29900,,,
2025-12-05,9.0,67300,,,
2025-12-08,9.25,46600,,,
2025-12-09,8.829999923706055,144500,,,
2025-12-10,9.012999534606934,106400,,,
2025-12-11,8.84000015258789,87500,,,
2025-12-12,8.680000305175781,70400,,,
2025-12-15,8.920000076293945,43600,,,
2025-12-16,8.770000457763672,16000,,,
2025-12-17,8.420000076293945,129300,,,
2025-12-18,8.656000137329102,25200,,,
2025-12-19,8.699999809265137,18000,,,
2025-12-22,8.880000114440918,96300,,,
2025-12-23,8.739999771118164,14000,,,
2025-12-24,8.770000457763672,19100,,,
2025-12-26,8.75,33100,,,
2025-12-29,8.739999771118164,9700,,,
2025-12-30,8.680000305175781,12100,,,
2025-12-31,8.770000457763672,77900,,,
2026-01-02,8.460000038146973,30700,,,
2026-01-05,8.720000267028809,22400,,,
2026-01-06,8.8100004196167,21500,,,
2026-01-07,8.789999961853027,18600,,,
2026-01-08,9.140000343322754,19200,,,
2026-01-09,8.850000381469727,18400,,,
2026-01-12,8.729999542236328,39600,,,
2026-01-13,8.720999717712402,8700,,,
2026-01-14,9.039999961853027,42200,,,
2026-01-15,9.479999542236328,63600,,,
2026-01-16,9.800000190734863,108200,,,
2026-01-20,10.239999771118164,119400,,,
2026-01-21,10.06999969482422,68800,,,
2026-01-22,10.0,51200,,,
2026-01-23,10.359999656677246,26000,,,
2026-01-26,10.979999542236328,127700,,,
2026-01-27,11.260000228881836,86400,,,
2026-01-28,11.010000228881836,59500,,,
2026-01-29,11.479999542236328,82800,,,
2026-01-30,11.529999732971191,84100,,,
2026-02-02,11.199999809265137,184000,,,
2026-02-03,10.550000190734863,125600,,,
2026-02-04,10.850000381469728,30100,,,
2026-02-05,10.710000038146973,32200,,,
2026-02-06,10.649999618530272,22900,,,
2026-02-09,10.949999809265137,128900,,,
2026-02-10,11.18000030517578,135500,,,
2026-02-11,11.4399995803833,64400,,,
2026-02-12,11.300000190734863,44000,,,
2026-02-13,11.489999771118164,29500,,,
2026-02-17,11.68000030517578,110900,,,
2026-02-18,11.760000228881836,85800,,,
2026-02-19,11.65999984741211,55900,,,
2026-02-20,11.729999542236328,89300,,,
2026-02-23,11.770000457763672,90500,,,
2026-02-24,11.869999885559082,79200,,,
2026-02-25,11.68000030517578,74800,,,
2026-02-26,11.90999984741211,52200,,,
2026-02-27,12.06999969482422,61500,,,
2026-03-02,12.220000267028809,306200,,,
2026-03-03,12.5,207500,,,
2026-03-04,11.90999984741211,1277700,,,
2026-03-05,11.520000457763672,631100,,,
2026-03-06,10.460000038146973,1109400,,,
2026-03-09,10.260000228881836,1267400,,,
2026-03-10,10.229999542236328,203900,,,
2026-03-11,10.699999809265137,245800,,,
2026-03-12,10.399999618530272,76300,,,
2026-03-13,10.489999771118164,217400,,,
2026-03-16,10.670000076293944,140400,,,
2026-03-17,10.43000030517578,86900,,,
2026-03-18,10.699999809265137,56800,,,
2026-03-19,10.020000457763672,104800,,,
2026-03-20,10.010000228881836,164200,,,
2026-03-23,9.989999771118164,79200,,,
2026-03-24,9.800000190734863,266400,,,
2026-03-25,10.0,50700,,,
2026-03-26,10.0,34200,,,
2026-03-27,9.93000030517578,71800,,,
2026-03-30,9.9399995803833,167900,,,
2026-03-31,9.970000267028809,60200,,,
2026-04-01,10.324999809265137,29400,,,
2026-04-02,10.449999809265137,29300,,,
2026-04-06,9.9399995803833,192300,,,
2026-04-07,10.4399995803833,35900,,,
2026-04-08,10.600000381469728,43900,,,
2026-04-09,10.300000190734863,17000,,,
2026-04-10,10.699999809265137,22900,,,
2026-04-13,11.0600004196167,94300,,,
2026-04-14,11.420000076293944,53800,,,
2026-04-15,11.399999618530272,95700,,,
2026-04-16,11.130000114440918,23100,,,
2026-04-17,11.4399995803833,604500,,,
2026-04-20,11.303999900817873,20600,,,
2026-04-21,11.350000381469728,27400,,,
2026-04-22,11.399999618530272,34600,,,
2026-04-23,11.34000015258789,20900,,,
2026-04-24,10.899999618530272,54900,,,
2026-04-27,11.270000457763672,28200,,,
2026-04-28,11.449999809265137,26400,,,
2026-04-29,11.850000381469728,514900,,,
2026-04-30,11.720000267028809,126300,,,
2026-05-01,11.729999542236328,24600,,,
2026-05-04,11.789999961853027,81000,,,
2026-05-05,12.18000030517578,104500,,,
2026-05-06,12.109999656677246,129400,,,
2026-05-07,12.100000381469728,217500,,,
2026-05-08,12.105999946594238,36900,,,
2026-05-11,12.649999618530272,72900,,,
2026-05-12,13.289999961853027,123500,,,
2026-05-13,13.329999923706056,182100,,,
2026-05-14,12.949999809265137,20900,,,
2026-05-15,13.18000030517578,95600,,,
2026-05-18,12.850000381469728,71400,,,
2026-05-19,12.649999618530273,50800,12.8100004196167,12.8100004196167,12.5600004196167
2026-05-20,12.109999656677246,109800,12.220000267028809,12.380000114440918,12.039999961853027
2026-05-21,12.5,53400,12.300000190734863,12.579999923706055,12.300000190734863
2026-05-22,12.675000190734863,44300,12.529999732971191,12.755000114440918,12.529999732971191
