timestamp,ADA_price,AVAX_price,BNB_price,BTC_price,DOGE_price,DOT_price,ETH_price,MATIC_price,SOL_price,XRP_price,recession,inflation,unemployment,stock market,bitcoin,gold,real estate,mortgage,housing,recession_sentiment,inflation_sentiment,unemployment_sentiment,overall_sentiment,stock market_sentiment,bitcoin_sentiment,gold_sentiment,overall_sentiment,real estate_sentiment,mortgage_sentiment,housing_sentiment,overall_sentiment,market_sentiment
2025-03-05 00:00:00,0.9435445759037008,20.027366559776787,583.1532087181396,87310.80531078295,0.1992102181975349,4.331014885958371,2171.496943535016,0.2494224662713099,145.06190940041165,2.457837324155463,8.428571428571429,14.428571428571429,17.571428571428573,5.0,12.571428571428571,35.0,50.57142857142857,46.57142857142857,41.714285714285715,-0.0842857142857143,-0.1442857142857143,-0.1757142857142857,-0.13476190476190475,0.05,0.12571428571428572,0.35,0.1752380952380952,0.5057142857142857,0.4657142857142857,0.41714285714285715,0.46285714285714286,0.16777777777777778
2025-03-06 00:00:00,0.9757471161760348,21.75387932199502,597.848549405523,90604.08098523636,0.2047254361049545,4.528683380998404,2241.3841149187283,0.2559213543950169,146.1815871653316,2.499863067769013,9.571428571428571,14.571428571428571,17.428571428571427,5.0,12.428571428571429,35.0,50.42857142857143,46.42857142857143,41.285714285714285,-0.09571428571428572,-0.1457142857142857,-0.1742857142857143,-0.13857142857142854,0.05,0.12428571428571429,0.35,0.17476190476190473,0.5042857142857143,0.4642857142857143,0.41285714285714287,0.46047619047619043,0.16555555555555554
2025-03-07 00:00:00,0.907346039088462,21.062719398920557,595.9383138170398,90001.40087607042,0.2017954387050701,4.440327657989716,2202.3207363495417,0.2502442400222719,143.45134750836067,2.5997307467157778,10.714285714285714,14.714285714285714,17.285714285714285,5.0,12.285714285714286,35.0,50.285714285714285,46.285714285714285,40.857142857142854,-0.10714285714285715,-0.14714285714285713,-0.17285714285714288,-0.14238095238095236,0.05,0.12285714285714286,0.35,0.17428571428571427,0.5028571428571429,0.46285714285714286,0.4085714285714286,0.45809523809523806,0.16333333333333333
2025-03-08 00:00:00,0.8172312446982826,20.099213805896714,594.5528006856207,86773.33597555371,0.1981889975405615,4.405587736173357,2140.7498089428914,0.2414366745494584,139.1826626278542,2.380727791456965,11.857142857142858,14.857142857142858,17.142857142857142,5.0,12.142857142857142,35.0,50.142857142857146,46.142857142857146,40.42857142857143,-0.11857142857142858,-0.14857142857142858,-0.17142857142857143,-0.14619047619047618,0.05,0.12142857142857143,0.35,0.17380952380952377,0.5014285714285714,0.46142857142857147,0.4042857142857143,0.4557142857142857,0.1611111111111111
2025-03-09 00:00:00,0.804467726740253,20.46571711441328,593.0806975943264,86142.9833586432,0.1920085565173097,4.288418270311042,2199.9995000805707,0.2455748521210435,136.88210638232243,2.3242332249590425,13.0,15.0,17.0,5.0,12.0,35.0,50.0,46.0,40.0,-0.13,-0.15,-0.17,-0.15,0.05,0.12,0.35,0.1733333333333333,0.5,0.46,0.4,0.4533333333333333,0.15888888888888889
2025-03-10 00:00:00,0.721388146040346,17.974478395195543,554.7300039388367,80751.13893300897,0.1678188039757389,4.017849174215634,2017.265460184326,0.2204353525166293,126.63426805755284,2.1362635270101267,11.857142857142858,14.714285714285714,16.857142857142858,4.714285714285714,11.428571428571429,35.0,50.0,45.857142857142854,40.285714285714285,-0.11857142857142858,-0.14714285714285713,-0.1685714285714286,-0.14476190476190476,0.047142857142857146,0.11428571428571428,0.35,0.17047619047619045,0.5,0.4585714285714286,0.40285714285714286,0.4538095238095238,0.15984126984126984
2025-03-11 00:00:00,0.6750987117510554,16.388675680466818,532.5658810549988,78783.94057934263,0.1547380234116144,3.886090665715909,1879.1231054991024,0.2065227080248751,118.78644366084116,2.029057833175655,10.714285714285715,14.428571428571429,16.714285714285715,4.428571428571429,10.857142857142858,35.0,50.0,45.714285714285715,40.57142857142857,-0.10714285714285715,-0.1442857142857143,-0.16714285714285715,-0.13952380952380952,0.04428571428571429,0.10857142857142857,0.35,0.16761904761904758,0.5,0.4571428571428572,0.40571428571428575,0.45428571428571424,0.1607936507936508
2025-03-12 00:00:00,0.7229736562075002,17.515110714274186,552.6254279577566,82799.1080292053,0.1645386274279245,4.044064391425978,1921.3099227587031,0.2154498984769012,125.4287680235315,2.169350707525431,9.571428571428571,14.142857142857142,16.571428571428573,4.142857142857143,10.285714285714286,35.0,50.0,45.57142857142857,40.857142857142854,-0.09571428571428572,-0.14142857142857143,-0.16571428571428573,-0.13428571428571426,0.041428571428571426,0.10285714285714286,0.35,0.16476190476190472,0.5,0.45571428571428574,0.4085714285714286,0.4547619047619047,0.16174603174603175
2025-03-13 00:00:00,0.736666917455641,18.902307825588476,570.7207702766447,83884.24578828987,0.172436934316666,3.976503748419388,1910.6551381032464,0.2175299998709684,126.56536487567296,2.2417249293681443,8.428571428571429,13.857142857142858,16.428571428571427,3.857142857142857,9.714285714285715,35.0,50.0,45.42857142857143,41.142857142857146,-0.0842857142857143,-0.13857142857142857,-0.16428571428571428,-0.12904761904761902,0.038571428571428576,0.09714285714285714,0.35,0.16190476190476188,0.5,0.4542857142857143,0.4114285714285714,0.4552380952380952,0.16269841269841268
2025-03-14 00:00:00,0.7017276884338084,18.49522601511953,578.7156213732173,81098.90052436228,0.1649488685474606,3.975280303501968,1862.7949366490388,0.2107422301192044,123.23770752728636,2.2504187411894,7.2857142857142865,13.571428571428571,16.285714285714285,3.5714285714285716,9.142857142857142,35.0,50.0,45.285714285714285,41.42857142857143,-0.07285714285714287,-0.1357142857142857,-0.16285714285714287,-0.12380952380952379,0.03571428571428571,0.09142857142857143,0.35,0.15904761904761902,0.5,0.45285714285714285,0.41428571428571426,0.4557142857142857,0.16365079365079363
2025-03-15 00:00:00,0.7386527093718266,18.572363162100228,586.9702499764328,83971.70916064628,0.1718195561000062,4.180392739164096,1910.6662703455045,0.2155503443966153,133.5545345544276,2.3564128660327603,6.142857142857143,13.285714285714286,16.142857142857142,3.2857142857142856,8.571428571428571,35.0,50.0,45.142857142857146,41.714285714285715,-0.06142857142857143,-0.13285714285714287,-0.16142857142857142,-0.11857142857142855,0.032857142857142856,0.08571428571428572,0.35,0.15619047619047616,0.5,0.45142857142857146,0.41714285714285715,0.45619047619047615,0.16460317460317458
2025-03-16 00:00:00,0.7477933206994789,19.42397286319994,618.7666348359702,84391.69087647168,0.1761459784539959,4.352416876189085,1939.7856881721348,0.2198038475249575,135.83808085318316,2.392285579817487,5.0,13.0,16.0,3.0,8.0,35.0,50.0,45.0,42.0,-0.05,-0.13,-0.16,-0.1133333333333333,0.03,0.08,0.35,0.1533333333333333,0.5,0.45,0.42,0.4566666666666666,0.16555555555555554
2025-03-17 00:00:00,0.7063226566895222,18.31982935160558,602.0153495286127,82610.61750343916,0.1683019539727809,4.30092839383877,1887.7643429692785,0.2096856714673903,126.16514527624146,2.3009096388651695,4.857142857142857,13.0,15.857142857142858,3.0,8.0,35.0,50.42857142857143,44.714285714285715,41.857142857142854,-0.04857142857142857,-0.13,-0.15857142857142859,-0.11238095238095235,0.03,0.08,0.35,0.1533333333333333,0.5042857142857143,0.4471428571428572,0.41857142857142854,0.4566666666666666,0.16587301587301587
2025-03-18 00:00:00,0.7182475371685878,18.830818505110745,630.4469540119447,84075.36559694471,0.1736204186748998,4.378156359311373,1929.183357761872,0.2143047650080176,128.27980954134415,2.3408005213311123,4.714285714285714,13.0,15.714285714285714,3.0,8.0,35.0,50.857142857142854,44.42857142857143,41.714285714285715,-0.047142857142857146,-0.13,-0.15714285714285714,-0.11142857142857139,0.03,0.08,0.35,0.1533333333333333,0.5085714285714286,0.4442857142857143,0.41714285714285715,0.4566666666666666,0.16619047619047617
2025-03-19 00:00:00,0.7028326612501901,19.017253167965247,628.6214098323479,82780.03048688271,0.1682761099542842,4.4641656928903135,1932.7964059050655,0.2117079994293792,125.34406014353016,2.2893484606821164,4.571428571428571,13.0,15.571428571428571,3.0,8.0,35.0,51.285714285714285,44.142857142857146,41.57142857142857,-0.045714285714285714,-0.13,-0.15571428571428572,-0.11047619047619044,0.03,0.08,0.35,0.1533333333333333,0.5128571428571429,0.44142857142857145,0.4157142857142857,0.4566666666666666,0.1665079365079365
2025-03-20 00:00:00,0.7454676924079612,19.732076258080227,619.5659214134856,86815.44109470697,0.1780034845693928,4.545125675636074,2060.728601068271,0.2202672810003309,135.62276169425357,2.5520572493716633,4.428571428571429,13.0,15.428571428571429,3.0,8.0,35.0,51.714285714285715,43.857142857142854,41.42857142857143,-0.04428571428571429,-0.13,-0.15428571428571428,-0.10952380952380947,0.03,0.08,0.35,0.1533333333333333,0.5171428571428571,0.43857142857142856,0.41428571428571426,0.4566666666666666,0.1668253968253968
2025-03-21 00:00:00,0.7177817989305744,18.735394116433113,630.2183910262637,84270.84358966233,0.1695621495268066,4.396429517938644,1980.831780524645,0.211472875725349,127.67626424914864,2.4346891248225995,4.285714285714286,13.0,15.285714285714286,3.0,8.0,35.0,52.142857142857146,43.57142857142857,41.285714285714285,-0.04285714285714286,-0.13,-0.15285714285714286,-0.10857142857142851,0.03,0.08,0.35,0.1533333333333333,0.5214285714285715,0.4357142857142857,0.4128571428571428,0.4566666666666666,0.16714285714285712
2025-03-22 00:00:00,0.7042253265879588,19.153504077905303,634.6156759206938,84009.532917822,0.1670057513578968,4.492833157752314,1964.5293833168296,0.2058519317428327,128.23973822410704,2.381259233831182,4.142857142857143,13.0,15.142857142857142,3.0,8.0,35.0,52.57142857142857,43.285714285714285,41.142857142857146,-0.041428571428571426,-0.13,-0.1514285714285714,-0.10761904761904756,0.03,0.08,0.35,0.1533333333333333,0.5257142857142857,0.43285714285714283,0.4114285714285714,0.4566666666666666,0.16746031746031742
2025-03-23 00:00:00,0.7004888130724237,19.39749393273905,626.1359464582463,83793.30854192551,0.1672124067991532,4.440801420945156,1979.5449257665969,0.2088581913193021,128.39187391771924,2.3671814913704625,4.0,13.0,15.0,3.0,8.0,35.0,53.0,43.0,41.0,-0.04,-0.13,-0.15,-0.1066666666666666,0.03,0.08,0.35,0.1533333333333333,0.53,0.43,0.41,0.4566666666666666,0.16777777777777775
2025-03-24 00:00:00,0.708589878997602,19.777603125117867,622.808568853935,85787.70914901773,0.1721776923051625,4.497209413079835,2001.0470230951885,0.2127006540347276,132.10106868785385,2.4358937819105337,5.0,13.428571428571429,15.142857142857142,3.7142857142857144,8.142857142857142,35.857142857142854,53.142857142857146,44.285714285714285,41.714285714285715,-0.05,-0.13428571428571429,-0.1514285714285714,-0.11190476190476185,0.037142857142857144,0.08142857142857143,0.35857142857142854,0.15904761904761902,0.5314285714285715,0.44285714285714284,0.41714285714285715,0.4638095238095238,0.17031746031746028
2025-03-25 00:00:00,0.7299608913945431,21.48476262305375,635.8154787603806,87327.72969669085,0.1826162523195907,4.61370109477718,2077.739325831977,0.2195420263855383,140.57936877383233,2.4467862393977193,6.0,13.857142857142858,15.285714285714286,4.428571428571429,8.285714285714286,36.714285714285715,53.285714285714285,45.57142857142857,42.42857142857143,-0.06,-0.13857142857142857,-0.15285714285714286,-0.11714285714285709,0.04428571428571429,0.08285714285714285,0.3671428571428571,0.16476190476190472,0.5328571428571429,0.45571428571428574,0.42428571428571427,0.4709523809523809,0.17285714285714285
2025-03-26 00:00:00,0.7456209405094492,22.91839722354371,630.3112214019164,87520.58391530563,0.190982071883125,4.6410705913636985,2068.598435049149,0.2290150402473942,143.93305133739045,2.4520786954901945,7.0,14.285714285714285,15.428571428571429,5.142857142857142,8.428571428571429,37.57142857142857,53.42857142857143,46.85714285714286,43.142857142857146,-0.07,-0.14285714285714285,-0.15428571428571428,-0.12238095238095234,0.05142857142857143,0.08428571428571428,0.37571428571428567,0.17047619047619045,0.5342857142857144,0.4685714285714286,0.43142857142857144,0.4780952380952381,0.17539682539682538
2025-03-27 00:00:00,0.7280096173884845,22.094542761872837,617.8855000907927,86960.8555491039,0.1949322484166584,4.692452329383157,2009.8835432902424,0.2324963350959041,137.09334253160864,2.349686594688749,8.0,14.714285714285714,15.571428571428571,5.857142857142858,8.571428571428571,38.42857142857143,53.57142857142857,48.142857142857146,43.857142857142854,-0.08,-0.14714285714285716,-0.15571428571428572,-0.12761904761904758,0.05857142857142857,0.08571428571428572,0.3842857142857143,0.17619047619047615,0.5357142857142857,0.48142857142857143,0.43857142857142856,0.48523809523809525,0.17793650793650792
2025-03-28 00:00:00,0.7381307766619702,22.010138479262164,637.6132125269871,87227.27158032371,0.1907410709770958,4.6320289945341235,2003.3034241292064,0.2313521483328144,138.37897933357002,2.339530083958925,9.0,15.142857142857142,15.714285714285714,6.571428571428571,8.714285714285714,39.285714285714285,53.714285714285715,49.42857142857143,44.57142857142857,-0.09,-0.15142857142857144,-0.15714285714285714,-0.1328571428571428,0.06571428571428573,0.08714285714285715,0.39285714285714285,0.18190476190476187,0.5371428571428571,0.49428571428571433,0.44571428571428573,0.4923809523809524,0.18047619047619046
2025-03-29 00:00:00,0.7054500054704209,20.393905102379996,619.5224559274657,84359.46915506005,0.1802768846802782,4.288950588191705,1896.9173600459983,0.2126036131130503,129.44621681849003,2.2038347130132383,10.0,15.571428571428571,15.857142857142858,7.285714285714286,8.857142857142858,40.14285714285714,53.857142857142854,50.714285714285715,45.285714285714285,-0.1,-0.15571428571428572,-0.15857142857142859,-0.13809523809523808,0.07285714285714286,0.08857142857142856,0.4014285714285714,0.18761904761904757,0.5385714285714286,0.5071428571428571,0.45285714285714285,0.49952380952380954,0.18301587301587302
2025-03-30 00:00:00,0.6740559356529756,19.67115660139404,604.0434442333641,82679.17255385047,0.1695562956056713,4.048690774702964,1829.2745211803465,0.2026968627427133,124.50189658068513,2.1388622985209467,11.0,16.0,16.0,8.0,9.0,41.0,54.0,52.0,46.0,-0.11,-0.16,-0.16,-0.1433333333333333,0.08,0.09,0.41,0.1933333333333333,0.54,0.52,0.46,0.5066666666666667,0.18555555555555556
2025-03-31 00:00:00,0.6601152181346328,18.860870143264492,601.4706478405623,82356.38111183756,0.1664249255595357,4.0348020276508425,1805.3378779435936,0.2038211226069783,124.5806499329744,2.135945706762188,11.285714285714286,15.714285714285714,16.0,8.571428571428571,9.285714285714286,42.285714285714285,53.42857142857143,51.57142857142857,45.42857142857143,-0.11285714285714286,-0.15714285714285714,-0.16,-0.1433333333333333,0.08571428571428572,0.09285714285714286,0.4228571428571428,0.20047619047619045,0.5342857142857144,0.5157142857142857,0.4542857142857143,0.5014285714285714,0.18619047619047618
2025-04-01 00:00:00,0.6611376773087757,18.77241313136469,605.503011770793,82514.09365397849,0.1665841627974831,4.0235385272362105,1824.207136760985,0.202582700462599,124.86617842858315,2.090515957154788,11.571428571428571,15.428571428571429,16.0,9.142857142857142,9.571428571428571,43.57142857142857,52.857142857142854,51.142857142857146,44.857142857142854,-0.11571428571428571,-0.1542857142857143,-0.16,-0.1433333333333333,0.09142857142857143,0.09571428571428571,0.4357142857142857,0.2076190476190476,0.5285714285714286,0.5114285714285715,0.44857142857142857,0.49619047619047624,0.1868253968253968
2025-04-02 00:00:00,0.6782918986781525,19.819514963874795,611.0283776490112,85237.5876052852,0.1742689046412632,4.1767975254425735,1907.1671522994227,0.2024647053019061,126.80693682115113,2.140991043686336,11.857142857142858,15.142857142857142,16.0,9.714285714285714,9.857142857142858,44.85714285714286,52.285714285714285,50.714285714285715,44.285714285714285,-0.11857142857142858,-0.15142857142857144,-0.16,-0.1433333333333333,0.09714285714285714,0.09857142857142857,0.44857142857142857,0.2147619047619047,0.5228571428571429,0.5071428571428571,0.44285714285714284,0.490952380952381,0.18746031746031744
2025-04-03 00:00:00,0.6416810199741727,18.005460348573276,589.8692678191657,82526.4221526433,0.1642414521307601,3.966703761405211,1795.761850567479,0.1892623405581665,118.08550586157004,2.030360837075233,12.142857142857142,14.857142857142858,16.0,10.285714285714285,10.142857142857142,46.142857142857146,51.714285714285715,50.285714285714285,43.714285714285715,-0.12142857142857143,-0.14857142857142858,-0.16,-0.1433333333333333,0.10285714285714286,0.10142857142857142,0.4614285714285714,0.22190476190476185,0.5171428571428571,0.5028571428571429,0.43714285714285717,0.4857142857142857,0.1880952380952381
2025-04-04 00:00:00,0.650635234098672,18.16700855595577,592.4642522121785,83163.98757387721,0.1620194682523818,4.053293922122308,1818.2844199542053,0.1907806683858877,117.1929518844708,2.0641704630367608,12.428571428571429,14.571428571428571,16.0,10.857142857142858,10.428571428571429,47.42857142857143,51.142857142857146,49.857142857142854,43.142857142857146,-0.12428571428571429,-0.1457142857142857,-0.16,-0.1433333333333333,0.10857142857142857,0.10428571428571429,0.4742857142857143,0.229047619047619,0.5114285714285715,0.49857142857142855,0.43142857142857144,0.48047619047619045,0.18873015873015872
2025-04-05 00:00:00,0.6605590488885138,18.186239334064684,597.7592047746326,83852.00765399594,0.17105607575055,4.031504992184917,1814.4807753449504,0.1905919443024233,122.71307466195722,2.1277037304012105,12.714285714285714,14.285714285714286,16.0,11.428571428571429,10.714285714285714,48.714285714285715,50.57142857142857,49.42857142857143,42.57142857142857,-0.12714285714285714,-0.14285714285714288,-0.16,-0.1433333333333333,0.11428571428571428,0.10714285714285715,0.48714285714285716,0.23619047619047615,0.5057142857142857,0.4942857142857143,0.4257142857142857,0.47523809523809524,0.18936507936507935
2025-04-06 00:00:00,0.6562187375321188,17.89495169881103,594.0888077893536,83595.88550177493,0.1693683466058581,3.963681257528397,1809.935827172196,0.1884367918736123,120.16838205477264,2.148561695180789,13.0,14.0,16.0,12.0,11.0,50.0,50.0,49.0,42.0,-0.13,-0.14,-0.16,-0.1433333333333333,0.12,0.11,0.5,0.2433333333333333,0.5,0.49,0.42,0.47,0.18999999999999997
2025-04-07 00:00:00,0.573016902460604,15.976458681568712,554.4379559214581,78211.48358199988,0.1489432542832566,3.675281015904061,1574.6321611455576,0.1706378881432705,105.76515013740064,1.9232068608073252,11.857142857142858,13.714285714285714,16.0,10.857142857142858,10.428571428571429,49.142857142857146,50.0,48.57142857142857,41.714285714285715,-0.11857142857142858,-0.13714285714285715,-0.16,-0.13857142857142854,0.10857142857142857,0.10428571428571429,0.49142857142857144,0.23476190476190473,0.5,0.4857142857142857,0.41714285714285715,0.4676190476190476,0.18793650793650793
2025-04-08 00:00:00,0.5846653688337909,16.689508767426556,554.1601019762941,79179.29226757778,0.1491849702044349,3.5910034895006557,1555.909812570873,0.1738736657135897,106.7967654056102,1.8972731944488423,10.714285714285715,13.428571428571429,16.0,9.714285714285715,9.857142857142858,48.285714285714285,50.0,48.142857142857146,41.42857142857143,-0.10714285714285715,-0.13428571428571429,-0.16,-0.13380952380952377,0.09714285714285714,0.09857142857142857,0.4828571428571429,0.22619047619047614,0.5,0.48142857142857143,0.41428571428571426,0.46523809523809523,0.18587301587301586
