date,kospi_close,kospi_change,volatility,fear_greed,fwd_1d,fwd_5d,fwd_10d,fwd_20d,contrarian_signal,fg_zone
2025-06-11,2907.0400390625,0.012253404672816659,17.340194843093883,69.05829596412556,0.004468459346904652,0.022411078440034204,0.06921471952013047,0.07798308524329234,0.0,greed
2025-06-12,2920.030029296875,0.004468459346904652,17.241716836709372,70.85201793721973,-0.008701935204239564,0.019763482004805377,0.0546330098308232,0.0901360426198261,0.0,greed
2025-06-13,2894.6201171875,-0.008701935204239564,17.779508935731233,64.57399103139014,0.01797810863431648,0.04395048937431412,0.05573091379448192,0.09712842824326251,0.0,greed
2025-06-16,2946.659912109375,0.01797810863431648,17.790344508814904,64.12556053811659,0.0012353433471541386,0.02301251607458421,0.042434499668130954,0.08666426557678064,0.0,greed
2025-06-17,2950.300048828125,0.0012353433471541386,17.817685764651163,63.67713004484305,0.007419547915751723,0.051974321666335976,0.047232434399672396,0.0898145870193785,0.0,greed
2025-06-18,2972.18994140625,0.007419547915751723,16.93883352843855,73.09417040358744,0.0018673264285051783,0.0457777131596695,0.03461088262038481,0.07206468820256795,0.0,greed
2025-06-19,2977.739990234375,0.0018673264285051783,16.81873826449925,73.54260089686099,0.014809922223188776,0.03419374045191925,0.0465218688506015,0.0720513038518309,0.0,greed
2025-06-20,3021.840087890625,0.014809922223188776,17.041250755492808,72.19730941704036,-0.0024389501009779435,0.011284466591158449,0.010735161511771008,0.05500952255378477,0.0,greed
2025-06-23,3014.469970703125,-0.0024389501009779435,15.89532262815482,76.68161434977578,0.029580630340199088,0.018985088929381888,0.014927997438137997,0.06513254064522278,0.0,greed
2025-06-24,3103.639892578125,0.029580630340199088,17.372828930387417,68.60986547085201,0.0014853873456450728,-0.004507607428242522,0.0036441272135971925,0.021362030107510588,0.0,greed
2025-06-25,3108.25,0.0014853873456450728,17.056263406829668,71.74887892376682,-0.009230255419046096,-0.010678015412611597,0.00820075291060074,0.02429663622014,0.0,greed
2025-06-26,3079.56005859375,-0.009230255419046096,17.750282805058283,65.02242152466368,-0.0076699647800621,0.011920521191024713,0.033663874028272645,0.03600835524174251,0.0,greed
2025-06-27,3055.93994140625,-0.0076699647800621,18.477860234922648,56.50224215246637,0.0051571726106542926,-0.0005431756321137016,0.03921218362356238,0.04584844928509968,0.0,neutral
2025-06-30,3071.699951171875,0.0051571726106542926,17.92239922169027,62.780269058295964,0.005843653825962747,-0.003981502315707708,0.04242929980035259,0.04486768582549727,0.0,greed
2025-07-01,3089.64990234375,0.005843653825962747,17.077469145192147,71.30044843049328,-0.004722167304111791,0.00818864584266743,0.04066160598254975,0.04561039938820444,0.0,greed
2025-07-02,3075.06005859375,-0.004722167304111791,17.431532170287458,67.71300448430493,0.013401351567860376,0.01908253189287623,0.03620086180354387,0.058343547342428304,0.0,greed
2025-07-03,3116.27001953125,0.013401351567860376,15.98846192932786,75.7847533632287,-0.01989236807011341,0.021487214046866265,0.02439455472561547,0.041450169935668635,0.0,greed
2025-07-04,3054.280029296875,-0.01989236807011341,18.042552277800837,60.53811659192825,0.0016992356157483623,0.0397769651338562,0.04380411677356899,0.021324136028055607,0.0,greed
2025-07-07,3059.469970703125,0.0016992356157483623,17.550429747756652,65.91928251121077,0.01813385357595121,0.0465963254939179,0.04946611319602012,0.028854680759159868,0.0,greed
2025-07-08,3114.949951171875,0.01813385357595121,18.29625046898417,56.95067264573991,0.00603221218865202,0.032209210323669746,0.01765357103528653,0.02666176026259448,0.0,neutral
2025-07-09,3133.739990234375,0.00603221218865202,18.0618418381475,59.64125560538117,0.015792628102076156,0.016797785630641382,0.015964958628597925,0.020550493194853026,0.0,neutral
2025-07-10,3183.22998046875,0.015792628102076156,18.556060160664103,55.156950672645735,-0.0023435193131730037,0.0028461841115281494,0.0022681272630078464,0.013963788807156652,0.0,neutral
2025-07-11,3175.77001953125,-0.0023435193131730037,18.092582638141895,58.29596412556054,0.008268863804407722,0.003873091802139017,0.006385862065625414,0.01078163406789412,0.0,neutral
2025-07-14,3202.030029296875,0.008268863804407722,17.465382326829605,66.81614349775785,0.0041379999184172345,0.002742019661446715,0.0023391380361350578,0.0014803078643881307,0.0,greed
2025-07-15,3215.280029296875,0.0041379999184172345,17.429915123730865,68.16143497757848,-0.008988376197731962,-0.014101442946647502,0.004755429985314086,-0.007890484485436278,0.0,greed
2025-07-16,3186.3798828125,-0.008988376197731962,18.012109125139702,61.43497757847533,0.001854818467151187,-0.0008190684655422498,0.02136910550368043,0.011922694647904741,0.0,greed
2025-07-17,3192.2900390625,0.001854818467151187,18.01226430216224,60.98654708520179,-0.0013219258436694137,-0.000576416261714563,0.016649459069627337,0.010453271049479795,0.0,greed
2025-07-18,3188.070068359375,-0.0013219258436694137,17.5792313907611,65.47085201793722,0.007132838910933081,0.0025030756218153982,-0.02153658946565551,-0.0033845049924052795,0.0,greed
2025-07-21,3210.81005859375,0.007132838910933081,17.533576791465176,66.3677130044843,-0.012728911533745446,-0.00040177993682533053,-0.019639921839963548,-0.01845328715145167,0.0,greed
2025-07-22,3169.93994140625,-0.012728911533745446,15.398118054774645,80.71748878923766,0.004362883329223077,0.01912658538452572,0.008851921207473135,-0.012571169880886357,-0.03587443946188316,extreme_greed
2025-07-23,3183.77001953125,0.004362883329223077,15.441433164649185,80.26905829596413,0.002098120027403283,0.022206362500481136,0.0045134770912222955,-0.013201339619079322,-0.01345291479820645,extreme_greed
2025-07-24,3190.449951171875,0.002098120027403283,14.9374209198796,81.61434977578475,0.0017552689250597275,0.017235810332701496,0.011669194326359822,-0.006807808000607318,-0.08071748878923728,extreme_greed
2025-07-25,3196.050048828125,0.0017552689250597275,14.512484617185697,83.40807174887892,0.004214568137962615,-0.023979642229586262,0.004367879327364932,0.004320976950537236,-0.17040358744394624,extreme_greed
2025-07-28,3209.52001953125,0.004214568137962615,14.491572673161837,83.85650224215246,0.006558628299567104,-0.019245874509382754,-0.0008568259376059428,-0.009397016353174137,-0.19282511210762293,extreme_greed
2025-07-29,3230.570068359375,0.006558628299567104,14.5173757374911,82.95964125560539,0.007398044876917753,-0.010081833134767959,-0.012586062332537229,-0.013437305284031642,-0.14798206278026954,extreme_greed
2025-07-30,3254.469970703125,0.007398044876917753,14.3797081997417,84.75336322869956,-0.0027746543609754593,-0.017308526006411418,-0.009248772852902376,-0.01786770284169703,-0.23766816143497776,extreme_greed
2025-07-31,3245.43994140625,-0.0027746543609754593,13.94963325124169,87.89237668161435,-0.038832956878649294,-0.005472296541075283,-0.006094714323477635,-0.01831182604318171,-0.3946188340807176,extreme_greed
2025-08-01,3119.409912109375,-0.038832956878649294,18.711921576365498,53.81165919282511,0.009085079771212534,0.029043985948927542,0.01855162316528247,0.007539893824132227,0.0,neutral
2025-08-04,3147.75,0.009085079771212534,18.924570529678192,51.12107623318386,0.015963783654991737,0.018749906927567395,0.0012104069871337053,0.007815137052259447,0.0,neutral
2025-08-05,3198.0,0.015963783654991737,18.685633221346883,54.26008968609865,4.37437705207433e-05,-0.0025297335492886486,-0.021235119483857146,-0.0042464284318324275,0.0,neutral
2025-08-06,3198.139892578125,4.37437705207433e-05,18.608775660538946,54.7085201793722,0.009236631309047283,0.008201712711269238,-0.017635220546367125,0.0008411719428278452,0.0,neutral
2025-08-07,3227.679931640625,0.009236631309047283,18.058865701582114,60.08968609865471,-0.0054744963098055655,-0.0006258425785803379,-0.018263877590214084,-0.006989483136779939,0.0,greed
2025-08-08,3210.010009765625,-0.0054744963098055655,18.164033190343055,57.847533632286996,-0.001009339604710946,-0.010196223802784843,-4.669840383486612e-05,0.0029844387076223278,0.0,neutral
2025-08-11,3206.77001953125,-0.001009339604710946,17.941662111861554,62.33183856502242,-0.005257660299674227,-0.017216688631001453,-0.008547514147391744,0.016614858244391018,0.0,greed
2025-08-12,3189.909912109375,-0.005257660299674227,17.973620084543157,61.88340807174888,0.010802877205813521,-0.018752825586598854,-0.0008620933116514351,0.0390669707362028,0.0,greed
2025-08-13,3224.3701171875,0.010802877205813521,18.082337432149327,58.74439461883408,0.0004000145377232034,-0.02562675001627923,-0.008699388658455876,0.037163796223523615,0.0,neutral
2025-08-14,3225.659912109375,0.0004000145377232034,18.07691137695348,59.19282511210762,-0.01499844500992753,-0.01764908055771952,-0.012292028119548881,0.05266523179191385,0.0,neutral
2025-08-18,3177.280029296875,-0.01499844500992753,18.901115089025573,52.01793721973094,-0.008094965022273137,0.010254078275942824,-0.010811164687882902,0.07239841221920251,0.0,neutral
2025-08-19,3151.56005859375,-0.008094965022273137,18.90102628072562,52.46636771300449,-0.006812489784092879,0.008821043645453885,0.006596745318500075,0.09457540172239232,0.0,neutral
2025-08-20,3130.090087890625,-0.006812489784092879,18.52123631636871,55.60538116591928,0.00372190640417025,0.018232645903559108,0.017357274857538796,0.09051171260187219,0.0,neutral
2025-08-21,3141.739990234375,0.00372190640417025,18.499994198190215,56.053811659192824,0.008590777823202833,0.01737256370503415,0.01880807707649179,0.10171435560773778,0.0,neutral
2025-08-22,3168.72998046875,0.008590777823202833,18.767154825335943,53.36322869955157,0.012980003725985068,0.005453298136283147,0.011484139369100532,0.08726209284791153,0.0,neutral
2025-08-25,3209.860107421875,0.012980003725985068,19.34228897379753,48.430493273542595,-0.009501971730630165,-0.020851430760640666,0.0030312786673325487,0.08062338739420394,0.0,neutral
2025-08-26,3179.360107421875,-0.009501971730630165,19.584176851823663,47.08520179372198,0.0024532624251314417,-0.0022048492554400667,0.025379302337564136,0.09650678866735274,0.0,neutral
2025-08-27,3187.159912109375,0.0024532624251314417,19.44445841310879,47.53363228699552,0.002874081157709263,-0.0008596965040770232,0.039963516327990556,0.08941502413668978,0.0,neutral
2025-08-28,3196.320068359375,0.002874081157709263,19.26299244217064,49.327354260089685,-0.003225602684728046,0.0014110006723888624,0.046265667908659935,0.08597075173499302,0.0,neutral
2025-08-29,3186.010009765625,-0.003225602684728046,19.26969359324039,48.87892376681614,-0.013521639289566845,0.005998131632763082,0.06576565316952321,0.06278700897026246,0.0,neutral
2025-09-01,3142.929931640625,-0.013521639289566845,14.03708209070977,87.4439461883408,0.009360745118573988,0.024391302993504116,0.08411900128333993,0.09172333954845491,-0.37219730941704016,extreme_greed
2025-09-02,3172.35009765625,0.009360745118573988,14.059992914302006,86.54708520179372,0.0038046948940684278,0.027645104881919735,0.08740208709502095,0.07951518345543374,-0.32735426008968604,extreme_greed
2025-09-03,3184.419921875,0.0038046948940684278,12.891802199066962,92.82511210762331,0.00515326390758708,0.04085833860292687,0.07190633964314785,0.0852306426001106,-0.6412556053811655,extreme_greed
2025-09-04,3200.830078125,0.00515326390758708,13.030472534015361,91.92825112107623,0.001340289536710726,0.04479146644699705,0.0813757570210365,0.10884048022211035,-0.5964125560538115,extreme_greed
2025-09-05,3205.1201171875,0.001340289536710726,12.587995873165129,94.17040358744394,0.004514642251792544,0.059411165545363076,0.07491758944047966,0.12651007314651275,-0.7085201793721971,extreme_greed
2025-09-08,3219.590087890625,0.004514642251792544,12.544883495635675,94.61883408071749,0.012566805038217721,0.05830554995468784,0.07735761623502246,0.11335603321372201,-0.7309417040358746,extreme_greed
2025-09-09,3260.050048828125,0.012566805038217721,13.278511494118616,91.03139013452915,0.016711393890512127,0.05814943498414049,0.06936700025799136,0.09256299910919985,-0.5515695067264573,extreme_greed
2025-09-10,3314.530029296875,0.016711393890512127,14.194881561249142,85.65022421524664,0.008951471735887173,0.029829228328894786,0.04755119485663073,0.10340832545502954,-0.2825112107623319,extreme_greed
2025-09-11,3344.199951171875,0.008951471735887173,14.056377819872006,86.99551569506727,0.015351979140073357,0.03501587804736839,0.03794933260660094,0.12085705756738485,-0.34977578475336346,extreme_greed
2025-09-12,3395.5400390625,0.015351979140073357,14.830587976115044,82.0627802690583,0.003466317403372443,0.014636832609871586,-0.002794839738363142,0.10406293239092057,-0.1031390134529147,extreme_greed
2025-09-15,3407.31005859375,0.003466317403372443,13.291133658840543,90.5829596412556,0.012417437176589718,0.01800242499073179,0.007014302171729492,0.11956055533749455,-0.5291479820627799,extreme_greed
2025-09-16,3449.6201171875,0.012417437176589718,12.899345985288774,92.37668161434978,-0.010499769137849446,0.01060111634801264,-0.007252978206669591,0.10848150172785664,-0.6188340807174889,extreme_greed
2025-09-17,3413.39990234375,-0.010499769137849446,13.387663083463625,89.68609865470852,0.014032972360339402,0.01720864589995519,0.012430473133873354,0.13777466536340066,-0.4843049327354258,extreme_greed
2025-09-18,3461.300048828125,0.014032972360339402,13.814409689321701,88.78923766816143,-0.004639892054197237,0.0028342121328288616,0.02539794610962387,0.1110160934749711,-0.4394618834080717,extreme_greed
2025-09-19,3445.239990234375,-0.004639892054197237,14.138943452212352,86.09865470852017,0.0067948567228208745,-0.017180208512041384,0.047996687572010366,0.1440683665182012,-0.3049327354260086,extreme_greed
2025-09-22,3468.64990234375,0.0067948567228208745,13.797577505054843,89.23766816143498,0.005056733759912779,-0.010793808098347402,0.03341361905854545,0.16553419686238136,-0.4618834080717491,extreme_greed
2025-09-23,3486.18994140625,0.005056733759912779,12.854742480506543,93.27354260089686,-0.004030201757296514,-0.017666806681553293,0.02169133594510808,0.15037045585980513,-0.663677130044843,extreme_greed
2025-09-24,3472.139892578125,-0.004030201757296514,13.20286951663299,91.4798206278027,-0.00029658515731212365,-0.004697337940786306,0.05332162368068638,0.17539904168821496,-0.5739910313901347,extreme_greed
2025-09-25,3471.110107421875,-0.00029658515731212365,13.296689501399827,90.13452914798206,-0.0245051456051123,0.022499964304973474,0.07987646637102985,0.17740139785240427,-0.5067264573991033,extreme_greed
2025-09-26,3386.050048828125,-0.0245051456051123,16.600527542860032,74.8878923766816,0.013337048022962428,0.06631622261633119,0.10715725949637833,0.21306535366231838,0.0,greed
2025-09-29,3431.2099609375,0.013337048022962428,15.749249294140357,77.57847533632287,-0.001926394291372313,0.044689800285123926,0.11176231849244589,0.2304318783319137,0.0,greed
2025-09-30,3424.60009765625,-0.001926394291372313,15.791501110733822,77.13004484304932,0.009119307241193919,0.040065980559716996,0.1165800323686288,0.20356833406500896,0.0,greed
2025-10-01,3455.830078125,0.009119307241193919,15.900443149662099,76.23318385650225,0.027020970563218283,0.0582927825204802,0.12380523458715875,0.1587432921608356,0.0,greed
2025-10-02,3549.2099609375,0.027020970563218283,17.858351051096356,63.228699551569505,0.017296845606320277,0.05611394040982387,0.08349748279698033,0.13446372445892596,0.0,greed
2025-10-10,3610.60009765625,0.017296845606320277,18.28930995216723,57.399103139013455,-0.0072148806634760865,0.03830105555351948,0.09167173912426096,0.09504234831548652,0.0,neutral
2025-10-13,3584.550048828125,-0.0072148806634760865,18.883086522775766,52.91479820627802,-0.006343889728031349,0.06420328617070448,0.12784869036678614,0.13633229687112736,0.0,neutral
2025-10-14,3561.81005859375,-0.006343889728031349,19.129377672214652,49.775784753363226,0.026803779295524244,0.07356653639198485,0.12594715780345078,0.15289419400988713,0.0,neutral
2025-10-15,3657.280029296875,0.026803779295524244,20.284109568261336,46.63677130044843,0.02490651171388092,0.06190390140491275,0.11589757132389056,0.13482973780289864,0.0,neutral
2025-10-16,3748.3701171875,0.02490651171388092,21.452342422175878,41.255605381165914,0.00013866704044018796,0.025928587190630514,0.09031119254696907,0.1126515665272223,0.0,neutral
2025-10-17,3748.889892578125,0.00013866704044018796,21.233172196228566,42.600896860986545,0.01755187554544957,0.05140193519526903,0.09565767939246084,0.070068789243795,0.0,neutral
2025-10-20,3814.68994140625,0.01755187554544957,21.6781303393618,39.9103139013453,0.00239866060542826,0.05980568282691112,0.10674004494088618,0.07197441019086748,0.0,fear
2025-10-21,3823.840087890625,0.00239866060542826,21.560888749152575,40.80717488789237,0.015649149120932515,0.04879122032576122,0.07790601584720247,0.033939711471686174,0.0,neutral
2025-10-22,3883.679931640625,0.015649149120932515,21.018565456862024,43.497757847533634,-0.009815400269293506,0.05084609807680662,0.031089068192952096,0.011800683612369633,0.0,neutral
2025-10-23,3845.56005859375,-0.009815400269293506,21.590542504132376,40.35874439461884,0.02497166286150554,0.06275544532065491,0.04703863411881626,0.04142180505191462,0.0,neutral
2025-10-24,3941.590087890625,0.02497166286150554,22.31694712928661,38.56502242152467,0.02568506312855945,0.04209212739272017,0.003087566592068658,-0.022409757523078833,0.0,fear
2025-10-27,4042.830078125,0.02568506312855945,23.297066222058497,35.87443946188341,-0.008019176020047092,0.044285818499088636,0.007521936742757918,-0.04867135539431544,0.0,fear
2025-10-28,4010.409912109375,-0.008019176020047092,23.953660391797367,33.18385650224215,0.017639092208698415,0.0277603349047848,0.02393277164001706,-0.03805842448963537,0.0,fear
2025-10-29,4081.14990234375,0.017639092208698415,23.848603180042474,33.6322869955157,0.001406463955435422,-0.01880106889107036,0.01696586404121936,-0.029472033136341058,0.0,fear
2025-10-30,4086.889892578125,0.001406463955435422,23.775490849748326,34.08071748878923,0.005042980839611966,-0.014788737400537766,0.020489906123100754,-0.024463585537333854,0.0,fear
2025-10-31,4107.5,0.005042980839611966,20.44789874164061,46.18834080717489,0.02784421599208775,-0.03742909074482659,-0.02335482206710282,-0.044043800878727946,0.0,neutral
2025-11-03,4221.8701171875,0.02784421599208775,21.408252007104974,41.70403587443946,-0.02371695007974428,-0.03520480801814396,-0.03141264735918692,-0.07141385017330937,0.0,neutral
2025-11-04,4121.740234375,-0.02371695007974428,24.290203841314092,32.7354260089686,-0.028463781274122413,-0.0037241788136552767,-0.040788625101939036,-0.030766204448496426,0.0,fear
2025-11-05,4004.419921875,-0.028463781274122413,27.766307210338994,25.56053811659193,0.005501428353338111,0.03645227465939738,-0.018706807370566625,0.007961234729398026,0.0,fear
2025-11-06,4026.449951171875,0.005501428353338111,26.797537750699167,27.80269058295964,-0.01805310938612159,0.035808201614094815,-0.005364490749310891,0.0005116314914457298,0.0,fear
2025-11-07,3953.760009765625,-0.01805310938612159,27.820347578038206,25.11210762331838,0.03021933050403658,0.014621539610639278,-0.025418841748555576,0.037000170612415895,0.0,fear
2025-11-10,4073.239990234375,0.03021933050403658,28.849052231826683,24.215246636771298,0.00813852033365392,0.003930534366747063,-0.055773765401815445,0.02003567371859649,0.0,fear
2025-11-11,4106.39013671875,0.00813852033365392,28.444589993669233,24.663677130044846,0.010715007228991213,-0.03720299690114748,-0.06054225223240217,0.009049229793456126,0.0,fear
2025-11-12,4150.39013671875,0.010715007228991213,27.539711501632812,26.008968609865462,0.00487658880901054,-0.053219123908132215,-0.04566318184272733,-0.003708118083308065,0.0,fear
2025-11-13,4170.6298828125,0.00487658880901054,26.66683576184714,28.69955156950674,-0.038138079600067876,-0.039749339983258136,-0.04405089299826137,-0.014388657663511495,0.0,fear
2025-11-14,4011.570068359375,-0.038138079600067876,30.822275117882036,21.973094170403584,0.019363972289381914,-0.03946336618731794,-0.021183720842623766,0.03878533472911694,0.0,fear
2025-11-17,4089.25,0.019363972289381914,30.937783142100443,21.524663677130036,-0.03316742258666017,-0.05947054873295832,-0.041298497967231174,0.00032770994451913893,0.0,fear
2025-11-18,3953.6201171875,-0.03316742258666017,33.592426672698835,17.488789237668158,-0.006098235719982692,-0.024241096779627602,0.010448604880762158,0.011510910071292901,0.12556053811659212,extreme_fear
2025-11-19,3929.510009765625,-0.006098235719982692,33.29616235141476,19.73094170403587,0.019172896290730934,0.007980666124768332,0.027176426271241283,0.03229407789479555,0.01345291479820645,extreme_fear
