date,open,high,low,close,volume,change,daily_return,vol_20d,vol_pct,fear_greed,fwd_1d,fwd_5d,fwd_10d,fwd_20d,contrarian_signal,fg_zone
2025-09-25,84400,86200,84100,86100,19665151,0.819672131147541,0.008196721311475308,28.845842643895004,0.21973094170403587,78.02690582959642,-0.03252032520325199,0.03368176538908241,0.13472706155632985,0.2090592334494774,0.0,greed
2025-09-26,85000,85300,82400,83300,24071193,-3.2520325203252036,-0.03252032520325199,32.590762307974664,0.31390134529147984,68.60986547085201,0.010804321728691502,0.13325330132052815,0.1752701080432173,0.290516206482593,0.0,greed
2025-09-29,83300,85000,83200,84200,13069094,1.0804321728691477,0.010804321728691502,29.099139964885996,0.2242152466367713,77.57847533632287,-0.0035629453681710332,0.10807600950118768,0.16508313539192399,0.319477434679335,0.0,greed
2025-09-30,84600,84900,83400,83900,16319061,-0.35629453681710216,-0.0035629453681710332,29.244487141713904,0.22869955156950672,77.13004484304932,0.025029797377830842,0.09177592371871279,0.16209773539928496,0.25029797377830754,0.0,greed
2025-10-01,84900,86200,84700,86000,22039361,2.5029797377830754,0.025029797377830842,29.733465893667887,0.24663677130044842,75.33632286995515,0.03488372093023262,0.10465116279069764,0.1465116279069767,0.1697674418604651,0.0,greed
2025-10-02,89300,90300,88700,89000,49883028,3.488372093023256,0.03488372093023262,30.82804041865258,0.29596412556053814,70.40358744394618,0.06067415730337089,0.09775280898876404,0.08426966292134841,0.11460674157303363,0.0,greed
2025-10-10,94000,94500,92700,94400,35269748,6.067415730337078,0.06067415730337089,34.2541859921559,0.35874439461883406,64.12556053811659,-0.01165254237288138,0.037076271186440746,0.04661016949152552,0.037076271186440746,0.0,greed
2025-10-13,91300,93400,90700,93300,23883308,-1.1652542372881356,-0.01165254237288138,35.537862259328826,0.4304932735426009,56.95067264573991,-0.018220793140407254,0.05144694533762051,0.09324758842443726,0.07824222936763126,0.0,neutral
2025-10-14,95300,96000,90200,91600,35545235,-1.822079314040729,-0.018220793140407254,37.318087080233596,0.5426008968609866,45.73991031390135,0.037117903930131035,0.06441048034934505,0.08624454148471616,0.12991266375545862,0.0,neutral
2025-10-15,92300,95300,92100,95000,21050111,3.711790393013101,0.037117903930131035,38.30795356815729,0.5919282511210763,40.80717488789237,0.028421052631578902,0.0378947368421052,0.05789473684210522,0.08526315789473693,0.0,neutral
2025-10-16,95300,97700,95000,97700,28141060,2.8421052631578947,0.028421052631578902,38.63644820885293,0.6098654708520179,39.01345291479821,0.0020470829068577334,-0.0122824974411464,0.06550665301944725,0.05220061412487209,0.0,fear
2025-10-17,97200,99100,96700,97900,22730809,0.2047082906857728,0.0020470829068577334,38.58468323684724,0.6053811659192825,39.46188340807175,0.0020429009193054792,0.009193054136874323,0.0980592441266599,-0.007150153217568955,0.0,fear
2025-10-20,97900,98300,96000,98100,17589756,0.20429009193054137,0.0020429009193054792,38.79070509862513,0.6143497757847534,38.56502242152467,-0.006116207951070374,0.039755351681957096,0.13251783893985736,0.025484199796126372,0.0,fear
2025-10-21,98500,99900,97300,97500,22803830,-0.6116207951070336,-0.006116207951070374,38.152558455594935,0.5874439461883408,41.255605381165914,0.011282051282051286,0.02051282051282044,0.0758974358974358,0.003076923076922977,0.0,neutral
2025-10-22,97100,98600,95500,98600,15937611,1.1282051282051282,0.011282051282051286,36.9246431182321,0.5381165919282511,46.18834080717489,-0.02129817444219062,0.01926977687626774,0.020283975659229236,-0.02129817444219062,0.0,neutral
2025-10-23,96800,98500,96300,96500,18488581,-2.129817444219067,-0.02129817444219062,38.10542845533259,0.5739910313901345,42.600896860986545,0.023834196891191706,0.07875647668393793,0.02797927461139893,0.042487046632124326,0.0,neutral
2025-10-24,97900,99000,97700,98800,18801925,2.383419689119171,0.023834196891191706,37.718917496920184,0.5650224215246636,43.497757847533634,0.03238866396761142,0.08805668016194335,-0.009109311740890691,-0.04048582995951422,0.0,neutral
2025-10-27,101300,102000,100600,102000,22169970,3.2388663967611335,0.03238866396761142,36.10633264966695,0.4618834080717489,53.81165919282511,-0.02450980392156865,0.08921568627450971,-0.013725490196078383,-0.05196078431372553,0.0,neutral
2025-10-28,100900,101000,99100,99500,20002282,-2.450980392156863,-0.02450980392156865,38.10708309372693,0.57847533632287,42.152466367713004,0.01005025125628145,0.0542713567839197,0.04020100502512558,-0.0020100502512563345,0.0,neutral
2025-10-29,100200,101000,99100,100500,20899788,1.0050251256281406,0.01005025125628145,38.11179037184856,0.5829596412556054,41.70403587443946,0.035820895522387985,0.0009950248756218638,0.025870646766169125,0.022885572139303534,0.0,neutral
2025-10-30,102400,105800,102000,104100,34570017,3.582089552238806,0.035820895522387985,39.32991418512109,0.6188340807174888,38.11659192825112,0.032660902977905915,-0.047070124879923125,-0.012487992315081686,-0.0057636887608069065,0.0,fear
2025-10-31,105000,108600,103300,107500,54824564,3.266090297790586,0.032660902977905915,36.742245016662004,0.5291479820627802,47.08520179372198,0.033488372093023244,-0.08930232558139539,-0.09581395348837207,-0.06511627906976747,0.0,neutral
2025-11-03,106900,111500,106500,111100,30110066,3.3488372093023258,0.033488372093023244,37.43134088064636,0.5560538116591929,44.39461883408071,-0.055805580558055845,-0.09450945094509455,-0.09450945094509455,-0.09270927092709269,0.0,neutral
2025-11-04,111800,112400,104900,104900,30450281,-5.5805580558055805,-0.055805580558055845,44.62533182734517,0.7757847533632287,22.421524663677133,-0.040991420400381284,-0.013346043851286904,-0.0676835081029552,-0.014299332697807476,0.0,fear
2025-11-05,101000,102000,96700,100600,44843020,-4.0991420400381315,-0.040991420400381284,48.01619285220781,0.8430493273542601,15.695067264573993,-0.013916500994035741,0.0248508946322068,-0.040755467196819106,0.03876739562624265,0.21524663677130035,extreme_fear
2025-11-06,103700,103800,98800,99200,28655689,-1.3916500994035785,-0.013916500994035741,47.55598222656109,0.8295964125560538,17.040358744394624,-0.01310483870967738,0.03629032258064524,0.014112903225806495,0.05947580645161299,0.14798206278026882,extreme_fear
2025-11-07,96400,100300,96300,97900,22908083,-1.310483870967742,-0.01310483870967738,43.298817358572975,0.7399103139013453,26.008968609865462,0.027579162410623193,-0.007150153217568955,-0.03166496424923393,0.10725229826353422,0.0,fear
2025-11-10,98600,101000,97900,100600,23842327,2.7579162410623086,0.027579162410623193,43.87252116516224,0.7623318385650224,23.766816143497763,0.02882703777335993,0.0,-0.03876739562624254,0.08846918489065603,0.0,fear
2025-11-11,103700,106000,102000,103500,27742542,2.8827037773359843,0.02882703777335993,43.87087420143715,0.757847533632287,24.215246636771298,-0.0038647342995169476,-0.05507246376811592,-0.04057971014492756,0.047342995169082025,0.0,fear
2025-11-12,103000,103900,101600,103100,19413497,-0.3864734299516908,-0.0038647342995169476,42.465614733472684,0.7085201793721974,29.147982062780258,-0.0029097963142580285,-0.06401551891367607,-0.0029097963142580285,0.047526673132880726,0.0,fear
2025-11-13,102500,104200,102300,102800,20838741,-0.2909796314258002,-0.0029097963142580285,41.56588605007117,0.6681614349775785,33.18385650224215,-0.054474708171206254,-0.021400778210116767,0.006809338521400754,0.043774319066147926,0.0,fear
2025-11-14,99000,99600,97200,97200,21806342,-5.447470817120623,-0.054474708171206254,46.28901740447645,0.8071748878923767,19.282511210762337,0.034979423868312765,-0.024691358024691357,0.033950617283950546,0.12037037037037046,0.03587443946188316,extreme_fear
2025-11-17,99800,101000,99500,100600,17192584,3.4979423868312756,0.034979423868312765,47.924722265036735,0.8385650224215246,16.14349775784754,-0.027833001988071593,-0.03876739562624254,0.001988071570576455,0.041749502982107334,0.19282511210762293,extreme_fear
2025-11-18,99800,100900,97500,97800,18684068,-2.783300198807157,-0.027833001988071593,49.002105050216684,0.8834080717488789,11.659192825112115,-0.013292433537832271,0.015337423312883347,0.05725971370143146,0.05112474437627812,0.41704035874439427,extreme_fear
2025-11-19,97100,97500,94600,96500,18993346,-1.329243353783231,-0.013292433537832271,49.06863754504177,0.8878923766816144,11.210762331838566,0.042487046632124326,0.06528497409326417,0.08290155440414515,0.11813471502590667,0.4394618834080717,extreme_fear
2025-11-20,100900,102900,99500,100600,25360435,4.248704663212435,0.042487046632124326,50.699836563820156,0.8923766816143498,10.762331838565018,-0.05765407554671964,0.02882703777335993,0.04473161033797224,0.06958250497017882,0.4618834080717491,extreme_fear
2025-11-21,95600,96800,94500,94800,23103574,-5.7654075546719685,-0.05765407554671964,54.29113074042583,0.9192825112107623,8.07174887892377,0.020042194092827037,0.06012658227848111,0.14345991561181437,0.12130801687763704,0.5964125560538115,extreme_fear
2025-11-24,97800,99000,96200,96700,29831172,2.0042194092827006,0.020042194092827037,53.43906711116123,0.905829596412556,9.417040358744401,0.026887280248190315,0.04239917269906934,0.13236814891416748,0.14270941054808683,0.5291479820627799,extreme_fear
2025-11-25,101400,101400,97800,99300,16110054,2.688728024819028,0.026887280248190315,53.69674816311235,0.9147982062780269,8.520179372197305,0.03524672708962728,0.04128902316213501,0.09164149043303116,0.12286002014098685,0.5739910313901347,extreme_fear
2025-11-26,100500,102900,99300,102800,21314975,3.5246727089627394,0.03524672708962728,55.02278426720571,0.9327354260089686,6.72645739910314,0.006809338521400754,0.01653696498054469,0.05058365758754868,0.08073929961089488,0.663677130044843,extreme_fear
2025-11-27,104100,105500,102700,103500,16453004,0.6809338521400778,0.006809338521400754,53.58208047008578,0.9103139013452914,8.968609865470853,-0.02898550724637683,0.015458937198067568,0.03671497584541061,0.13043478260869557,0.5515695067264573,extreme_fear
2025-11-28,103800,103800,100500,100500,15292277,-2.898550724637681,-0.02898550724637683,53.10372652883743,0.9013452914798207,9.865470852017935,0.0029850746268655914,0.07860696517412946,0.08358208955223878,0.18905472636815923,0.5067264573991033,extreme_fear
2025-12-01,102000,102800,99900,100800,10905526,0.2985074626865672,0.0029850746268655914,51.414221954012326,0.8968609865470852,10.31390134529147,0.025793650793650702,0.08630952380952372,0.039682539682539764,0.18948412698412698,0.4843049327354265,extreme_fear
2025-12-02,101200,103500,101000,103400,13649487,2.579365079365079,0.025793650793650702,48.66830059974402,0.874439461883408,12.556053811659197,0.010638297872340496,0.04835589941972929,-0.005802707930367523,0.24274661508704054,0.37219730941704016,extreme_fear
2025-12-03,104700,105500,104000,104500,14697927,1.0638297872340425,0.010638297872340496,46.33321837366349,0.8116591928251121,18.83408071748879,0.00574162679425827,0.03349282296650724,0.032535885167464196,0.3215311004784689,0.058295964125560575,extreme_fear
2025-12-04,103900,105100,103200,105100,11931145,0.5741626794258373,0.00574162679425827,45.94381504678105,0.8026905829596412,19.73094170403587,0.03139866793529977,0.020932445290199775,0.0237868696479544,0.32159847764034244,0.01345291479820645,extreme_fear
2025-12-05,105300,108400,104600,108400,19755571,3.139866793529972,0.03139866793529977,46.54872588811611,0.820627802690583,17.937219730941706,0.010147601476014678,0.004612546125461359,-0.019372693726937285,0.30073800738007384,0.1031390134529147,extreme_fear
2025-12-08,109700,110000,108000,109500,15527762,1.014760147601476,0.010147601476014678,45.85924078947586,0.7982062780269058,20.17937219730942,-0.010045662100456654,-0.04292237442922375,0.009132420091324311,0.26757990867579906,0.0,fear
2025-12-09,108900,109400,107300,108400,13671800,-1.004566210045662,-0.010045662100456654,45.21227574956866,0.7892376681614349,21.076233183856502,-0.0036900369003689537,-0.05166051660516602,0.02859778597785967,0.28228782287822884,0.0,fear
2025-12-10,108300,109800,107400,108000,12365092,-0.36900369003690037,-0.0036900369003689537,45.20895137206199,0.7847533632286996,21.524663677130036,-0.0064814814814815325,-0.0009259259259258856,0.028703703703703676,0.2851851851851852,0.0,fear
2025-12-11,109200,110500,107300,107300,22994507,-0.6481481481481481,-0.0064814814814815325,45.28558771820697,0.7937219730941704,20.627802690582968,0.01491146318732528,0.002795899347623587,0.09040074557315947,0.2823858341099721,0.0,fear
2025-12-12,107100,108900,106800,108900,14210314,1.4911463187325256,0.01491146318732528,40.101201677498125,0.6278026905829597,37.21973094170403,-0.037649219467401296,-0.023875114784205675,0.09733700642791554,0.28833792470156117,0.0,fear
2025-12-15,105300,105800,104600,104800,20594654,-3.7649219467401287,-0.037649219467401296,41.40676663329175,0.6636771300448431,33.6322869955157,-0.01908396946564883,0.05438931297709915,0.14408396946564883,0.37309160305343503,0.0,fear
2025-12-16,104900,105600,102700,102800,18852079,-1.9083969465648856,-0.01908396946564883,40.67017802497891,0.6457399103139013,35.426008968609864,0.04961089494163429,0.08463035019455245,0.25,0.4484435797665369,0.0,fear
2025-12-17,103500,108100,103400,107900,22297611,4.961089494163424,0.04961089494163429,43.404310156313144,0.7443946188340808,25.56053811659193,-0.002780352177942591,0.029657089898053712,0.27988878591288224,0.38368860055607046,0.0,fear
2025-12-18,106400,108200,105700,107600,20445631,-0.27803521779425394,-0.002780352177942591,41.27302840858617,0.6591928251121076,34.08071748878923,-0.012081784386617112,0.08736059479553893,0.2908921933085502,0.34944237918215615,0.0,fear
2025-12-19,109700,109700,106200,106300,25917098,-1.20817843866171,-0.012081784386617112,34.97929639036561,0.4170403587443946,58.29596412556054,0.03951081843838189,0.12417685794920041,0.3264346190028222,0.4063969896519286,0.0,neutral
2025-12-22,109700,110500,109300,110500,24859171,3.951081843838194,0.03951081843838189,36.66030486431762,0.515695067264574,48.430493273542595,0.009049773755656076,0.08506787330316734,0.25610859728506785,0.3782805429864253,0.0,neutral
2025-12-23,110900,112500,110400,111500,20419187,0.904977375565611,0.009049773755656076,35.91245927706253,0.43946188340807174,56.053811659192824,-0.0035874439461883734,0.15246636771300448,0.24663677130044848,0.3641255605381166,0.0,neutral
2025-12-24,112400,112400,110900,111100,12492939,-0.35874439461883406,-0.0035874439461883734,34.33634476415961,0.3721973094170404,62.780269058295964,0.05310531053105305,0.24302430243024298,0.24932493249324938,0.3690369036903691,0.0,greed
2025-12-26,112400,117000,112400,117000,34018174,5.3105310531053105,0.05310531053105305,38.49915376163264,0.5964125560538116,40.35874439461884,0.02136752136752129,0.18717948717948718,0.1760683760683761,0.3632478632478633,0.0,neutral
2025-12-29,119400,119700,118200,119500,19676004,2.1367521367521367,0.02136752136752129,36.45095833392821,0.49327354260089684,50.672645739910315,0.0033472803347280866,0.17991631799163188,0.17405857740585784,0.3589958158995816,0.0,neutral
2025-12-30,119100,121200,118700,119900,19746349,0.33472803347280333,0.0033472803347280866,36.44333208844556,0.48878923766816146,51.12107623318386,0.07172643869891582,0.15763135946622175,0.20016680567139278,0.34028356964136774,0.0,neutral
2026-01-02,120200,128500,120200,128500,30463279,7.172643869891576,0.07172643869891582,42.41515964695808,0.7040358744394619,29.596412556053806,0.07470817120622564,0.08171206225680927,0.15875486381322967,0.2490272373540856,0.0,fear
2026-01-05,134600,138600,133600,138100,42863376,7.470817120622568,0.07470817120622564,48.01813037127052,0.852017937219731,14.79820627802691,0.005792903692976026,0.005068790731354023,0.08110065170166547,0.08906589427950751,0.26008968609865446,extreme_fear
2026-01-06,135300,139300,132700,138900,45321341,0.5792903692976104,0.005792903692976026,48.016898817254486,0.8475336322869955,15.246636771300444,0.015118790496760237,-0.009359251259899226,0.04535637149028071,0.20590352771778253,0.23766816143497776,extreme_fear
2026-01-07,143500,144400,137600,141000,46317413,1.511879049676026,0.015118790496760237,47.60130976964453,0.8340807174887892,16.591928251121075,-0.015602836879432647,-0.00496453900709215,0.06028368794326244,0.19929078014184398,0.17040358744394624,extreme_fear
2026-01-08,138300,144500,138300,138800,41449329,-1.5602836879432624,-0.015602836879432647,48.71710198135785,0.8789237668161435,12.107623318385649,0.0014409221902016434,0.036743515850144126,0.0972622478386167,0.14769452449567733,0.3946188340807176,extreme_fear
2026-01-09,136000,140700,135200,139000,29520566,0.1440922190201729,0.0014409221902016434,48.18406630902159,0.8609865470852018,13.901345291479814,-0.0014388489208633226,0.07122302158273386,0.0942446043165468,0.14100719424460428,0.3049327354260093,extreme_fear
2026-01-12,141000,142000,136900,138800,26271134,-0.14388489208633093,-0.0014388489208633226,48.087566413775384,0.8565022421524664,14.349775784753362,-0.008645533141210415,0.07564841498559072,0.09582132564841506,0.19884726224783855,0.2825112107623319,extreme_fear
2026-01-13,139800,140200,136900,137600,22384699,-0.8645533141210375,-0.008645533141210415,48.21011907496464,0.8654708520179372,13.45291479820628,0.019622093023255793,0.05523255813953498,0.15915697674418605,0.2049418604651163,0.32735426008968604,extreme_fear
2026-01-14,137000,140300,136800,140300,18444394,1.9622093023255813,0.019622093023255793,48.264621741391004,0.8699551569506726,13.004484304932745,0.02565930149679252,0.06557377049180335,0.15751960085531014,0.19600855310049892,0.34977578475336274,extreme_fear
2026-01-15,139000,144000,138300,143900,24701126,2.565930149679259,0.02565930149679252,44.507745852886174,0.7713004484304933,22.869955156950667,0.0347463516330786,0.05837387074357192,0.11674774148714384,0.24113968033356503,0.0,fear
2026-01-16,145300,149500,144300,148900,30000219,3.4746351633078527,0.0347463516330786,42.89750496788928,0.726457399103139,27.354260089686093,0.002686366689053088,0.02149093351242448,0.07790463398253866,0.2169241101410342,0.0,fear
2026-01-19,147200,150600,146600,149300,22762497,0.2686366689053056,0.002686366689053088,41.677681420768046,0.672645739910314,32.7354260089686,-0.02746148693904893,0.018754186202277312,0.007367716008037428,0.27260549229738773,0.0,fear
2026-01-20,148500,149300,143900,145200,24059218,-2.7461486939048894,-0.02746148693904893,44.0594765882925,0.7668161434977578,23.318385650224215,0.029614325068870517,0.0984848484848484,0.15358126721763088,0.30922865013774103,0.0,fear
2026-01-21,141900,149800,141800,149500,31703610,2.9614325068870526,0.029614325068870517,43.07838885903926,0.7309417040358744,26.90582959641256,0.0187290969899665,0.08628762541806023,0.13110367892976593,0.29096989966555187,0.0,fear
2026-01-22,155000,157000,150800,152300,32073624,1.8729096989966554,0.0187290969899665,42.297004748836564,0.6995515695067265,30.044843049327355,-0.0013131976362442677,0.0551543007222588,0.04596191726854881,0.3131976362442548,0.0,fear
2026-01-23,154700,156000,150100,152100,25407497,-0.13131976362442546,-0.0013131976362442677,42.69713079979984,0.7174887892376681,28.25112107623319,0.0,0.05522682445759375,0.042735042735042805,0.33793556870479957,0.0,fear
2026-01-26,154900,156400,151500,152100,20561689,0.0,0.0,42.49758960434992,0.7130044843049327,28.69955156950674,0.048652202498356445,-0.011176857330703505,0.09401709401709413,0.433267587113741,0.0,fear
2026-01-27,150500,159500,149200,159500,29423670,4.865220249835635,0.048652202498356445,42.010741690341874,0.6905829596412556,30.941704035874437,0.018181818181818077,0.050156739811912265,0.039498432601880795,0.3573667711598747,0.0,fear
2026-01-28,162600,163300,160200,162400,29456431,1.8181818181818181,0.018181818181818077,41.97132962489553,0.6860986547085202,31.390134529147986,-0.010467980295566504,0.04125615763546797,0.03325123152709364,0.20135467980295574,0.0,fear
2026-01-29,166200,166600,157100,160700,36087223,-1.0467980295566501,-0.010467980295566504,42.79248085523953,0.7219730941704036,27.80269058295964,-0.001244555071561959,-0.00871188550093338,0.11138767890479162,,0.0,fear
2026-01-30,160100,166500,160100,160500,40557267,-0.12445550715619166,-0.001244555071561959,37.493777107630486,0.5605381165919282,43.94618834080718,-0.06292834890965737,-0.011838006230529552,0.12897196261682242,,0.0,neutral
2026-02-02,155700,159600,150400,150400,39748369,-6.2928348909657315,-0.06292834890965737,38.50647713326755,0.600896860986547,39.9103139013453,0.11369680851063824,0.1063829787234043,0.26329787234042556,,0.0,fear
2026-02-03,157900,167500,157200,167500,36529813,11.36968085106383,0.11369680851063824,54.63672595301736,0.9282511210762332,7.174887892376674,0.009552238805970115,-0.010149253731343233,0.13492537313432829,,0.6412556053811663,extreme_fear
2026-02-04,163500,169400,163100,169100,29943042,0.9552238805970149,0.009552238805970115,54.60263018973179,0.9237668161434978,7.623318385650222,-0.05795387344766412,-0.007687758722649374,0.14133648728562975,,0.6188340807174889,extreme_fear
2026-02-05,162000,164000,158500,159300,38435228,-5.79538734476641,-0.05795387344766412,59.088117984506574,0.9372197309417041,6.278026905829591,-0.00439422473320783,0.12115505335844312,0.25549278091650973,,0.6860986547085204,extreme_fear
2026-02-06,154100,160300,151600,158600,36358081,-0.4394224733207784,-0.00439422473320783,59.20440582802507,0.9417040358744395,5.829596412556043,0.049180327868852514,0.14249684741488022,0.28310214375788156,,0.7085201793721978,extreme_fear
2026-02-09,168600,168700,165000,166400,25098971,4.918032786885246,0.049180327868852514,60.91918021156511,0.9551569506726457,4.4843049327354265,-0.0036057692307692735,0.14182692307692313,0.31009615384615374,,0.7757847533632287,extreme_fear
2026-02-10,167400,168100,165500,165800,19369566,-0.3605769230769231,-0.0036057692307692735,60.742847777446165,0.9506726457399103,4.932735426008975,0.012062726176115701,0.1465621230398071,0.3057901085645356,,0.7533632286995513,extreme_fear
2026-02-11,164000,168600,162000,167800,22760242,1.2062726176115801,0.012062726176115701,60.64399948372814,0.9461883408071748,5.381165919282509,0.06436233611442188,0.1501787842669846,0.1626936829558998,,0.7309417040358746,extreme_fear
2026-02-12,171200,179600,170100,178600,41296011,6.436233611442193,0.06436233611442188,63.48693756412887,0.9820627802690582,1.7937219730941791,0.014557670772676445,0.11982082866741317,,,0.910313901345291,extreme_fear
2026-02-13,179500,184400,178900,181200,34454192,1.4557670772676372,0.014557670772676445,62.91276656074193,0.9775784753363229,2.2421524663677133,0.04856512141280356,0.12306843267108158,,,0.8878923766816144,extreme_fear
2026-02-19,188000,190900,187100,190000,27049388,4.856512141280353,0.04856512141280356,64.24155205145196,0.9865470852017937,1.3452914798206308,0.000526315789473708,0.1473684210526316,,,0.9327354260089684,extreme_fear
2026-02-20,190000,190300,188600,190100,24213880,0.05263157894736842,0.000526315789473708,62.65864379388686,0.968609865470852,3.1390134529147957,0.015255128879537061,0.13887427669647545,,,0.8430493273542602,extreme_fear
2026-02-23,194400,197600,190500,193000,26364684,1.5255128879537085,0.015255128879537061,62.39960079472756,0.9596412556053812,4.035874439461878,0.03626943005181338,0.010880829015543991,,,0.7982062780269061,extreme_fear
