Date,Close,High,Low,Open,Volume,"('Close', '^FTSE')","('High', '^FTSE')","('Low', '^FTSE')","('Open', '^FTSE')","('Volume', '^FTSE')"
2024-07-01,8166.7998046875,8225.099609375,8164.10009765625,8164.10009765625,0.0,,,,,
2024-07-02,8121.2001953125,8166.7998046875,8106.7998046875,8166.7998046875,757009000.0,,,,,
2024-07-03,8171.10009765625,8178.0,8121.2001953125,8121.2001953125,859717100.0,,,,,
2024-07-04,8241.2998046875,8258.0,8171.0,8171.10009765625,559314100.0,,,,,
2024-07-05,8203.900390625,8279.7998046875,8182.7001953125,8241.2998046875,1000832900.0,,,,,
2024-07-08,8193.5,8232.7998046875,8175.2998046875,8203.900390625,704970200.0,,,,,
2024-07-09,8139.7998046875,8217.099609375,8132.5,8193.5,1039860100.0,,,,,
2024-07-10,8193.5,8194.900390625,8138.2001953125,8139.7998046875,685247000.0,,,,,
2024-07-11,8223.2998046875,8231.7998046875,8190.7998046875,8193.5,582695700.0,,,,,
2024-07-12,8252.900390625,8276.2998046875,8223.2998046875,8223.2998046875,517847100.0,,,,,
2024-07-15,8183.0,8252.900390625,8174.60009765625,8252.900390625,549833100.0,,,,,
2024-07-16,8164.89990234375,8183.0,8126.10009765625,8183.0,565898400.0,,,,,
2024-07-17,8187.5,8204.2998046875,8132.0,8164.89990234375,746457300.0,,,,,
2024-07-18,8204.900390625,8267.7998046875,8187.5,8187.5,541507400.0,,,,,
2024-07-19,8155.7001953125,8184.2998046875,8135.10009765625,8150.10009765625,665426100.0,,,,,
2024-07-22,8198.7998046875,8240.400390625,8155.7001953125,8155.7001953125,782317000.0,,,,,
2024-07-23,8167.39990234375,8228.099609375,8151.5,8198.7998046875,882774300.0,,,,,
2024-07-24,8153.7001953125,8170.7001953125,8112.0,8167.39990234375,614501800.0,,,,,
2024-07-25,8186.39990234375,8187.5,8056.0,8153.7001953125,1025703700.0,,,,,
2024-07-26,8285.7001953125,8290.2998046875,8181.2001953125,8186.39990234375,659245500.0,,,,,
2024-07-29,8292.400390625,8368.400390625,8285.7001953125,8285.7001953125,780780900.0,,,,,
2024-07-30,8274.400390625,8297.900390625,8235.599609375,8292.400390625,706783100.0,,,,,
2024-07-31,8368.0,8399.900390625,8274.400390625,8274.400390625,839006300.0,,,,,
2024-08-01,8283.400390625,8405.2001953125,8268.099609375,8368.0,911054200.0,,,,,
2024-08-02,8174.7001953125,8283.400390625,8158.0,8283.400390625,1234144400.0,,,,,
2024-08-05,8008.2001953125,8174.7001953125,7915.89990234375,8174.7001953125,1648338500.0,,,,,
2024-08-06,8026.7001953125,8058.2998046875,7949.89990234375,8008.2001953125,1282405500.0,,,,,
2024-08-07,8166.89990234375,8177.0,8026.7001953125,8026.7001953125,816442600.0,,,,,
2024-08-08,8145.0,8166.89990234375,8064.2998046875,8166.89990234375,755462800.0,,,,,
2024-08-09,8168.10009765625,8203.5,8144.39990234375,8145.0,873989200.0,,,,,
2024-08-12,8210.2998046875,8223.5,8168.10009765625,8168.10009765625,1655696200.0,,,,,
2024-08-13,8235.2001953125,8244.400390625,8188.0,8210.2998046875,532750100.0,,,,,
2024-08-14,8281.099609375,8288.7001953125,8230.7001953125,8235.2001953125,610726800.0,,,,,
2024-08-15,8347.400390625,8367.0,8277.099609375,8281.099609375,863763000.0,,,,,
2024-08-16,8311.400390625,8350.400390625,8292.0,8347.400390625,515420800.0,,,,,
2024-08-19,8356.900390625,8374.0,8286.5,8311.400390625,637975500.0,,,,,
2024-08-20,8273.2998046875,8356.900390625,8270.7001953125,8356.900390625,492210300.0,,,,,
2024-08-21,8283.400390625,8295.900390625,8263.0,8273.2998046875,825049200.0,,,,,
2024-08-22,8288.0,8318.599609375,8277.0,8283.400390625,797295800.0,,,,,
2024-08-23,8327.7998046875,8331.900390625,8288.0,8288.0,615482100.0,,,,,
2024-08-27,8345.5,8400.400390625,8327.7998046875,8327.7998046875,785508100.0,,,,,
2024-08-28,8343.900390625,8362.7001953125,8322.2998046875,8345.5,624469700.0,,,,,
2024-08-29,8379.599609375,8392.400390625,8336.599609375,8343.900390625,613890100.0,,,,,
2024-08-30,8376.599609375,8414.400390625,8363.7001953125,8379.599609375,1081528600.0,,,,,
2024-09-02,8363.7998046875,8380.099609375,8353.2001953125,8376.599609375,510920500.0,,,,,
2024-09-03,8298.5,8381.0,8286.599609375,8363.7998046875,1022494600.0,,,,,
2024-09-04,8269.599609375,8298.5,8219.2998046875,8298.5,724921200.0,,,,,
2024-09-05,8241.7001953125,8285.599609375,8241.7001953125,8269.599609375,738779600.0,,,,,
2024-09-06,8181.5,8260.7001953125,8168.39990234375,8241.7001953125,704014000.0,,,,,
2024-09-09,8270.7998046875,8274.7001953125,8181.5,8181.5,626820000.0,,,,,
2024-09-10,8206.0,8271.099609375,8195.099609375,8270.7998046875,815663300.0,,,,,
2024-09-11,8193.900390625,8232.7998046875,8170.0,8206.0,867081200.0,,,,,
2024-09-12,8241.0,8301.400390625,8193.900390625,8193.900390625,1071633400.0,,,,,
2024-09-13,8273.099609375,8287.900390625,8230.7998046875,8241.0,535984000.0,,,,,
2024-09-16,8278.400390625,8290.0,8247.900390625,8273.099609375,451756300.0,,,,,
2024-09-17,8309.900390625,8351.7001953125,8278.400390625,8278.400390625,746474800.0,,,,,
2024-09-18,8253.7001953125,8310.0,8245.7001953125,8309.900390625,800042600.0,,,,,
2024-09-19,8328.7001953125,8370.5,8253.7001953125,8253.7001953125,861254500.0,,,,,
2024-09-20,8230.0,8328.7001953125,8223.7998046875,8328.7001953125,1575731600.0,,,,,
2024-09-23,8259.7001953125,8262.5,8210.099609375,8230.0,653474700.0,,,,,
2024-09-24,8282.7998046875,8309.7998046875,8259.5,8259.7001953125,1018907500.0,,,,,
2024-09-25,8268.7001953125,8319.400390625,8243.0,8282.7998046875,712916300.0,,,,,
2024-09-26,8284.900390625,8332.900390625,8262.0,8268.7001953125,835609300.0,,,,,
2024-09-27,8320.7998046875,8334.599609375,8283.5,8284.900390625,801571600.0,,,,,
2024-09-30,8237.0,8324.599609375,8234.0,8320.7998046875,831097600.0,,,,,
2024-10-01,8276.7001953125,8291.099609375,8226.2001953125,8237.0,928541100.0,,,,,
2024-10-02,8290.900390625,8322.599609375,8267.599609375,8276.7001953125,804855900.0,,,,,
2024-10-03,8282.5,8332.7001953125,8262.0,8290.900390625,918547500.0,,,,,
2024-10-04,8280.599609375,8300.7001953125,8234.2001953125,8282.5,721509500.0,,,,,
2024-10-07,8303.599609375,8323.400390625,8260.099609375,8280.599609375,645451200.0,,,,,
2024-10-08,8190.60009765625,8303.599609375,8184.0,8303.599609375,754710600.0,,,,,
2024-10-09,8243.7001953125,8244.400390625,8188.7001953125,8190.60009765625,501110700.0,,,,,
2024-10-10,8237.7001953125,8272.5,8218.400390625,8243.7001953125,675185500.0,,,,,
2024-10-11,8253.7001953125,8265.7001953125,8211.900390625,8237.7001953125,519343300.0,,,,,
2024-10-14,8292.7001953125,8292.7001953125,8237.7001953125,8253.7001953125,652695500.0,,,,,
2024-10-15,8249.2998046875,8306.2001953125,8242.0,8292.7001953125,836071600.0,,,,,
2024-10-16,8329.099609375,8346.599609375,8249.2998046875,8249.2998046875,983516200.0,,,,,
2024-10-17,8385.099609375,8395.599609375,8322.099609375,8329.099609375,910215100.0,,,,,
2024-10-18,8358.2998046875,8385.099609375,8315.900390625,8385.099609375,790396700.0,,,,,
2024-10-21,8318.2001953125,8391.7998046875,8318.2001953125,8358.2998046875,641070600.0,,,,,
2024-10-22,8306.5,8318.2001953125,8252.400390625,8318.2001953125,628688300.0,,,,,
2024-10-23,8258.599609375,8323.2001953125,8252.400390625,8306.5,750920700.0,,,,,
2024-10-24,8269.400390625,8337.7001953125,8256.7998046875,8258.599609375,1021483500.0,,,,,
2024-10-25,8248.7998046875,8278.099609375,8246.2001953125,8269.400390625,963757400.0,,,,,
2024-10-28,8285.599609375,8293.599609375,8208.900390625,8248.7998046875,1029866000.0,,,,,
2024-10-29,8219.599609375,8325.5,8215.2998046875,8285.599609375,1071605800.0,,,,,
2024-10-30,8159.60009765625,8219.599609375,8153.7998046875,8219.599609375,1059873900.0,,,,,
2024-10-31,8110.10009765625,8159.60009765625,8071.7001953125,8159.60009765625,1073856200.0,,,,,
2024-11-01,8177.2001953125,8202.599609375,8105.2998046875,8110.10009765625,865735500.0,,,,,
2024-11-04,8184.2001953125,8239.900390625,8175.7998046875,8177.2001953125,933157300.0,,,,,
2024-11-05,8172.39990234375,8215.7998046875,8148.2998046875,8184.2001953125,841056500.0,,,,,
2024-11-06,8166.7001953125,8301.7998046875,8144.2998046875,8172.39990234375,1036073800.0,,,,,
2024-11-07,8140.7001953125,8195.2998046875,8140.7001953125,8166.7001953125,961904700.0,,,,,
2024-11-08,8072.39990234375,8156.5,8060.89990234375,8140.7001953125,833664800.0,,,,,
2024-11-11,8125.2001953125,8148.2001953125,8072.39990234375,8072.39990234375,648655300.0,,,,,
2024-11-12,8025.7998046875,8125.2001953125,8018.60009765625,8125.2001953125,973035400.0,,,,,
2024-11-13,8030.2998046875,8062.7001953125,7995.89990234375,8025.7998046875,1001024100.0,,,,,
2024-11-14,8071.2001953125,8083.10009765625,8012.7998046875,8030.2998046875,662893000.0,,,,,
2024-11-15,8063.60009765625,8091.89990234375,8030.0,8071.2001953125,740001000.0,,,,,
2024-11-18,8109.2998046875,8109.2998046875,8054.10009765625,8063.60009765625,800777400.0,,,,,
2024-11-19,8099.0,8145.89990234375,8052.0,8109.2998046875,740741000.0,,,,,
2024-11-20,8085.10009765625,8128.39990234375,8074.2001953125,8099.0,744104500.0,,,,,
2024-11-21,8149.2998046875,8152.89990234375,8065.2001953125,8085.10009765625,856150000.0,,,,,
2024-11-22,8262.099609375,8274.7998046875,8149.2998046875,8149.2998046875,791049500.0,,,,,
2024-11-25,8291.7001953125,8307.2998046875,8261.7998046875,8262.099609375,1952081800.0,,,,,
2024-11-26,8258.599609375,8291.7001953125,8245.7998046875,8291.7001953125,771580100.0,,,,,
2024-11-27,8274.7998046875,8280.0,8237.7001953125,8258.599609375,658162500.0,,,,,
2024-11-28,8281.2001953125,8303.7998046875,8271.900390625,8274.7998046875,515831900.0,,,,,
2024-11-29,8287.2998046875,8292.5,8252.900390625,8281.2001953125,588369200.0,,,,,
2024-12-02,8312.900390625,8332.0,8274.7001953125,8287.2998046875,822818500.0,,,,,
2024-12-03,8359.400390625,8388.400390625,8311.900390625,8312.900390625,815525800.0,,,,,
2024-12-04,8335.7998046875,8362.7998046875,8322.7998046875,8359.400390625,760035100.0,,,,,
2024-12-05,8349.400390625,8350.7001953125,8321.599609375,8335.7998046875,855079400.0,,,,,
2024-12-06,8308.599609375,8357.599609375,8303.5,8349.400390625,1058504800.0,,,,,
2024-12-09,8352.099609375,8372.099609375,8308.599609375,8308.599609375,731046000.0,,,,,
2024-12-10,8280.400390625,8352.099609375,8274.5,8352.099609375,605634700.0,,,,,
2024-12-11,8301.599609375,8318.900390625,8248.400390625,8280.400390625,1274444500.0,,,,,
2024-12-12,8311.7998046875,8331.099609375,8300.2001953125,8301.599609375,584951900.0,,,,,
2024-12-13,8300.2998046875,8331.900390625,8282.400390625,8311.7998046875,653230000.0,,,,,
2024-12-16,8262.099609375,8305.2001953125,8254.099609375,8300.2998046875,621726000.0,,,,,
2024-12-17,8195.2001953125,8262.099609375,8190.2001953125,8262.099609375,1176055700.0,,,,,
2024-12-18,8199.099609375,8231.7998046875,8191.60009765625,8195.2001953125,836400800.0,,,,,
2024-12-19,8105.2998046875,8199.099609375,8079.0,8199.099609375,802810600.0,,,,,
2024-12-20,8084.60009765625,8105.7998046875,8002.2998046875,8105.2998046875,1608807700.0,,,,,
2024-12-23,8102.7001953125,8111.39990234375,8051.89990234375,8084.60009765625,573891100.0,,,,,
2024-12-24,8137.0,8152.0,8102.7001953125,8102.7001953125,243246600.0,,,,,
2024-12-27,8149.7998046875,8151.2998046875,8112.2998046875,8137.0,356239100.0,,,,,
2024-12-30,8121.0,8149.7998046875,8094.89990234375,8149.7998046875,325039700.0,,,,,
2024-12-31,8173.0,8180.39990234375,8096.7001953125,8121.0,203355200.0,,,,,
2025-01-02,8260.099609375,8270.599609375,8160.60009765625,8173.0,422219900.0,,,,,
2025-01-03,8224.0,8269.0,8219.7001953125,8260.099609375,742503900.0,,,,,
2025-01-06,8249.7001953125,8249.7001953125,8197.5,8224.0,766244700.0,,,,,
2025-01-07,8245.2998046875,8251.7998046875,8190.5,8249.7001953125,741506800.0,,,,,
2025-01-08,8251.0,8267.400390625,8189.5,8245.2998046875,899645300.0,,,,,
2025-01-09,8319.7001953125,8322.599609375,8243.2001953125,8251.0,837818000.0,,,,,
2025-01-10,8248.5,8326.2998046875,8247.599609375,8319.7001953125,912377200.0,,,,,
2025-01-13,8224.2001953125,8254.0,8192.2998046875,8248.5,896847800.0,,,,,
2025-01-14,8201.5,8244.2998046875,8193.5,8224.2001953125,955210200.0,,,,,
2025-01-15,8301.099609375,8307.599609375,8199.599609375,8201.5,1038434200.0,,,,,
2025-01-16,8391.900390625,8391.900390625,8301.099609375,8301.099609375,801801600.0,,,,,
2025-01-17,8505.2001953125,8533.400390625,8391.7998046875,8391.900390625,1066188700.0,,,,,
2025-01-20,8520.5,8548.599609375,8501.7998046875,8505.2001953125,731489400.0,,,,,
2025-01-21,8548.2998046875,8550.400390625,8513.400390625,8520.5,793665300.0,,,,,
2025-01-22,8545.099609375,8584.7001953125,8527.7998046875,8548.2998046875,993162800.0,,,,,
2025-01-23,8565.2001953125,8572.5,8532.099609375,8545.099609375,1052013500.0,,,,,
2025-01-24,8502.400390625,8586.7001953125,8492.7001953125,8565.2001953125,699240800.0,,,,,
2025-01-27,8503.7001953125,8514.2001953125,8462.2001953125,8502.400390625,684095200.0,,,,,
2025-01-28,8533.900390625,8573.0,8503.599609375,8503.7001953125,762856300.0,,,,,
2025-01-29,8557.7998046875,8584.099609375,8518.2998046875,8533.900390625,769283700.0,,,,,
2025-01-30,8646.900390625,8655.2001953125,8547.900390625,8557.7998046875,641234300.0,,,,,
2025-01-31,8674.0,8692.7998046875,8646.900390625,8646.900390625,1136186800.0,,,,,
2025-02-03,8583.599609375,8674.0,8520.2001953125,8674.0,776851300.0,,,,,
2025-02-04,8570.7998046875,8583.599609375,8524.7001953125,8583.599609375,1132804200.0,,,,,
2025-02-05,8623.2998046875,8623.2998046875,8550.2001953125,8570.7998046875,794984000.0,,,,,
2025-02-06,8727.2998046875,8767.5,8623.2998046875,8623.2998046875,776192500.0,,,,,
2025-02-07,8700.5,8728.900390625,8685.7998046875,8727.2998046875,993507700.0,,,,,
2025-02-10,8767.7998046875,8785.900390625,8694.599609375,8700.5,835975800.0,,,,,
2025-02-11,8777.400390625,8789.599609375,8750.5,8767.7998046875,900729100.0,,,,,
2025-02-12,8807.400390625,8810.599609375,8759.400390625,8777.400390625,853097300.0,,,,,
2025-02-13,8764.7001953125,8820.900390625,8729.599609375,8807.400390625,873981500.0,,,,,
2025-02-14,8732.5,8767.7001953125,8717.5,8764.7001953125,900486200.0,,,,,
2025-02-17,8768.0,8769.099609375,8725.2998046875,8732.5,628962700.0,,,,,
2025-02-18,8766.7001953125,8787.7001953125,8757.7998046875,8768.0,681039100.0,,,,,
2025-02-19,8712.5,8771.2001953125,8696.900390625,8766.7001953125,763343900.0,,,,,
2025-02-20,8663.0,8712.7001953125,8650.7998046875,8712.5,1295365000.0,,,,,
2025-02-21,8659.400390625,8684.7998046875,8638.599609375,8663.0,987174200.0,,,,,
2025-02-24,8659.0,8688.2998046875,8614.099609375,8659.400390625,793153400.0,,,,,
2025-02-25,8668.7001953125,8712.2001953125,8628.099609375,8659.0,918642700.0,,,,,
2025-02-26,8731.5,8738.2998046875,8668.7001953125,8668.7001953125,983507000.0,,,,,
2025-02-27,8756.2001953125,8768.099609375,8680.599609375,8731.5,1169088400.0,,,,,
2025-02-28,8809.7001953125,8810.5,8715.400390625,8756.2001953125,2236877400.0,,,,,
2025-03-03,8871.2998046875,8908.7998046875,8809.7001953125,8809.7001953125,1257576300.0,,,,,
2025-03-04,8759.0,8873.7001953125,8746.0,8871.2998046875,1075235300.0,,,,,
2025-03-05,8755.7998046875,8835.7001953125,8752.5,8759.0,1274923200.0,,,,,
2025-03-06,8682.7998046875,8778.2001953125,8645.7998046875,8755.7998046875,1027583200.0,,,,,
2025-03-07,8679.900390625,8701.2998046875,8627.2998046875,8682.7998046875,916305900.0,,,,,
2025-03-10,8600.2001953125,8700.7998046875,8591.599609375,8679.900390625,1518951000.0,,,,,
2025-03-11,8496.0,8603.900390625,8481.099609375,8600.2001953125,1065664100.0,,,,,
2025-03-12,8541.0,8565.5,8496.0,8496.0,974845500.0,,,,,
2025-03-13,8542.599609375,8581.599609375,8513.7001953125,8541.0,772709400.0,,,,,
2025-03-14,8632.2998046875,8642.7998046875,8538.099609375,8542.599609375,770290500.0,,,,,
2025-03-17,8680.2998046875,8688.400390625,8625.0,8632.2998046875,845612500.0,,,,,
2025-03-18,8705.2001953125,8727.0,8680.2998046875,8680.2998046875,1112954700.0,,,,,
2025-03-19,8706.7001953125,8718.7001953125,8662.599609375,8705.2001953125,824383600.0,,,,,
2025-03-20,8702.0,8742.7998046875,8665.2998046875,8706.7001953125,918761900.0,,,,,
2025-03-21,8646.7998046875,8702.0,8616.0,8702.0,1930845700.0,,,,,
2025-03-24,8638.0,8695.599609375,8616.400390625,8646.7998046875,617343400.0,,,,,
2025-03-25,8663.7998046875,8717.0,8638.0,8638.0,1090882500.0,,,,,
2025-03-26,8689.599609375,8714.7998046875,8656.400390625,8663.7998046875,704514600.0,,,,,
2025-03-27,8666.099609375,8689.7001953125,8611.400390625,8689.599609375,702932000.0,,,,,
2025-03-28,8658.900390625,8694.2001953125,8636.900390625,8666.099609375,747545800.0,,,,,
2025-03-31,8582.7998046875,8658.900390625,8531.0,8658.900390625,925075000.0,,,,,
2025-04-01,8634.7998046875,8671.900390625,8581.900390625,8582.7998046875,682410100.0,,,,,
2025-04-02,8608.5,8634.7998046875,8548.2998046875,8634.7998046875,601417800.0,,,,,
2025-04-03,8474.7001953125,8608.5,8453.2001953125,8608.5,1403210800.0,,,,,
2025-04-04,8055.0,8474.7001953125,8023.5,8474.7001953125,1572146400.0,,,,,
2025-04-07,7702.10009765625,8055.0,7544.7998046875,8055.0,2001791200.0,,,,,
2025-04-08,7910.5,7984.2001953125,7702.10009765625,7702.10009765625,1346508600.0,,,,,
2025-04-09,7679.5,7910.5,7599.60009765625,7910.5,1348496400.0,,,,,
2025-04-10,7913.2998046875,8166.5,7679.5,7679.5,1430098700.0,,,,,
2025-04-11,7964.2001953125,8000.7998046875,7862.7001953125,7913.2998046875,1328746600.0,,,,,
2025-04-14,8134.2998046875,8160.2001953125,7964.2001953125,7964.2001953125,712694800.0,,,,,
2025-04-15,8249.099609375,8257.7998046875,8134.0,8134.2998046875,830488500.0,,,,,
2025-04-16,8275.599609375,8281.099609375,8177.0,8249.099609375,804660100.0,,,,,
2025-04-17,8275.7001953125,8295.099609375,8195.7001953125,8275.599609375,735769800.0,,,,,
2025-04-22,8328.599609375,8337.7001953125,8262.5,8275.7001953125,1042190300.0,,,,,
2025-04-23,8403.2001953125,8467.7998046875,8328.2998046875,8328.599609375,1043916400.0,,,,,
2025-04-24,8407.400390625,8415.099609375,8361.7998046875,8403.2001953125,1126605500.0,,,,,
2025-04-25,8415.2998046875,8442.7001953125,8397.099609375,8407.400390625,802734000.0,,,,,
2025-04-28,8417.2998046875,8452.599609375,8415.2001953125,8415.2998046875,738741700.0,,,,,
2025-04-29,8463.5,8470.400390625,8404.099609375,8417.2998046875,655924800.0,,,,,
2025-04-30,8494.900390625,8494.900390625,8430.5,8463.5,1589592400.0,,,,,
2025-05-01,8496.7998046875,8505.2998046875,8468.2998046875,8494.900390625,527568800.0,,,,,
2025-05-02,8596.400390625,8622.099609375,8496.7998046875,8496.7998046875,908575200.0,,,,,
2025-05-06,8597.400390625,8641.7001953125,8569.099609375,8596.400390625,980036200.0,,,,,
2025-05-07,8559.2998046875,8600.0,8533.599609375,8597.400390625,1265512400.0,,,,,
2025-05-08,8531.599609375,8607.7001953125,8514.0,8559.2998046875,894696500.0,,,,,
2025-05-09,8554.7998046875,8581.5,8531.599609375,8531.599609375,697106500.0,,,,,
2025-05-12,8605.0,8646.2998046875,8546.2998046875,8554.7998046875,804071800.0,,,,,
2025-05-13,8602.900390625,8623.7998046875,8583.900390625,8605.0,694005000.0,,,,,
2025-05-14,8585.0,8616.099609375,8558.2001953125,8602.900390625,857059700.0,,,,,
2025-05-15,8633.7998046875,8634.599609375,8531.099609375,8585.0,1229933100.0,,,,,
2025-05-16,8684.599609375,8697.0,8633.599609375,8633.7998046875,950109800.0,,,,,
2025-05-19,8699.2998046875,8699.2998046875,8613.5,8684.599609375,890111700.0,,,,,
2025-05-20,8781.099609375,8789.400390625,8698.099609375,8699.2998046875,950651400.0,,,,,
2025-05-21,8786.5,8798.5,8762.0,8781.099609375,923718700.0,,,,,
2025-05-22,8739.2998046875,8786.5,8689.400390625,8786.5,815431200.0,,,,,
2025-05-23,8718.0,8779.400390625,8604.7998046875,8739.2998046875,1051526200.0,,,,,
2025-05-27,8778.099609375,8824.0,8718.0,8718.0,840001900.0,,,,,
2025-05-28,8726.0,8799.7998046875,8726.0,8778.099609375,816619700.0,,,,,
2025-05-29,8716.5,8776.2998046875,8709.099609375,8726.0,973200900.0,,,,,
2025-05-30,8772.400390625,8790.5,8715.599609375,8716.5,1740609200.0,,,,,
2025-06-02,8774.2998046875,8792.099609375,8730.599609375,8772.400390625,669303400.0,,,,,
2025-06-03,8787.0,8801.5,8738.5,8774.2998046875,690088000.0,,,,,
2025-06-04,8801.2998046875,8821.400390625,8780.400390625,8787.0,741650200.0,,,,,
2025-06-05,8811.0,8838.7998046875,8782.099609375,8801.2998046875,722917300.0,,,,,
2025-06-06,8837.900390625,8851.400390625,8805.599609375,8811.0,718102200.0,,,,,
2025-06-09,8832.2998046875,8850.900390625,8812.099609375,8837.900390625,573091300.0,,,,,
2025-06-10,8853.099609375,8886.099609375,8832.2998046875,8832.2998046875,734467300.0,,,,,
2025-06-11,8864.400390625,8885.400390625,8847.2998046875,8853.099609375,805983200.0,,,,,
2025-06-12,8884.900390625,8896.900390625,8843.599609375,8864.400390625,767509300.0,,,,,
2025-06-13,8850.599609375,8898.599609375,8822.2001953125,8884.900390625,711772600.0,,,,,
2025-06-16,8875.2001953125,8902.400390625,8850.599609375,8850.599609375,842787400.0,,,,,
2025-06-17,8834.0,8875.2001953125,8809.900390625,8875.2001953125,851103300.0,,,,,
2025-06-18,8843.5,8858.599609375,8820.400390625,8834.0,657935000.0,,,,,
2025-06-19,8791.7998046875,8844.099609375,8788.7998046875,8843.5,481335200.0,,,,,
2025-06-20,8774.7001953125,8847.2998046875,8772.2998046875,8791.7998046875,1831139500.0,,,,,
2025-06-23,8758.0,8787.099609375,8741.400390625,8774.7001953125,611232900.0,,,,,
2025-06-24,8759.0,8831.900390625,8758.0,8758.0,1063635300.0,,,,,
2025-06-25,8718.7998046875,8792.400390625,8716.2001953125,8759.0,699302400.0,,,,,
2025-06-26,8735.599609375,8757.099609375,8707.7001953125,8718.7998046875,768435000.0,,,,,
2025-06-27,8798.900390625,8798.900390625,8735.599609375,8735.599609375,711522100.0,,,,,
2025-06-30,8761.0,8818.400390625,8761.0,8798.900390625,713304300.0,,,,,
2025-07-01,8785.2998046875,8790.7998046875,8726.900390625,8761.0,766020100.0,,,,,
2025-07-02,8774.7001953125,8828.2001953125,8739.0,8785.2998046875,1097788200.0,,,,,
2025-07-03,8823.2001953125,8837.7998046875,8774.7001953125,8774.7001953125,651280900.0,,,,,
2025-07-04,8822.900390625,8830.900390625,8782.099609375,8823.2001953125,444807000.0,,,,,
2025-07-07,8806.5,8836.900390625,8798.7001953125,8822.900390625,580213300.0,,,,,
2025-07-08,8854.2001953125,8854.2001953125,8803.2998046875,8806.5,698144300.0,,,,,
2025-07-09,8867.0,8887.7001953125,8854.2001953125,8854.2001953125,707584400.0,,,,,
2025-07-10,8975.7001953125,8979.400390625,8867.0,8867.0,750104900.0,,,,,
2025-07-11,8941.099609375,8984.099609375,8918.5,8975.7001953125,685521300.0,,,,,
2025-07-14,8998.099609375,8999.2001953125,8931.099609375,8941.099609375,514090200.0,,,,,
2025-07-15,8938.2998046875,9017.0,8938.2998046875,8998.099609375,688056100.0,,,,,
2025-07-16,8926.599609375,8972.2998046875,8926.599609375,8938.2998046875,633643300.0,,,,,
2025-07-17,8972.599609375,8982.7998046875,8926.599609375,8926.599609375,566360500.0,,,,,
2025-07-18,8992.099609375,9016.400390625,8969.099609375,8972.599609375,678409600.0,,,,,
2025-07-21,9013.0,9013.0,8975.2001953125,8992.099609375,770772700.0,,,,,
2025-07-22,9023.7998046875,9035.400390625,8995.099609375,9013.0,637414800.0,,,,,
2025-07-23,9061.5,9080.099609375,9023.2998046875,9023.7998046875,716780800.0,,,,,
2025-07-24,9138.400390625,9158.2001953125,9060.7001953125,9061.5,800722200.0,,,,,
2025-07-25,9120.2998046875,9145.0,9094.7001953125,9138.400390625,1064163700.0,,,,,
2025-07-28,9081.400390625,9169.0,9058.400390625,9120.2998046875,543629900.0,,,,,
2025-07-29,9136.2998046875,9163.2001953125,9076.400390625,9081.400390625,717674800.0,,,,,
2025-07-30,9136.900390625,9146.7998046875,9091.5,9136.2998046875,774736700.0,,,,,
2025-07-31,9132.7998046875,9190.7001953125,9115.7998046875,9136.900390625,926035400.0,,,,,
2025-08-01,9068.599609375,9132.7998046875,9027.900390625,9132.7998046875,750993500.0,,,,,
2025-08-04,9128.2998046875,9129.099609375,9068.099609375,9068.599609375,1259903600.0,,,,,
2025-08-05,9142.7001953125,9178.0,9126.599609375,9128.2998046875,815463500.0,,,,,
2025-08-06,9164.2998046875,9184.2001953125,9142.7001953125,9142.7001953125,902688800.0,,,,,
2025-08-07,9100.7998046875,9164.2998046875,9084.5,9164.2998046875,857875100.0,,,,,
2025-08-08,9095.7001953125,9127.099609375,9079.900390625,9100.7998046875,874135800.0,,,,,
2025-08-11,9129.7001953125,9137.7001953125,9093.2001953125,9095.7001953125,574794700.0,,,,,
2025-08-12,9147.7998046875,9165.0,9119.400390625,9129.7001953125,620578300.0,,,,,
2025-08-13,9165.2001953125,9182.7001953125,9142.400390625,9147.7998046875,668377900.0,,,,,
2025-08-14,9177.2001953125,9177.2001953125,9133.7001953125,9165.2001953125,558589800.0,,,,,
2025-08-15,9138.900390625,9222.099609375,9129.5,9177.2001953125,637843000.0,,,,,
2025-08-18,9157.7001953125,9165.7001953125,9126.900390625,9138.900390625,904487300.0,,,,,
2025-08-19,9189.2001953125,9197.099609375,9154.7998046875,9157.7001953125,638477900.0,,,,,
2025-08-20,9288.099609375,9301.2001953125,9166.7998046875,9189.2001953125,738157900.0,,,,,
2025-08-21,9309.2001953125,9309.2001953125,9257.5,9288.099609375,471872700.0,,,,,
2025-08-22,9321.400390625,9357.5,9285.599609375,9309.2001953125,503779500.0,,,,,
2025-08-26,9265.7998046875,9325.900390625,9249.599609375,9321.400390625,1238002200.0,,,,,
2025-08-27,9255.5,9301.900390625,9230.599609375,9265.7998046875,580184000.0,,,,,
2025-08-28,9216.7998046875,9270.0,9207.400390625,9255.5,545856600.0,,,,,
2025-08-29,9187.2998046875,9223.099609375,9179.2001953125,9216.7998046875,786259500.0,,,,,
2025-09-01,9196.2998046875,9226.599609375,9179.7998046875,9187.2998046875,432004700.0,,,,,
2025-09-02,9116.7001953125,9196.5,9108.2001953125,9196.2998046875,704169000.0,,,,,
2025-09-03,9178.0,9179.599609375,9107.400390625,9116.7001953125,705659700.0,,,,,
